rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
1.0,1,4,4,エアロノート,30004409407,高知,牡3,57.0,山田貴,別府真,425.0,-1.0,1:33.2,,40.9,1.0,1.6,20260411-31-01
2.0,2,5,5,カンタベリービーム,30043406307,高知,牡3,57.0,永森大,雑賀正,459.0,1.0,1:33.3,1/2,40.7,5.0,13.9,20260411-31-01
3.0,3,8,9,エスケーブラッド,30006403307,高知,牡3,57.0,妹尾浩,宮路洋,434.0,3.0,1:33.4,3/4,40.8,6.0,49.1,20260411-31-01
4.0,4,2,2,ハルウタ,30053406807,高知,牝3,55.0,西森将,別府真,452.0,2.0,1:33.6,1,41.6,7.0,54.6,20260411-31-01
5.0,5,6,6,アーユーリアル,30033400907,高知,牝3,55.0,上田将,國澤輝,447.0,-1.0,1:34.0,2,40.3,8.0,58.2,20260411-31-01
6.0,6,3,3,スマートビガー,30034407607,高知,牡3,57.0,岡遼太,中西達,413.0,-1.0,1:34.1,1/2,41.0,2.0,3.6,20260411-31-01
7.0,7,7,7,カナデルラーケン,30052406307,高知,牝3,55.0,佐原秀,川野勇,396.0,-5.0,1:35.6,7,42.7,4.0,10.4,20260411-31-01
8.0,8,1,1,ヴィルアヴァンセ,30053409107,高知,牡3,57.0,多田誠,那俄哲,434.0,-2.0,1:35.6,アタマ,42.5,9.0,131.7,20260411-31-01
9.0,9,8,8,チェタック,30072401107,高知,牡3,57.0,山崎雅,田中譲,447.0,6.0,1:35.9,1.1/2,42.3,3.0,7.4,20260411-31-01
1.0,1,7,7,スレイラー,30084402007,高知,牝3,54.0,☆城野慈,工藤真,462.0,-7.0,1:30.9,,39.3,2.0,3.1,20260411-31-02
2.0,2,6,6,シデンイッセン,30015404607,高知,牡3,57.0,佐原秀,川野勇,488.0,5.0,1:31.5,3,39.3,6.0,24.6,20260411-31-02
3.0,3,3,3,ビラトリチャーム,30062406307,高知,牝3,54.0,☆近藤翔,東原己,438.0,-8.0,1:31.6,1/2,39.7,4.0,8.6,20260411-31-02
4.0,4,5,5,ソックス,30009406307,高知,牡3,57.0,宮川実,宮路洋,426.0,-7.0,1:32.5,4,40.2,3.0,8.4,20260411-31-02
5.0,5,8,9,グリエールキック,30023404907,高知,牝3,55.0,多田誠,工藤真,470.0,-5.0,1:32.5,ハナ,40.5,7.0,32.6,20260411-31-02
6.0,6,1,1,ガディスビクトリア,30035406907,高知,牝3,55.0,上田将,平和人,478.0,0.0,1:33.0,2.1/2,40.7,1.0,1.9,20260411-31-02
7.0,7,8,8,ユミッチラブ,30072404307,高知,牡3,57.0,岡遼太,國澤輝,431.0,0.0,1:33.2,1,41.6,8.0,125.2,20260411-31-02
8.0,8,4,4,スノープリンス,30047405607,高知,牡3,57.0,郷間勇,別府真,462.0,0.0,1:33.7,2.1/2,41.5,5.0,10.5,20260411-31-02
9.0,9,2,2,オーミパルーザ,30062404007,高知,牡3,57.0,西森将,倉兼育,438.0,-4.0,1:34.6,4,41.7,9.0,207.2,20260411-31-02
1.0,1,1,1,サンフラワームーン,30012404707,高知,牝3,55.0,妹尾浩,打越勇,456.0,-2.0,1:30.6,,38.4,2.0,4.0,20260411-31-03
2.0,2,6,6,ブラックオレンジ,30023407807,高知,牝3,55.0,永森大,國澤輝,417.0,-2.0,1:31.6,5,38.7,5.0,21.8,20260411-31-03
3.0,3,5,5,フランジパーヌ,30022405607,高知,牝3,55.0,赤岡修,倉兼育,497.0,-1.0,1:31.8,1,39.6,1.0,1.7,20260411-31-03
4.0,4,4,4,フォレストターキン,30083408207,高知,牝3,55.0,山田貴,別府真,441.0,-2.0,1:31.9,1/2,39.4,6.0,35.0,20260411-31-03
5.0,5,3,3,クロシオバンザイ,30009402307,高知,牡3,57.0,岡村卓,雑賀正,442.0,-5.0,1:32.2,1.1/2,39.4,4.0,10.9,20260411-31-03
6.0,6,2,2,エートゥージー,30023400607,高知,牡3,57.0,上田将,西川敏,539.0,3.0,1:32.4,3/4,39.8,3.0,4.8,20260411-31-03
7.0,7,8,8,バーニングホット,30022404407,高知,牝3,55.0,大澤誠,細川忠,408.0,-5.0,1:34.0,8,41.5,7.0,35.6,20260411-31-03
8.0,8,7,7,カミイウルフ,30029408307,高知,牡3,57.0,木村直,川野勇,445.0,-2.0,1:34.3,1.1/2,41.0,8.0,55.0,20260411-31-03
1.0,1,3,3,サンダーゼウス,30048401166,高知,牡7,57.0,赤岡修,田中守,517.0,3.0,1:30.4,,39.0,1.0,1.7,20260411-31-04
2.0,2,8,8,キャッツライズ,30032406976,高知,牝6,53.0,△阿部基,西山裕,504.0,6.0,1:30.5,3/4,39.5,3.0,13.0,20260411-31-04
3.0,3,2,2,ゲンパチレオニダス,30025401166,高知,牡7,56.0,☆城野慈,西川敏,507.0,0.0,1:30.5,アタマ,38.4,4.0,33.9,20260411-31-04
4.0,4,5,5,オーラビルス,30096403176,高知,牡6,57.0,多田誠,工藤真,516.0,5.0,1:30.7,3/4,39.0,2.0,2.0,20260411-31-04
5.0,5,1,1,ウォーターレモン,40001403976,高知,牡6,56.0,☆近藤翔,川野勇,468.0,2.0,1:31.1,2,38.9,8.0,59.4,20260411-31-04
6.0,6,8,9,メイショウオキビ,30027401756,高知,牡8,57.0,畑中信,那俄哲,525.0,4.0,1:31.2,1/2,39.3,7.0,57.0,20260411-31-04
7.0,7,6,6,フィティアンガ,30043405466,高知,セン7,57.0,山崎雅,西山裕,484.0,5.0,1:31.2,アタマ,39.6,6.0,37.3,20260411-31-04
8.0,8,7,7,モルフェウス,30007400286,高知,牡5,57.0,大澤誠,細川忠,473.0,1.0,1:31.6,2,39.6,9.0,135.6,20260411-31-04
9.0,9,4,4,ボルネオ,30056400276,高知,セン6,57.0,岡村卓,工藤真,494.0,10.0,1:32.1,2.1/2,40.0,5.0,35.0,20260411-31-04
1.0,1,5,5,インユアアイズ,30022406596,高知,牝4,55.0,宮川実,打越勇,481.0,3.0,1:23.6,,37.7,1.0,1.4,20260411-31-05
2.0,2,2,2,ケーニッヒブルート,30004408296,高知,牡4,57.0,赤岡修,倉兼育,468.0,-3.0,1:23.6,ハナ,37.5,3.0,5.7,20260411-31-05
3.0,3,4,4,フジルバーブ,30074404396,高知,牝4,55.0,妹尾浩,打越勇,468.0,10.0,1:25.1,7,38.7,2.0,5.3,20260411-31-05
4.0,4,8,9,エメラルハッピー,30044400696,高知,牝4,54.0,☆城野慈,平和人,465.0,5.0,1:25.4,1.1/2,39.4,5.0,51.0,20260411-31-05
5.0,5,7,8,チークタイム,30035404786,高知,牝5,55.0,岡遼太,國澤輝,485.0,-2.0,1:25.5,3/4,39.2,4.0,7.9,20260411-31-05
6.0,6,7,7,ロイヤルジョダーナ,30054405096,高知,牡4,57.0,山田貴,細川忠,421.0,-4.0,1:26.4,4,39.3,7.0,64.6,20260411-31-05
7.0,7,8,10,フューチャーアイ,30098400166,高知,牡7,56.0,☆近藤翔,那俄哲,465.0,2.0,1:26.4,アタマ,39.6,8.0,80.2,20260411-31-05
8.0,8,6,6,パーシステンス,30059401286,高知,牡5,57.0,多田誠,胡本友,494.0,0.0,1:26.4,アタマ,39.9,6.0,60.0,20260411-31-05
9.0,9,1,1,メイショウロッキー,30085400086,高知,セン5,57.0,木村直,胡本友,438.0,0.0,1:27.7,6,39.8,9.0,130.8,20260411-31-05
,取消,3,3,フクノスパイン,30038400396,高知,牝4,55.0,永森大,打越勇,,,,,,,,20260411-31-05
1.0,1,5,5,ハバナローズ,30028404096,高知,牝4,55.0,山田貴,細川忠,492.0,-3.0,1:24.5,,39.5,10.0,40.0,20260411-31-06
2.0,2,8,11,ジョーコモド,30073404866,高知,牡7,57.0,岡遼太,中西達,511.0,0.0,1:25.1,3,39.4,1.0,1.2,20260411-31-06
3.0,3,6,8,フェレスアダマス,30032401896,高知,牝4,55.0,西森将,宮川真,458.0,-3.0,1:25.2,3/4,39.8,3.0,13.5,20260411-31-06
4.0,4,4,4,レゲエパンチ,30082408996,高知,牝4,55.0,佐原秀,中西達,419.0,4.0,1:25.3,1/2,38.3,4.0,13.7,20260411-31-06
5.0,5,2,2,ブラウナイル,30024405146,高知,牝9,53.0,△阿部基,國澤輝,495.0,-6.0,1:25.4,1/2,38.9,8.0,33.0,20260411-31-06
