race_id,bet_type,combination,amount,popularity
20260411-31-05,exacta,5-2,300,2
20260411-31-05,wide,2-5,140,2
20260411-31-05,wide,4-5,130,1
20260411-31-05,wide,2-4,260,4
20260411-31-05,trio,2-4-5,260,1
20260411-31-05,trifecta,5-2-4,690,2
20260411-31-06,win,5,4000,10
20260411-31-06,place,5,660,11
20260411-31-06,place,11,140,1
20260411-31-06,place,8,330,5
20260411-31-06,bracket,5-8,410,2
20260411-31-06,quinella,5-11,2200,9
20260411-31-06,exacta,5-11,8760,20
20260411-31-06,wide,5-11,1000,11
20260411-31-06,wide,5-8,3680,34
20260411-31-06,wide,8-11,390,4
20260411-31-06,trio,5-8-11,7060,28
20260411-31-06,trifecta,5-11-8,79270,196
20260411-31-07,win,10,160,1
20260411-31-07,place,10,100,1
20260411-31-07,place,4,120,3
20260411-31-07,place,8,110,2
20260411-31-07,bracket,4-8,320,2
20260411-31-07,quinella,4-10,240,2
20260411-31-07,exacta,10-4,420,2
20260411-31-07,wide,4-10,120,2
20260411-31-07,wide,8-10,120,1
20260411-31-07,wide,4-8,170,3
20260411-31-07,trio,4-8-10,160,1
20260411-31-07,trifecta,10-4-8,620,2
20260411-31-08,win,8,1670,5
20260411-31-08,place,8,420,5
20260411-31-08,place,2,470,6
20260411-31-08,place,7,360,4
20260411-31-08,bracket,2-7,1930,7
20260411-31-08,quinella,2-8,7300,23
20260411-31-08,exacta,8-2,12940,38
20260411-31-08,wide,2-8,1930,20
20260411-31-08,wide,7-8,3590,29
20260411-31-08,wide,2-7,3450,28
20260411-31-08,trio,2-7-8,32890,67
20260411-31-08,trifecta,8-2-7,124800,299
20260411-31-09,win,6,600,3
20260411-31-09,place,6,190,4
20260411-31-09,place,2,390,6
20260411-31-09,place,4,160,2
20260411-31-09,bracket,2-6,5300,16
20260411-31-09,quinella,2-6,5200,14
20260411-31-09,exacta,6-2,9080,23
20260411-31-09,wide,2-6,1050,12
20260411-31-09,wide,4-6,550,7
20260411-31-09,wide,2-4,1590,17
20260411-31-09,trio,2-4-6,9980,34
20260411-31-09,trifecta,6-2-4,62180,168
20260411-31-10,win,4,2030,7
20260411-31-10,place,4,330,6
20260411-31-10,place,5,370,7
20260411-31-10,place,10,210,2
20260411-31-10,bracket,4-5,7090,19
20260411-31-10,quinella,4-5,5200,20
20260411-31-10,exacta,4-5,15730,49
20260411-31-10,wide,4-5,2080,25
20260411-31-10,wide,4-10,970,12
20260411-31-10,wide,5-10,950,11
20260411-31-10,trio,4-5-10,8050,31
20260411-31-10,trifecta,4-5-10,54250,194
20260411-31-11,win,12,810,3
20260411-31-11,place,12,220,3
20260411-31-11,place,10,160,2
20260411-31-11,place,11,420,8
20260411-31-11,bracket,7-8,530,2
20260411-31-11,quinella,10-12,690,2
20260411-31-11,exacta,12-10,2020,5
20260411-31-11,wide,10-12,380,2
20260411-31-11,wide,11-12,1950,24
20260411-31-11,wide,10-11,1300,15
20260411-31-11,trio,10-11-12,6750,22
20260411-31-11,trifecta,12-10-11,35970,97
20260411-32-01,win,1,2570,5
20260411-32-01,place,1,360,5
20260411-32-01,place,10,740,7
20260411-32-01,place,7,180,3
20260411-32-01,bracket,1-8,2660,10
20260411-32-01,quinella,1-10,12730,24
20260411-32-01,exacta,1-10,22200,37
20260411-32-01,wide,1-10,3030,26
20260411-32-01,wide,1-7,740,9
20260411-32-01,wide,7-10,1530,12
20260411-32-01,trio,1-7-10,13010,32
20260411-32-01,trifecta,1-10-7,192760,276
20260411-32-02,win,8,230,1
20260411-32-02,place,8,110,1
20260411-32-02,place,1,410,9
20260411-32-02,place,10,130,2
20260411-32-02,bracket,1-7,3500,10
20260411-32-02,quinella,1-8,6300,15
20260411-32-02,exacta,8-1,8090,23
20260411-32-02,wide,1-8,1200,15
20260411-32-02,wide,8-10,120,1
20260411-32-02,wide,1-10,1300,16
20260411-32-02,trio,1-8-10,3800,11
20260411-32-02,trifecta,8-1-10,29050,88
20260411-32-03,win,2,280,2
20260411-32-03,place,2,140,2
20260411-32-03,place,9,150,3
20260411-32-03,place,3,310,6
20260411-32-03,bracket,2-7,290,1
20260411-32-03,quinella,2-9,460,1
20260411-32-03,exacta,2-9,870,2
20260411-32-03,wide,2-9,200,1
20260411-32-03,wide,2-3,1020,14
20260411-32-03,wide,3-9,1010,13
20260411-32-03,trio,2-3-9,2320,8
20260411-32-03,trifecta,2-9-3,8380,21
20260411-32-04,win,3,1020,3
20260411-32-04,place,3,110,2
20260411-32-04,place,11,160,4
20260411-32-04,place,10,100,1
20260411-32-04,bracket,3-8,430,2
20260411-32-04,quinella,3-11,2780,9
20260411-32-04,exacta,3-11,7820,16
20260411-32-04,wide,3-11,560,7
20260411-32-04,wide,3-10,190,2
20260411-32-04,wide,10-11,210,3
20260411-32-04,trio,3-10-11,1030,3
20260411-32-04,trifecta,3-11-10,15660,42
20260411-32-05,win,8,1850,5
20260411-32-05,place,8,250,5
20260411-32-05,place,10,120,1
20260411-32-05,place,4,500,7
20260411-32-05,bracket,7-8,980,3
20260411-32-05,quinella,8-10,1080,5
20260411-32-05,exacta,8-10,3400,16
20260411-32-05,wide,8-10,390,6
20260411-32-05,wide,4-8,3420,28
20260411-32-05,wide,4-10,510,7
20260411-32-05,trio,4-8-10,6340,21
20260411-32-05,trifecta,8-10-4,52600,148
20260411-32-06,win,4,100,1
20260411-32-06,place,4,100,1
20260411-32-06,place,11,300,6
20260411-32-06,place,8,120,2
20260411-32-06,bracket,4-8,1060,5
20260411-32-06,quinella,4-11,2220,6
20260411-32-06,exacta,4-11,2230,7
20260411-32-06,wide,4-11,470,6
20260411-32-06,wide,4-8,150,1
20260411-32-06,wide,8-11,1300,15
20260411-32-06,trio,4-8-11,1800,6
20260411-32-06,trifecta,4-11-8,9370,27
20260411-32-07,win,9,140,1
20260411-32-07,place,9,100,1
20260411-32-07,place,2,140,3
20260411-32-07,place,7,110,2
20260411-32-07,bracket,2-8,440,2
20260411-32-07,quinella,2-9,400,2
20260411-32-07,exacta,9-2,540,2
20260411-32-07,wide,2-9,170,2
20260411-32-07,wide,7-9,130,1
20260411-32-07,wide,2-7,290,5
20260411-32-07,trio,2-7-9,350,1
20260411-32-07,trifecta,9-2-7,1290,4
20260411-32-08,win,2,820,4
20260411-32-08,place,2,190,3
20260411-32-08,place,1,160,2
20260411-32-08,place,7,370,7
20260411-32-08,bracket,1-2,830,5
20260411-32-08,quinella,1-2,880,5
20260411-32-08,exacta,2-1,2710,11
20260411-32-08,wide,1-2,400,5
20260411-32-08,wide,2-7,1130,18
20260411-32-08,wide,1-7,1060,17
20260411-32-08,trio,1-2-7,5120,22
20260411-32-08,trifecta,2-1-7,24570,87
20260411-32-09,win,1,160,1
20260411-32-09,place,1,110,1
20260411-32-09,place,5,120,2
20260411-32-09,place,2,230,5
20260411-32-09,bracket,1-5,240,1
20260411-32-09,quinella,1-5,270,1
20260411-32-09,exacta,1-5,510,1
20260411-32-09,wide,1-5,160,1
20260411-32-09,wide,1-2,330,4
20260411-32-09,wide,2-5,900,12
20260411-32-09,trio,1-2-5,1540,5
20260411-32-09,trifecta,1-5-2,3630,6
20260411-32-10,win,4,2410,5
20260411-32-10,place,4,270,5
20260411-32-10,place,7,130,1
20260411-32-10,place,6,800,7
20260411-32-10,bracket,4-7,1910,6
20260411-32-10,quinella,4-7,2090,4
20260411-32-10,exacta,4-7,7660,20
20260411-32-10,wide,4-7,620,9
20260411-32-10,wide,4-6,5820,24
20260411-32-10,wide,6-7,1730,14
20260411-32-10,trio,4-6-7,18860,30
20260411-32-10,trifecta,4-7-6,152600,184
20260411-32-11,win,1,480,2
20260411-32-11,place,1,160,1
20260411-32-11,place,9,200,5
20260411-32-11,place,3,170,2
20260411-32-11,bracket,1-8,850,3
20260411-32-11,quinella,1-9,2240,13
20260411-32-11,exacta,1-9,4400,25
20260411-32-11,wide,1-9,800,15
20260411-32-11,wide,1-3,310,1
20260411-32-11,wide,3-9,410,4
20260411-32-11,trio,1-3-9,1980,5
20260411-32-11,trifecta,1-9-3,13560,42
