rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
4.0,4,4,4,ランナーズハイ,30054404517,船橋,牡2,54.0,野畑凌,稲益貴,488.0,,1:45.1,4,46.8,2.0,3.0,20260703-19-04
5.0,5,2,2,ハルカノハル,30075407617,船橋,牝2,54.0,篠谷葵,石崎駿,465.0,,1:46.6,7,47.7,4.0,17.2,20260703-19-04
,除外,1,1,エーオープリンス,30015408817,船橋,牡2,54.0,笠野雄,佐藤太,467.0,,,,,,,20260703-19-04
1.0,1,8,9,オルキデアロッサ,30009409207,船橋,牝3,54.0,篠谷葵,山田信,451.0,14.0,1:18.1,,40.3,1.0,1.1,20260703-19-05
2.0,2,6,6,ナックナック,30086409007,船橋,牝3,54.0,木間龍,矢野義,395.0,-10.0,1:18.5,2,40.7,6.0,28.1,20260703-19-05
3.0,3,4,4,ゴッドブラウン,30056402407,船橋,牝3,54.0,本田重,川島一,424.0,-5.0,1:19.2,3,41.2,2.0,6.2,20260703-19-05
4.0,4,8,8,エムワンワークス,30095408907,船橋,牡3,56.0,山口達,林正人,439.0,8.0,1:19.3,クビ,40.5,5.0,26.1,20260703-19-05
5.0,5,5,5,アンジェロピッコロ,30084407807,船橋,牝3,54.0,藤原幹,渡邊貴,428.0,2.0,1:19.3,クビ,41.7,8.0,119.3,20260703-19-05
6.0,6,2,2,ウォニョン,30023403407,船橋,牝3,51.0,▲菅原吏,石井勝,431.0,3.0,1:19.5,1,42.0,3.0,15.3,20260703-19-05
7.0,7,1,1,インキュナブラ,30055409307,船橋,牝3,51.0,▲山本大,佐藤太,389.0,7.0,1:19.6,クビ,42.1,4.0,17.8,20260703-19-05
8.0,8,7,7,カミイダイヤモンド,30045406707,船橋,牡3,55.0,☆所　蛍,田中力,475.0,-6.0,1:20.2,3,40.6,9.0,187.3,20260703-19-05
9.0,9,3,3,フォロミーアロング,30002406207,船橋,牡3,56.0,野畑凌,齊藤敏,426.0,0.0,1:20.4,1,41.6,7.0,41.1,20260703-19-05
1.0,1,7,9,クリスプオブウォー,30056407076,船橋,牡6,56.0,山中悠,佐々清,510.0,-1.0,1:17.9,,40.1,1.0,2.3,20260703-19-06
2.0,2,2,2,フルーツパフェ,30052406666,船橋,牝7,54.0,岡村健,齊藤敏,480.0,0.0,1:18.0,3/4,39.0,3.0,5.4,20260703-19-06
3.0,3,7,8,ミュージシエンヌ,30063404996,船橋,牝4,54.0,澤田龍,新井清,495.0,3.0,1:18.4,2,40.4,4.0,7.8,20260703-19-06
4.0,4,4,4,トクシーカグヤヒメ,30023400676,船橋,牝6,54.0,本田重,新井清,484.0,-3.0,1:18.9,2.1/2,40.5,2.0,4.3,20260703-19-06
5.0,5,6,6,セイダンシング,30094403966,船橋,牡7,57.0,仲野光,玉井昇,474.0,2.0,1:19.0,3/4,39.6,6.0,8.8,20260703-19-06
6.0,6,6,7,タケデンプリンセス,30003404086,船橋,牝5,54.0,野澤憲,佐々清,486.0,11.0,1:19.4,2,39.9,9.0,119.1,20260703-19-06
7.0,7,8,11,シャイニングアース,40080400886,船橋,牡5,56.0,庄司大,森　始,467.0,6.0,1:19.4,ハナ,40.8,5.0,8.5,20260703-19-06
8.0,8,8,10,ニシノエルサ,30075405856,船橋,牝8,54.0,西村栄,渋谷博,462.0,-1.0,1:19.7,1.1/2,39.8,10.0,185.7,20260703-19-06
9.0,9,1,1,スイートウィル,30052407786,浦和,牝5,54.0,室陽一,川島豊,435.0,-5.0,1:20.0,1.1/2,42.4,8.0,101.2,20260703-19-06
10.0,10,3,3,トーアローダンテ,30087402796,浦和,牝4,52.0,◇中島良,川島豊,464.0,-4.0,1:21.1,5,42.9,7.0,42.1,20260703-19-06
11.0,11,5,5,キーチパーヘチュア,30016407296,船橋,牡4,56.0,山口達,玉井勝,416.0,12.0,1:21.1,アタマ,41.9,11.0,193.7,20260703-19-06
1.0,1,7,7,キャンディブーケ,30005407896,船橋,牝4,54.0,山口達,玉井昇,446.0,3.0,1:02.3,,38.4,2.0,3.7,20260703-19-07
2.0,2,6,6,トーケンマンボ,30075405166,船橋,牝7,54.0,藤原幹,山本学,502.0,7.0,1:02.5,1,37.4,5.0,20.5,20260703-19-07
3.0,3,4,4,クラレーヴ,30073405196,船橋,牝4,54.0,木間龍,矢野義,468.0,-14.0,1:02.5,アタマ,38.8,3.0,7.2,20260703-19-07
4.0,4,5,5,チンプンカンプン,30048400396,船橋,牡4,53.0,▲山本大,伊藤滋,468.0,-1.0,1:03.5,5,38.4,7.0,75.1,20260703-19-07
5.0,5,2,2,リンガスロシェ,30076405286,船橋,牡5,56.0,笠野雄,稲益貴,521.0,6.0,1:03.5,クビ,39.0,1.0,1.4,20260703-19-07
6.0,6,3,3,ラブシックボッサ,40060406966,船橋,牡7,56.0,仲野光,伊藤滋,459.0,3.0,1:03.6,1/2,38.2,6.0,51.5,20260703-19-07
7.0,7,1,1,ヒョイザブロー,30019402196,船橋,セン4,56.0,濱田達,伊藤滋,475.0,2.0,1:03.7,クビ,38.5,4.0,12.0,20260703-19-07
1.0,1,2,2,スカーレットクロス,30078402196,船橋,牝4,54.0,仲野光,渡邊貴,460.0,10.0,1:42.3,,39.0,1.0,1.4,20260703-19-08
2.0,2,1,1,スマイルナゴミ,30089408296,船橋,牝4,51.0,▲菅原吏,凾館一,460.0,0.0,1:43.4,5,39.0,5.0,65.7,20260703-19-08
3.0,3,3,3,ターミネーター,30006402396,船橋,牡4,56.0,實川純,佐々功,470.0,-1.0,1:43.5,クビ,40.1,2.0,2.5,20260703-19-08
4.0,4,5,5,フェアリオンアイス,30095405896,船橋,牝4,54.0,木間龍,伊藤滋,429.0,-15.0,1:43.5,クビ,39.9,4.0,16.0,20260703-19-08
5.0,5,4,4,ビジューメファ,30008408486,船橋,牝5,54.0,藤原幹,山本学,422.0,-8.0,1:43.6,クビ,39.8,3.0,8.7,20260703-19-08
1.0,1,5,5,サトノオリエンタル,30026406596,船橋,牝4,54.0,本田重,石崎駿,453.0,-2.0,1:16.7,,38.4,1.0,1.0,20260703-19-09
2.0,2,8,9,マジカルレインボー,30069405196,船橋,牝4,51.0,▲山本大,阿井正,497.0,-1.0,1:17.0,1.1/2,38.3,2.0,12.3,20260703-19-09
3.0,3,8,8,ウインコンパス,30004401896,船橋,牡4,56.0,山中悠,坂本昇,474.0,-1.0,1:17.8,4,39.3,8.0,132.0,20260703-19-09
4.0,4,4,4,アンサーパスト,30062400986,船橋,セン5,56.0,木間龍,伊藤滋,452.0,-4.0,1:18.0,1,39.9,3.0,19.6,20260703-19-09
5.0,5,1,1,レイワエポック,40041407996,船橋,牝4,54.0,仲野光,阿井正,430.0,0.0,1:18.4,2,38.9,5.0,22.7,20260703-19-09
6.0,6,2,2,アルセリア,30032408776,船橋,牝6,54.0,篠谷葵,林正人,447.0,3.0,1:18.5,クビ,40.0,6.0,22.9,20260703-19-09
7.0,7,3,3,マリノテレージア,30073403196,船橋,牝4,54.0,本橋孝,石井勝,456.0,-9.0,1:18.6,1/2,40.7,4.0,21.7,20260703-19-09
8.0,8,6,6,ソウ,30093408186,船橋,牡5,56.0,實川純,佐々功,479.0,-5.0,1:20.0,7,41.1,7.0,95.6,20260703-19-09
9.0,9,7,7,ラヴォタ,30088401886,船橋,牡5,56.0,西村栄,阿井正,482.0,-1.0,1:20.9,4,42.0,9.0,253.6,20260703-19-09
1.0,1,7,9,ケイズブラン,30073407996,船橋,牝4,54.0,篠谷葵,山田信,477.0,1.0,1:15.3,,38.8,5.0,6.0,20260703-19-10
2.0,2,2,2,ゴールデンスイープ,30036407986,船橋,牝5,54.0,澤田龍,山下之,463.0,4.0,1:15.5,3/4,37.8,2.0,4.4,20260703-19-10
3.0,3,5,5,モイラ,30075405186,船橋,牝5,54.0,山中悠,佐藤太,495.0,1.0,1:15.6,1/2,39.5,1.0,4.4,20260703-19-10
4.0,4,6,7,ビットコイン,30016406976,船橋,牡6,56.0,本田重,岩崎真,485.0,6.0,1:16.2,3,39.9,7.0,13.6,20260703-19-10
5.0,5,7,8,レイデルマール,30013409656,船橋,セン8,56.0,山口達,玉井昇,492.0,-5.0,1:16.3,クビ,38.6,6.0,12.1,20260703-19-10
6.0,6,8,11,ビスマルク,30032403186,船橋,牡5,56.0,野畑凌,伊藤滋,510.0,-3.0,1:16.3,クビ,39.4,9.0,26.1,20260703-19-10
7.0,7,8,10,ヤギリドリーム,30095409596,船橋,牡4,56.0,本橋孝,張田京,452.0,-7.0,1:16.7,2,39.8,4.0,5.6,20260703-19-10
8.0,8,4,4,マナフラッシュ,30087401976,船橋,牡6,56.0,岡村健,齊藤敏,471.0,-7.0,1:16.8,クビ,40.7,3.0,5.0,20260703-19-10
9.0,9,1,1,ブレッザドリーム,30003408296,船橋,牡4,56.0,町田直,田中力,436.0,-16.0,1:17.2,2,40.5,8.0,21.9,20260703-19-10
10.0,10,6,6,エメラルアポロン,30085407466,船橋,牡7,56.0,西村栄,石井勝,502.0,-2.0,1:19.6,大差,42.5,11.0,189.3,20260703-19-10
11.0,11,3,3,サポーズドトゥキル,30075401286,船橋,牝5,54.0,笠野雄,米谷康,520.0,4.0,1:20.9,6,44.2,10.0,87.9,20260703-19-10
1.0,1,8,12,クリスタルケイブ,30074407296,船橋,牡4,56.0,本田重,佐藤太,470.0,4.0,1:45.0,,39.3,1.0,2.1,20260703-19-11
2.0,2,5,7,プレヴナンス,30024406286,船橋,牝5,51.0,▲山本大,米谷康,416.0,-5.0,1:45.1,3/4,39.6,10.0,53.5,20260703-19-11
3.0,3,7,11,マシュー,30016403686,浦和,牡5,56.0,見越彬,小久智,487.0,0.0,1:45.2,1/2,40.2,8.0,34.3,20260703-19-11
4.0,4,1,1,プレストエマ,30026408296,船橋,牝4,54.0,山中悠,佐々清,515.0,3.0,1:45.6,2,40.4,9.0,37.3,20260703-19-11
5.0,5,3,3,キングオブカズ,30012402956,船橋,牡8,56.0,小杉亮,矢内博,470.0,-3.0,1:45.7,1/2,39.5,11.0,69.9,20260703-19-11
6.0,6,8,13,ペプチドモガミ,30043405196,船橋,セン4,56.0,本橋孝,石井勝,478.0,3.0,1:46.0,1.1/2,40.1,5.0,22.0,20260703-19-11
7.0,7,6,9,アラモ,30098403307,船橋,牡3,54.0,御神訓,石崎駿,502.0,-4.0,1:46.0,クビ,40.8,3.0,4.2,20260703-19-11
8.0,8,6,8,スノーライトニング,30007403786,船橋,牡5,56.0,仲野光,凾館一,474.0,-3.0,1:46.8,4,40.0,4.0,14.3,20260703-19-11
9.0,9,4,5,ガーベランクイーン,30075401976,船橋,牝6,54.0,藤原幹,長谷剛,483.0,-11.0,1:47.3,2.1/2,41.4,12.0,72.0,20260703-19-11
10.0,10,7,10,アヴェッリーノ,30025402676,船橋,牡6,56.0,木間龍,齊藤敏,498.0,4.0,1:47.3,アタマ,42.4,7.0,32.8,20260703-19-11
11.0,11,4,4,アナザーメイト,30053404096,船橋,牝4,53.0,☆所　蛍,山田信,461.0,9.0,1:47.3,アタマ,41.2,13.0,233.1,20260703-19-11
12.0,12,5,6,ジュンハーベスト,30097400796,船橋,牡4,56.0,川島正,張田京,544.0,11.0,1:47.8,2.1/2,42.5,2.0,3.8,20260703-19-11
13.0,13,2,2,サンマルーン,30053403676,船橋,牡6,56.0,笠野雄,岩崎真,470.0,-3.0,1:48.1,1.1/2,42.0,6.0,24.9,20260703-19-11
1.0,1,2,2,ショーケン,30075402876,船橋,セン6,57.0,笠野雄,米谷康,502.0,0.0,2:30.5,,39.2,1.0,1.7,20260703-19-12
2.0,2,7,8,クラムスコイ,30009409307,船橋,牡3,53.0,本橋孝,米谷康,446.0,0.0,2:31.4,4,39.5,3.0,8.5,20260703-19-12
3.0,3,3,3,カーニバルマーチ,30017408166,船橋,セン7,57.0,野畑凌,佐藤太,586.0,4.0,2:31.4,アタマ,39.3,4.0,9.1,20260703-19-12
4.0,4,5,5,フィフティズ,30077401186,船橋,牡5,57.0,川島正,稲益貴,529.0,7.0,2:31.4,アタマ,39.7,2.0,4.2,20260703-19-12
5.0,5,8,11,プリンスオーソ,30096402076,船橋,牡6,55.0,臼井健,凾館一,463.0,2.0,2:31.5,3/4,38.8,5.0,10.6,20260703-19-12
6.0,6,8,10,ビービーシャーンス,30056405776,船橋,牡6,52.0,▲菅原吏,玉井昇,483.0,6.0,2:32.5,5,40.4,8.0,50.7,20260703-19-12
7.0,7,6,6,ナリノヴァニーユ,30034401676,船橋,牡6,52.0,▲山本大,林　幻,495.0,5.0,2:32.6,1/2,40.1,9.0,122.0,20260703-19-12
8.0,8,1,1,ベルガラス,30038407186,船橋,牡5,57.0,岡村健,齊藤敏,491.0,6.0,2:33.1,2.1/2,40.4,7.0,31.4,20260703-19-12
9.0,9,4,4,マリアッチ,30065405556,船橋,牡8,55.0,野澤憲,佐々清,510.0,2.0,2:33.3,1,41.2,11.0,358.1,20260703-19-12
10.0,10,6,7,マイキーマジック,30006404676,船橋,牡6,55.0,古岡勇,矢内博,500.0,-3.0,2:33.3,ハナ,41.0,6.0,16.3,20260703-19-12
11.0,11,7,9,キャリアリズム,40091407956,船橋,セン8,57.0,柿本量,矢野義,476.0,12.0,2:36.4,大差,42.5,10.0,252.3,20260703-19-12
1.0,1,6,8,オールスターズ,30072404556,大井,牡8,56.0,安藤洋,藤田輝,479.0,4.0,1:43.2,,39.1,1.0,1.9,20260703-20-01
2.0,2,2,2,キバルスター,30062405866,大井,牡7,56.0,藤田凌,阪本一,487.0,5.0,1:43.6,2,39.3,4.0,9.2,20260703-20-01
3.0,3,5,5,ラブリーヨシノ,30034400376,大井,牡6,56.0,菅原涼,荒井朋,448.0,-2.0,1:44.5,4,40.4,2.0,3.3,20260703-20-01
4.0,4,6,7,イケノギャルチャン,30073409166,大井,牝7,54.0,石川駿,岡野尚,508.0,3.0,1:44.6,クビ,40.5,3.0,9.1,20260703-20-01
5.0,5,7,9,リュウグウノユメ,30045408596,大井,牝4,51.0,▲西優哉,橋本馬,443.0,3.0,1:44.8,1.1/4,40.7,8.0,27.6,20260703-20-01
6.0,6,7,10,ガニュメデスレイ,30028404546,大井,牡9,56.0,中村尚,渡邉和,431.0,-1.0,1:44.9,1/2,40.3,9.0,88.6,20260703-20-01
7.0,7,1,1,ノンストップガール,30057407376,大井,牝6,54.0,和田譲,渡邉和,502.0,-2.0,1:45.1,1,40.0,7.0,21.5,20260703-20-01
8.0,8,8,12,フローラルロマンス,40000406966,大井,牝7,53.0,☆中山遥,田中人,464.0,8.0,1:45.2,1/2,41.1,6.0,18.1,20260703-20-01
9.0,9,4,4,レイヴンマスター,30025409596,大井,牡4,56.0,千田洋,赤嶺亮,481.0,-1.0,1:45.3,クビ,40.9,10.0,93.0,20260703-20-01
10.0,10,3,3,ミチノシチリア,30075402356,大井,牡8,56.0,達城龍,嶋田幸,491.0,3.0,1:45.6,1.1/2,41.2,5.0,14.7,20260703-20-01
11.0,11,8,11,アイズアフロディテ,30024405096,大井,牝4,51.0,▲杉山海,渡部則,508.0,1.0,1:45.6,アタマ,40.9,11.0,111.7,20260703-20-01
,除外,5,6,ジャックオダモ,40011409996,大井,牡4,56.0,西啓太,坂井英,545.0,,,,,,,20260703-20-01
1.0,1,8,13,ザゴート,30003409176,大井,牝6,51.0,▲杉山海,荒井朋,453.0,-3.0,1:14.5,,37.7,6.0,13.9,20260703-20-02
2.0,2,7,11,ショウサンレックス,30003405976,大井,牡6,56.0,藤田凌,立花伸,452.0,-3.0,1:14.6,3/4,37.7,4.0,8.1,20260703-20-02
3.0,3,7,12,ニチリン,30058404776,大井,牝6,54.0,矢野貴,栗田裕,502.0,-12.0,1:14.6,クビ,37.7,1.0,2.4,20260703-20-02
4.0,4,3,4,インヘリタンスエス,30032406986,大井,牡5,56.0,菅原涼,堀千亜,501.0,-1.0,1:14.7,クビ,37.9,8.0,20.4,20260703-20-02
5.0,5,6,9,コトブキエース,30015402976,大井,牡6,53.0,▲西優哉,渡部則,470.0,-3.0,1:15.0,1.3/4,37.8,2.0,4.1,20260703-20-02
6.0,6,2,2,ロクスマリアンヌ,30018409866,大井,牝7,54.0,西啓太,橋本馬,455.0,0.0,1:15.0,アタマ,38.6,3.0,7.8,20260703-20-02
7.0,7,4,5,ヨシノルビー,30026400396,大井,牝4,54.0,和田譲,市村誠,415.0,-3.0,1:15.3,1.1/2,37.4,7.0,19.5,20260703-20-02
8.0,8,5,7,コーントップス,30077402086,大井,牝5,54.0,千田洋,松浦裕,428.0,0.0,1:15.4,1/2,37.6,12.0,159.6,20260703-20-02
9.0,9,5,8,ソニックサンライズ,30063405296,大井,牝4,54.0,中村尚,渡邉和,426.0,2.0,1:15.5,クビ,38.1,13.0,200.0,20260703-20-02
10.0,10,1,1,ミンナノブンモ,40050408966,大井,セン7,56.0,達城龍,久保隆,478.0,-3.0,1:15.5,アタマ,38.4,10.0,60.3,20260703-20-02
11.0,11,3,3,マハーギータ,30073405596,大井,牝4,54.0,東原悠,佐々忠,437.0,-1.0,1:15.5,アタマ,38.0,14.0,285.3,20260703-20-02
12.0,12,8,14,ヴァレンシアスノー,30002402676,大井,牝6,54.0,石川駿,吉井竜,453.0,6.0,1:15.6,1/2,39.0,5.0,11.3,20260703-20-02
13.0,13,6,10,ファインスカート,30093402086,大井,牝5,54.0,藤本現,久保隆,465.0,3.0,1:16.1,2.1/2,38.7,11.0,137.4,20260703-20-02
14.0,14,4,6,ジョリーハーモニー,30053400976,大井,牝6,54.0,吉井章,的場直,509.0,-8.0,1:16.6,2.1/2,38.8,9.0,21.6,20260703-20-02
1.0,1,7,9,ノットボーダー,30065409307,大井,牡3,57.0,笹川翼,荒山勝,470.0,-2.0,1:41.2,,39.1,1.0,1.8,20260703-20-03
2.0,2,2,2,タイセツレーヴ,30005408707,大井,牡3,56.0,西啓太,真島大,525.0,9.0,1:41.2,クビ,38.6,2.0,3.2,20260703-20-03
3.0,3,5,6,オモイデノアトサキ,30022407207,大井,牡3,56.0,藤田凌,福田真,508.0,-1.0,1:41.8,3,39.3,6.0,20.7,20260703-20-03
4.0,4,1,1,キャリアラダー,30063403107,大井,牡3,53.0,▲西優哉,澤佳宏,446.0,3.0,1:43.0,6,39.5,8.0,109.9,20260703-20-03
5.0,5,7,10,フジパールマン,30098409307,大井,牡3,53.0,▲杉山海,岡野尚,452.0,5.0,1:43.0,ハナ,39.0,11.0,168.9,20260703-20-03
6.0,6,8,11,ロンギングスター,30013406607,大井,牡3,56.0,達城龍,的場直,529.0,-1.0,1:43.0,ハナ,41.0,5.0,18.4,20260703-20-03
7.0,7,6,7,ラストラブラブ,30093407007,大井,牝3,54.0,吉井章,荒井朋,477.0,1.0,1:43.0,アタマ,41.0,10.0,134.2,20260703-20-03
8.0,8,5,5,エイトザット,30092401307,大井,牡3,56.0,安藤洋,荒山勝,523.0,6.0,1:43.5,2.1/2,41.0,3.0,6.7,20260703-20-03
9.0,9,3,3,ボビー,30006408507,大井,牡3,56.0,藤本現,栗田裕,522.0,2.0,1:44.0,2.1/2,41.0,9.0,113.0,20260703-20-03
10.0,10,4,4,ルビーディーゼル,30012405607,大井,牡3,56.0,高橋昭,立花伸,515.0,2.0,1:44.2,3/4,40.5,7.0,26.4,20260703-20-03
11.0,11,6,8,ボンヴィアッジョ,30005409007,大井,牝3,54.0,矢野貴,阪本一,501.0,7.0,1:44.3,1/2,41.8,4.0,13.0,20260703-20-03
12.0,12,8,12,スクラッチクラッチ,30013401407,大井,牝3,51.0,▲高橋優,佐野謙,471.0,1.0,1:44.5,3/4,41.4,12.0,313.6,20260703-20-03
1.0,1,4,4,シャンスラード,30001405907,大井,牡3,56.0,西啓太,坂井英,480.0,-8.0,1:27.3,,37.2,1.0,1.8,20260703-20-04
2.0,2,8,8,ヘイアンティアー,30018400507,大井,牝3,54.0,高橋昭,立花伸,460.0,2.0,1:27.9,3,37.5,7.0,52.1,20260703-20-04
3.0,3,6,6,バルトロ,30037405307,大井,セン3,56.0,新原周,福永敏,469.0,-1.0,1:28.1,1,38.0,5.0,26.4,20260703-20-04
4.0,4,8,9,トレガットストーン,30047408007,大井,牡3,56.0,藤本現,高橋清,498.0,-6.0,1:28.3,1.1/4,38.0,3.0,7.1,20260703-20-04
5.0,5,7,7,ピルゴスアイトス,30042409107,大井,牡3,53.0,▲杉山海,井上弘,474.0,1.0,1:28.6,1.1/2,37.5,8.0,72.4,20260703-20-04
6.0,6,5,5,ムサシタルマエ,30037409907,大井,牡3,57.0,達城龍,栗田泰,462.0,-1.0,1:29.2,3,38.6,2.0,2.7,20260703-20-04
7.0,7,1,1,ティーエンティー,30043402007,大井,牡3,56.0,鷹見陸,的場直,512.0,12.0,1:29.6,2,39.2,4.0,8.5,20260703-20-04
8.0,8,3,3,ツカイノトリ,30016402707,大井,牝3,54.0,吉井章,阪本一,458.0,-3.0,1:30.2,3,39.5,6.0,48.4,20260703-20-04
,取消,2,2,スリーバンカーズ,30088407007,大井,牡3,56.0,菅原涼,荒井朋,,,,,,,,20260703-20-04
1.0,1,5,5,オレユウタヤン,30001400907,大井,牡3,57.0,藤本現,蛯名雄,473.0,3.0,1:13.3,,37.6,1.0,1.3,20260703-20-05
2.0,2,7,9,ジーティーグラン,30018402207,大井,牡3,56.0,藤田凌,高野毅,450.0,-4.0,1:14.1,4,37.6,4.0,10.8,20260703-20-05
3.0,3,8,11,ジューンアカデミー,30078405507,大井,牝3,54.0,安藤洋,鈴木啓,414.0,-1.0,1:14.3,1,38.0,6.0,23.2,20260703-20-05
4.0,4,2,2,オテモヤン,40070409907,大井,牝3,54.0,笹川翼,福田真,489.0,-1.0,1:14.4,クビ,38.8,2.0,7.6,20260703-20-05
5.0,5,6,7,オレンジマン,30024406707,大井,牡3,55.0,☆中山遥,佐野謙,515.0,2.0,1:14.5,1/2,38.0,5.0,11.1,20260703-20-05
6.0,6,6,6,シンプウエース,30004402907,大井,牡3,56.0,菅原涼,荒井朋,429.0,-1.0,1:14.8,1.1/2,38.5,10.0,111.3,20260703-20-05
7.0,7,8,10,ナポレオンバディ,30083406807,大井,牡3,56.0,櫻井光,中道啓,505.0,3.0,1:14.8,クビ,38.3,8.0,61.4,20260703-20-05
8.0,8,4,4,アフロステラ,30034403107,大井,牝3,54.0,鷹見陸,的場直,470.0,10.0,1:15.2,2,39.5,3.0,10.5,20260703-20-05
9.0,9,1,1,サヴォア,30022403507,大井,牝3,51.0,▲杉山海,高岩孝,429.0,3.0,1:15.6,2,39.5,7.0,60.4,20260703-20-05
10.0,10,3,3,シーキングザバース,40060406907,大井,牝3,54.0,石川駿,堀千亜,458.0,1.0,1:15.9,1.3/4,39.4,11.0,203.7,20260703-20-05
11.0,11,7,8,アンパンタイム,30085407107,大井,牝3,54.0,高野誠,高橋清,460.0,26.0,1:16.3,2,40.2,9.0,94.5,20260703-20-05
1.0,1,8,9,ユウユウスターリー,30015402656,大井,牝8,54.0,安藤洋,月岡健,433.0,0.0,1:43.1,,39.7,1.0,3.1,20260703-20-06
2.0,2,7,7,シンアルマトゥラ,30002407276,大井,牡6,56.0,中村尚,井上弘,415.0,-3.0,1:43.5,2,40.2,3.0,5.0,20260703-20-06
3.0,3,3,3,シタベッド,30033404656,大井,牡8,56.0,高橋昭,立花伸,487.0,-15.0,1:43.8,1.1/2,40.5,2.0,3.6,20260703-20-06
4.0,4,5,5,テルケンレントラー,30062403796,大井,牡4,56.0,新原周,蛯名雄,512.0,-3.0,1:44.6,4,40.6,4.0,6.5,20260703-20-06
5.0,5,6,6,コーゲンマース,30028407676,大井,牡6,56.0,千田洋,井上弘,434.0,-2.0,1:45.1,2.1/2,41.2,5.0,10.4,20260703-20-06
