race_id,bet_type,combination,amount,popularity
20260801-03-11,place,10,100,1
20260801-03-11,place,3,110,2
20260801-03-11,place,8,240,5
20260801-03-11,bracket,3-8,220,1
20260801-03-11,quinella,3-10,200,1
20260801-03-11,exacta,10-3,240,1
20260801-03-11,wide,3-10,140,1
20260801-03-11,wide,8-10,340,6
20260801-03-11,wide,3-8,620,9
20260801-03-11,trio,3-8-10,1020,4
20260801-03-11,trifecta,10-3-8,2030,8
20260801-03-12,win,6,370,2
20260801-03-12,place,6,150,3
20260801-03-12,place,5,160,4
20260801-03-12,place,1,140,2
20260801-03-12,bracket,5-6,1920,9
20260801-03-12,quinella,5-6,1260,5
20260801-03-12,exacta,6-5,2820,10
20260801-03-12,wide,5-6,390,4
20260801-03-12,wide,1-6,390,5
20260801-03-12,wide,1-5,340,3
20260801-03-12,trio,1-5-6,1750,4
20260801-03-12,trifecta,6-5-1,9030,19
20260801-31-01,win,9,3090,7
20260801-31-01,place,9,380,7
20260801-31-01,place,7,120,2
20260801-31-01,place,4,110,1
20260801-31-01,bracket,6-7,540,3
20260801-31-01,quinella,7-9,3780,14
20260801-31-01,exacta,9-7,12610,34
20260801-31-01,wide,7-9,700,13
20260801-31-01,wide,4-9,820,14
20260801-31-01,wide,4-7,220,1
20260801-31-01,trio,4-7-9,2510,9
20260801-31-01,trifecta,9-7-4,31220,97
20260801-31-02,win,6,150,1
20260801-31-02,place,6,100,1
20260801-31-02,place,2,140,3
20260801-31-02,place,7,350,6
20260801-31-02,bracket,2-6,390,2
20260801-31-02,quinella,2-6,420,2
20260801-31-02,exacta,6-2,590,2
20260801-31-02,wide,2-6,250,3
20260801-31-02,wide,6-7,1020,10
20260801-31-02,wide,2-7,1380,11
20260801-31-02,trio,2-6-7,2830,9
20260801-31-02,trifecta,6-2-7,5910,19
20260801-31-03,win,11,300,1
20260801-31-03,place,11,170,4
20260801-31-03,place,5,230,5
20260801-31-03,place,3,150,2
20260801-31-03,bracket,5-8,990,4
20260801-31-03,quinella,5-11,1520,8
20260801-31-03,exacta,11-5,2370,11
20260801-31-03,wide,5-11,470,5
20260801-31-03,wide,3-11,220,1
20260801-31-03,wide,3-5,480,7
20260801-31-03,trio,3-5-11,1350,5
20260801-31-03,trifecta,11-5-3,8340,27
20260801-31-04,win,10,420,2
20260801-31-04,place,10,180,3
20260801-31-04,place,7,510,7
20260801-31-04,place,8,170,2
20260801-31-04,bracket,7-8,440,2
20260801-31-04,quinella,7-10,3770,12
20260801-31-04,exacta,10-7,6250,19
20260801-31-04,wide,7-10,890,11
20260801-31-04,wide,8-10,350,4
20260801-31-04,wide,7-8,1070,13
20260801-31-04,trio,7-8-10,3760,13
20260801-31-04,trifecta,10-7-8,30400,98
20260801-31-05,win,5,1930,7
20260801-31-05,place,5,420,7
20260801-31-05,place,12,850,8
20260801-31-05,place,9,310,4
20260801-31-05,bracket,5-8,4200,18
20260801-31-05,quinella,5-12,23680,31
20260801-31-05,exacta,5-12,37570,57
20260801-31-05,wide,5-12,5160,30
20260801-31-05,wide,5-9,1240,17
20260801-31-05,wide,9-12,3240,25
20260801-31-05,trio,5-9-12,27660,60
20260801-31-05,trifecta,5-12-9,250720,401
20260801-31-06,win,9,570,4
20260801-31-06,place,9,170,2
20260801-31-06,place,6,180,3
20260801-31-06,place,4,200,4
20260801-31-06,bracket,5-7,420,2
20260801-31-06,quinella,6-9,1010,4
20260801-31-06,exacta,9-6,2600,12
20260801-31-06,wide,6-9,470,6
20260801-31-06,wide,4-9,530,8
20260801-31-06,wide,4-6,460,5
20260801-31-06,trio,4-6-9,1640,5
20260801-31-06,trifecta,9-6-4,11690,35
20260801-31-07,win,9,470,3
20260801-31-07,place,9,150,3
20260801-31-07,place,2,100,1
20260801-31-07,place,6,160,4
20260801-31-07,bracket,2-7,250,1
20260801-31-07,quinella,2-9,260,2
20260801-31-07,exacta,9-2,1280,5
20260801-31-07,wide,2-9,170,2
20260801-31-07,wide,6-9,460,6
20260801-31-07,wide,2-6,230,3
20260801-31-07,trio,2-6-9,900,2
20260801-31-07,trifecta,9-2-6,5230,14
20260801-31-08,win,3,860,2
20260801-31-08,place,3,190,2
20260801-31-08,place,12,270,4
20260801-31-08,place,7,360,6
20260801-31-08,bracket,3-8,390,2
20260801-31-08,quinella,3-12,5440,15
20260801-31-08,exacta,3-12,9640,21
20260801-31-08,wide,3-12,1030,14
20260801-31-08,wide,3-7,950,11
20260801-31-08,wide,7-12,1090,15
20260801-31-08,trio,3-7-12,10070,26
20260801-31-08,trifecta,3-12-7,62090,151
20260801-31-09,win,8,2240,7
20260801-31-09,place,8,450,7
20260801-31-09,place,11,720,9
20260801-31-09,place,10,180,2
20260801-31-09,bracket,6-8,2410,10
20260801-31-09,quinella,8-11,27320,50
20260801-31-09,exacta,8-11,30700,79
20260801-31-09,wide,8-11,6560,50
20260801-31-09,wide,8-10,1580,20
20260801-31-09,wide,10-11,1560,19
20260801-31-09,trio,8-10-11,18320,65
20260801-31-09,trifecta,8-11-10,187750,501
20260801-31-10,win,7,910,7
20260801-31-10,win,10,210,2
20260801-31-10,place,7,270,6
20260801-31-10,place,10,120,2
20260801-31-10,place,3,110,1
20260801-31-10,bracket,6-8,1620,8
20260801-31-10,quinella,7-10,1970,8
20260801-31-10,exacta,7-10,3260,22
20260801-31-10,exacta,10-7,1390,8
20260801-31-10,wide,7-10,580,10
20260801-31-10,wide,3-7,540,7
20260801-31-10,wide,3-10,210,1
20260801-31-10,trio,3-7-10,1460,4
20260801-31-10,trifecta,7-10-3,11530,75
20260801-31-10,trifecta,10-7-3,6330,32
20260801-31-11,win,9,540,2
20260801-31-11,place,9,190,2
20260801-31-11,place,1,330,7
20260801-31-11,place,5,440,9
20260801-31-11,bracket,1-7,2850,14
20260801-31-11,quinella,1-9,2410,10
20260801-31-11,exacta,9-1,4680,15
20260801-31-11,wide,1-9,950,11
20260801-31-11,wide,5-9,1890,31
20260801-31-11,wide,1-5,3530,50
20260801-31-11,trio,1-5-9,20020,100
20260801-31-11,trifecta,9-1-5,87590,377
