race_id,date,baba_code,baba_name,race_no,title,surface,distance,weather,going
20260801-03-01,2026-08-01,3,帯広ば,1,東松島更別海と大地子供交流Ｃ２－１１,ダート,200,曇,3.3
20260801-03-02,2026-08-01,3,帯広ば,2,名倉家族来場記念リベンジ編２歳Ｄ－５,ダート,200,曇,3.3
20260801-03-03,2026-08-01,3,帯広ば,3,重秋が敦子に会いに来た記念２歳Ｃ－６,ダート,200,曇,3.2
20260801-03-04,2026-08-01,3,帯広ば,4,幕別町長杯２歳Ｃ－３,ダート,200,曇,3.2
20260801-03-05,2026-08-01,3,帯広ば,5,針山勇太郎杯２歳Ｂ－１,ダート,200,曇,3.2
20260801-03-06,2026-08-01,3,帯広ば,6,祝！同窓再会婚　末長円満杯Ｃ２－４,ダート,200,曇,3.2
20260801-03-07,2026-08-01,3,帯広ば,7,四葉結生誕記念Ｃ１－２,ダート,200,曇,3.1
20260801-03-08,2026-08-01,3,帯広ば,8,乙葉ちはね誕生日記念Ｂ４－６,ダート,200,曇,3.1
20260801-03-09,2026-08-01,3,帯広ば,9,ガンバロー十勝帯広鉄工協会Ｂ４－１混合,ダート,200,曇,3.0
20260801-03-10,2026-08-01,3,帯広ば,10,岩永氏還暦記念杯Ｂ３－３,ダート,200,曇,3.0
20260801-03-11,2026-08-01,3,帯広ば,11,道産牛乳飲んで健康に！特別オープン,ダート,200,曇,3.0
20260801-03-12,2026-08-01,3,帯広ば,12,ありがとう、ミルキーＢ２－４混合,ダート,200,曇,3.0
20260801-31-01,2026-08-01,31,佐賀,1,３歳－５,ダート,1300,晴,良
20260801-31-02,2026-08-01,31,佐賀,2,３歳－４,ダート,1300,晴,良
20260801-31-03,2026-08-01,31,佐賀,3,３歳－３,ダート,1300,晴,良
20260801-31-04,2026-08-01,31,佐賀,4,３歳－２,ダート,1300,晴,良
20260801-31-05,2026-08-01,31,佐賀,5,Ｃ３－７,ダート,1400,晴,良
20260801-31-06,2026-08-01,31,佐賀,6,Ｃ３－６,ダート,1400,晴,良
20260801-31-07,2026-08-01,31,佐賀,7,鳴子特別Ｂ－４,ダート,1300,晴,良
20260801-31-08,2026-08-01,31,佐賀,8,物部川特別３歳以上Ｂ級以下,ダート,1300,晴,良
20260801-31-09,2026-08-01,31,佐賀,9,Ｂ－３,ダート,1300,晴,良
20260801-31-10,2026-08-01,31,佐賀,10,Ｂ－２,ダート,1300,晴,良
20260801-31-11,2026-08-01,31,佐賀,11,ファイナルレースＣ３－１０記者選抜,ダート,1400,晴,良
