race_id,bet_type,combination,amount,popularity
20260502-03-06,place,7,110,1
20260502-03-06,place,1,130,2
20260502-03-06,place,8,130,3
20260502-03-06,bracket,1-7,410,2
20260502-03-06,quinella,1-7,440,1
20260502-03-06,exacta,7-1,880,1
20260502-03-06,wide,1-7,240,2
20260502-03-06,wide,7-8,230,1
20260502-03-06,wide,1-8,370,5
20260502-03-06,trio,1-7-8,670,1
20260502-03-06,trifecta,7-1-8,3110,2
20260502-03-07,win,9,4650,8
20260502-03-07,place,9,2020,9
20260502-03-07,place,4,240,4
20260502-03-07,place,6,450,7
20260502-03-07,bracket,4-8,4300,20
20260502-03-07,quinella,4-9,24410,34
20260502-03-07,exacta,9-4,48320,67
20260502-03-07,wide,4-9,6410,35
20260502-03-07,wide,6-9,4000,31
20260502-03-07,wide,4-6,1050,16
20260502-03-07,trio,4-6-9,48580,78
20260502-03-07,trifecta,9-4-6,321500,449
20260502-03-08,win,2,240,1
20260502-03-08,place,2,120,1
20260502-03-08,place,9,140,2
20260502-03-08,place,5,170,4
20260502-03-08,bracket,2-8,410,1
20260502-03-08,quinella,2-9,990,4
20260502-03-08,exacta,2-9,2110,8
20260502-03-08,wide,2-9,330,4
20260502-03-08,wide,2-5,270,2
20260502-03-08,wide,5-9,440,7
20260502-03-08,trio,2-5-9,1600,4
20260502-03-08,trifecta,2-9-5,9000,21
20260502-03-09,win,7,160,1
20260502-03-09,place,7,110,1
20260502-03-09,place,4,190,3
20260502-03-09,place,1,540,8
20260502-03-09,bracket,4-7,720,4
20260502-03-09,quinella,4-7,640,3
20260502-03-09,exacta,7-4,1030,3
20260502-03-09,wide,4-7,380,3
20260502-03-09,wide,1-7,1970,23
20260502-03-09,wide,1-4,4920,39
20260502-03-09,trio,1-4-7,10910,35
20260502-03-09,trifecta,7-4-1,27470,85
20260502-03-10,win,6,220,1
20260502-03-10,place,6,110,1
20260502-03-10,place,4,200,5
20260502-03-10,place,7,120,2
20260502-03-10,quinella,4-6,1740,6
20260502-03-10,exacta,6-4,3420,12
20260502-03-10,wide,4-6,470,8
20260502-03-10,wide,6-7,140,1
20260502-03-10,wide,4-7,460,7
20260502-03-10,trio,4-6-7,930,3
20260502-03-10,trifecta,6-4-7,5960,18
20260502-03-11,win,6,680,4
20260502-03-11,place,6,200,3
20260502-03-11,place,5,200,4
20260502-03-11,place,1,170,2
20260502-03-11,quinella,5-6,1340,5
20260502-03-11,exacta,6-5,2280,8
20260502-03-11,wide,5-6,470,7
20260502-03-11,wide,1-6,430,5
20260502-03-11,wide,1-5,550,8
20260502-03-11,trio,1-5-6,1880,7
20260502-03-11,trifecta,6-5-1,9170,32
20260502-03-12,win,4,830,5
20260502-03-12,place,4,210,4
20260502-03-12,place,7,180,3
20260502-03-12,place,1,140,2
20260502-03-12,bracket,4-7,2270,13
20260502-03-12,quinella,4-7,2530,14
20260502-03-12,exacta,4-7,4900,23
20260502-03-12,wide,4-7,730,11
20260502-03-12,wide,1-4,300,2
20260502-03-12,wide,1-7,240,1
20260502-03-12,trio,1-4-7,1820,3
20260502-03-12,trifecta,4-7-1,14710,41
20260502-31-01,win,6,120,1
20260502-31-01,place,6,100,1
20260502-31-01,place,4,130,2
20260502-31-01,place,5,440,5
20260502-31-01,bracket,4-6,460,3
20260502-31-01,quinella,4-6,470,3
20260502-31-01,exacta,6-4,590,3
20260502-31-01,wide,4-6,270,3
20260502-31-01,wide,5-6,810,7
20260502-31-01,wide,4-5,1460,11
20260502-31-01,trio,4-5-6,1840,5
20260502-31-01,trifecta,6-4-5,5410,17
20260502-31-02,win,5,170,1
20260502-31-02,place,5,100,1
20260502-31-02,place,4,150,3
20260502-31-02,place,8,180,4
20260502-31-02,bracket,4-5,760,3
20260502-31-02,quinella,4-5,740,3
20260502-31-02,exacta,5-4,860,3
20260502-31-02,wide,4-5,250,3
20260502-31-02,wide,5-8,430,4
20260502-31-02,wide,4-8,720,9
20260502-31-02,trio,4-5-8,1730,6
20260502-31-02,trifecta,5-4-8,3920,11
20260502-31-03,win,6,150,1
20260502-31-03,place,6,120,1
20260502-31-03,place,9,130,2
20260502-31-03,place,7,350,8
20260502-31-03,bracket,6-8,210,1
20260502-31-03,quinella,6-9,190,1
20260502-31-03,exacta,6-9,220,1
20260502-31-03,wide,6-9,130,1
20260502-31-03,wide,6-7,460,8
20260502-31-03,wide,7-9,470,9
20260502-31-03,trio,6-7-9,860,3
20260502-31-03,trifecta,6-9-7,1400,3
20260502-31-04,win,5,460,3
20260502-31-04,place,5,180,3
20260502-31-04,place,9,150,2
20260502-31-04,place,3,410,7
20260502-31-04,bracket,5-7,730,3
20260502-31-04,quinella,5-9,640,2
20260502-31-04,exacta,5-9,1380,5
20260502-31-04,wide,5-9,390,4
20260502-31-04,wide,3-5,1130,13
20260502-31-04,wide,3-9,920,12
20260502-31-04,trio,3-5-9,3710,14
20260502-31-04,trifecta,5-9-3,16220,48
20260502-31-05,win,4,1030,3
20260502-31-05,place,4,190,4
20260502-31-05,place,8,110,1
20260502-31-05,place,10,190,5
20260502-31-05,bracket,4-7,570,3
20260502-31-05,quinella,4-8,670,2
20260502-31-05,exacta,4-8,2790,7
20260502-31-05,wide,4-8,240,2
20260502-31-05,wide,4-10,840,12
20260502-31-05,wide,8-10,250,3
20260502-31-05,trio,4-8-10,2020,8
20260502-31-05,trifecta,4-8-10,21660,73
20260502-31-06,win,8,24990,8
20260502-31-06,place,8,2290,8
20260502-31-06,place,9,110,1
20260502-31-06,place,1,120,2
20260502-31-06,bracket,8-8,6900,16
20260502-31-06,quinella,8-9,18550,17
20260502-31-06,exacta,8-9,24290,33
20260502-31-06,wide,8-9,2430,16
20260502-31-06,wide,1-8,5780,19
20260502-31-06,wide,1-9,160,1
20260502-31-06,trio,1-8-9,11330,20
20260502-31-06,trifecta,8-9-1,211160,182
20260502-31-07,win,9,130,1
20260502-31-07,place,9,100,1
20260502-31-07,place,11,140,3
20260502-31-07,place,8,120,2
20260502-31-07,bracket,7-8,270,2
20260502-31-07,quinella,9-11,480,2
20260502-31-07,exacta,9-11,460,2
20260502-31-07,wide,9-11,160,2
20260502-31-07,wide,8-9,120,1
20260502-31-07,wide,8-11,300,5
20260502-31-07,trio,8-9-11,400,1
20260502-31-07,trifecta,9-11-8,1140,3
20260502-31-08,win,9,130,1
20260502-31-08,place,9,100,1
20260502-31-08,place,10,120,2
20260502-31-08,place,2,180,4
20260502-31-08,bracket,8-8,200,1
20260502-31-08,quinella,9-10,210,1
20260502-31-08,exacta,9-10,300,1
20260502-31-08,wide,9-10,140,1
20260502-31-08,wide,2-9,280,4
20260502-31-08,wide,2-10,660,9
20260502-31-08,trio,2-9-10,630,3
20260502-31-08,trifecta,9-10-2,1260,3
20260502-31-09,win,4,340,2
20260502-31-09,place,4,130,3
20260502-31-09,place,10,250,5
20260502-31-09,place,5,130,2
20260502-31-09,bracket,4-8,2420,9
20260502-31-09,quinella,4-10,1630,5
20260502-31-09,exacta,4-10,3000,9
20260502-31-09,wide,4-10,420,5
20260502-31-09,wide,4-5,280,3
20260502-31-09,wide,5-10,560,7
20260502-31-09,trio,4-5-10,1870,7
20260502-31-09,trifecta,4-10-5,12910,42
20260502-31-10,win,5,160,1
20260502-31-10,place,5,100,1
20260502-31-10,place,11,440,7
20260502-31-10,place,1,410,6
20260502-31-10,bracket,5-8,920,4
20260502-31-10,quinella,5-11,2280,7
20260502-31-10,exacta,5-11,2650,7
20260502-31-10,wide,5-11,820,9
20260502-31-10,wide,1-5,790,7
20260502-31-10,wide,1-11,3780,27
20260502-31-10,trio,1-5-11,7960,23
20260502-31-10,trifecta,5-11-1,23260,68
20260502-31-11,win,7,900,5
20260502-31-11,place,7,220,4
20260502-31-11,place,9,180,3
20260502-31-11,place,3,230,5
20260502-31-11,bracket,6-7,990,3
20260502-31-11,quinella,7-9,1810,6
20260502-31-11,exacta,7-9,4490,16
20260502-31-11,wide,7-9,690,6
20260502-31-11,wide,3-7,1030,13
20260502-31-11,wide,3-9,760,8
20260502-31-11,trio,3-7-9,5040,13
20260502-31-11,trifecta,7-9-3,35520,93
20260502-32-01,win,10,210,2
20260502-32-01,place,10,100,1
20260502-32-01,place,11,100,2
20260502-32-01,place,4,190,4
20260502-32-01,bracket,8-8,190,1
20260502-32-01,quinella,10-11,160,1
20260502-32-01,exacta,10-11,300,1
20260502-32-01,wide,10-11,120,1
20260502-32-01,wide,4-10,200,2
20260502-32-01,wide,4-11,330,6
20260502-32-01,trio,4-10-11,700,3
20260502-32-01,trifecta,10-11-4,2170,5
20260502-32-02,win,4,520,3
20260502-32-02,place,4,560,3
20260502-32-02,place,8,450,2
20260502-32-02,place,10,1000,5
20260502-32-02,bracket,4-7,870,4
20260502-32-02,quinella,4-8,1020,4
20260502-32-02,exacta,4-8,3250,9
20260502-32-02,wide,4-8,450,4
20260502-32-02,wide,4-10,1060,9
20260502-32-02,wide,8-10,1080,10
20260502-32-02,trio,4-8-10,3660,11
20260502-32-02,trifecta,4-8-10,21570,53
20260502-32-03,win,10,100,1
20260502-32-03,place,10,100,1
20260502-32-03,place,8,190,4
20260502-32-03,place,4,520,9
20260502-32-03,bracket,7-8,400,2
20260502-32-03,quinella,8-10,580,3
20260502-32-03,exacta,10-8,560,4
20260502-32-03,wide,8-10,190,1
20260502-32-03,wide,4-10,440,6
20260502-32-03,wide,4-8,3220,31
20260502-32-03,trio,4-8-10,3180,17
20260502-32-03,trifecta,10-8-4,4920,22
20260502-32-04,win,10,15720,10
20260502-32-04,place,10,880,10
20260502-32-04,place,6,140,3
20260502-32-04,place,2,110,1
20260502-32-04,bracket,6-8,3380,10
20260502-32-04,quinella,6-10,17270,23
20260502-32-04,exacta,10-6,66370,58
20260502-32-04,wide,6-10,2430,21
20260502-32-04,wide,2-10,1990,19
20260502-32-04,wide,2-6,150,1
20260502-32-04,trio,2-6-10,4390,13
20260502-32-04,trifecta,10-6-2,184100,246
20260502-32-05,win,8,460,3
20260502-32-05,place,8,120,3
20260502-32-05,place,11,100,1
20260502-32-05,place,7,120,2
20260502-32-05,bracket,7-8,270,1
20260502-32-05,quinella,8-11,340,2
20260502-32-05,exacta,8-11,680,2
20260502-32-05,wide,8-11,170,1
20260502-32-05,wide,7-8,230,3
20260502-32-05,wide,7-11,190,2
20260502-32-05,trio,7-8-11,300,1
20260502-32-05,trifecta,8-11-7,1610,3
20260502-32-06,win,6,130,1
20260502-32-06,place,6,100,1
20260502-32-06,place,10,100,2
20260502-32-06,place,11,120,3
20260502-32-06,bracket,6-8,140,1
20260502-32-06,quinella,6-10,190,1
20260502-32-06,exacta,6-10,220,1
20260502-32-06,wide,6-10,140,2
20260502-32-06,wide,6-11,130,1
20260502-32-06,wide,10-11,230,4
20260502-32-06,trio,6-10-11,190,1
20260502-32-06,trifecta,6-10-11,460,1
20260502-32-07,win,9,180,1
20260502-32-07,place,9,110,1
20260502-32-07,place,8,260,5
20260502-32-07,place,7,180,3
20260502-32-07,bracket,7-7,920,4
20260502-32-07,quinella,8-9,780,3
20260502-32-07,exacta,9-8,1250,3
20260502-32-07,wide,8-9,400,4
20260502-32-07,wide,7-9,270,2
20260502-32-07,wide,7-8,650,8
20260502-32-07,trio,7-8-9,1230,5
20260502-32-07,trifecta,9-8-7,4270,11
20260502-32-08,win,7,140,1
20260502-32-08,place,7,100,1
20260502-32-08,place,12,110,2
20260502-32-08,place,8,130,3
20260502-32-08,bracket,6-8,140,1
20260502-32-08,quinella,7-12,150,1
20260502-32-08,exacta,7-12,290,1
20260502-32-08,wide,7-12,120,1
20260502-32-08,wide,7-8,200,2
20260502-32-08,wide,8-12,230,4
20260502-32-08,trio,7-8-12,320,1
20260502-32-08,trifecta,7-12-8,780,1
20260502-32-09,win,4,140,1
20260502-32-09,place,4,100,1
20260502-32-09,place,5,140,2
20260502-32-09,quinella,4-5,140,1
20260502-32-09,exacta,4-5,160,1
20260502-32-09,wide,4-5,110,1
20260502-32-09,wide,2-4,210,3
20260502-32-09,wide,2-5,340,7
20260502-32-09,trio,2-4-5,360,2
20260502-32-09,trifecta,4-5-2,690,2
20260502-32-10,win,3,580,4
20260502-32-10,place,3,120,3
20260502-32-10,place,10,110,1
20260502-32-10,place,4,120,2
20260502-32-10,bracket,3-8,630,4
20260502-32-10,quinella,3-10,570,3
20260502-32-10,exacta,3-10,1680,10
20260502-32-10,wide,3-10,240,4
20260502-32-10,wide,3-4,210,3
20260502-32-10,wide,4-10,190,2
20260502-32-10,trio,3-4-10,580,2
20260502-32-10,trifecta,3-10-4,5020,21
20260502-32-11,win,2,160,1
20260502-32-11,place,2,100,1
20260502-32-11,place,9,290,7
20260502-32-11,place,6,190,4
20260502-32-11,bracket,2-7,500,2
20260502-32-11,quinella,2-9,1910,6
20260502-32-11,exacta,2-9,2750,10
20260502-32-11,wide,2-9,730,9
20260502-32-11,wide,2-6,320,4
20260502-32-11,wide,6-9,2330,23
20260502-32-11,trio,2-6-9,4480,17
20260502-32-11,trifecta,2-9-6,14870,47
