rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
1.0,1,6,6,ホクセイソウリ,20181508879,ばんえい,牡3,560.0,☆今井千,今井茂,1012.0,-13.0,1:46.7,,,2.0,3.5,20260502-03-03
2.0,2,7,7,ホクセイキレイズキ,20191504879,ばんえい,牝3,550.0,鈴木恵,金山明,1029.0,-3.0,1:47.2,,,1.0,2.9,20260502-03-03
3.0,3,5,5,ガッツワン,20181504979,ばんえい,牡3,570.0,菊池一,田上忠,888.0,14.0,1:52.8,,,6.0,11.2,20260502-03-03
4.0,4,1,1,シンザンオーザン,20102502879,ばんえい,牡3,560.0,☆臼杵龍,長部幸,1040.0,9.0,1:55.1,,,3.0,8.1,20260502-03-03
5.0,5,7,8,ジェイワールド,20112509579,ばんえい,牡3,560.0,☆阿部優,金山明,1024.0,2.0,1:57.3,,,9.0,22.3,20260502-03-03
6.0,6,3,3,タカラエビス,20182501278,ばんえい,牡4,570.0,西将太,大橋和,994.0,4.0,2:03.5,,,5.0,10.6,20260502-03-03
7.0,7,2,2,エムトップ,20112508079,ばんえい,牡3,570.0,金田利,金田勇,1010.0,19.0,2:04.7,,,4.0,9.0,20260502-03-03
8.0,8,4,4,ホクセイシンノスケ,20181506879,ばんえい,牡3,570.0,島津新,林　豊,866.0,-10.0,2:08.8,,,7.0,11.7,20260502-03-03
9.0,9,8,9,ワフラーム,20181507979,ばんえい,牝3,550.0,長澤幸,服部義,867.0,,2:13.2,,,10.0,30.7,20260502-03-03
10.0,10,8,10,ツカサコタロウ,20122506879,ばんえい,牡3,570.0,西謙一,大河和,976.0,-3.0,2:20.6,,,8.0,20.5,20260502-03-03
1.0,1,3,3,ツガルケッパレフジ,20152501178,ばんえい,牡4,580.0,島津新,長部幸,1090.0,-2.0,1:42.6,,,7.0,8.1,20260502-03-04
2.0,2,6,6,ジェイノミキ,20111509978,ばんえい,牝4,550.0,☆大友一,松田道,994.0,2.0,1:45.5,,,1.0,3.4,20260502-03-04
3.0,3,5,5,ビエイニトドケ,20142507078,ばんえい,牡4,580.0,長澤幸,服部義,972.0,-14.0,1:49.4,,,4.0,7.0,20260502-03-04
4.0,4,2,2,エレジー,20181501978,ばんえい,牝4,550.0,☆中原蓮,金田勇,1011.0,23.0,1:52.5,,,5.0,7.0,20260502-03-04
5.0,5,4,4,マツサンブラック,20131501978,ばんえい,牝4,560.0,鈴木恵,槻舘重,994.0,-8.0,1:54.1,,,2.0,4.5,20260502-03-04
6.0,6,8,8,トモコ,20112501178,ばんえい,牝4,560.0,金田利,金田勇,1069.0,-3.0,1:54.5,,,6.0,8.1,20260502-03-04
7.0,7,1,1,ジェイキングダム,20182502678,ばんえい,牡4,580.0,赤塚健,小北栄,983.0,6.0,2:02.0,,,8.0,14.3,20260502-03-04
8.0,8,7,7,ツルイコトカゼ,20132509878,ばんえい,牡4,580.0,渡来心,大河和,964.0,6.0,2:28.9,,,3.0,6.9,20260502-03-04
1.0,1,5,5,スターノチカラ,20151508979,ばんえい,牡3,580.0,鈴木恵,服部義,1045.0,11.0,1:35.8,,,1.0,1.8,20260502-03-05
2.0,2,2,2,ブラックバカラ,20132501078,ばんえい,牝4,560.0,西将太,西弘美,1009.0,6.0,1:51.8,,,2.0,5.1,20260502-03-05
3.0,3,6,6,フクノハレルヤ,20151502978,ばんえい,牝4,550.0,☆大友一,服部義,1046.0,31.0,1:54.7,,,7.0,15.6,20260502-03-05
4.0,4,8,8,サクラジェームス,20152503578,ばんえい,セン4,580.0,渡来心,金山明,981.0,-2.0,1:56.8,,,3.0,5.9,20260502-03-05
5.0,5,1,1,ハゴロモライルズ,20162500379,ばんえい,牡3,580.0,西謙一,金山明,1058.0,-17.0,1:59.6,,,6.0,12.6,20260502-03-05
6.0,6,4,4,サトノブレイカー,20142507279,ばんえい,牡3,580.0,金田利,金田勇,1043.0,,2:01.7,,,5.0,10.9,20260502-03-05
7.0,7,3,3,スカイノチカラ,20122503578,ばんえい,牝4,560.0,長澤幸,小北栄,1045.0,-7.0,2:04.6,,,8.0,39.7,20260502-03-05
8.0,8,7,7,スターメジャー,20142502178,ばんえい,牡4,580.0,船山蔵,小北栄,977.0,21.0,2:07.0,,,4.0,10.9,20260502-03-05
1.0,1,7,7,ホクセイマリン,20141506978,ばんえい,牝4,570.0,鈴木恵,今井茂,1025.0,,1:46.4,,,2.0,2.8,20260502-03-06
2.0,2,1,1,ジェイエクスプレス,20111502978,ばんえい,牡4,590.0,金田利,松井浩,975.0,4.0,1:48.3,,,1.0,2.8,20260502-03-06
3.0,3,8,8,コトブキラベンダー,20152508179,ばんえい,牝3,560.0,西将太,平田義,1022.0,,1:52.2,,,3.0,4.9,20260502-03-06
4.0,4,3,3,ヨシノヒーロー,23171409973,ばんえい,牡9,600.0,船山蔵,田上忠,1048.0,8.0,1:56.7,,,7.0,37.2,20260502-03-06
5.0,5,2,2,ヒカリファイヤー,23132409372,ばんえい,牡10,600.0,松本秀,田上忠,966.0,12.0,2:04.3,,,9.0,92.9,20260502-03-06
6.0,6,6,6,ジェイサンダー,20162503075,ばんえい,牡7,600.0,西謙一,西邑春,1026.0,-22.0,2:04.7,,,6.0,19.9,20260502-03-06
7.0,7,5,5,サカノキンザン,23162408674,ばんえい,牡8,600.0,中山直,田上忠,1002.0,-1.0,2:15.1,,,8.0,38.2,20260502-03-06
8.0,8,8,9,シンザンパワー,20142500178,ばんえい,牡4,590.0,島津新,長部幸,946.0,,2:27.4,,,4.0,6.2,20260502-03-06
9.0,9,4,4,ハヤブサ,20182507577,ばんえい,牡5,600.0,村上章,大河和,1101.0,-10.0,2:30.0,,,5.0,13.4,20260502-03-06
1.0,1,8,9,ジェイヒッター,20111502977,ばんえい,牡5,600.0,☆阿部優,金山明,1144.0,,1:42.9,,,8.0,46.5,20260502-03-07
2.0,2,4,4,サカノハマナカ,23142407772,ばんえい,牡10,610.0,船山蔵,田上忠,1146.0,8.0,1:44.0,,,5.0,8.8,20260502-03-07
3.0,3,6,6,ホクトヒーロー,23102402573,ばんえい,牡9,610.0,鈴木恵,岩本利,1078.0,-15.0,1:46.6,,,6.0,9.2,20260502-03-07
4.0,4,8,8,ケンチャン,20172508977,ばんえい,牡5,610.0,金田利,岩本利,1097.0,-7.0,1:47.8,,,3.0,5.3,20260502-03-07
5.0,5,1,1,キタノユウシン,23162408174,ばんえい,牡8,610.0,島津新,林　豊,1118.0,8.0,1:48.0,,,2.0,4.6,20260502-03-07
6.0,6,3,3,プラチナガール,20142501777,ばんえい,牝5,580.0,☆臼杵龍,小林長,1137.0,5.0,1:53.2,,,4.0,7.6,20260502-03-07
7.0,7,2,2,アルジャンノオー,23161409974,ばんえい,牡8,610.0,西将太,中島敏,1109.0,-10.0,1:55.1,,,1.0,2.8,20260502-03-07
8.0,8,7,7,ホクセイマジェスタ,20132509077,ばんえい,牡5,610.0,中村太,槻舘重,1066.0,8.0,1:55.2,,,7.0,9.3,20260502-03-07
9.0,9,5,5,アオノオサムライ,20172501777,ばんえい,牡5,600.0,☆中原蓮,金田勇,921.0,,2:01.6,,,9.0,54.0,20260502-03-07
1.0,1,2,2,エクレール,20152509278,ばんえい,牡4,600.0,阿部武,坂本東,976.0,-4.0,1:40.4,,,1.0,2.4,20260502-03-08
2.0,2,8,9,ホクショウサクラ,20172502778,ばんえい,牝4,570.0,☆臼杵龍,坂本東,1004.0,-7.0,1:40.9,,,4.0,6.4,20260502-03-08
3.0,3,5,5,ショコラペガサス,20112502175,ばんえい,牡7,600.0,☆阿部優,大友人,1000.0,-6.0,1:46.4,,,3.0,6.1,20260502-03-08
4.0,4,1,1,ホクショウハヤテ,20191509977,ばんえい,牡5,600.0,☆吉田理,坂本東,1073.0,-5.0,1:47.3,,,9.0,58.4,20260502-03-08
5.0,5,6,6,ハゴロモグルービー,20162503177,ばんえい,牡5,610.0,西謙一,西弘美,1099.0,0.0,1:53.0,,,7.0,23.9,20260502-03-08
6.0,6,7,7,サカノトウカイ,20152508875,ばんえい,牡7,610.0,松本秀,田上忠,1094.0,12.0,1:53.5,,,8.0,31.5,20260502-03-08
7.0,7,8,8,ドラゴンボーイ,23172409272,ばんえい,牡10,610.0,島津新,林　豊,1064.0,-10.0,1:54.7,,,5.0,7.2,20260502-03-08
8.0,8,4,4,ミナミジュウジセイ,20162505475,ばんえい,牡7,600.0,☆大友一,大友人,1095.0,0.0,2:06.6,,,2.0,4.6,20260502-03-08
9.0,9,3,3,ヤマノドラゴン,20151506978,ばんえい,牡4,600.0,渡来心,久田守,1127.0,7.0,2:08.1,,,6.0,11.7,20260502-03-08
1.0,1,7,7,カワノブレーザー,20152507378,ばんえい,牡4,590.0,☆中原蓮,金山明,1037.0,-4.0,1:31.2,,,1.0,1.6,20260502-03-09
2.0,2,4,4,ホクセイレクサス,20172506777,ばんえい,セン5,610.0,菊池一,藤本匠,1077.0,-1.0,1:37.3,,,3.0,8.2,20260502-03-09
3.0,3,1,1,マルゼンイチバン,20192503777,ばんえい,牡5,610.0,西将太,西弘美,1065.0,-3.0,1:38.9,,,10.0,49.7,20260502-03-09
4.0,4,2,2,タカシオ,20122502478,ばんえい,牡4,590.0,☆大友一,大友人,1044.0,17.0,1:39.1,,,2.0,6.3,20260502-03-09
5.0,5,8,10,フジノボーイ,23172409574,ばんえい,牡8,610.0,鈴木恵,槻舘重,1112.0,6.0,1:40.0,,,6.0,14.0,20260502-03-09
6.0,6,7,8,サカノヒメリュウ,20132502677,ばんえい,牝5,590.0,松本秀,田上忠,1091.0,-13.0,1:42.1,,,8.0,44.1,20260502-03-09
7.0,7,8,9,ビール,20101502975,ばんえい,牡7,600.0,☆菅原響,西邑春,1070.0,-3.0,1:42.1,,,7.0,25.4,20260502-03-09
8.0,8,5,5,アアモンドノサップ,20103507076,ばんえい,セン6,600.0,☆阿部優,村上慎,1063.0,-15.0,1:53.2,,,5.0,12.2,20260502-03-09
9.0,9,3,3,アアモンドオーザン,20161503975,ばんえい,セン7,610.0,赤塚健,大友人,1068.0,12.0,2:02.2,,,4.0,8.3,20260502-03-09
10.0,10,6,6,サクラダイヤモンド,23121401973,ばんえい,牡9,600.0,☆臼杵龍,村上慎,1112.0,7.0,2:04.8,,,9.0,45.8,20260502-03-09
1.0,1,6,6,ツガルフジ,20131507976,ばんえい,牡6,610.0,☆阿部優,松井浩,1082.0,11.0,1:32.7,,,1.0,2.2,20260502-03-10
2.0,2,4,4,コーワホープ,20112501276,ばんえい,牡6,620.0,西謙一,松井浩,1003.0,-3.0,1:47.1,,,5.0,19.2,20260502-03-10
3.0,3,7,7,ツカサマーチ,23172402673,ばんえい,牡9,610.0,☆今井千,谷あゆ,1085.0,9.0,1:47.3,,,2.0,2.5,20260502-03-10
4.0,4,8,8,コマサンリキ,20192506376,ばんえい,牡6,610.0,☆中原蓮,金田勇,1084.0,4.0,1:48.2,,,6.0,28.0,20260502-03-10
5.0,5,1,1,シンエイファイト,20172505477,ばんえい,牝5,590.0,☆吉田理,久田守,1032.0,-10.0,1:49.7,,,8.0,69.9,20260502-03-10
6.0,6,3,3,テッチャン,20141503975,ばんえい,牡7,620.0,金田利,岩本利,1095.0,-1.0,1:49.7,,,4.0,7.6,20260502-03-10
7.0,7,2,2,レジェンドボス,23102406072,ばんえい,牡10,610.0,☆臼杵龍,松井浩,1007.0,-3.0,1:50.3,,,3.0,6.7,20260502-03-10
8.0,8,5,5,ホクセイポルシェ,20172507777,ばんえい,牡5,620.0,西将太,大友人,1077.0,-5.0,2:01.5,,,7.0,33.1,20260502-03-10
1.0,1,6,6,ダイヤカツヒメ,20192501475,ばんえい,牝7,650.0,赤塚健,久田守,1020.0,-10.0,1:40.9,,,4.0,6.8,20260502-03-11
2.0,2,5,5,マルホンリョウユウ,20182505076,ばんえい,牡6,680.0,金田利,金田勇,1172.0,-14.0,1:45.3,,,3.0,5.8,20260502-03-11
3.0,3,1,1,クリスタルゴースト,20152500676,ばんえい,牡6,670.0,西謙一,長部幸,1177.0,6.0,1:45.9,,,2.0,5.0,20260502-03-11
4.0,4,4,4,ジェイホース,20182505276,ばんえい,牡6,670.0,村上章,松井浩,1096.0,3.0,1:46.0,,,7.0,26.4,20260502-03-11
5.0,5,8,8,ミチシオ,20181509977,ばんえい,牡5,670.0,中村太,槻舘重,1073.0,2.0,1:54.2,,,6.0,19.5,20260502-03-11
6.0,6,2,2,オーシャンウイナー,23162405774,ばんえい,牡8,680.0,菊池一,中島敏,1056.0,,2:00.6,,,1.0,1.9,20260502-03-11
7.0,7,7,7,ライジンサン,20182509577,ばんえい,牡5,680.0,鈴木恵,大河和,1022.0,-14.0,2:03.9,,,8.0,44.6,20260502-03-11
8.0,8,3,3,ショータイム,20192504577,ばんえい,牡5,670.0,長澤幸,大河和,1129.0,5.0,2:09.9,,,5.0,10.1,20260502-03-11
1.0,1,4,4,リックンフィーバー,20152505076,ばんえい,牡6,590.0,☆中原蓮,岩本利,1034.0,-12.0,1:36.7,,,5.0,8.3,20260502-03-12
2.0,2,7,7,アソマルゼン,20301506978,ばんえい,牡4,590.0,西将太,西弘美,1041.0,2.0,1:37.2,,,3.0,5.8,20260502-03-12
3.0,3,1,1,ホクセイモモエ,20131509978,ばんえい,牝4,560.0,☆今井千,金山明,1016.0,-13.0,1:41.5,,,1.0,2.9,20260502-03-12
4.0,4,6,6,ツガルノセンショウ,20152509678,ばんえい,牡4,590.0,村上章,長部幸,1048.0,12.0,1:42.3,,,2.0,4.8,20260502-03-12
5.0,5,2,2,ホクセイカツサクラ,20142502077,ばんえい,牝5,580.0,渡来心,金山明,1015.0,-2.0,1:43.2,,,9.0,33.8,20260502-03-12
6.0,6,3,3,トカチリキ,23182403274,ばんえい,牡8,600.0,船山蔵,藤野俊,988.0,-5.0,1:44.6,,,10.0,42.9,20260502-03-12
7.0,7,7,8,タアボモリウチ,20112506275,ばんえい,牡7,590.0,☆臼杵龍,金山明,1130.0,3.0,1:47.5,,,8.0,20.4,20260502-03-12
8.0,8,8,9,コウシュハキング,20191502876,ばんえい,牡6,590.0,☆大友一,松井浩,1004.0,-6.0,1:50.0,,,6.0,9.0,20260502-03-12
9.0,9,5,5,ハヤブサリュウ,20102508775,ばんえい,牡7,600.0,長澤幸,服部義,1045.0,9.0,1:52.2,,,4.0,7.5,20260502-03-12
10.0,10,8,10,ドウナンカツユウホ,23162401774,ばんえい,牡8,600.0,鈴木恵,岩本利,1100.0,-6.0,1:54.5,,,7.0,15.4,20260502-03-12
1.0,1,6,6,メイショウハマギク,30005403196,高知,牝4,55.0,多田誠,田中譲,501.0,-4.0,1:48.2,,39.7,1.0,1.2,20260502-31-01
2.0,2,4,4,カンプウ,30015402796,高知,牡4,57.0,赤岡修,田中守,499.0,-2.0,1:49.2,5,40.4,4.0,12.2,20260502-31-01
3.0,3,5,5,フライツァイト,30097402486,高知,牝5,55.0,妹尾浩,國澤輝,463.0,3.0,1:49.5,1.1/2,40.5,5.0,63.4,20260502-31-01
4.0,4,8,8,ビッグバンドビート,30099404096,高知,牡4,57.0,郷間勇,宮川真,509.0,0.0,1:49.5,アタマ,41.0,2.0,4.6,20260502-31-01
5.0,5,8,9,ノアアジレ,30014408386,高知,牝5,55.0,山田貴,川野勇,422.0,3.0,1:50.5,5,40.5,7.0,112.9,20260502-31-01
6.0,6,2,2,トワキ,30033400976,高知,牡6,57.0,上田将,嬉勝則,468.0,-2.0,1:50.6,1/2,41.1,8.0,129.3,20260502-31-01
7.0,7,1,1,プリンセスロロ,30077404396,高知,牝4,55.0,山崎雅,田中譲,436.0,7.0,1:50.6,アタマ,42.0,3.0,9.8,20260502-31-01
8.0,8,7,7,ビッグロゴスルーフ,30098407386,高知,牡5,57.0,大澤誠,那俄哲,506.0,-1.0,1:50.9,1.1/2,40.5,6.0,71.4,20260502-31-01
9.0,9,3,3,アップルキャンディ,30016406576,高知,牝6,55.0,石本純,平和人,437.0,-3.0,1:53.8,大差,43.6,9.0,169.4,20260502-31-01
1.0,1,5,5,アットワンス,30067404796,高知,牡4,57.0,宮川実,打越勇,459.0,-3.0,1:46.8,,41.1,1.0,1.7,20260502-31-02
2.0,2,4,4,ナバロン,30034401366,高知,牡7,57.0,山崎雅,田中譲,512.0,-2.0,1:47.7,4,41.6,3.0,7.0,20260502-31-02
3.0,3,7,8,チャンピオンリボン,30034409896,高知,牝4,55.0,畑中信,西山裕,423.0,0.0,1:47.8,1/2,39.9,5.0,12.5,20260502-31-02
4.0,4,2,2,トーアグッドラック,30087401796,高知,牡4,57.0,岡遼太,宮川浩,501.0,0.0,1:47.9,クビ,40.5,2.0,4.1,20260502-31-02
5.0,5,8,9,ハンドレインジ,30009406296,高知,牝4,55.0,妹尾浩,國澤輝,420.0,3.0,1:48.6,3,40.1,6.0,21.2,20260502-31-02
6.0,6,8,10,エッグハント,30023409596,高知,セン4,57.0,郷間勇,宮川浩,507.0,-1.0,1:49.7,5,43.5,4.0,8.5,20260502-31-02
7.0,7,7,7,ヨシュア,30024408186,高知,牡5,57.0,上田将,國澤輝,458.0,4.0,1:50.1,2,41.7,7.0,35.3,20260502-31-02
8.0,8,3,3,ラージフィールド,30098405476,高知,セン6,57.0,石本純,田中伸,476.0,5.0,1:50.5,2,42.6,9.0,123.6,20260502-31-02
9.0,9,6,6,サイカク,30055400786,高知,牡5,55.0,△阿部基,東原己,455.0,3.0,1:51.5,5,43.0,8.0,101.6,20260502-31-02
,取消,1,1,イカホ,30093402686,高知,牝5,54.0,☆城野慈,西山裕,,,,,,,,20260502-31-02
1.0,1,6,6,ララマルシュドロワ,40091401976,高知,セン6,57.0,宮川実,打越勇,493.0,5.0,1:44.4,,38.8,1.0,1.5,20260502-31-03
2.0,2,8,9,スーパーキティ,30017408896,高知,牝4,55.0,永森大,目迫大,517.0,-1.0,1:45.9,7,40.1,2.0,2.6,20260502-31-03
3.0,3,7,7,ウインリベラーレ,30088402086,高知,牡5,57.0,石本純,胡本友,455.0,2.0,1:47.8,9,41.2,6.0,36.2,20260502-31-03
4.0,4,4,4,サイモングリット,30083404396,高知,牡4,57.0,上田将,別府真,481.0,3.0,1:47.9,3/4,41.2,8.0,100.8,20260502-31-03
5.0,5,3,3,ブリックバーン,30077400386,高知,セン5,57.0,郷間勇,西山裕,480.0,2.0,1:48.2,1.1/2,41.8,5.0,23.6,20260502-31-03
6.0,6,5,5,クエンカ,30057407596,高知,牡4,57.0,山崎雅,田中譲,489.0,3.0,1:48.6,2,42.0,7.0,68.4,20260502-31-03
7.0,7,8,8,ノアファラオ,30036403286,高知,牡5,57.0,木村直,川野勇,475.0,1.0,1:50.2,8,43.5,9.0,266.6,20260502-31-03
8.0,8,1,1,ギンガエクスプレス,30038406096,高知,牡4,57.0,赤岡修,田中守,546.0,-2.0,1:50.5,1.1/2,43.8,3.0,12.4,20260502-31-03
9.0,9,2,2,アクアマリンブルー,30046407756,高知,セン8,57.0,岡村卓,田中譲,435.0,15.0,1:52.1,8,43.6,4.0,19.7,20260502-31-03
1.0,1,5,5,フライヤートゥルー,30072402176,高知,牡6,57.0,上田将,國澤輝,492.0,-8.0,1:24.6,,38.3,3.0,4.6,20260502-31-04
2.0,2,7,9,ビッキーファースト,30026406996,高知,牡4,57.0,佐原秀,宮川浩,498.0,1.0,1:25.1,2.1/2,39.6,1.0,2.7,20260502-31-04
3.0,3,3,3,タマモイットウセイ,30075403456,高知,牡8,57.0,永森大,雑賀正,503.0,-1.0,1:25.3,1,40.0,6.0,19.9,20260502-31-04
4.0,4,6,6,クヴェレ,30018405886,高知,牡5,57.0,妹尾浩,西川敏,450.0,-6.0,1:25.5,3/4,38.5,5.0,17.5,20260502-31-04
5.0,5,8,10,インオービット,30087405376,高知,牡6,57.0,西森将,倉兼育,460.0,2.0,1:25.5,ハナ,39.0,4.0,10.5,20260502-31-04
6.0,6,8,11,エラボレート,30082409146,高知,牡9,57.0,畑中信,西山裕,456.0,1.0,1:25.7,1,40.1,10.0,53.4,20260502-31-04
7.0,7,2,2,ダノンファスト,30096404646,高知,牡9,57.0,山田貴,別府真,474.0,7.0,1:25.9,1,39.3,2.0,2.8,20260502-31-04
8.0,8,6,7,マロカオブジャガー,30005406256,高知,牡8,57.0,岡遼太,細川忠,515.0,-1.0,1:26.0,3/4,39.9,7.0,26.8,20260502-31-04
9.0,9,1,1,アイザックバローズ,30023403476,高知,牡6,57.0,多田誠,工藤真,493.0,0.0,1:26.1,クビ,39.8,8.0,31.4,20260502-31-04
10.0,10,7,8,クリノオリオン,30013408186,高知,牝5,53.0,△阿部基,西山裕,545.0,-1.0,1:26.5,2,39.1,9.0,36.1,20260502-31-04
11.0,11,4,4,ミステリオーソ,30078409546,高知,牡9,57.0,郷間勇,嬉勝則,497.0,-1.0,1:27.7,6,41.5,11.0,151.8,20260502-31-04
1.0,1,4,4,ビステル,30058408986,高知,牡5,57.0,宮川実,西川敏,454.0,-1.0,1:23.3,,39.3,3.0,10.3,20260502-31-05
2.0,2,7,8,スノーホルンロード,30098405366,高知,セン7,57.0,多田誠,工藤真,500.0,-6.0,1:23.6,1.1/2,39.3,1.0,1.6,20260502-31-05
3.0,3,8,10,ベルリネッタ,30003401396,高知,牡4,57.0,岡村卓,川野勇,514.0,7.0,1:23.7,1/2,39.3,4.0,11.7,20260502-31-05
4.0,4,8,9,コパノジェームス,30062402196,高知,牡4,57.0,山田貴,田中守,523.0,-1.0,1:24.0,1.1/2,39.8,2.0,3.7,20260502-31-05
5.0,5,5,5,テーオーシリウス,30008409756,高知,牡8,56.0,☆城野慈,工藤真,495.0,2.0,1:24.1,クビ,40.0,6.0,14.7,20260502-31-05
6.0,6,3,3,アプサラー,30052404566,高知,牝7,55.0,岡遼太,田中譲,478.0,-4.0,1:24.1,ハナ,39.1,5.0,14.4,20260502-31-05
7.0,7,6,6,ショーヴァロンス,30085403786,高知,牝5,55.0,西森将,目迫大,481.0,2.0,1:24.8,3,38.6,10.0,296.0,20260502-31-05
8.0,8,7,7,ラインメッセージ,30018407466,高知,牡7,57.0,佐原秀,那俄哲,502.0,6.0,1:24.9,3/4,39.9,9.0,147.0,20260502-31-05
9.0,9,1,1,キンセンオー,30043404696,高知,牡4,57.0,永森大,倉兼育,485.0,-3.0,1:25.0,1/2,39.2,7.0,26.5,20260502-31-05
10.0,10,2,2,トレイントレイン,30095408836,高知,牡10,57.0,妹尾浩,國澤輝,523.0,3.0,1:25.4,2,39.1,8.0,111.2,20260502-31-05
1.0,1,8,8,ニヨドスマイル,30092405856,高知,牡8,57.0,山田貴,別府真,496.0,0.0,1:31.7,,39.5,8.0,249.9,20260502-31-06
2.0,2,8,9,メイショウイヌワシ,30075405966,高知,牡7,57.0,永森大,西山裕,503.0,2.0,1:31.8,1/2,41.0,1.0,2.1,20260502-31-06
3.0,3,1,1,コリエドール,30034400296,高知,牝4,55.0,岡遼太,中西達,455.0,-4.0,1:32.1,1.1/2,41.6,2.0,2.5,20260502-31-06
4.0,4,7,7,カレンルシェルブル,30056404456,高知,牡8,57.0,妹尾浩,目迫大,515.0,1.0,1:32.4,1.1/2,39.2,6.0,16.8,20260502-31-06
5.0,5,2,2,イージスバローズ,30033408476,高知,セン6,57.0,宮川実,宮川浩,476.0,-8.0,1:32.5,1/2,40.4,5.0,9.7,20260502-31-06
6.0,6,5,5,ダニエラハニー,30047409566,高知,牝7,52.0,▲塚本直,細川忠,479.0,3.0,1:32.5,アタマ,40.2,7.0,206.0,20260502-31-06
7.0,7,3,3,マサウッドテール,40020409996,高知,牡4,57.0,山崎雅,雑賀正,460.0,-1.0,1:32.9,2,42.0,4.0,9.2,20260502-31-06
8.0,8,4,4,ライーナシェリー,30001408986,高知,牝5,55.0,大澤誠,細川忠,485.0,10.0,1:34.6,8,40.0,9.0,346.2,20260502-31-06
9.0,9,6,6,エクトゥシュタール,30082401076,高知,牡6,57.0,岡村卓,雑賀正,466.0,-2.0,1:35.8,6,45.2,3.0,8.8,20260502-31-06
1.0,1,7,9,メイショウカズサ,30018407546,高知,牡9,57.0,岡遼太,中西達,498.0,-1.0,1:30.0,,39.5,1.0,1.3,20260502-31-07
2.0,2,8,11,オセアハートマン,30043404486,高知,牡5,57.0,赤岡修,倉兼育,495.0,-6.0,1:30.8,4,40.4,3.0,6.6,20260502-31-07
3.0,3,7,8,トップアメリカン,30018402966,高知,牡7,57.0,永森大,雑賀正,519.0,1.0,1:30.9,1/2,39.7,2.0,4.9,20260502-31-07
4.0,4,6,6,ショットメーカー,30054403966,高知,牡7,57.0,多田誠,宮川真,576.0,-3.0,1:31.6,3,40.3,4.0,18.8,20260502-31-07
