race_id,bet_type,combination,amount,popularity
20260407-21-03,trifecta,1-8-5,2730,4
20260407-21-04,win,10,180,1
20260407-21-04,place,10,120,1
20260407-21-04,place,12,300,6
20260407-21-04,place,4,150,3
20260407-21-04,bracket,7-8,620,2
20260407-21-04,quinella,10-12,1400,6
20260407-21-04,bracket_exacta,7-8,980,3
20260407-21-04,exacta,10-12,3140,13
20260407-21-04,wide,10-12,460,5
20260407-21-04,wide,4-10,280,2
20260407-21-04,wide,4-12,1160,14
20260407-21-04,trio,4-10-12,4000,15
20260407-21-04,trifecta,10-12-4,17450,61
20260407-21-05,win,7,210,1
20260407-21-05,place,7,130,2
20260407-21-05,place,12,120,1
20260407-21-05,place,2,720,10
20260407-21-05,bracket,6-8,250,1
20260407-21-05,quinella,7-12,350,1
20260407-21-05,bracket_exacta,6-8,460,1
20260407-21-05,exacta,7-12,620,1
20260407-21-05,wide,7-12,200,1
20260407-21-05,wide,2-7,2030,19
20260407-21-05,wide,2-12,2240,23
20260407-21-05,trio,2-7-12,5690,19
20260407-21-05,trifecta,7-12-2,14810,42
20260407-21-06,win,9,290,2
20260407-21-06,place,9,110,2
20260407-21-06,place,5,180,5
20260407-21-06,place,8,100,1
20260407-21-06,bracket,5-8,2100,7
20260407-21-06,quinella,5-9,2220,7
20260407-21-06,bracket_exacta,8-5,2600,10
20260407-21-06,exacta,9-5,3140,12
20260407-21-06,wide,5-9,400,7
20260407-21-06,wide,8-9,140,1
20260407-21-06,wide,5-8,280,4
20260407-21-06,trio,5-8-9,810,3
20260407-21-06,trifecta,9-5-8,7450,21
20260407-21-07,win,8,170,1
20260407-21-07,place,8,100,1
20260407-21-07,place,11,140,3
20260407-21-07,place,2,130,2
20260407-21-07,bracket,7-8,360,1
20260407-21-07,quinella,8-11,680,4
20260407-21-07,bracket_exacta,7-8,490,1
20260407-21-07,exacta,8-11,860,3
20260407-21-07,wide,8-11,240,2
20260407-21-07,wide,2-8,260,3
20260407-21-07,wide,2-11,470,6
20260407-21-07,trio,2-8-11,990,3
20260407-21-07,trifecta,8-11-2,3720,6
20260407-21-08,win,2,1750,5
20260407-21-08,place,2,190,4
20260407-21-08,place,3,130,2
20260407-21-08,place,8,120,1
20260407-21-08,bracket,2-3,3660,13
20260407-21-08,quinella,2-3,3290,12
20260407-21-08,bracket_exacta,2-3,9340,27
20260407-21-08,exacta,2-3,7050,22
20260407-21-08,wide,2-3,640,8
20260407-21-08,wide,2-8,400,4
20260407-21-08,wide,3-8,200,1
20260407-21-08,trio,2-3-8,1580,2
20260407-21-08,trifecta,2-3-8,22400,74
20260407-21-09,win,8,1220,4
20260407-21-09,place,8,370,5
20260407-21-09,place,9,480,7
20260407-21-09,place,1,370,4
20260407-21-09,bracket,7-8,400,2
20260407-21-09,quinella,8-9,9490,20
20260407-21-09,bracket_exacta,7-8,790,4
20260407-21-09,exacta,8-9,18370,40
20260407-21-09,wide,8-9,2070,19
20260407-21-09,wide,1-8,2350,22
20260407-21-09,wide,1-9,2780,25
20260407-21-09,trio,1-8-9,32700,60
20260407-21-09,trifecta,8-9-1,212850,312
20260407-21-10,win,6,350,1
20260407-21-10,place,6,140,1
20260407-21-10,place,5,190,3
20260407-21-10,place,10,280,6
20260407-21-10,bracket,4-5,790,3
20260407-21-10,quinella,5-6,1290,4
20260407-21-10,bracket_exacta,5-4,1580,5
20260407-21-10,exacta,6-5,2360,5
20260407-21-10,wide,5-6,530,3
20260407-21-10,wide,6-10,780,11
20260407-21-10,wide,5-10,650,8
20260407-21-10,trio,5-6-10,2710,5
20260407-21-10,trifecta,6-5-10,12230,16
20260407-21-11,win,3,150,1
20260407-21-11,place,3,110,1
20260407-21-11,place,8,240,4
20260407-21-11,place,11,330,6
20260407-21-11,bracket,3-5,350,2
20260407-21-11,quinella,3-8,850,3
20260407-21-11,bracket_exacta,3-5,500,1
20260407-21-11,exacta,3-8,1020,3
20260407-21-11,wide,3-8,390,3
20260407-21-11,wide,3-11,530,4
20260407-21-11,wide,8-11,2770,26
20260407-21-11,trio,3-8-11,4180,15
20260407-21-11,trifecta,3-8-11,10080,27
20260407-21-12,win,12,420,2
20260407-21-12,place,12,180,2
20260407-21-12,place,4,330,5
20260407-21-12,place,13,450,7
20260407-21-12,bracket,3-7,2210,8
20260407-21-12,quinella,4-12,3830,15
20260407-21-12,bracket_exacta,7-3,3460,13
20260407-21-12,exacta,12-4,5520,20
20260407-21-12,wide,4-12,1110,15
20260407-21-12,wide,12-13,1070,13
20260407-21-12,wide,4-13,2490,31
20260407-21-12,trio,4-12-13,11620,43
20260407-21-12,trifecta,12-4-13,54740,183
20260407-22-01,win,2,260,2
20260407-22-01,place,2,120,2
20260407-22-01,place,8,100,1
20260407-22-01,place,5,240,7
20260407-22-01,bracket,2-8,120,1
20260407-22-01,quinella,2-8,130,1
20260407-22-01,bracket_exacta,2-8,360,2
20260407-22-01,exacta,2-8,470,2
20260407-22-01,wide,2-8,130,1
20260407-22-01,wide,2-5,1130,12
20260407-22-01,wide,5-8,810,10
20260407-22-01,trio,2-5-8,2430,8
20260407-22-01,trifecta,2-8-5,5840,18
20260407-22-02,win,5,270,2
20260407-22-02,place,5,110,3
20260407-22-02,place,6,100,1
20260407-22-02,place,2,110,2
20260407-22-02,bracket,5-6,170,1
20260407-22-02,quinella,5-6,200,1
20260407-22-02,bracket_exacta,5-6,720,3
20260407-22-02,exacta,5-6,480,2
20260407-22-02,wide,5-6,110,1
20260407-22-02,wide,2-5,120,3
20260407-22-02,wide,2-6,110,2
20260407-22-02,trio,2-5-6,190,1
20260407-22-02,trifecta,5-6-2,1280,3
20260407-22-03,win,5,140,1
20260407-22-03,place,5,110,1
20260407-22-03,place,1,380,5
20260407-22-03,place,7,510,7
20260407-22-03,bracket,1-5,3190,7
20260407-22-03,quinella,1-5,2340,5
20260407-22-03,bracket_exacta,5-1,2370,8
20260407-22-03,exacta,5-1,2920,8
20260407-22-03,wide,1-5,470,5
20260407-22-03,wide,5-7,350,4
20260407-22-03,wide,1-7,6110,30
20260407-22-03,trio,1-5-7,6110,16
20260407-22-03,trifecta,5-1-7,23340,58
20260407-22-04,win,6,110,1
20260407-22-04,place,6,100,1
20260407-22-04,place,1,180,4
20260407-22-04,place,8,100,2
20260407-22-04,quinella,1-6,600,2
20260407-22-04,exacta,6-1,600,2
20260407-22-04,wide,1-6,260,4
20260407-22-04,wide,6-8,150,1
20260407-22-04,wide,1-8,310,6
20260407-22-04,trio,1-6-8,490,1
20260407-22-04,trifecta,6-1-8,1820,7
20260407-22-05,win,1,2790,5
20260407-22-05,place,1,250,6
20260407-22-05,place,8,100,1
20260407-22-05,place,5,100,2
20260407-22-05,bracket,1-8,1510,5
20260407-22-05,quinella,1-8,1460,4
20260407-22-05,bracket_exacta,1-8,7590,14
20260407-22-05,exacta,1-8,14540,22
20260407-22-05,wide,1-8,470,7
20260407-22-05,wide,1-5,1310,15
20260407-22-05,wide,5-8,110,1
20260407-22-05,trio,1-5-8,1220,5
20260407-22-05,trifecta,1-8-5,39410,87
20260407-22-06,win,7,160,1
20260407-22-06,place,7,110,1
20260407-22-06,place,1,140,2
20260407-22-06,quinella,1-7,440,3
20260407-22-06,exacta,7-1,680,3
20260407-22-06,wide,1-7,230,3
20260407-22-06,wide,5-7,200,2
20260407-22-06,wide,1-5,410,7
20260407-22-06,trio,1-5-7,620,2
20260407-22-06,trifecta,7-1-5,1920,6
20260407-22-07,win,5,140,1
20260407-22-07,place,5,100,1
20260407-22-07,place,8,100,2
20260407-22-07,place,2,120,3
20260407-22-07,quinella,5-8,170,1
20260407-22-07,exacta,5-8,270,1
20260407-22-07,wide,5-8,120,1
20260407-22-07,wide,2-5,130,2
20260407-22-07,wide,2-8,230,4
20260407-22-07,trio,2-5-8,250,1
20260407-22-07,trifecta,5-8-2,380,1
20260407-22-08,win,8,180,1
20260407-22-08,place,8,120,2
20260407-22-08,place,2,110,1
20260407-22-08,place,6,260,6
20260407-22-08,quinella,2-8,200,1
20260407-22-08,exacta,8-2,490,2
20260407-22-08,wide,2-8,140,1
20260407-22-08,wide,6-8,630,10
20260407-22-08,wide,2-6,420,8
20260407-22-08,trio,2-6-8,1040,4
20260407-22-08,trifecta,8-2-6,4080,12
20260407-22-09,win,5,6770,7
20260407-22-09,place,5,450,7
20260407-22-09,place,1,130,1
20260407-22-09,place,6,210,4
20260407-22-09,quinella,1-5,3370,12
20260407-22-09,exacta,5-1,20360,35
20260407-22-09,wide,1-5,670,10
20260407-22-09,wide,5-6,2800,22
20260407-22-09,wide,1-6,220,1
20260407-22-09,trio,1-5-6,5170,20
20260407-22-09,trifecta,5-1-6,76530,170
20260407-22-10,win,6,900,4
20260407-22-10,place,6,180,4
20260407-22-10,place,7,120,1
20260407-22-10,place,3,130,3
20260407-22-10,bracket,6-7,1590,5
20260407-22-10,quinella,6-7,1600,5
20260407-22-10,bracket_exacta,6-7,4300,16
20260407-22-10,exacta,6-7,4600,14
20260407-22-10,wide,6-7,430,5
20260407-22-10,wide,3-6,600,6
20260407-22-10,wide,3-7,300,3
20260407-22-10,trio,3-6-7,1940,4
20260407-22-10,trifecta,6-7-3,14400,50
20260407-22-11,win,6,160,1
20260407-22-11,place,6,150,1
20260407-22-11,place,2,600,5
20260407-22-11,quinella,2-6,2380,6
20260407-22-11,exacta,6-2,2730,9
20260407-22-11,wide,2-6,650,8
20260407-22-11,wide,4-6,290,3
20260407-22-11,wide,2-4,1540,13
20260407-22-11,trio,2-4-6,4280,12
20260407-22-11,trifecta,6-2-4,16410,42
20260407-22-12,win,12,260,1
20260407-22-12,place,12,110,2
20260407-22-12,place,8,120,3
20260407-22-12,place,4,110,1
20260407-22-12,bracket,6-8,370,2
20260407-22-12,quinella,8-12,530,2
20260407-22-12,bracket_exacta,8-6,690,3
20260407-22-12,exacta,12-8,820,3
20260407-22-12,wide,8-12,230,2
20260407-22-12,wide,4-12,180,1
20260407-22-12,wide,4-8,240,3
20260407-22-12,trio,4-8-12,370,1
20260407-22-12,trifecta,12-8-4,1750,2
20260407-24-01,win,9,170,1
20260407-24-01,place,9,100,1
20260407-24-01,place,10,100,2
20260407-24-01,place,8,320,7
20260407-24-01,bracket,7-8,140,1
20260407-24-01,quinella,9-10,120,1
20260407-24-01,exacta,9-10,230,1
20260407-24-01,wide,9-10,120,1
20260407-24-01,wide,8-9,360,4
20260407-24-01,wide,8-10,460,5
20260407-24-01,trio,8-9-10,400,2
20260407-24-01,trifecta,9-10-8,1050,2
20260407-24-02,win,1,180,1
20260407-24-02,place,1,100,1
20260407-24-02,place,2,120,2
20260407-24-02,place,8,160,4
20260407-24-02,bracket,1-2,140,1
20260407-24-02,quinella,1-2,150,1
20260407-24-02,exacta,1-2,240,1
20260407-24-02,wide,1-2,130,1
20260407-24-02,wide,1-8,300,4
20260407-24-02,wide,2-8,390,6
20260407-24-02,trio,1-2-8,690,3
20260407-24-02,trifecta,1-2-8,1830,4
20260407-24-03,win,6,330,2
20260407-24-03,place,6,160,2
20260407-24-03,place,10,110,1
20260407-24-03,place,9,380,7
20260407-24-03,bracket,6-8,360,1
20260407-24-03,quinella,6-10,370,1
20260407-24-03,exacta,6-10,990,4
20260407-24-03,wide,6-10,230,1
20260407-24-03,wide,6-9,840,12
20260407-24-03,wide,9-10,540,8
20260407-24-03,trio,6-9-10,2000,4
20260407-24-03,trifecta,6-10-9,8680,24
20260407-24-04,win,8,130,1
20260407-24-04,place,8,110,1
20260407-24-04,place,1,220,3
20260407-24-04,place,10,420,9
20260407-24-04,bracket,1-7,600,2
20260407-24-04,quinella,1-8,470,2
20260407-24-04,exacta,8-1,630,2
20260407-24-04,wide,1-8,330,2
20260407-24-04,wide,8-10,360,5
20260407-24-04,wide,1-10,2480,27
20260407-24-04,trio,1-8-10,5660,20
20260407-24-04,trifecta,8-1-10,12780,38
20260407-24-05,win,1,150,1
20260407-24-05,place,1,140,1
20260407-24-05,place,4,210,4
20260407-24-05,place,10,160,3
20260407-24-05,bracket,1-4,1070,4
20260407-24-05,quinella,1-4,900,3
20260407-24-05,exacta,1-4,1550,4
20260407-24-05,wide,1-4,410,3
20260407-24-05,wide,1-10,310,2
20260407-24-05,wide,4-10,870,10
20260407-24-05,trio,1-4-10,1750,4
20260407-24-05,trifecta,1-4-10,7020,17
20260407-24-06,win,9,520,2
20260407-24-06,place,9,150,3
20260407-24-06,place,10,120,1
20260407-24-06,place,3,520,10
20260407-24-06,bracket,7-8,430,1
20260407-24-06,quinella,9-10,460,1
20260407-24-06,exacta,9-10,1360,4
20260407-24-06,wide,9-10,260,1
20260407-24-06,wide,3-9,2590,31
20260407-24-06,wide,3-10,1600,21
20260407-24-06,trio,3-9-10,5010,20
20260407-24-06,trifecta,9-10-3,26500,79
20260407-24-07,win,1,160,1
20260407-24-07,place,1,110,1
20260407-24-07,place,5,120,2
20260407-24-07,quinella,1-5,150,1
20260407-24-07,exacta,1-5,240,1
20260407-24-07,wide,1-5,100,1
20260407-24-07,wide,1-4,110,2
20260407-24-07,wide,4-5,130,3
20260407-24-07,trio,1-4-5,130,1
20260407-24-07,trifecta,1-5-4,400,1
20260407-24-08,win,1,200,1
20260407-24-08,place,1,110,1
20260407-24-08,place,11,120,2
20260407-24-08,place,3,230,5
20260407-24-08,bracket,1-8,220,1
20260407-24-08,quinella,1-11,210,1
20260407-24-08,exacta,1-11,380,1
20260407-24-08,wide,1-11,150,1
20260407-24-08,wide,1-3,390,5
20260407-24-08,wide,3-11,430,6
20260407-24-08,trio,1-3-11,890,2
20260407-24-08,trifecta,1-11-3,2380,4
20260407-24-09,win,10,670,4
20260407-24-09,place,10,250,5
20260407-24-09,place,8,140,1
20260407-24-09,place,7,150,2
20260407-24-09,bracket,6-7,700,2
20260407-24-09,quinella,8-10,1520,5
20260407-24-09,exacta,10-8,3330,9
20260407-24-09,wide,8-10,680,6
20260407-24-09,wide,7-10,770,9
20260407-24-09,wide,7-8,390,3
20260407-24-09,trio,7-8-10,2910,5
20260407-24-09,trifecta,10-8-7,15530,30
20260407-24-10,win,1,750,2
20260407-24-10,place,1,170,3
20260407-24-10,place,9,110,1
20260407-24-10,place,7,740,9
20260407-24-10,bracket,1-7,290,1
20260407-24-10,quinella,1-9,280,1
20260407-24-10,exacta,1-9,1110,5
20260407-24-10,wide,1-9,200,2
20260407-24-10,wide,1-7,3480,26
20260407-24-10,wide,7-9,1520,16
20260407-24-10,trio,1-7-9,4650,14
20260407-24-10,trifecta,1-9-7,24320,64
20260407-24-11,win,10,2530,8
20260407-24-11,place,10,550,7
20260407-24-11,place,1,600,8
20260407-24-11,place,3,180,2
20260407-24-11,bracket,1-8,8490,17
20260407-24-11,quinella,1-10,29740,46
20260407-24-11,exacta,10-1,53090,74
20260407-24-11,wide,1-10,4540,39
20260407-24-11,wide,3-10,1840,20
20260407-24-11,wide,1-3,1360,15
20260407-24-11,trio,1-3-10,24340,70
20260407-24-11,trifecta,10-1-3,279510,475
20260407-27-01,win,4,390,2
20260407-27-01,place,4,160,2
20260407-27-01,place,7,130,1
20260407-27-01,place,5,780,8
20260407-27-01,bracket,4-7,660,1
20260407-27-01,quinella,4-7,710,1
20260407-27-01,exacta,4-7,1540,4
20260407-27-01,wide,4-7,280,1
20260407-27-01,wide,4-5,2500,23
20260407-27-01,wide,5-7,2750,24
20260407-27-01,trio,4-5-7,7900,32
20260407-27-01,trifecta,4-7-5,28240,141
20260407-27-02,win,5,350,2
20260407-27-02,place,5,140,2
20260407-27-02,place,3,200,4
20260407-27-02,place,2,190,3
20260407-27-02,bracket,3-5,1450,6
20260407-27-02,quinella,3-5,1360,6
20260407-27-02,exacta,5-3,2120,9
20260407-27-02,wide,3-5,390,5
20260407-27-02,wide,2-5,460,6
20260407-27-02,wide,2-3,860,12
20260407-27-02,trio,2-3-5,2420,9
20260407-27-02,trifecta,5-3-2,11310,36
20260407-27-03,win,8,200,1
20260407-27-03,place,8,110,1
20260407-27-03,place,5,120,2
20260407-27-03,place,9,250,6
20260407-27-03,bracket,5-7,290,1
20260407-27-03,quinella,5-8,280,1
20260407-27-03,exacta,8-5,460,1
20260407-27-03,wide,5-8,160,1
20260407-27-03,wide,8-9,370,7
20260407-27-03,wide,5-9,460,8
20260407-27-03,trio,5-8-9,910,3
20260407-27-03,trifecta,8-5-9,2840,5
20260407-27-04,win,8,140,1
20260407-27-04,place,8,100,1
20260407-27-04,place,11,190,5
20260407-27-04,place,6,140,2
20260407-27-04,bracket,7-8,1010,4
20260407-27-04,quinella,8-11,900,4
20260407-27-04,exacta,8-11,1100,4
20260407-27-04,wide,8-11,290,4
20260407-27-04,wide,6-8,210,1
20260407-27-04,wide,6-11,870,14
20260407-27-04,trio,6-8-11,1140,3
20260407-27-04,trifecta,8-11-6,3830,10
20260407-27-05,win,11,260,1
20260407-27-05,place,11,140,1
20260407-27-05,place,1,260,5
20260407-27-05,place,12,200,4
20260407-27-05,bracket,1-8,1880,6
20260407-27-05,quinella,1-11,2670,10
20260407-27-05,exacta,11-1,3580,15
20260407-27-05,wide,1-11,650,10
20260407-27-05,wide,11-12,340,4
20260407-27-05,wide,1-12,1330,16
20260407-27-05,trio,1-11-12,4270,13
20260407-27-05,trifecta,11-1-12,15710,48
20260407-27-06,win,7,1660,7
20260407-27-06,place,7,250,6
20260407-27-06,place,3,190,3
20260407-27-06,place,8,210,4
20260407-27-06,quinella,3-7,2950,14
20260407-27-06,exacta,7-3,7710,32
20260407-27-06,wide,3-7,910,17
20260407-27-06,wide,7-8,900,16
20260407-27-06,wide,3-8,540,8
20260407-27-06,trio,3-7-8,4050,19
20260407-27-06,trifecta,7-3-8,37330,146
20260407-27-07,win,7,1830,6
20260407-27-07,place,7,270,3
20260407-27-07,place,8,200,2
20260407-27-07,place,1,310,4
20260407-27-07,bracket,7-8,440,2
20260407-27-07,quinella,7-8,3770,7
20260407-27-07,exacta,7-8,8980,16
20260407-27-07,wide,7-8,640,7
20260407-27-07,wide,1-7,1060,11
20260407-27-07,wide,1-8,700,8
20260407-27-07,trio,1-7-8,11020,20
20260407-27-07,trifecta,7-8-1,64110,121
20260407-27-08,win,7,130,1
20260407-27-08,place,7,100,1
20260407-27-08,place,3,100,2
20260407-27-08,place,4,410,7
20260407-27-08,bracket,3-7,150,1
20260407-27-08,quinella,3-7,180,1
20260407-27-08,exacta,7-3,180,1
20260407-27-08,wide,3-7,130,1
20260407-27-08,wide,4-7,640,10
20260407-27-08,wide,3-4,740,12
20260407-27-08,trio,3-4-7,1170,5
20260407-27-08,trifecta,7-3-4,1970,6
20260407-27-09,win,1,8720,7
20260407-27-09,place,1,330,7
20260407-27-09,place,8,110,2
20260407-27-09,place,5,100,1
20260407-27-09,bracket,1-8,9510,12
20260407-27-09,quinella,1-8,10000,14
20260407-27-09,exacta,1-8,48030,37
20260407-27-09,wide,1-8,910,12
20260407-27-09,wide,1-5,470,8
20260407-27-09,wide,5-8,150,1
20260407-27-09,trio,1-5-8,1380,5
20260407-27-09,trifecta,1-8-5,70890,111
20260407-27-10,win,3,280,2
20260407-27-10,place,3,120,2
20260407-27-10,place,11,110,1
20260407-27-10,place,7,200,4
20260407-27-10,bracket,3-8,450,1
20260407-27-10,quinella,3-11,380,1
20260407-27-10,exacta,3-11,630,1
20260407-27-10,wide,3-11,200,1
20260407-27-10,wide,3-7,680,10
20260407-27-10,wide,7-11,640,8
20260407-27-10,trio,3-7-11,1760,5
20260407-27-10,trifecta,3-11-7,7040,15
20260407-27-11,win,6,230,2
20260407-27-11,place,6,100,1
20260407-27-11,place,2,110,2
20260407-27-11,place,4,280,5
20260407-27-11,bracket,2-5,160,1
20260407-27-11,quinella,2-6,170,1
20260407-27-11,exacta,6-2,420,2
20260407-27-11,wide,2-6,140,1
20260407-27-11,wide,4-6,600,7
20260407-27-11,wide,2-4,700,8
20260407-27-11,trio,2-4-6,1040,3
20260407-27-11,trifecta,6-2-4,2910,6
20260407-27-12,win,11,3170,7
20260407-27-12,place,11,450,8
20260407-27-12,place,1,220,2
20260407-27-12,place,6,410,7
20260407-27-12,bracket,1-8,700,3
20260407-27-12,quinella,1-11,10070,21
20260407-27-12,exacta,11-1,23130,45
20260407-27-12,wide,1-11,2000,22
20260407-27-12,wide,6-11,3520,31
20260407-27-12,wide,1-6,1720,20
20260407-27-12,trio,1-6-11,35520,68
20260407-27-12,trifecta,11-1-6,323160,425
