rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
4.0,4,4,4,ツガルタカラフジ,20102509978,ばんえい,牡4,580.0,島津新,長部幸,1067.0,14.0,2:01.9,,,2.0,4.8,20260503-03-03
5.0,5,8,8,コウイッテン,20142509378,ばんえい,牝4,550.0,☆今井千,平田義,1065.0,-1.0,2:02.0,,,4.0,6.1,20260503-03-03
6.0,6,6,6,ミスベンティ,20102503078,ばんえい,牝4,560.0,長澤幸,服部義,986.0,10.0,2:04.6,,,5.0,10.6,20260503-03-03
7.0,7,2,2,ホクセイダイジン,20141509978,ばんえい,牡4,580.0,西将太,松田道,974.0,8.0,2:08.4,,,6.0,10.8,20260503-03-03
8.0,8,1,1,シンエイパーク,20162506178,ばんえい,牝4,560.0,西謙一,西弘美,966.0,-1.0,2:17.4,,,8.0,16.1,20260503-03-03
1.0,1,7,7,ペガサスホース,20122502278,ばんえい,牡4,580.0,金田利,岩本利,989.0,-1.0,1:46.4,,,1.0,2.3,20260503-03-04
2.0,2,5,5,クリスタルスペリオ,20161505978,ばんえい,牝4,560.0,鈴木恵,岩本利,1091.0,-16.0,1:47.5,,,2.0,4.8,20260503-03-04
3.0,3,1,1,ヤマトテンショウ,20192500479,ばんえい,牡3,580.0,中村太,谷あゆ,1025.0,-13.0,1:48.9,,,4.0,8.0,20260503-03-04
4.0,4,8,10,ツルイミツサクラ,20192500678,ばんえい,牝4,550.0,☆吉田理,大河和,1020.0,0.0,1:54.3,,,5.0,9.2,20260503-03-04
5.0,5,6,6,ホクセイボーイ,20132503878,ばんえい,牡4,580.0,島津新,岩本利,1003.0,11.0,1:59.7,,,3.0,7.0,20260503-03-04
6.0,6,4,4,アアモンドラヴリー,20112505078,ばんえい,牡4,570.0,☆中原蓮,村上慎,1097.0,1.0,2:00.7,,,6.0,11.0,20260503-03-04
7.0,7,3,3,フォルゴーレ,20172501778,ばんえい,牡4,580.0,長澤幸,服部義,966.0,-20.0,2:05.3,,,9.0,38.4,20260503-03-04
8.0,8,2,2,レオナウイン,20132505778,ばんえい,牝4,560.0,西謙一,中島敏,1080.0,4.0,2:16.0,,,8.0,23.3,20260503-03-04
9.0,9,8,9,テツジ,20162506279,ばんえい,牡3,580.0,渡来心,平田義,905.0,-2.0,2:28.3,,,7.0,12.5,20260503-03-04
,取消,7,8,マリンガール,20102508178,ばんえい,牝4,550.0,☆阿部優,坂本東,,,,,,,,20260503-03-04
1.0,1,3,3,リアンドノール,23171400974,ばんえい,牡8,600.0,西謙一,松井浩,1090.0,8.0,1:58.0,,,2.0,3.3,20260503-03-05
2.0,2,8,8,キョウエイハンター,20122503575,ばんえい,牡7,590.0,☆今井千,村上慎,1037.0,-10.0,2:08.2,,,3.0,4.3,20260503-03-05
3.0,3,4,4,トップギヤ,23191400873,ばんえい,牡9,600.0,金田利,服部義,993.0,-21.0,2:10.9,,,5.0,10.1,20260503-03-05
4.0,4,7,7,イワキダイフク,20112502176,ばんえい,牡6,600.0,中村太,小林長,1011.0,-4.0,2:11.1,,,7.0,15.4,20260503-03-05
5.0,5,6,6,フクフクライデン,23152408674,ばんえい,セン8,600.0,船山蔵,鈴木邦,1068.0,-8.0,2:13.5,,,1.0,2.8,20260503-03-05
6.0,6,5,5,サカノキンショウ,23172403574,ばんえい,牡8,600.0,松本秀,田上忠,1034.0,-2.0,2:15.4,,,6.0,14.4,20260503-03-05
7.0,7,1,1,グリフォン,20102504575,ばんえい,セン7,600.0,島津新,服部義,1049.0,17.0,2:19.3,,,4.0,8.8,20260503-03-05
8.0,8,2,2,ドウナンキング,20152504476,ばんえい,牡6,600.0,渡来心,今井茂,1127.0,,2:28.8,,,8.0,38.8,20260503-03-05
1.0,1,5,5,ジェイオージョ,20182503678,ばんえい,牝4,560.0,☆今井千,今井茂,1071.0,1.0,2:00.8,,,2.0,3.7,20260503-03-06
2.0,2,6,6,アグリホープ,20112503078,ばんえい,牡4,590.0,赤塚健,金田勇,1055.0,5.0,2:01.6,,,1.0,3.4,20260503-03-06
3.0,3,8,8,オーカンペガサス,20131506977,ばんえい,牡5,600.0,村上章,岩本利,1096.0,,2:04.9,,,6.0,8.5,20260503-03-06
4.0,4,4,4,ベルンシュタイン,20142501277,ばんえい,牡5,600.0,船山蔵,久田守,1072.0,5.0,2:05.0,,,7.0,34.2,20260503-03-06
5.0,5,2,2,アソノリキ,20152508777,ばんえい,牡5,590.0,☆吉田理,久田守,992.0,,2:05.6,,,8.0,66.1,20260503-03-06
6.0,6,7,7,テンカタイヘイ,20191507975,ばんえい,牡7,600.0,鈴木恵,服部義,1076.0,-9.0,2:13.9,,,3.0,4.0,20260503-03-06
7.0,7,1,1,キンプク,23112406472,ばんえい,牡10,600.0,渡来心,今井茂,1047.0,-11.0,2:19.0,,,5.0,8.5,20260503-03-06
8.0,8,3,3,ヤマノブラウン,20192508279,ばんえい,牝3,560.0,島津新,長部幸,1037.0,7.0,2:31.3,,,4.0,6.0,20260503-03-06
1.0,1,5,5,ライズビクトリー,20112506477,ばんえい,牡5,600.0,鈴木恵,中島敏,1022.0,-6.0,1:58.0,,,2.0,2.9,20260503-03-07
2.0,2,2,2,オニヨリツヨイ,20101501975,ばんえい,牡7,600.0,長澤幸,服部義,1038.0,-10.0,2:03.0,,,1.0,2.1,20260503-03-07
3.0,3,6,6,カミホロナデシコ,20141502977,ばんえい,牝5,580.0,西将太,中島敏,976.0,-4.0,2:04.8,,,5.0,15.5,20260503-03-07
4.0,4,7,7,ジェイメジャー,20142509677,ばんえい,牡5,600.0,西謙一,西邑春,937.0,1.0,2:05.5,,,4.0,12.6,20260503-03-07
5.0,5,4,4,イワキオーカン,20191506875,ばんえい,牡7,600.0,金田利,小林長,1095.0,15.0,2:09.0,,,7.0,25.2,20260503-03-07
6.0,6,8,8,ゴールドチップ,20162505276,ばんえい,牡6,600.0,中村太,服部義,1072.0,-14.0,2:09.8,,,3.0,6.1,20260503-03-07
7.0,7,1,1,イッポンマツ,20192509477,ばんえい,牡5,600.0,林康文,西弘美,1000.0,-11.0,2:11.4,,,8.0,29.6,20260503-03-07
8.0,8,3,3,イナノミツヒメ,23162403874,ばんえい,牝8,600.0,中山直,小北栄,1073.0,3.0,2:15.1,,,9.0,39.6,20260503-03-07
9.0,9,8,9,トップトレジャー,20102508678,ばんえい,牡4,580.0,☆大友一,長部幸,1079.0,-3.0,2:40.1,,,6.0,19.3,20260503-03-07
1.0,1,5,5,ミヤビハヤブサ,20102501378,ばんえい,牡4,600.0,村上章,鈴木邦,1028.0,3.0,1:46.5,,,1.0,1.8,20260503-03-08
2.0,2,8,10,アルイテイコウ,20142506078,ばんえい,牡4,600.0,鈴木恵,槻舘重,1026.0,-12.0,1:56.8,,,2.0,3.0,20260503-03-08
3.0,3,2,2,サカノテッペン,20131504975,ばんえい,セン7,610.0,船山蔵,田上忠,1063.0,14.0,1:57.3,,,5.0,22.9,20260503-03-08
4.0,4,7,7,オーディン,20101505975,ばんえい,セン7,600.0,☆今井千,鈴木邦,1064.0,-4.0,1:58.7,,,4.0,13.9,20260503-03-08
5.0,5,3,3,イワキシチフク,20152506476,ばんえい,牡6,610.0,金田利,小林長,1011.0,-22.0,1:59.5,,,10.0,37.6,20260503-03-08
6.0,6,8,9,アスノチカラ,20153507077,ばんえい,牡5,610.0,赤塚健,服部義,1061.0,-1.0,1:59.8,,,7.0,24.9,20260503-03-08
7.0,7,6,6,プロサングエ,20132501878,ばんえい,牝4,580.0,長澤幸,大河和,995.0,-5.0,2:00.3,,,8.0,33.2,20260503-03-08
8.0,8,4,4,シンエイハリアー,20102503375,ばんえい,牝7,580.0,☆吉田理,久田守,1083.0,2.0,2:00.6,,,6.0,23.2,20260503-03-08
9.0,9,7,8,カワノデッカー,20131508977,ばんえい,牡5,600.0,☆阿部優,坂本東,984.0,-23.0,2:02.1,,,9.0,36.2,20260503-03-08
10.0,10,1,1,ショウワノチカラ,23101405974,ばんえい,牡8,610.0,菊池一,小北栄,1040.0,2.0,2:03.6,,,3.0,11.5,20260503-03-08
1.0,1,8,10,ジェイマーシー,20182504376,ばんえい,牡6,610.0,長澤幸,大河和,1020.0,-8.0,1:46.2,,,2.0,4.1,20260503-03-09
2.0,2,7,7,ハナミズキ,20172506776,ばんえい,牝6,580.0,☆今井千,大橋和,998.0,2.0,1:46.7,,,1.0,1.9,20260503-03-09
3.0,3,3,3,ディーホワイト,20171506977,ばんえい,牡5,600.0,☆中原蓮,槻舘重,1064.0,0.0,1:55.4,,,9.0,36.9,20260503-03-09
4.0,4,5,5,ハリケーン,20121502977,ばんえい,セン5,610.0,村上章,田上忠,1017.0,0.0,1:56.1,,,5.0,11.0,20260503-03-09
5.0,5,4,4,ウンジョウノキセキ,23142408674,ばんえい,牡8,610.0,赤塚健,服部義,1118.0,-3.0,2:00.0,,,4.0,8.0,20260503-03-09
6.0,6,1,1,ホクセイサクラオー,20132508077,ばんえい,牡5,610.0,西将太,今井茂,1107.0,-5.0,2:05.1,,,8.0,28.0,20260503-03-09
7.0,7,8,9,ツカサファースト,20131502977,ばんえい,牡5,610.0,西謙一,中島敏,1038.0,-6.0,2:07.2,,,7.0,25.1,20260503-03-09
8.0,8,7,8,クロカゲパワー,20102505175,ばんえい,牡7,610.0,中村太,今井茂,986.0,5.0,2:08.8,,,6.0,24.5,20260503-03-09
9.0,9,2,2,オオネガイキンヒメ,20102503877,ばんえい,牝5,590.0,鈴木恵,岩本利,1095.0,-10.0,2:10.3,,,3.0,7.4,20260503-03-09
10.0,10,6,6,ヨシノヒメ,20172503777,ばんえい,牝5,590.0,船山蔵,小林長,1037.0,-4.0,2:15.4,,,10.0,92.5,20260503-03-09
1.0,1,4,4,サカノテンリュウ,20112504975,ばんえい,牡7,620.0,船山蔵,村上慎,1091.0,2.0,1:39.3,,,1.0,1.7,20260503-03-10
2.0,2,2,2,ヤマノキング,20132501577,ばんえい,牡5,610.0,☆今井千,久田守,992.0,-3.0,1:43.4,,,3.0,7.8,20260503-03-10
3.0,3,8,8,タンジロウ,20141509975,ばんえい,牡7,620.0,長澤幸,槻舘重,1084.0,2.0,1:46.1,,,4.0,9.5,20260503-03-10
4.0,4,5,5,ホクショウレディー,20112509177,ばんえい,牝5,600.0,阿部武,坂本東,1015.0,5.0,1:53.0,,,8.0,38.7,20260503-03-10
5.0,5,7,7,ホクセイタケタカラ,20153506076,ばんえい,牡6,620.0,島津新,岩本利,1028.0,-4.0,1:53.5,,,6.0,17.4,20260503-03-10
6.0,6,6,6,ミヤビウルフ,20112505275,ばんえい,牡7,620.0,中村太,谷あゆ,1034.0,-11.0,1:54.2,,,7.0,34.7,20260503-03-10
7.0,7,3,3,スーパーチヨコ,20152505776,ばんえい,牝6,600.0,鈴木恵,長部幸,1106.0,0.0,2:01.2,,,5.0,10.5,20260503-03-10
8.0,8,1,1,コトブキテンザン,20151506977,ばんえい,牡5,620.0,渡来心,平田義,1032.0,-4.0,2:05.6,,,2.0,4.2,20260503-03-10
1.0,1,4,4,ウチュウジン,23102405074,ばんえい,牡8,630.0,長澤幸,大河和,982.0,13.0,1:45.4,,,5.0,6.5,20260503-03-11
2.0,2,6,6,コブダイヤ,20182500776,ばんえい,牡6,630.0,西将太,大橋和,1038.0,5.0,1:48.2,,,4.0,5.9,20260503-03-11
3.0,3,7,7,マルホントーマス,20172509477,ばんえい,セン5,640.0,金田利,金田勇,1042.0,-23.0,1:49.8,,,3.0,5.7,20260503-03-11
4.0,4,7,8,レイリーキング,20132503077,ばんえい,セン5,630.0,中村太,今井茂,1042.0,11.0,1:49.8,,,6.0,19.8,20260503-03-11
5.0,5,8,9,クロコトブキ,20162504177,ばんえい,牡5,640.0,今井千,谷あゆ,1069.0,1.0,1:53.2,,,1.0,2.5,20260503-03-11
6.0,6,1,1,タイタス,20112503175,ばんえい,牡7,630.0,渡来心,金山明,1104.0,12.0,1:55.0,,,8.0,24.7,20260503-03-11
7.0,7,3,3,ヤマトタイコー,23152401173,ばんえい,セン9,640.0,赤塚健,久田守,1142.0,-10.0,1:58.6,,,7.0,22.0,20260503-03-11
8.0,8,2,2,クリスタルホーク,20122502175,ばんえい,牡7,630.0,島津新,岩本利,1005.0,4.0,2:03.2,,,2.0,5.1,20260503-03-11
9.0,9,8,10,ハゴロモファルコン,20141502976,ばんえい,牡6,620.0,西謙一,西弘美,1065.0,-7.0,2:03.6,,,10.0,52.3,20260503-03-11
10.0,10,5,5,ユウマダイマジン,20182504777,ばんえい,牡5,630.0,鈴木恵,長部幸,1084.0,28.0,2:08.9,,,9.0,50.1,20260503-03-11
1.0,1,4,4,ジェイホースサン,20101506977,ばんえい,牡5,620.0,渡来心,松田道,1099.0,-3.0,1:40.0,,,1.0,1.5,20260503-03-12
2.0,2,6,6,ショウリノホシ,23152407274,ばんえい,牡8,620.0,鈴木恵,村上慎,1095.0,9.0,1:46.9,,,2.0,7.3,20260503-03-12
3.0,3,2,2,キタノボブサップ,23101402973,ばんえい,牡9,620.0,船山蔵,服部義,1033.0,,1:48.0,,,6.0,16.9,20260503-03-12
4.0,4,7,7,グリフィス,20191501975,ばんえい,牡7,620.0,金田利,松井浩,978.0,4.0,1:55.0,,,4.0,9.7,20260503-03-12
5.0,5,5,5,イワキブラボー,20142507577,ばんえい,牡5,620.0,菊池一,槻舘重,1124.0,-4.0,1:55.7,,,8.0,35.3,20260503-03-12
6.0,6,8,8,ホクショウムサシ,23142406274,ばんえい,牡8,610.0,☆阿部優,村上慎,1198.0,8.0,1:59.1,,,3.0,7.9,20260503-03-12
7.0,7,3,3,オオゾラタカラ,20102507977,ばんえい,牡5,620.0,赤塚健,中島敏,1086.0,10.0,1:59.7,,,7.0,21.2,20260503-03-12
8.0,8,1,1,ビックボス,20102505676,ばんえい,牡6,620.0,阿部武,坂本東,1128.0,-2.0,2:00.5,,,5.0,11.2,20260503-03-12
1.0,1,2,2,ユナパール,30036406196,金沢,牝4,55.0,青柳正,池田敦,498.0,-5.0,1:35.6,,40.0,2.0,2.6,20260503-22-01
2.0,2,7,7,デルタニュートラル,30019408196,金沢,牝4,55.0,田知弘,金田一,424.0,1.0,1:35.8,1,40.5,1.0,1.8,20260503-22-01
3.0,3,8,8,ビービービルダー,30033401256,金沢,牡8,57.0,魚住謙,鋤田誠,491.0,2.0,1:36.3,2.1/2,40.2,3.0,7.9,20260503-22-01
4.0,4,5,5,ヘリオシース,30083406036,金沢,牝10,55.0,中島龍,野田幸,435.0,2.0,1:36.5,1.1/2,40.4,7.0,34.4,20260503-22-01
5.0,5,1,1,トレヴィーテ,30068409496,金沢,牝4,52.0,▲浅野登,井樋一,439.0,12.0,1:36.8,1.1/2,41.5,5.0,17.0,20260503-22-01
6.0,6,6,6,チョウノヨウニマウ,30053401996,金沢,牝4,55.0,吉田晃,鈴木正,439.0,-5.0,1:36.9,3/4,41.4,4.0,15.8,20260503-22-01
7.0,7,4,4,レッドフェリーチェ,30093406846,金沢,牝9,55.0,松戸政,宗綱泰,462.0,0.0,1:37.4,2.1/2,41.8,6.0,27.1,20260503-22-01
8.0,8,3,3,ナムラダリウス,30023404876,金沢,牡6,57.0,及川烈,室井眞,461.0,4.0,1:39.2,9,43.0,8.0,49.3,20260503-22-01
1.0,1,8,8,マノンルージュ,30035406966,金沢,牡7,57.0,葛山晃,鈴木正,473.0,2.0,1:35.3,,40.3,5.0,11.4,20260503-22-02
2.0,2,4,4,マードラド,30019408296,金沢,セン4,57.0,魚住謙,藤田弘,466.0,-6.0,1:35.9,3,41.8,3.0,6.5,20260503-22-02
3.0,3,1,1,ミリアドタレント,40071409896,金沢,牝4,55.0,松戸政,藤田弘,461.0,-3.0,1:36.0,1/2,41.7,2.0,2.8,20260503-22-02
4.0,4,6,6,エイシンセラフィム,30038406176,金沢,牡6,57.0,柴田勇,田嶋幸,532.0,0.0,1:36.5,2.1/2,42.3,4.0,6.6,20260503-22-02
5.0,5,7,7,アポロダーウィン,30063406346,金沢,牡9,57.0,服部大,宗綱泰,525.0,4.0,1:36.5,ハナ,41.0,9.0,75.0,20260503-22-02
6.0,6,8,9,アポロリリー,30001409946,金沢,牝9,52.0,▲浅野登,室井眞,432.0,5.0,1:36.6,1/2,42.5,7.0,34.1,20260503-22-02
7.0,7,5,5,プリマベーラ,30049400196,金沢,牝4,55.0,沖静男,川添明,440.0,-1.0,1:37.2,3,42.5,1.0,2.4,20260503-22-02
8.0,8,3,3,チャックイーズラブ,30045400086,金沢,牝5,55.0,及川烈,川添明,425.0,3.0,1:38.2,5,44.0,8.0,54.1,20260503-22-02
9.0,9,2,2,パラモランド,30092401796,金沢,牡4,57.0,栗原大,堀場裕,505.0,14.0,1:40.9,大差,45.3,6.0,19.9,20260503-22-02
1.0,1,6,6,イサムダイヤモンド,30077403996,金沢,牡4,57.0,吉田晃,佐藤茂,475.0,4.0,1:42.1,,40.5,1.0,1.4,20260503-22-03
2.0,2,3,3,タッチザシーリング,30067408296,金沢,牝4,55.0,沖静男,川添明,444.0,3.0,1:43.7,8,42.0,3.0,8.4,20260503-22-03
3.0,3,4,4,ネモフィラ,30008407176,金沢,牝6,55.0,松戸政,菅原欣,464.0,8.0,1:43.8,3/4,40.0,7.0,44.5,20260503-22-03
4.0,4,2,2,アイルシャンス,30043409396,金沢,牝4,55.0,葛山晃,川添明,426.0,0.0,1:43.8,ハナ,41.3,4.0,9.4,20260503-22-03
5.0,5,1,1,マイネルクロンヌ,30024407846,金沢,牡9,57.0,栗原大,堀場裕,509.0,-1.0,1:43.8,ハナ,42.0,2.0,5.3,20260503-22-03
6.0,6,8,8,ベストベルシック,30013402386,金沢,牝5,55.0,魚住謙,菅原欣,431.0,2.0,1:44.1,1.1/2,41.2,5.0,19.6,20260503-22-03
7.0,7,5,5,マルカンマイヤー,30098400886,金沢,牡5,57.0,青柳正,高橋優,542.0,4.0,1:44.3,1.1/2,42.7,6.0,27.4,20260503-22-03
8.0,8,7,7,デルマガーネット,30064401446,金沢,牝9,55.0,柴田勇,田嶋幸,474.0,2.0,1:45.2,4,42.5,8.0,50.7,20260503-22-03
1.0,1,2,2,コロニス,30064401796,金沢,牝4,55.0,中島龍,井樋一,578.0,-2.0,1:40.6,,40.9,2.0,6.2,20260503-22-04
2.0,2,4,4,ハジメテノチュウ,30016406066,金沢,牡7,57.0,柴田勇,金田一,531.0,-4.0,1:40.8,1,41.0,1.0,1.1,20260503-22-04
3.0,3,6,6,カフジウヴァ,40021405996,金沢,牡4,57.0,青柳正,池田敦,474.0,5.0,1:41.7,4,40.5,3.0,10.5,20260503-22-04
4.0,4,1,1,コウエツ,30098407786,金沢,牝5,55.0,栗原大,池田敦,411.0,0.0,1:42.8,5,41.0,4.0,24.5,20260503-22-04
5.0,5,8,8,ワールドラブ,30083400096,金沢,牡4,57.0,及川烈,室井眞,455.0,-3.0,1:44.0,6,41.2,5.0,41.4,20260503-22-04
6.0,6,5,5,ユーバーウィンデン,30038405876,金沢,牡6,57.0,吉田晃,佐藤茂,530.0,6.0,1:44.2,1,41.7,7.0,45.7,20260503-22-04
7.0,7,3,3,シェーンシュタット,30005406456,金沢,牡8,54.0,▲浅野登,加藤和,454.0,3.0,1:44.7,2.1/2,44.3,6.0,44.2,20260503-22-04
8.0,8,7,7,グラスファイン,30065401886,金沢,牝5,55.0,加藤翔,加藤和,472.0,5.0,1:45.0,1.1/2,43.6,8.0,46.1,20260503-22-04
1.0,1,6,6,マリアディオーサ,30095408896,金沢,牝4,55.0,栗原大,佐藤茂,430.0,-5.0,1:33.9,,39.3,1.0,1.6,20260503-22-05
2.0,2,8,8,ニューレトロ,30028400066,金沢,牡7,57.0,松戸政,金田一,466.0,1.0,1:35.1,6,40.5,3.0,7.8,20260503-22-05
3.0,3,1,1,ビヨンドザシーン,30088405456,金沢,牡8,57.0,中島龍,金田一,469.0,0.0,1:35.2,1/2,40.3,2.0,4.2,20260503-22-05
4.0,4,2,2,クレイプマートル,30058401876,金沢,牝6,55.0,柴田勇,金田一,551.0,-1.0,1:35.4,3/4,40.6,4.0,11.4,20260503-22-05
5.0,5,5,5,ガールズヒロイン,30065401256,金沢,牝8,55.0,魚住謙,佐藤茂,462.0,17.0,1:35.4,アタマ,39.6,7.0,29.8,20260503-22-05
6.0,6,3,3,マオノブリージー,30004409486,金沢,牝5,55.0,米倉知,藤田弘,438.0,-1.0,1:35.9,2.1/2,41.2,6.0,20.6,20260503-22-05
7.0,7,4,4,ネムレスクイーン,30049404086,金沢,牝5,55.0,沖静男,川添明,450.0,-3.0,1:36.0,クビ,40.9,8.0,40.0,20260503-22-05
8.0,8,7,7,フィエールガール,30092400596,金沢,牝4,55.0,吉田晃,佐藤茂,473.0,3.0,1:36.6,3,41.3,5.0,11.7,20260503-22-05
1.0,1,7,7,ドリームスパート,30065409196,金沢,セン4,57.0,吉村智,池田敦,472.0,-2.0,1:33.8,,39.7,3.0,4.8,20260503-22-06
2.0,2,8,10,エイユーサブリナ,30028407796,金沢,牝4,55.0,青柳正,佐藤茂,490.0,2.0,1:33.9,1/2,40.3,1.0,2.5,20260503-22-06
3.0,3,1,1,ワンモアチャンス,30095401686,金沢,牝5,55.0,服部大,菅原欣,459.0,0.0,1:34.8,4,40.2,6.0,25.9,20260503-22-06
4.0,4,6,6,トップタルマエ,30074404366,金沢,牡7,57.0,松戸政,高橋優,514.0,2.0,1:34.9,1/2,40.7,4.0,8.2,20260503-22-06
5.0,5,3,3,ハットメリリー,30043404496,金沢,牝4,55.0,柴田勇,金田一,436.0,10.0,1:35.0,3/4,41.0,2.0,2.8,20260503-22-06
6.0,6,4,4,ネオキャンディ,30074401766,金沢,牡7,57.0,加藤翔,中川雅,523.0,-8.0,1:35.0,ハナ,41.3,5.0,16.4,20260503-22-06
7.0,7,7,8,アリストロシュ,30014406286,金沢,牝5,55.0,葛山晃,藤田弘,468.0,5.0,1:35.0,ハナ,41.3,9.0,55.4,20260503-22-06
8.0,8,8,9,アギト,30003409536,金沢,牡10,57.0,栗原大,菅原欣,501.0,5.0,1:35.1,1/2,41.0,8.0,33.2,20260503-22-06
9.0,9,2,2,プレストバローズ,30027400566,金沢,セン7,57.0,魚住謙,藤田弘,525.0,5.0,1:37.2,大差,42.7,7.0,31.2,20260503-22-06
,取消,5,5,ビーラブドウィッチ,30095402896,金沢,牝4,55.0,沖静男,川添明,,,,,,,,20260503-22-06
1.0,1,5,5,シュンプウ,30034407686,金沢,牡5,57.0,吉田晃,佐藤茂,482.0,3.0,0:57.6,,37.2,6.0,42.0,20260503-22-07
2.0,2,7,7,ベルツリー,30048405196,金沢,牝4,55.0,魚住謙,鋤田誠,455.0,-5.0,0:57.6,クビ,38.1,3.0,5.4,20260503-22-07
3.0,3,8,8,ダフニス,30073407266,金沢,セン7,57.0,柴田勇,金田一,446.0,4.0,0:57.7,1/2,37.9,4.0,5.8,20260503-22-07
4.0,4,2,2,ダイユウボンバー,30013408896,金沢,牝4,55.0,兼子千,井樋一,465.0,2.0,0:57.8,3/4,38.4,5.0,6.2,20260503-22-07
5.0,5,1,1,ディーノサンライズ,30063404186,金沢,牝5,55.0,中島龍,井樋一,473.0,3.0,0:57.9,1/2,38.3,1.0,2.6,20260503-22-07
6.0,6,8,9,ルルーディ,30052408796,金沢,牝4,55.0,田知弘,田嶋幸,466.0,4.0,0:58.0,クビ,38.4,2.0,3.1,20260503-22-07
7.0,7,4,4,ソルセルリ,30007406186,金沢,牝5,55.0,栗原大,菅原欣,435.0,7.0,0:58.3,1.1/2,37.9,7.0,76.3,20260503-22-07
8.0,8,6,6,ウインドアカネール,30025405876,金沢,牝6,55.0,服部大,野田幸,483.0,0.0,0:59.1,4,38.8,8.0,267.2,20260503-22-07
,取消,3,3,ユナイテッドハーツ,30042408656,金沢,牡8,54.0,▲浅野登,鋤田誠,,,,,,,,20260503-22-07
1.0,1,2,2,シンリミテス,30028403066,金沢,牡7,58.0,加藤翔,加藤義,526.0,-1.0,2:14.7,,39.3,3.0,4.6,20260503-22-08
