race_id,bet_type,combination,amount,popularity
20260503-22-05,place,6,110,1
20260503-22-05,place,8,230,4
20260503-22-05,place,1,120,3
20260503-22-05,quinella,6-8,530,2
20260503-22-05,exacta,6-8,730,3
20260503-22-05,wide,6-8,160,2
20260503-22-05,wide,1-6,150,1
20260503-22-05,wide,1-8,320,6
20260503-22-05,trio,1-6-8,320,1
20260503-22-05,trifecta,6-8-1,1750,4
20260503-22-06,win,7,480,3
20260503-22-06,place,7,180,4
20260503-22-06,place,10,110,1
20260503-22-06,place,1,690,7
20260503-22-06,bracket,7-8,430,2
20260503-22-06,quinella,7-10,450,2
20260503-22-06,bracket_exacta,7-8,1030,5
20260503-22-06,exacta,7-10,1050,4
20260503-22-06,wide,7-10,290,3
20260503-22-06,wide,1-7,1150,12
20260503-22-06,wide,1-10,970,9
20260503-22-06,trio,1-7-10,4090,13
20260503-22-06,trifecta,7-10-1,12580,40
20260503-22-07,win,5,4200,6
20260503-22-07,place,5,530,6
20260503-22-07,place,7,180,4
20260503-22-07,place,8,200,5
20260503-22-07,bracket,5-7,7550,12
20260503-22-07,quinella,5-7,7810,15
20260503-22-07,bracket_exacta,5-7,32230,31
20260503-22-07,exacta,5-7,28790,36
20260503-22-07,wide,5-7,1480,14
20260503-22-07,wide,5-8,1770,15
20260503-22-07,wide,7-8,360,5
20260503-22-07,trio,5-7-8,5190,16
20260503-22-07,trifecta,5-7-8,54880,124
20260503-22-08,win,2,460,3
20260503-22-08,place,2,130,3
20260503-22-08,place,4,100,2
20260503-22-08,place,5,100,1
20260503-22-08,bracket,2-4,600,2
20260503-22-08,quinella,2-4,530,2
20260503-22-08,bracket_exacta,2-4,1420,7
20260503-22-08,exacta,2-4,1320,5
20260503-22-08,wide,2-4,210,3
20260503-22-08,wide,2-5,210,2
20260503-22-08,wide,4-5,150,1
20260503-22-08,trio,2-4-5,350,1
20260503-22-08,trifecta,2-4-5,2430,6
20260503-22-09,win,8,460,3
20260503-22-09,place,8,120,2
20260503-22-09,place,7,100,1
20260503-22-09,place,4,240,6
20260503-22-09,quinella,7-8,390,1
20260503-22-09,exacta,8-7,1300,6
20260503-22-09,wide,7-8,210,1
20260503-22-09,wide,4-8,880,12
20260503-22-09,wide,4-7,660,10
20260503-22-09,trio,4-7-8,1550,7
20260503-22-09,trifecta,8-7-4,9210,34
20260503-22-10,win,10,130,1
20260503-22-10,place,10,100,1
20260503-22-10,place,4,170,3
20260503-22-10,place,6,270,6
20260503-22-10,bracket,4-8,450,1
20260503-22-10,quinella,4-10,450,1
20260503-22-10,bracket_exacta,8-4,630,1
20260503-22-10,exacta,10-4,600,2
20260503-22-10,wide,4-10,250,2
20260503-22-10,wide,6-10,680,12
20260503-22-10,wide,4-6,1560,17
20260503-22-10,trio,4-6-10,2020,7
20260503-22-10,trifecta,10-4-6,5340,14
20260503-31-01,win,8,720,4
20260503-31-01,place,8,180,5
20260503-31-01,place,10,120,1
20260503-31-01,place,11,150,3
20260503-31-01,bracket,7-8,550,3
20260503-31-01,quinella,8-10,730,2
20260503-31-01,exacta,8-10,1870,8
20260503-31-01,wide,8-10,300,2
20260503-31-01,wide,8-11,410,5
20260503-31-01,wide,10-11,350,3
20260503-31-01,trio,8-10-11,1230,5
20260503-31-01,trifecta,8-10-11,6440,24
20260503-31-02,win,1,640,3
20260503-31-02,place,1,370,2
20260503-31-02,place,8,410,3
20260503-31-02,place,3,920,7
20260503-31-02,bracket,1-7,1790,7
20260503-31-02,quinella,1-8,1750,7
20260503-31-02,exacta,1-8,3640,12
20260503-31-02,wide,1-8,570,6
20260503-31-02,wide,1-3,1490,15
20260503-31-02,wide,3-8,1550,17
20260503-31-02,trio,1-3-8,7430,21
20260503-31-02,trifecta,1-8-3,33060,93
20260503-31-03,win,2,2460,8
20260503-31-03,place,2,370,8
20260503-31-03,place,5,140,2
20260503-31-03,place,11,110,1
20260503-31-03,bracket,2-5,5620,15
20260503-31-03,quinella,2-5,6110,17
20260503-31-03,exacta,2-5,19600,44
20260503-31-03,wide,2-5,2300,24
20260503-31-03,wide,2-11,860,12
20260503-31-03,wide,5-11,250,2
20260503-31-03,trio,2-5-11,2410,8
20260503-31-03,trifecta,2-5-11,45350,139
20260503-31-04,win,2,530,4
20260503-31-04,place,2,200,5
20260503-31-04,place,4,160,3
20260503-31-04,place,3,170,4
20260503-31-04,quinella,2-4,990,5
20260503-31-04,exacta,2-4,2050,13
20260503-31-04,wide,2-4,260,5
20260503-31-04,wide,2-3,310,6
20260503-31-04,wide,3-4,390,7
20260503-31-04,trio,2-3-4,920,6
20260503-31-04,trifecta,2-4-3,5750,30
20260503-31-05,win,7,130,1
20260503-31-05,place,7,100,1
20260503-31-05,place,4,160,4
20260503-31-05,place,8,170,5
20260503-31-05,quinella,4-7,680,3
20260503-31-05,exacta,7-4,750,3
20260503-31-05,wide,4-7,280,3
20260503-31-05,wide,7-8,360,5
20260503-31-05,wide,4-8,1050,13
20260503-31-05,trio,4-7-8,1630,6
20260503-31-05,trifecta,7-4-8,3990,13
20260503-31-06,win,5,950,4
20260503-31-06,place,5,140,4
20260503-31-06,place,1,130,3
20260503-31-06,place,2,120,1
20260503-31-06,quinella,1-5,1570,8
20260503-31-06,exacta,5-1,3370,15
20260503-31-06,wide,1-5,410,7
20260503-31-06,wide,2-5,520,9
20260503-31-06,wide,1-2,250,3
20260503-31-06,trio,1-2-5,1800,7
20260503-31-06,trifecta,5-1-2,15760,56
20260503-31-07,win,7,120,1
20260503-31-07,place,7,100,1
20260503-31-07,place,11,130,3
20260503-31-07,place,10,120,2
20260503-31-07,bracket,6-8,280,1
20260503-31-07,quinella,7-11,260,1
20260503-31-07,exacta,7-11,320,1
20260503-31-07,wide,7-11,160,1
20260503-31-07,wide,7-10,210,2
20260503-31-07,wide,10-11,380,6
20260503-31-07,trio,7-10-11,380,1
20260503-31-07,trifecta,7-11-10,1040,1
20260503-31-08,win,5,850,5
20260503-31-08,place,5,270,5
20260503-31-08,place,10,300,6
20260503-31-08,place,9,170,2
20260503-31-08,bracket,5-7,830,2
20260503-31-08,quinella,5-10,2970,14
20260503-31-08,exacta,5-10,5470,24
20260503-31-08,wide,5-10,900,10
20260503-31-08,wide,5-9,590,8
20260503-31-08,wide,9-10,580,7
20260503-31-08,trio,5-9-10,4170,16
20260503-31-08,trifecta,5-10-9,28010,112
20260503-31-09,win,7,1470,4
20260503-31-09,place,7,250,4
20260503-31-09,place,6,170,2
20260503-31-09,place,5,290,5
20260503-31-09,bracket,6-7,1790,7
20260503-31-09,quinella,6-7,4810,13
20260503-31-09,exacta,7-6,10970,25
20260503-31-09,wide,6-7,1270,14
20260503-31-09,wide,5-7,2340,22
20260503-31-09,wide,5-6,1450,16
20260503-31-09,trio,5-6-7,15780,43
20260503-31-09,trifecta,7-6-5,94860,217
20260503-31-10,win,8,210,1
20260503-31-10,place,8,120,1
20260503-31-10,place,9,160,3
20260503-31-10,place,6,460,10
20260503-31-10,bracket,7-7,650,3
20260503-31-10,quinella,8-9,540,2
20260503-31-10,exacta,8-9,1020,3
20260503-31-10,wide,8-9,280,2
20260503-31-10,wide,6-8,970,13
20260503-31-10,wide,6-9,1650,23
20260503-31-10,trio,6-8-9,4970,18
20260503-31-10,trifecta,8-9-6,12690,34
20260503-31-11,win,2,420,2
20260503-31-11,place,2,150,2
20260503-31-11,place,10,130,1
20260503-31-11,place,6,230,5
20260503-31-11,bracket,2-8,390,1
20260503-31-11,quinella,2-10,310,1
20260503-31-11,exacta,2-10,860,2
20260503-31-11,wide,2-10,190,1
20260503-31-11,wide,2-6,480,6
20260503-31-11,wide,6-10,280,3
20260503-31-11,trio,2-6-10,1080,2
20260503-31-11,trifecta,2-10-6,4400,6
20260503-31-12,win,8,370,1
20260503-31-12,place,8,150,1
20260503-31-12,place,7,750,10
20260503-31-12,place,5,210,3
20260503-31-12,bracket,6-7,1520,8
20260503-31-12,quinella,7-8,13070,40
20260503-31-12,exacta,8-7,16780,67
20260503-31-12,wide,7-8,3260,38
20260503-31-12,wide,5-8,520,3
20260503-31-12,wide,5-7,2790,35
20260503-31-12,trio,5-7-8,16400,65
20260503-31-12,trifecta,8-7-5,95730,371
20260503-32-01,win,7,930,4
20260503-32-01,place,7,220,4
20260503-32-01,place,9,100,1
20260503-32-01,place,1,380,6
20260503-32-01,bracket,7-8,140,1
20260503-32-01,quinella,7-9,1190,5
20260503-32-01,exacta,7-9,1870,9
20260503-32-01,wide,7-9,340,4
20260503-32-01,wide,1-7,1610,15
20260503-32-01,wide,1-9,820,7
20260503-32-01,trio,1-7-9,4940,13
20260503-32-01,trifecta,7-9-1,18990,47
20260503-32-02,win,5,1980,5
20260503-32-02,place,5,310,4
20260503-32-02,place,11,180,2
20260503-32-02,place,8,710,9
20260503-32-02,bracket,5-8,2700,9
20260503-32-02,quinella,5-11,2710,8
20260503-32-02,exacta,5-11,7310,21
20260503-32-02,wide,5-11,850,9
20260503-32-02,wide,5-8,6720,37
20260503-32-02,wide,8-11,1740,16
20260503-32-02,trio,5-8-11,19500,49
20260503-32-02,trifecta,5-11-8,176650,289
20260503-32-03,win,2,420,3
20260503-32-03,place,2,170,3
20260503-32-03,place,3,130,1
20260503-32-03,place,5,250,7
20260503-32-03,bracket,2-3,630,2
20260503-32-03,quinella,2-3,530,2
20260503-32-03,exacta,2-3,1410,5
20260503-32-03,wide,2-3,260,2
20260503-32-03,wide,2-5,670,11
20260503-32-03,wide,3-5,580,7
20260503-32-03,trio,2-3-5,1590,4
20260503-32-03,trifecta,2-3-5,8000,21
20260503-32-04,win,10,160,1
20260503-32-04,place,10,100,1
20260503-32-04,place,1,470,8
20260503-32-04,place,2,220,3
20260503-32-04,bracket,1-8,6650,11
20260503-32-04,quinella,1-10,6030,13
20260503-32-04,exacta,10-1,6050,12
20260503-32-04,wide,1-10,1740,14
20260503-32-04,wide,2-10,440,3
20260503-32-04,wide,1-2,6520,30
20260503-32-04,trio,1-2-10,13730,30
20260503-32-04,trifecta,10-1-2,55310,91
20260503-32-05,win,6,130,1
20260503-32-05,place,6,100,1
20260503-32-05,place,5,140,3
20260503-32-05,place,1,120,2
20260503-32-05,bracket,5-5,590,3
20260503-32-05,quinella,5-6,540,2
20260503-32-05,exacta,6-5,660,2
20260503-32-05,wide,5-6,210,2
20260503-32-05,wide,1-6,140,1
20260503-32-05,wide,1-5,440,5
20260503-32-05,trio,1-5-6,540,1
20260503-32-05,trifecta,6-5-1,1460,2
20260503-32-06,win,8,1110,4
20260503-32-06,place,8,240,6
20260503-32-06,place,3,120,1
20260503-32-06,place,10,190,3
20260503-32-06,bracket,3-7,640,4
20260503-32-06,quinella,3-8,1350,6
20260503-32-06,exacta,8-3,4400,15
20260503-32-06,wide,3-8,710,10
20260503-32-06,wide,8-10,1150,17
20260503-32-06,wide,3-10,380,4
20260503-32-06,trio,3-8-10,2990,13
20260503-32-06,trifecta,8-3-10,22920,89
20260503-32-07,win,12,790,4
20260503-32-07,place,12,250,5
20260503-32-07,place,7,260,6
20260503-32-07,place,10,150,1
20260503-32-07,bracket,6-8,460,2
20260503-32-07,quinella,7-12,5170,21
20260503-32-07,exacta,12-7,9010,37
20260503-32-07,wide,7-12,1620,21
20260503-32-07,wide,10-12,830,10
20260503-32-07,wide,7-10,860,12
20260503-32-07,trio,7-10-12,5970,26
20260503-32-07,trifecta,12-7-10,46480,175
20260503-32-08,win,8,150,1
20260503-32-08,place,8,100,1
20260503-32-08,place,6,120,2
20260503-32-08,place,7,120,3
20260503-32-08,bracket,6-7,140,1
20260503-32-08,quinella,6-8,260,1
20260503-32-08,exacta,8-6,380,1
20260503-32-08,wide,6-8,140,1
20260503-32-08,wide,7-8,150,2
20260503-32-08,wide,6-7,210,3
20260503-32-08,trio,6-7-8,230,1
20260503-32-08,trifecta,8-6-7,620,1
20260503-32-09,win,4,150,1
20260503-32-09,place,4,100,1
20260503-32-09,place,7,140,2
20260503-32-09,place,8,250,5
20260503-32-09,bracket,4-7,230,1
20260503-32-09,quinella,4-7,280,1
20260503-32-09,exacta,4-7,310,2
20260503-32-09,wide,4-7,160,1
20260503-32-09,wide,4-8,270,3
20260503-32-09,wide,7-8,480,7
20260503-32-09,trio,4-7-8,650,2
20260503-32-09,trifecta,4-7-8,1670,4
20260503-32-10,win,5,120,1
20260503-32-10,place,5,100,1
20260503-32-10,place,3,110,2
20260503-32-10,place,4,150,4
20260503-32-10,bracket,3-5,230,1
20260503-32-10,quinella,3-5,200,1
20260503-32-10,exacta,5-3,240,1
20260503-32-10,wide,3-5,150,1
20260503-32-10,wide,4-5,250,3
20260503-32-10,wide,3-4,540,7
20260503-32-10,trio,3-4-5,630,1
20260503-32-10,trifecta,5-3-4,940,1
