race_id,date,baba_code,baba_name,race_no,title,surface,distance,weather,going
20260503-03-01,2026-05-03,3,帯広ば,1,みずちゃんハピバ杯Ｃ２－１０,ダート,200,曇,2.4
20260503-03-02,2026-05-03,3,帯広ば,2,ＪＪエコーで手振ってて元気Ｃ２－２,ダート,200,曇,2.4
20260503-03-03,2026-05-03,3,帯広ば,3,えいと＆あおか　きたよＣ１－６,ダート,200,曇,2.3
20260503-03-04,2026-05-03,3,帯広ば,4,ＪＲ北海道ホテルズ杯Ｃ１－３・４決勝,ダート,200,曇,2.3
20260503-03-05,2026-05-03,3,帯広ば,5,しっしー彩奈さん結婚祝杯Ｂ４－１０,ダート,200,曇,2.2
20260503-03-06,2026-05-03,3,帯広ば,6,コス痛紋別記念Ｂ４－８,ダート,200,曇,2.2
20260503-03-07,2026-05-03,3,帯広ば,7,コメ組協同組合記念Ｂ４－２,ダート,200,曇,2.2
20260503-03-08,2026-05-03,3,帯広ば,8,辻順一の夢　まだまだ続く杯Ｂ３－４,ダート,200,曇,2.2
20260503-03-09,2026-05-03,3,帯広ば,9,りこ！当てたら付き合って！Ｂ３－２,ダート,200,曇,2.1
20260503-03-10,2026-05-03,3,帯広ば,10,カリスマ調教師二千勝達成！Ｂ２－１,ダート,200,曇,2.1
20260503-03-11,2026-05-03,3,帯広ば,11,スーパージョッキー賞３歳以上選抜別定,ダート,200,曇,2.1
20260503-03-12,2026-05-03,3,帯広ば,12,Ｂ２－３,ダート,200,曇,2.1
20260503-22-01,2026-05-03,22,金沢,1,Ｃ２七,ダート,1400,曇,重
20260503-22-02,2026-05-03,22,金沢,2,Ｃ２六,ダート,1400,曇,重
20260503-22-03,2026-05-03,22,金沢,3,えまちゃんが平井になった記念Ｃ２五,ダート,1500,曇,稍重
20260503-22-04,2026-05-03,22,金沢,4,Ｃ２四,ダート,1500,曇,稍重
20260503-22-05,2026-05-03,22,金沢,5,第５回祭りなら！俺の中にある！杯Ｃ２三,ダート,1400,雨,稍重
20260503-22-06,2026-05-03,22,金沢,6,Ｃ２二,ダート,1400,雨,重
20260503-22-07,2026-05-03,22,金沢,7,楽天競馬で馬券を買おう！楽天競馬特別Ｃ２一,ダート,900,雨,重
20260503-22-08,2026-05-03,22,金沢,8,第７回 利家盃【百万石賞トライアル】４歳上,ダート,2000,雨,重
20260503-22-09,2026-05-03,22,金沢,9,Ｂ２六,ダート,1500,雨,重
20260503-22-10,2026-05-03,22,金沢,10,Ｂ２五,ダート,1500,雨,不良
20260503-31-01,2026-05-03,31,佐賀,1,Ｃ２－８,ダート,1400,雨,不良
20260503-31-02,2026-05-03,31,佐賀,2,Ｃ２－７,ダート,1400,雨,不良
20260503-31-03,2026-05-03,31,佐賀,3,Ｃ２－６,ダート,1400,雨,不良
20260503-31-04,2026-05-03,31,佐賀,4,Ｃ３－３,ダート,1600,雨,不良
20260503-31-05,2026-05-03,31,佐賀,5,Ｃ３－２,ダート,1600,雨,不良
20260503-31-06,2026-05-03,31,佐賀,6,カーネーション特別Ｃ３－１選抜馬,ダート,1600,雨,不良
20260503-31-07,2026-05-03,31,佐賀,7,第３０回 黒潮皐月賞３歳３歳,ダート,1400,雨,不良
20260503-31-08,2026-05-03,31,佐賀,8,Ｃ１－４,ダート,1300,雨,不良
20260503-31-09,2026-05-03,31,佐賀,9,Ｃ１－３,ダート,1300,雨,不良
20260503-31-10,2026-05-03,31,佐賀,10,Ｃ１－２,ダート,1300,雨,不良
20260503-31-11,2026-05-03,31,佐賀,11,入野海岸特別Ｃ１－１選抜馬,ダート,1300,雨,不良
20260503-31-12,2026-05-03,31,佐賀,12,ファイナルレースＣ３－７記者選抜,ダート,1600,雨,不良
20260503-32-01,2026-05-03,32,佐賀,1,よーらいさん来場記念３歳－５組,ダート,1300,雨,不良
20260503-32-02,2026-05-03,32,佐賀,2,こだまさん来場記念Ｃ２－１３組,ダート,1300,雨,不良
20260503-32-03,2026-05-03,32,佐賀,3,はたさん来場記念Ｃ２－１２組,ダート,1400,雨,不良
20260503-32-04,2026-05-03,32,佐賀,4,長田進仁騎手２０００勝達成記念Ｃ１－７組,ダート,1400,雨,不良
20260503-32-05,2026-05-03,32,佐賀,5,第１４回 佐賀皐月賞３歳オープン,ダート,1800,雨,不良
20260503-32-06,2026-05-03,32,佐賀,6,パドックリニューアル記念Ｃ１－６組,ダート,1400,雨,不良
20260503-32-07,2026-05-03,32,佐賀,7,おっちゃんの山記念Ｃ１－５組,ダート,1400,雨,不良
20260503-32-08,2026-05-03,32,佐賀,8,サガデーナイト競馬賞Ａ２,ダート,1400,雨,不良
20260503-32-09,2026-05-03,32,佐賀,9,若葉（わかば）特別Ｂ,ダート,1750,雨,不良
20260503-32-10,2026-05-03,32,佐賀,10,ＳＡＧＡリベンジャーズＣ２－１７組,ダート,1300,雨,不良
