rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
1.0,1,7,7,エスピエグル,30095407007,大井,牡3,56.0,西啓太,堀千亜,456.0,2.0,1:42.5,,39.2,2.0,5.4,20260501-20-03
2.0,2,8,10,アストラルゲート,30056408407,大井,牡3,56.0,岡村健,村上頼,500.0,7.0,1:42.5,クビ,39.4,4.0,16.1,20260501-20-03
3.0,3,8,9,ベイビーモンストル,30073400907,大井,牡3,57.0,野畑凌,田中人,526.0,4.0,1:42.8,1.3/4,39.7,3.0,5.8,20260501-20-03
4.0,4,4,4,カンノンハヤテ,30053400707,大井,牡3,56.0,和田譲,橋本馬,485.0,-5.0,1:43.0,1.1/4,39.7,5.0,30.8,20260501-20-03
5.0,5,3,3,ハボタン,30002403007,大井,牝3,55.0,千田洋,大宮和,423.0,3.0,1:43.1,1/2,39.2,8.0,55.7,20260501-20-03
6.0,6,5,5,リヨンド,30022403107,大井,牝3,54.0,石川駿,赤嶺亮,506.0,-1.0,1:43.2,クビ,40.3,9.0,266.6,20260501-20-03
7.0,7,2,2,リアンリーヴァ,30062405607,大井,牡3,56.0,鷹見陸,米田英,471.0,-1.0,1:45.0,9,41.3,6.0,39.5,20260501-20-03
8.0,8,6,6,ハヤマデイズ,30058401507,大井,牝3,54.0,藤田凌,穂刈隆,457.0,-4.0,1:45.2,1,41.5,7.0,55.4,20260501-20-03
9.0,9,1,1,ホロムア,30026408207,大井,牡3,56.0,笹川翼,福田真,476.0,-4.0,1:47.2,10,43.9,1.0,1.3,20260501-20-03
,除外,7,8,ムサシタルマエ,30037409907,大井,牡3,55.0,☆中山遥,栗田泰,447.0,-1.0,,,,,,20260501-20-03
1.0,1,8,8,サヨノホーチュラス,30025409107,大井,牡3,57.0,西啓太,坂井英,480.0,2.0,1:12.1,,36.5,2.0,4.2,20260501-20-04
2.0,2,5,5,ラブミーモンロー,30004401907,大井,牝3,54.0,笹川翼,荒山勝,472.0,4.0,1:12.5,2,37.0,1.0,1.4,20260501-20-04
3.0,3,6,6,リスティアワン,30066406407,大井,牡3,56.0,矢野貴,鷹見浩,503.0,-1.0,1:12.9,2,37.1,3.0,5.0,20260501-20-04
4.0,4,4,4,ドライブミーホーム,30032404907,大井,牡3,56.0,☆中山遥,橋本馬,435.0,4.0,1:13.0,1/2,36.4,4.0,20.0,20260501-20-04
5.0,5,3,3,オレンジマン,30024406707,大井,牡3,56.0,藤田凌,佐野謙,512.0,0.0,1:13.5,2.1/2,37.3,6.0,45.0,20260501-20-04
6.0,6,7,7,ドレインザスワンプ,30075400807,大井,牝3,51.0,▲西優哉,村上頼,454.0,-1.0,1:14.3,4,38.4,7.0,93.4,20260501-20-04
7.0,7,2,2,ベストサイレンス,30007402807,大井,牝3,54.0,山林信,小野晋,461.0,1.0,1:15.1,4,39.3,8.0,155.6,20260501-20-04
8.0,8,1,1,ニャンモロー,30062402307,大井,牝3,51.0,▲杉山海,高野毅,482.0,-6.0,1:15.2,クビ,39.7,5.0,28.8,20260501-20-04
1.0,1,5,5,キョウエイアカギ,30076409717,大井,牡2,54.0,藤田凌,阪本一,463.0,,1:00.4,,36.4,4.0,8.2,20260501-20-05
2.0,2,2,2,ケンブラック,30097405517,大井,牡2,54.0,藤本現,高橋清,488.0,,1:00.5,3/4,36.4,3.0,4.7,20260501-20-05
3.0,3,4,4,トリオンファン,30033403517,大井,牡2,54.0,笹川翼,福田真,524.0,,1:02.1,8,38.2,1.0,1.9,20260501-20-05
4.0,4,3,3,ラソンリーサ,30043403817,大井,牝2,54.0,本田重,真島大,431.0,,1:03.3,6,39.4,2.0,3.0,20260501-20-05
5.0,5,1,1,アウン,30044407817,大井,牡2,54.0,矢野貴,上杉昌,476.0,,1:05.5,大差,39.4,5.0,11.5,20260501-20-05
1.0,1,7,10,クアッズ,30028400996,大井,セン4,56.0,石川駿,納谷和,480.0,-1.0,1:42.7,,40.4,5.0,15.1,20260501-20-06
2.0,2,8,11,シタベッド,30033404656,大井,牡8,56.0,高橋昭,立花伸,493.0,-5.0,1:42.7,アタマ,40.4,2.0,6.2,20260501-20-06
3.0,3,5,6,テルケンレンスター,30007407896,大井,牡4,56.0,鷹見陸,蛯名雄,487.0,0.0,1:43.1,2,40.1,3.0,6.9,20260501-20-06
4.0,4,3,3,シンアルマトゥラ,30002407276,大井,牡6,56.0,中村尚,井上弘,428.0,10.0,1:43.2,クビ,40.9,9.0,50.2,20260501-20-06
5.0,5,6,7,アイソタイプ,30087401186,大井,牡5,56.0,菅原涼,堀千亜,501.0,3.0,1:43.2,クビ,40.6,4.0,7.0,20260501-20-06
5.0,5,8,12,コーゲンマース,30028407676,大井,牡6,56.0,千田洋,井上弘,440.0,4.0,1:43.2,同着,40.2,8.0,34.1,20260501-20-06
7.0,7,6,8,ビリーヴアンドラン,30026406196,大井,牡4,56.0,矢野貴,高橋清,511.0,0.0,1:43.2,アタマ,40.6,1.0,1.7,20260501-20-06
8.0,8,7,9,トウテイラン,30044409696,大井,牝4,54.0,瀬川将,大宮和,473.0,-4.0,1:44.2,5,40.7,11.0,141.0,20260501-20-06
9.0,9,4,4,シルエットライド,30092406296,大井,牡4,56.0,新原周,蛯名雄,452.0,0.0,1:44.3,クビ,41.5,10.0,67.0,20260501-20-06
10.0,10,2,2,アルデフォックス,40061406996,大井,セン4,56.0,達城龍,村上頼,536.0,4.0,1:44.4,1/2,41.2,6.0,20.7,20260501-20-06
11.0,11,5,5,ブレスト,30047402596,大井,牝4,54.0,遠藤健,遠藤茂,457.0,4.0,1:44.8,2,41.0,12.0,284.9,20260501-20-06
12.0,12,1,1,メイショウカジボウ,30024409496,大井,牡4,56.0,笹川翼,宗形竹,482.0,-5.0,1:45.1,1.3/4,42.0,7.0,21.8,20260501-20-06
1.0,1,7,7,ロイヤルテール,30001402996,大井,牡4,56.0,笹川翼,福田真,465.0,3.0,1:27.4,,38.2,2.0,5.9,20260501-20-07
2.0,2,1,1,ノブレスジャン,30025402196,大井,牡4,56.0,矢野貴,福永敏,519.0,-2.0,1:27.4,クビ,38.7,1.0,1.1,20260501-20-07
3.0,3,3,3,アジアパテック,30083409896,大井,牡4,53.0,▲山本大,堀千亜,507.0,-3.0,1:29.7,大差,40.0,7.0,122.9,20260501-20-07
4.0,4,6,6,ノッテドコード,30023402376,大井,牡6,56.0,菅原涼,穂刈隆,536.0,28.0,1:30.0,1.1/2,41.3,3.0,17.5,20260501-20-07
5.0,5,5,5,カルデア,30026404986,大井,牡5,56.0,千田洋,村上頼,462.0,-10.0,1:30.5,2.1/2,40.2,6.0,59.8,20260501-20-07
6.0,6,4,4,ラピダニーニャ,30064400986,大井,牝5,54.0,本田重,堀千亜,468.0,0.0,1:30.9,2,41.3,5.0,21.2,20260501-20-07
7.0,7,2,2,アウフヴィント,30027408296,大井,牝4,54.0,岡村健,嶋田幸,525.0,-2.0,1:32.7,9,43.7,4.0,18.3,20260501-20-07
1.0,1,7,7,シンギングブルース,30094402166,大井,牡7,56.0,和田譲,荒山勝,513.0,11.0,1:13.8,,37.4,1.0,1.1,20260501-20-08
2.0,2,7,8,フレーズボンボン,30024407296,大井,牝4,54.0,菅原涼,小野晋,428.0,0.0,1:14.5,3.1/2,37.3,7.0,55.9,20260501-20-08
3.0,3,6,6,タガノサダフ,30009407096,大井,牡4,53.0,▲西優哉,村上頼,478.0,-3.0,1:14.8,1.1/2,38.6,4.0,25.7,20260501-20-08
4.0,4,3,3,マヒロ,30002406896,大井,牝4,54.0,高野誠,高橋清,447.0,-3.0,1:14.9,クビ,38.7,6.0,47.8,20260501-20-08
5.0,5,4,4,シタパンツ,30075404196,大井,牡4,56.0,鷹見陸,立花伸,457.0,4.0,1:15.1,1,38.5,8.0,77.5,20260501-20-08
6.0,6,8,9,レジーナティアラ,30033404886,大井,牝5,54.0,達城龍,鷹見浩,514.0,-2.0,1:15.3,1,38.2,2.0,6.4,20260501-20-08
7.0,7,2,2,リッチバンケット,30047401196,大井,牝4,53.0,☆中山遥,鈴木啓,430.0,7.0,1:16.3,5,40.1,3.0,9.7,20260501-20-08
8.0,8,1,1,オーヴァーザトップ,30009408086,大井,牡5,56.0,本田重,佐宗応,503.0,6.0,1:16.6,1.3/4,40.0,5.0,33.5,20260501-20-08
9.0,9,5,5,シストロン,30097404196,大井,牝4,54.0,東原悠,澤佳宏,490.0,2.0,1:16.8,1,39.9,10.0,166.2,20260501-20-08
10.0,10,8,10,ヤマノリッチ,30063408076,大井,牝6,54.0,横川怜,佐々洋,495.0,7.0,1:17.6,4,40.4,9.0,105.0,20260501-20-08
1.0,1,3,3,ワナハヴファン,30079403207,大井,牡3,57.0,本田重,荒山勝,501.0,-6.0,1:27.7,,36.6,1.0,1.0,20260501-20-09
2.0,2,7,7,ルガルバンダ,30018402907,大井,牡3,56.0,笹川翼,村上頼,483.0,-3.0,1:28.5,4,37.2,2.0,5.9,20260501-20-09
3.0,3,5,5,ファインブレード,30045407107,大井,牡3,55.0,☆中山遥,佐宗応,460.0,-3.0,1:29.7,6,37.2,5.0,37.1,20260501-20-09
4.0,4,2,2,エリザベートバディ,30064406007,大井,牝3,54.0,山中悠,中道啓,476.0,3.0,1:29.7,クビ,38.3,3.0,18.3,20260501-20-09
5.0,5,1,1,ジーティーグラン,30018402207,大井,牡3,56.0,藤田凌,高野毅,452.0,0.0,1:29.8,クビ,38.1,4.0,24.4,20260501-20-09
6.0,6,4,4,シュヴァルニブロン,30024407507,大井,牡3,56.0,西啓太,田中人,478.0,2.0,1:30.0,1.1/4,38.4,7.0,42.8,20260501-20-09
7.0,7,6,6,ピルゴスアイトス,30042409107,大井,牡3,56.0,和田譲,井上弘,476.0,5.0,1:30.3,1.1/2,38.0,6.0,41.2,20260501-20-09
1.0,1,7,8,スリーレジェンド,30075407496,大井,牡4,56.0,笹川翼,上杉昌,523.0,4.0,2:07.8,,38.9,3.0,3.6,20260501-20-10
2.0,2,7,7,スルガダイナゴン,30048408896,大井,牡4,56.0,御神訓,佐宗応,527.0,1.0,2:07.9,3/4,39.2,2.0,3.5,20260501-20-10
3.0,3,6,6,ヴュルディヒ,30013408096,大井,牡4,56.0,和田譲,米田英,490.0,1.0,2:08.2,1.3/4,38.5,4.0,6.8,20260501-20-10
4.0,4,4,4,グラッブザトップ,30006400666,大井,牡7,55.0,☆谷内貫,的場直,573.0,-2.0,2:08.4,1.1/4,39.7,8.0,53.2,20260501-20-10
5.0,5,8,9,レペンテ,30008402796,大井,牝4,54.0,町田直,栗田泰,408.0,0.0,2:08.7,1.1/2,39.2,7.0,29.1,20260501-20-10
6.0,6,5,5,ドウジギリ,30068406796,大井,牡4,55.0,☆中山遥,福永敏,481.0,5.0,2:09.8,5,40.5,1.0,3.3,20260501-20-10
7.0,7,8,10,アレアラミア,30058401486,大井,牡5,56.0,本田重,森下淳,463.0,3.0,2:10.1,1.3/4,40.6,5.0,7.9,20260501-20-10
8.0,8,1,1,マイネルオデーサ,30018409786,大井,セン5,56.0,東原悠,渡部則,452.0,5.0,2:10.8,3.1/2,41.3,9.0,107.2,20260501-20-10
9.0,9,3,3,ジーゲル,30026402886,大井,セン5,53.0,▲西優哉,佐々忠,393.0,-6.0,2:14.9,大差,44.2,10.0,234.8,20260501-20-10
10.0,10,2,2,バレル,30044407566,大井,牡7,56.0,野畑凌,堀江仁,480.0,2.0,2:15.3,2,46.0,6.0,15.6,20260501-20-10
1.0,1,7,8,カヌレフレイバー,30054407786,大井,牡5,57.0,和田譲,坂井英,518.0,1.0,1:26.3,,36.7,1.0,1.3,20260501-20-11
2.0,2,5,5,アレスグート,30072400996,大井,牡4,57.0,矢野貴,月岡健,483.0,3.0,1:26.7,2,36.9,2.0,7.1,20260501-20-11
3.0,3,6,6,マイネルサブマリン,40081402946,大井,牡9,57.0,本橋孝,森下淳,492.0,1.0,1:27.0,1.1/2,37.0,5.0,16.6,20260501-20-11
4.0,4,2,2,シャープムスタング,30003402076,大井,セン6,55.0,安藤洋,藤田輝,467.0,-7.0,1:27.0,クビ,37.0,4.0,11.8,20260501-20-11
5.0,5,3,3,タケシ,30046403186,大井,牡5,57.0,鷹見陸,的場直,455.0,4.0,1:27.1,3/4,37.5,3.0,8.6,20260501-20-11
6.0,6,1,1,メーサンデュラント,30088401976,大井,牡6,57.0,御神訓,月岡健,474.0,-2.0,1:28.0,4,38.1,10.0,96.5,20260501-20-11
7.0,7,8,10,ランベリー,30012407796,大井,牝4,55.0,藤本現,赤嶺亮,419.0,-1.0,1:28.6,3,38.3,8.0,46.3,20260501-20-11
8.0,8,7,9,シゲルマッハ,30073404576,川崎,牡6,57.0,野畑凌,鈴木義,485.0,-7.0,1:28.6,クビ,39.3,7.0,39.1,20260501-20-11
9.0,9,6,7,クラウンシューター,30005407266,大井,牡7,56.0,☆中山遥,栗田裕,503.0,-1.0,1:28.9,1.1/2,38.2,9.0,78.0,20260501-20-11
10.0,10,4,4,サブノハクタカ,30076406156,大井,牡8,57.0,新原周,鷹見浩,491.0,1.0,1:29.3,2,38.7,11.0,310.2,20260501-20-11
,,8,11,カナウ,30095404276,大井,牡6,57.0,本田重,渡邉和,521.0,6.0,,中止,,6.0,17.1,20260501-20-11
1.0,1,8,16,プレストステラ,30017401176,大井,牡6,56.0,本橋孝,鷹見浩,510.0,9.0,1:13.3,,37.3,3.0,6.1,20260501-20-12
2.0,2,2,3,ジューンドラゴン,30017408696,大井,牡4,56.0,達城龍,鈴木啓,455.0,0.0,1:13.4,1/2,37.2,2.0,3.8,20260501-20-12
3.0,3,4,8,クレド,30075402066,大井,牡7,56.0,御神訓,坂井英,422.0,-7.0,1:13.6,1,37.0,1.0,2.9,20260501-20-12
4.0,4,1,2,セントラルガバナー,30038404086,大井,セン5,56.0,矢野貴,田中人,480.0,2.0,1:13.8,1.1/4,37.4,4.0,7.9,20260501-20-12
5.0,5,5,10,コスモソンジュ,30008406786,大井,牡5,56.0,和田譲,宗形竹,444.0,1.0,1:14.0,1,37.6,8.0,23.6,20260501-20-12
6.0,6,3,6,レベリオス,30022409486,大井,牡5,56.0,安藤洋,鈴木啓,552.0,-1.0,1:14.2,1,37.1,7.0,17.9,20260501-20-12
7.0,7,7,14,リュウノファウラー,30043408666,大井,牡7,56.0,新原周,鷹見浩,477.0,0.0,1:14.5,1.3/4,38.9,6.0,13.3,20260501-20-12
8.0,8,4,7,シャインフォール,30033404266,大井,牡7,56.0,西啓太,橋本馬,471.0,0.0,1:14.5,アタマ,37.2,5.0,8.9,20260501-20-12
9.0,9,8,15,アポロリヤム,30033408166,大井,セン7,53.0,▲西優哉,市村誠,465.0,2.0,1:15.1,3,37.7,11.0,75.9,20260501-20-12
10.0,10,5,9,ニシノデフィレ,30005408166,大井,セン7,56.0,瀬川将,市村誠,496.0,-6.0,1:15.3,1.1/4,38.0,16.0,234.1,20260501-20-12
11.0,11,7,13,スミソニアン,30002406956,大井,牡8,56.0,鷹見陸,宗形竹,462.0,5.0,1:15.3,クビ,37.7,14.0,159.6,20260501-20-12
12.0,12,6,11,スタードラマー,30014403176,大井,牡6,56.0,シャベ,須田和,465.0,-2.0,1:15.5,3/4,38.6,15.0,163.3,20260501-20-12
13.0,13,1,1,サウンドバッハ,30024403096,大井,牡4,56.0,藤本現,立花伸,492.0,11.0,1:15.5,アタマ,38.9,13.0,132.4,20260501-20-12
14.0,14,3,5,シザーハンズ,30045405346,大井,牝9,54.0,菅原涼,堀江仁,495.0,-3.0,1:16.1,3,38.8,10.0,62.4,20260501-20-12
15.0,15,2,4,マイネルディレクト,30088400686,大井,牡5,56.0,佐野遥,宗形竹,520.0,9.0,1:16.4,1.1/2,39.2,12.0,122.1,20260501-20-12
16.0,16,6,12,フレンドローマ,30012402296,大井,牡4,56.0,野畑凌,上杉昌,465.0,2.0,1:17.0,3,39.7,9.0,51.6,20260501-20-12
1.0,1,7,7,コーパスクリスティ,30075408576,金沢,牡6,57.0,中島龍,加藤和,497.0,0.0,1:40.1,,40.2,2.0,3.1,20260501-22-01
2.0,2,5,5,オブラマエストラ,30076408896,金沢,牡4,57.0,栗原大,井樋一,455.0,2.0,1:40.8,3,40.9,1.0,1.8,20260501-22-01
3.0,3,3,3,ナツミカン,30032409786,金沢,牡5,57.0,柴田勇,中川雅,440.0,3.0,1:41.3,2.1/2,40.1,5.0,24.1,20260501-22-01
4.0,4,8,8,ロングサクセション,30045406656,金沢,牡8,57.0,青柳正,鈴木正,484.0,2.0,1:42.1,4,42.0,4.0,21.1,20260501-22-01
5.0,5,6,6,リュウノレッドアイ,30032401476,金沢,牝6,55.0,加藤翔,加藤義,496.0,1.0,1:42.2,クビ,42.0,3.0,4.4,20260501-22-01
6.0,6,2,2,トーアエデン,30077407796,金沢,牝4,55.0,葛山晃,川添明,479.0,1.0,1:42.4,1,42.2,7.0,26.9,20260501-22-01
7.0,7,4,4,ナギサノバルコニー,30055408796,金沢,牝4,55.0,平瀬城,金田一,460.0,4.0,1:43.2,4,43.0,8.0,144.9,20260501-22-01
8.0,8,1,1,ナイトアウェイ,30036402886,金沢,セン5,54.0,▲浅野登,加藤和,457.0,-1.0,1:43.8,3,42.2,6.0,25.7,20260501-22-01
1.0,1,3,3,ドナデュボア,30055405286,金沢,牝5,55.0,沖静男,井樋一,443.0,7.0,1:34.0,,40.9,4.0,8.8,20260501-22-02
2.0,2,7,7,デルマラメール,30043405896,金沢,牝4,52.0,▲浅野登,加藤義,433.0,-5.0,1:34.3,1.1/2,40.5,3.0,4.2,20260501-22-02
3.0,3,2,2,アルマイナンナ,30024400846,金沢,牝9,55.0,中島龍,加藤和,450.0,-2.0,1:35.0,3,41.2,1.0,2.0,20260501-22-02
4.0,4,5,5,ジューンサレンダー,30092408786,金沢,牡5,57.0,青柳正,加藤和,454.0,-4.0,1:35.4,2,41.9,7.0,47.8,20260501-22-02
5.0,5,8,8,ルビープリンセス,30058404456,金沢,牝8,55.0,魚住謙,鋤田誠,447.0,0.0,1:36.0,3,42.7,6.0,23.6,20260501-22-02
6.0,6,1,1,レイワガンタン,30043407166,金沢,セン7,57.0,吉田晃,佐藤茂,470.0,3.0,1:36.8,4,42.6,5.0,14.3,20260501-22-02
7.0,7,6,6,シャドウマッドネス,30026400766,金沢,セン7,57.0,栗原大,菅原欣,455.0,4.0,1:36.9,クビ,43.4,2.0,3.7,20260501-22-02
8.0,8,4,4,ネオクラウン,30097405986,金沢,牡5,57.0,田知弘,田嶋幸,501.0,1.0,1:38.4,7,44.0,8.0,81.7,20260501-22-02
1.0,1,4,4,サクラルーフェン,30007404836,金沢,牡10,57.0,吉原寛,加藤義,467.0,2.0,1:33.5,,40.8,2.0,2.8,20260501-22-03
2.0,2,5,5,セブンメイクハピー,30014402376,金沢,牡6,57.0,柴田勇,金田一,490.0,-2.0,1:34.4,4,40.1,5.0,53.0,20260501-22-03
3.0,3,2,2,トラジェクトワール,30037400486,金沢,牡5,57.0,中島龍,加藤和,499.0,-4.0,1:34.6,1,41.1,1.0,1.6,20260501-22-03
4.0,4,6,6,マークオブゾロ,30085403496,金沢,牡4,57.0,葛山晃,川添明,490.0,-3.0,1:35.2,3,41.0,4.0,12.3,20260501-22-03
5.0,5,3,3,アクシノス,30022407386,金沢,セン5,57.0,甲賀弘,宗綱泰,468.0,-1.0,1:35.9,3,40.7,6.0,99.1,20260501-22-03
6.0,6,1,1,プライムライン,30072408246,金沢,セン9,57.0,兼子千,井樋一,460.0,-6.0,1:35.9,アタマ,43.2,3.0,6.2,20260501-22-03
7.0,7,7,7,ユニコ,30064401576,金沢,牝6,55.0,沖静男,川添明,459.0,13.0,1:39.3,大差,46.0,7.0,105.5,20260501-22-03
1.0,1,8,8,ユイノコキュウ,30058408486,金沢,牡5,57.0,中島龍,加藤和,487.0,0.0,1:40.8,,40.8,1.0,1.5,20260501-22-04
2.0,2,6,6,サノノヒーロー,30002408956,金沢,セン8,57.0,青柳正,加藤和,484.0,1.0,1:40.9,1/2,41.1,2.0,4.6,20260501-22-04
3.0,3,2,2,ドンタカーミ,30005408086,金沢,牝5,55.0,平瀬城,鈴木正,478.0,0.0,1:42.0,5,41.4,7.0,101.9,20260501-22-04
4.0,4,1,1,ランドシュール,30034405586,金沢,牡5,57.0,松戸政,川添明,478.0,5.0,1:42.1,3/4,41.3,4.0,6.0,20260501-22-04
5.0,5,4,4,リアンジュ,30032402796,金沢,牡4,57.0,栗原大,藤田弘,493.0,1.0,1:42.1,ハナ,41.5,3.0,5.9,20260501-22-04
6.0,6,7,7,パープライト,30047403266,金沢,牡7,57.0,葛山晃,井樋一,470.0,5.0,1:42.9,4,42.0,6.0,40.1,20260501-22-04
7.0,7,5,5,スマイルクオーツ,30014403886,金沢,牝5,55.0,柴田勇,加藤和,426.0,-2.0,1:43.6,3,42.6,5.0,38.9,20260501-22-04
8.0,8,3,3,カラーオブワンダー,30064405686,金沢,牡5,57.0,甲賀弘,宗綱泰,476.0,3.0,1:43.7,1/2,42.2,8.0,164.2,20260501-22-04
1.0,1,2,2,ハクサンサクヤヒメ,30004400896,金沢,牝4,55.0,加藤翔,堀場裕,441.0,17.0,1:41.1,,41.0,1.0,1.2,20260501-22-05
2.0,2,7,8,キーチキング,30006400076,金沢,牡6,57.0,松戸政,井樋一,485.0,2.0,1:42.0,4,41.8,2.0,5.0,20260501-22-05
3.0,3,4,4,エリュシデータ,40031403966,金沢,牡7,57.0,中島龍,加藤和,531.0,6.0,1:42.6,3,42.3,5.0,17.4,20260501-22-05
4.0,4,6,6,ミスティックパワー,30006402676,金沢,牡6,57.0,魚住謙,宗綱泰,506.0,-21.0,1:42.8,3/4,41.8,7.0,56.6,20260501-22-05
5.0,5,8,9,グッドラックスター,30068404246,金沢,牝9,55.0,葛山晃,鈴木正,476.0,4.0,1:43.0,1,42.9,3.0,14.1,20260501-22-05
6.0,6,8,10,イーベンホルツ,30076404546,金沢,セン9,57.0,平瀬城,黒木豊,499.0,3.0,1:44.0,5,42.7,6.0,31.4,20260501-22-05
7.0,7,5,5,スマートアリオン,30054407076,金沢,牡6,57.0,甲賀弘,宗綱泰,476.0,-3.0,1:44.3,1.1/2,41.8,8.0,104.9,20260501-22-05
8.0,8,7,7,アポロミラクル,30095403856,金沢,牡8,57.0,柴田勇,加藤和,485.0,-15.0,1:45.6,6,43.2,4.0,15.3,20260501-22-05
9.0,9,3,3,ミラクルベルン,30084409356,金沢,牝8,55.0,田知弘,田嶋幸,479.0,10.0,1:45.8,3/4,44.0,9.0,171.1,20260501-22-05
,取消,1,1,ブランクシート,30043406596,金沢,牡4,57.0,栗原大,佐藤茂,,,,,,,,20260501-22-05
1.0,1,3,3,プルスウルトラ,30088408456,金沢,牡8,57.0,田知弘,金田一,541.0,8.0,1:33.4,,41.0,1.0,1.7,20260501-22-06
2.0,2,4,4,ノーブルジェネシス,30052405596,金沢,牡4,57.0,吉田晃,鋤田誠,500.0,3.0,1:34.1,3,41.6,2.0,2.7,20260501-22-06
3.0,3,2,2,オーデンオパール,30003402996,金沢,牝4,55.0,魚住謙,鋤田誠,395.0,-9.0,1:34.9,4,40.7,5.0,20.4,20260501-22-06
4.0,4,5,5,ペダンクルアーチ,30006403456,金沢,セン8,57.0,中島龍,加藤和,482.0,7.0,1:36.3,7,43.1,4.0,8.5,20260501-22-06
5.0,5,1,1,ベルウッドブラボー,30085401666,金沢,牡7,57.0,加藤翔,加藤義,471.0,2.0,1:38.8,大差,46.4,3.0,7.4,20260501-22-06
1.0,1,7,7,カミノマジック,30023404076,金沢,セン6,57.0,栗原大,鈴木正,485.0,3.0,1:34.9,,40.1,4.0,16.0,20260501-22-07
