race_id,bet_type,combination,amount,popularity
20260408-21-08,quinella,1-5,510,1
20260408-21-08,bracket_exacta,1-4,830,2
20260408-21-08,exacta,1-5,870,1
20260408-21-08,wide,1-5,330,2
20260408-21-08,wide,1-3,2710,27
20260408-21-08,wide,3-5,4180,35
20260408-21-08,trio,1-3-5,8960,31
20260408-21-08,trifecta,1-5-3,24300,76
20260408-21-09,win,4,390,3
20260408-21-09,place,4,150,3
20260408-21-09,place,12,270,5
20260408-21-09,place,5,110,1
20260408-21-09,bracket,3-7,3770,8
20260408-21-09,quinella,4-12,5450,13
20260408-21-09,bracket_exacta,3-7,6280,16
20260408-21-09,exacta,4-12,9670,24
20260408-21-09,wide,4-12,970,12
20260408-21-09,wide,4-5,310,2
20260408-21-09,wide,5-12,620,6
20260408-21-09,trio,4-5-12,3150,8
20260408-21-09,trifecta,4-12-5,32280,87
20260408-21-10,win,8,1500,6
20260408-21-10,place,8,300,4
20260408-21-10,place,2,260,2
20260408-21-10,place,7,1640,13
20260408-21-10,bracket,2-5,3390,15
20260408-21-10,quinella,2-8,2800,10
20260408-21-10,bracket_exacta,5-2,7300,31
20260408-21-10,exacta,8-2,9200,30
20260408-21-10,wide,2-8,910,10
20260408-21-10,wide,7-8,7950,59
20260408-21-10,wide,2-7,4650,43
20260408-21-10,trio,2-7-8,53220,140
20260408-21-10,trifecta,8-2-7,267390,678
20260408-21-11,win,3,460,3
20260408-21-11,place,3,180,4
20260408-21-11,place,7,540,8
20260408-21-11,place,9,140,1
20260408-21-11,bracket,3-6,2140,8
20260408-21-11,quinella,3-7,12540,26
20260408-21-11,bracket_exacta,3-6,3700,13
20260408-21-11,exacta,3-7,18150,45
20260408-21-11,wide,3-7,2680,25
20260408-21-11,wide,3-9,320,2
20260408-21-11,wide,7-9,1180,17
20260408-21-11,trio,3-7-9,7550,25
20260408-21-11,trifecta,3-7-9,74450,210
20260408-21-12,win,1,430,2
20260408-21-12,place,1,150,2
20260408-21-12,place,2,120,1
20260408-21-12,place,10,250,5
20260408-21-12,bracket,1-2,350,1
20260408-21-12,quinella,1-2,350,1
20260408-21-12,bracket_exacta,1-2,960,2
20260408-21-12,exacta,1-2,940,2
20260408-21-12,wide,1-2,220,1
20260408-21-12,wide,1-10,650,8
20260408-21-12,wide,2-10,460,5
20260408-21-12,trio,1-2-10,1220,2
20260408-21-12,trifecta,1-2-10,5530,10
20260408-24-01,win,9,280,1
20260408-24-01,place,9,130,1
20260408-24-01,place,4,150,3
20260408-24-01,place,3,190,4
20260408-24-01,bracket,4-7,280,1
20260408-24-01,quinella,4-9,440,1
20260408-24-01,exacta,9-4,1110,3
20260408-24-01,wide,4-9,240,2
20260408-24-01,wide,3-9,620,7
20260408-24-01,wide,3-4,610,6
20260408-24-01,trio,3-4-9,1740,4
20260408-24-01,trifecta,9-4-3,6100,11
20260408-24-02,win,6,4220,8
20260408-24-02,place,6,250,5
20260408-24-02,place,10,120,2
20260408-24-02,place,5,100,1
20260408-24-02,bracket,5-7,180,1
20260408-24-02,quinella,6-10,5250,13
20260408-24-02,exacta,6-10,24460,41
20260408-24-02,wide,6-10,900,11
20260408-24-02,wide,5-6,430,4
20260408-24-02,wide,5-10,130,1
20260408-24-02,trio,5-6-10,1530,5
20260408-24-02,trifecta,6-10-5,48010,123
20260408-24-03,win,4,190,1
20260408-24-03,place,4,130,1
20260408-24-03,place,7,410,8
20260408-24-03,place,10,140,2
20260408-24-03,bracket,4-6,680,4
20260408-24-03,quinella,4-7,1910,7
20260408-24-03,exacta,4-7,2280,8
20260408-24-03,wide,4-7,540,7
20260408-24-03,wide,4-10,200,1
20260408-24-03,wide,7-10,1110,17
20260408-24-03,trio,4-7-10,2450,7
20260408-24-03,trifecta,4-7-10,10040,28
20260408-24-04,win,6,830,6
20260408-24-04,place,6,340,6
20260408-24-04,place,5,620,10
20260408-24-04,place,1,400,7
20260408-24-04,bracket,5-6,8080,24
20260408-24-04,quinella,5-6,10140,37
20260408-24-04,exacta,6-5,15890,68
20260408-24-04,wide,5-6,3530,38
20260408-24-04,wide,1-6,1360,19
20260408-24-04,wide,1-5,6030,47
20260408-24-04,trio,1-5-6,41540,118
20260408-24-04,trifecta,6-5-1,224550,665
20260408-24-05,win,5,8200,10
20260408-24-05,place,5,930,9
20260408-24-05,place,1,100,1
20260408-24-05,place,7,200,3
20260408-24-05,bracket,1-5,6060,15
20260408-24-05,quinella,1-5,6580,15
20260408-24-05,exacta,5-1,29640,51
20260408-24-05,wide,1-5,1740,21
20260408-24-05,wide,5-7,4150,31
20260408-24-05,wide,1-7,240,2
20260408-24-05,trio,1-5-7,7980,26
20260408-24-05,trifecta,5-1-7,118950,250
20260408-24-06,win,3,350,3
20260408-24-06,place,3,170,2
20260408-24-06,place,4,890,7
20260408-24-06,place,7,2470,10
20260408-24-06,bracket,3-4,6370,14
20260408-24-06,quinella,3-4,6310,16
20260408-24-06,exacta,3-4,8220,21
20260408-24-06,wide,3-4,1430,15
20260408-24-06,wide,3-7,4010,22
20260408-24-06,wide,4-7,17840,45
20260408-24-06,trio,3-4-7,79350,83
20260408-24-06,trifecta,3-4-7,223410,295
20260408-24-07,win,7,160,1
20260408-24-07,place,7,100,2
20260408-24-07,place,8,100,1
20260408-24-07,place,11,160,3
20260408-24-07,bracket,6-7,140,1
20260408-24-07,quinella,7-8,150,1
20260408-24-07,exacta,7-8,240,1
20260408-24-07,wide,7-8,120,1
20260408-24-07,wide,7-11,290,3
20260408-24-07,wide,8-11,230,2
20260408-24-07,trio,7-8-11,400,1
20260408-24-07,trifecta,7-8-11,750,1
20260408-24-08,win,9,1000,5
20260408-24-08,place,9,210,5
20260408-24-08,place,5,130,1
20260408-24-08,place,7,170,3
20260408-24-08,bracket,5-7,900,2
20260408-24-08,quinella,5-9,1120,4
20260408-24-08,exacta,9-5,3560,12
20260408-24-08,wide,5-9,420,3
20260408-24-08,wide,7-9,780,10
20260408-24-08,wide,5-7,260,2
20260408-24-08,trio,5-7-9,2260,6
20260408-24-08,trifecta,9-5-7,19890,60
20260408-24-09,win,7,150,1
20260408-24-09,place,7,100,1
20260408-24-09,place,8,200,4
20260408-24-09,place,5,150,3
20260408-24-09,bracket,6-7,450,3
20260408-24-09,quinella,7-8,510,3
20260408-24-09,exacta,7-8,620,3
20260408-24-09,wide,7-8,180,2
20260408-24-09,wide,5-7,190,3
20260408-24-09,wide,5-8,450,6
20260408-24-09,trio,5-7-8,740,3
20260408-24-09,trifecta,7-8-5,2180,6
20260408-24-10,win,4,380,2
20260408-24-10,place,4,180,2
20260408-24-10,place,5,180,3
20260408-24-10,place,1,200,5
20260408-24-10,bracket,4-5,1550,7
20260408-24-10,quinella,4-5,1570,7
20260408-24-10,exacta,4-5,2560,10
20260408-24-10,wide,4-5,510,7
20260408-24-10,wide,1-4,910,10
20260408-24-10,wide,1-5,770,8
20260408-24-10,trio,1-4-5,5260,15
20260408-24-10,trifecta,4-5-1,16260,47
20260408-24-11,win,10,240,1
20260408-24-11,place,10,140,1
20260408-24-11,place,9,350,7
20260408-24-11,place,3,1020,8
20260408-24-11,bracket,8-8,1290,8
20260408-24-11,quinella,9-10,1420,7
20260408-24-11,exacta,10-9,2250,8
20260408-24-11,wide,9-10,420,4
20260408-24-11,wide,3-10,2250,22
20260408-24-11,wide,3-9,5530,27
20260408-24-11,trio,3-9-10,20660,40
20260408-24-11,trifecta,10-9-3,62510,186
20260408-24-12,win,10,190,1
20260408-24-12,place,10,120,1
20260408-24-12,place,6,200,3
20260408-24-12,place,12,360,8
20260408-24-12,bracket,5-7,780,2
20260408-24-12,quinella,6-10,770,2
20260408-24-12,exacta,10-6,1660,3
20260408-24-12,wide,6-10,330,2
20260408-24-12,wide,10-12,850,9
20260408-24-12,wide,6-12,1490,20
20260408-24-12,trio,6-10-12,5040,14
20260408-24-12,trifecta,10-6-12,16130,39
20260408-27-01,win,8,1590,4
20260408-27-01,place,8,200,5
20260408-27-01,place,7,100,1
20260408-27-01,place,5,120,2
20260408-27-01,bracket,7-8,300,2
20260408-27-01,quinella,7-8,630,4
20260408-27-01,exacta,8-7,3460,10
20260408-27-01,wide,7-8,220,2
20260408-27-01,wide,5-8,580,7
20260408-27-01,wide,5-7,130,1
20260408-27-01,trio,5-7-8,800,4
20260408-27-01,trifecta,8-7-5,13080,30
20260408-27-02,win,3,200,1
20260408-27-02,place,3,110,2
20260408-27-02,place,5,100,1
20260408-27-02,place,7,200,5
20260408-27-02,bracket,3-5,260,1
20260408-27-02,quinella,3-5,260,1
20260408-27-02,exacta,3-5,430,1
20260408-27-02,wide,3-5,140,1
20260408-27-02,wide,3-7,510,8
20260408-27-02,wide,5-7,420,6
20260408-27-02,trio,3-5-7,890,3
20260408-27-02,trifecta,3-5-7,2910,9
20260408-27-03,win,5,110,1
20260408-27-03,place,5,100,1
20260408-27-03,place,8,120,2
20260408-27-03,place,10,130,3
20260408-27-03,bracket,5-7,300,2
20260408-27-03,quinella,5-8,300,1
20260408-27-03,exacta,5-8,270,1
20260408-27-03,wide,5-8,150,1
20260408-27-03,wide,5-10,150,2
20260408-27-03,wide,8-10,300,5
20260408-27-03,trio,5-8-10,450,1
20260408-27-03,trifecta,5-8-10,1010,3
20260408-27-04,win,7,200,1
20260408-27-04,place,7,120,1
20260408-27-04,place,3,170,4
20260408-27-04,place,8,130,2
20260408-27-04,bracket,3-7,570,4
20260408-27-04,quinella,3-7,910,4
20260408-27-04,exacta,7-3,1200,4
20260408-27-04,wide,3-7,280,3
20260408-27-04,wide,7-8,190,1
20260408-27-04,wide,3-8,380,6
20260408-27-04,trio,3-7-8,920,3
20260408-27-04,trifecta,7-3-8,4200,11
20260408-27-05,win,1,1510,6
20260408-27-05,place,1,290,7
20260408-27-05,place,5,130,1
20260408-27-05,place,9,140,2
20260408-27-05,bracket,1-5,1670,10
20260408-27-05,quinella,1-5,1830,7
20260408-27-05,exacta,1-5,4170,16
20260408-27-05,wide,1-5,670,9
20260408-27-05,wide,1-9,1110,19
20260408-27-05,wide,5-9,300,2
20260408-27-05,trio,1-5-9,1910,4
20260408-27-05,trifecta,1-5-9,20500,70
20260408-27-06,win,8,130,1
20260408-27-06,place,8,100,1
20260408-27-06,place,2,140,3
20260408-27-06,place,10,150,4
20260408-27-06,bracket,2-7,340,1
20260408-27-06,quinella,2-8,340,1
20260408-27-06,exacta,8-2,470,1
20260408-27-06,wide,2-8,190,1
20260408-27-06,wide,8-10,200,3
20260408-27-06,wide,2-10,540,8
20260408-27-06,trio,2-8-10,730,1
20260408-27-06,trifecta,8-2-10,1820,1
20260408-27-07,win,10,330,2
20260408-27-07,place,10,180,3
20260408-27-07,place,6,270,5
20260408-27-07,place,9,230,4
20260408-27-07,bracket,6-8,2240,6
20260408-27-07,quinella,6-10,3600,11
20260408-27-07,exacta,10-6,5510,17
20260408-27-07,wide,6-10,860,10
20260408-27-07,wide,9-10,530,7
20260408-27-07,wide,6-9,1300,14
20260408-27-07,trio,6-9-10,8130,24
20260408-27-07,trifecta,10-6-9,40200,106
20260408-27-08,win,5,430,3
20260408-27-08,place,5,160,5
20260408-27-08,place,1,110,1
20260408-27-08,place,8,150,2
20260408-27-08,bracket,1-5,810,3
20260408-27-08,quinella,1-5,760,3
20260408-27-08,exacta,5-1,1840,7
20260408-27-08,wide,1-5,300,5
20260408-27-08,wide,5-8,330,6
20260408-27-08,wide,1-8,250,2
20260408-27-08,trio,1-5-8,1250,6
20260408-27-08,trifecta,5-1-8,5430,11
20260408-27-09,win,9,160,1
20260408-27-09,place,9,110,1
20260408-27-09,place,10,240,5
20260408-27-09,place,1,170,3
20260408-27-09,bracket,7-7,560,3
20260408-27-09,quinella,9-10,580,3
20260408-27-09,exacta,9-10,760,3
20260408-27-09,wide,9-10,240,3
20260408-27-09,wide,1-9,200,2
20260408-27-09,wide,1-10,720,9
20260408-27-09,trio,1-9-10,1010,3
20260408-27-09,trifecta,9-10-1,3370,8
20260408-27-10,win,5,330,2
20260408-27-10,place,5,100,2
20260408-27-10,place,4,150,3
20260408-27-10,place,6,100,1
20260408-27-10,quinella,4-5,1780,5
20260408-27-10,exacta,5-4,3710,10
20260408-27-10,wide,4-5,280,5
20260408-27-10,wide,5-6,130,1
20260408-27-10,wide,4-6,200,2
20260408-27-10,trio,4-5-6,360,1
20260408-27-10,trifecta,5-4-6,5100,17
20260408-27-11,win,5,2120,7
20260408-27-11,place,5,330,6
20260408-27-11,place,12,680,9
20260408-27-11,place,10,220,3
20260408-27-11,bracket,5-8,5270,17
20260408-27-11,quinella,5-12,24190,38
20260408-27-11,exacta,5-12,29210,65
20260408-27-11,wide,5-12,4120,34
20260408-27-11,wide,5-10,1160,12
20260408-27-11,wide,10-12,1640,23
20260408-27-11,trio,5-10-12,23640,68
20260408-27-11,trifecta,5-12-10,262780,506
20260408-27-12,win,12,810,4
20260408-27-12,place,12,200,4
20260408-27-12,place,4,110,1
20260408-27-12,place,6,350,6
20260408-27-12,bracket,4-8,260,1
20260408-27-12,quinella,4-12,700,3
20260408-27-12,exacta,12-4,2120,7
20260408-27-12,wide,4-12,320,3
20260408-27-12,wide,6-12,1170,14
20260408-27-12,wide,4-6,570,5
20260408-27-12,trio,4-6-12,2970,8
20260408-27-12,trifecta,12-4-6,15560,49
