race_id,date,baba_code,baba_name,race_no,title,surface,distance,weather,going
20260408-21-01,2026-04-08,21,川崎,1,枡形山（ますがたやま）賞Ｃ３選定馬,ダート,1500,晴,重
20260408-21-02,2026-04-08,21,川崎,2,アルコンスィエル賞３歳未格付選定馬,ダート,900,晴,重
20260408-21-03,2026-04-08,21,川崎,3,黄連雀（きれんじゃく）賞３歳３,ダート,1500,晴,稍重
20260408-21-04,2026-04-08,21,川崎,4,鶯（うぐいす）特別３歳１,ダート,1400,晴,稍重
20260408-21-05,2026-04-08,21,川崎,5,橘樹官衛（たちばなかんが）賞Ｃ２五 六,ダート,1400,晴,稍重
20260408-21-06,2026-04-08,21,川崎,6,夢見ヶ崎（ゆめみがさき）賞Ｃ２五 六,ダート,1400,晴,稍重
20260408-21-07,2026-04-08,21,川崎,7,丸子の渡し（まるこのわたし）賞Ｃ１選定馬,ダート,900,晴,稍重
20260408-21-08,2026-04-08,21,川崎,8,頬白（ほおじろ）賞３歳２,ダート,1500,晴,稍重
20260408-21-09,2026-04-08,21,川崎,9,猛虎（もうこ）特別Ｃ１選定馬,ダート,2000,晴,稍重
20260408-21-10,2026-04-08,21,川崎,10,川崎記念３連覇　ホッコータルマエメモリアルＢ２二Ｂ３一,ダート,1500,晴,稍重
20260408-21-11,2026-04-08,21,川崎,11,第７５回 川崎記念JpnＩＡ１下４歳上オープン,ダート,2100,晴,稍重
20260408-21-12,2026-04-08,21,川崎,12,昇竜（しょうりゅう）特別Ｂ３二 三 四,ダート,1600,晴,稍重
20260408-24-01,2026-04-08,24,名古屋,1,３歳６組,ダート,1500,晴,稍重
20260408-24-02,2026-04-08,24,名古屋,2,３歳５組,ダート,1400,晴,稍重
20260408-24-03,2026-04-08,24,名古屋,3,Ｃ２４組,ダート,1500,晴,稍重
20260408-24-04,2026-04-08,24,名古屋,4,Ｃ２３組,ダート,1500,晴,稍重
20260408-24-05,2026-04-08,24,名古屋,5,Ｃ２２組,ダート,1500,晴,稍重
20260408-24-06,2026-04-08,24,名古屋,6,壮太郎進級おめでとうＣ２１,ダート,1400,晴,稍重
20260408-24-07,2026-04-08,24,名古屋,7,Ｃ２０組,ダート,1500,晴,稍重
20260408-24-08,2026-04-08,24,名古屋,8,Ｂ５組,ダート,1500,晴,稍重
20260408-24-09,2026-04-08,24,名古屋,9,Ｂ４組,ダート,1400,晴,稍重
20260408-24-10,2026-04-08,24,名古屋,10,花は桜木（はなはさくらぎ）賞Ｂ３,ダート,920,晴,稍重
20260408-24-11,2026-04-08,24,名古屋,11,桜吹雪（さくらふぶき）特別Ａ５,ダート,920,晴,稍重
20260408-24-12,2026-04-08,24,名古屋,12,Ｃ１９組,ダート,1500,晴,稍重
20260408-27-01,2026-04-08,27,園田,1,Ｃ３三４歳以上,ダート,1400,晴,良
20260408-27-02,2026-04-08,27,園田,2,Ｃ３二４歳以上,ダート,1400,晴,良
20260408-27-03,2026-04-08,27,園田,3,Ｃ３一４歳以上,ダート,1400,晴,良
20260408-27-04,2026-04-08,27,園田,4,紫合（ゆうだ）７ハロンＣ２二４歳以上,ダート,1400,晴,良
20260408-27-05,2026-04-08,27,園田,5,黍田町（きびたちょう）８．５ハロンＣ３ ４歳以上,ダート,1700,晴,良
20260408-27-06,2026-04-08,27,園田,6,Ｃ２一４歳以上,ダート,1400,晴,良
20260408-27-07,2026-04-08,27,園田,7,Ｃ２二４歳以上,ダート,1230,晴,良
20260408-27-08,2026-04-08,27,園田,8,Ｃ２一４歳以上,ダート,1230,晴,良
20260408-27-09,2026-04-08,27,園田,9,Ｃ１二４歳以上特別,ダート,1400,晴,良
20260408-27-10,2026-04-08,27,園田,10,ＪＲＡ交流　神鍋山特別３歳登録馬,ダート,1870,晴,良
20260408-27-11,2026-04-08,27,園田,11,陽春特別Ｂ１ ４歳以上,ダート,1230,晴,良
20260408-27-12,2026-04-08,27,園田,12,Ｃ１一４歳以上特別,ダート,1400,晴,良
