rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
1.0,1,2,2,パーティーキング,30057406276,川崎,牡6,56.0,古岡勇,田邊陽,489.0,0.0,1:38.5,,40.7,7.0,62.4,20260408-21-01
2.0,2,8,12,エルキーオ,30053406786,川崎,牡5,56.0,野畑凌,佐藤博,516.0,-1.0,1:38.9,2,41.3,2.0,2.5,20260408-21-01
3.0,3,5,6,トミサンペガサス,30017408976,川崎,牝6,54.0,中越琉,村田六,485.0,0.0,1:39.1,1,41.1,5.0,29.5,20260408-21-01
4.0,4,4,4,ファイアーワークス,30007400596,川崎,牡4,56.0,吉原寛,林隆之,598.0,0.0,1:39.1,アタマ,41.7,1.0,1.9,20260408-21-01
5.0,5,1,1,ヘウレシス,30008405576,川崎,牝6,54.0,町田直,茂木浩,445.0,9.0,1:39.3,3/4,41.3,3.0,6.1,20260408-21-01
6.0,6,6,7,アナザームーン,30037400976,船橋,牡6,56.0,岡村健,齊藤敏,483.0,1.0,1:39.3,クビ,41.5,4.0,11.4,20260408-21-01
7.0,7,5,5,ラフォンターナ,30045409386,川崎,牡5,56.0,岡村裕,山田正,535.0,1.0,1:40.0,3,41.7,12.0,350.7,20260408-21-01
8.0,8,6,8,ミサイルビスケッツ,30034409976,川崎,牝6,53.0,☆中山遥,今井輝,419.0,5.0,1:41.0,5,41.9,6.0,29.9,20260408-21-01
9.0,9,8,11,ニシノテンカフブ,30062408076,浦和,牡6,56.0,吉留孝,吉田正,471.0,0.0,1:41.6,3,42.2,9.0,228.5,20260408-21-01
10.0,10,3,3,ユウユウアイリス,30015404486,浦和,牝5,54.0,秋元耕,酒井一,463.0,0.0,1:41.6,アタマ,42.7,11.0,252.2,20260408-21-01
11.0,11,7,9,タマモコンペイトウ,30093403576,浦和,牝6,52.0,◇中島良,川島豊,458.0,-5.0,1:41.9,1.1/2,43.0,10.0,230.6,20260408-21-01
12.0,12,7,10,ラピッドフロウ,30013403056,川崎,牝8,54.0,増田充,今井輝,422.0,1.0,1:42.0,クビ,43.4,8.0,157.4,20260408-21-01
1.0,1,7,10,マーベラスティアラ,30063407807,川崎,牝3,53.0,野畑凌,茂木浩,456.0,14.0,0:55.6,,38.0,2.0,4.0,20260408-21-02
2.0,2,2,2,ブリットポップ,30084403107,川崎,牡3,56.0,新原周,山崎裕,414.0,11.0,0:55.6,アタマ,38.5,1.0,1.6,20260408-21-02
3.0,3,5,6,ナナミ,30076404707,川崎,牝3,54.0,笹川翼,高月賢,443.0,1.0,0:56.4,4,39.1,3.0,6.2,20260408-21-02
4.0,4,8,11,ミスターベラミー,30004407707,川崎,牡3,56.0,櫻井光,山崎尋,453.0,-1.0,0:56.5,1/2,38.7,5.0,19.4,20260408-21-02
5.0,5,7,9,プレストジャンヌ,30077408907,川崎,牝3,53.0,張田昂,高橋宏,413.0,0.0,0:57.2,3,39.4,4.0,10.2,20260408-21-02
6.0,6,3,3,ディーズメソッド,30096404007,川崎,牝3,54.0,町田直,内田勝,492.0,-4.0,0:57.3,1/2,39.0,6.0,24.0,20260408-21-02
7.0,7,6,7,アウフタクト,30073400007,川崎,牝3,53.0,池谷匠,山田質,425.0,8.0,0:57.3,ハナ,38.6,7.0,63.4,20260408-21-02
8.0,8,1,1,グロースフロイデ,30043408207,川崎,牝3,53.0,田中涼,山田質,409.0,-6.0,0:57.8,2.1/2,40.0,11.0,224.6,20260408-21-02
9.0,9,8,12,カネトシライパー,30044403407,川崎,牡3,55.0,山林信,佐々仁,442.0,2.0,0:57.8,ハナ,39.5,8.0,94.9,20260408-21-02
10.0,10,6,8,メロウアイズテオ,30016401607,川崎,牡3,55.0,藤江渉,今井輝,429.0,-1.0,0:58.1,1.1/2,38.8,10.0,165.6,20260408-21-02
11.0,11,5,5,カミノリメイン,30003408407,川崎,牝3,53.0,木間龍,田島寿,390.0,-4.0,0:58.4,1.1/2,39.7,12.0,309.9,20260408-21-02
12.0,12,4,4,ムジークヘーレン,40040403907,川崎,牝3,50.0,▲加藤雄,平田正,412.0,0.0,0:58.6,1,40.6,9.0,108.0,20260408-21-02
1.0,1,7,8,ブラックトルマリン,30057407007,川崎,牡3,56.0,矢野貴,高月賢,457.0,-6.0,1:38.9,,40.1,1.0,1.7,20260408-21-03
2.0,2,2,2,ラーマ,30095401507,川崎,牡3,56.0,吉原寛,内田勝,516.0,2.0,1:39.1,1,40.1,2.0,4.2,20260408-21-03
3.0,3,8,10,インフェルレーヴ,30072402707,川崎,牡3,56.0,増田充,田島寿,438.0,2.0,1:39.3,1,39.9,6.0,27.5,20260408-21-03
4.0,4,7,7,タツノスペシャル,30072402507,川崎,牡3,56.0,笹川翼,田邊陽,435.0,-5.0,1:39.3,アタマ,39.7,4.0,7.2,20260408-21-03
5.0,5,8,9,カガヤクネガイ,30023403907,川崎,牡3,56.0,町田直,平田正,453.0,4.0,1:39.3,アタマ,40.2,3.0,5.1,20260408-21-03
6.0,6,1,1,バルカロール,30052407007,浦和,牝3,54.0,櫻井光,藤原智,437.0,3.0,1:39.8,2.1/2,41.2,8.0,99.5,20260408-21-03
7.0,7,5,5,ジーカンピオーネ,30017406607,川崎,牝3,54.0,和田譲,鈴木義,401.0,6.0,1:40.6,4,40.2,5.0,22.9,20260408-21-03
8.0,8,4,4,オーバーユー,30003409307,川崎,牡3,56.0,西啓太,河津裕,470.0,6.0,1:40.7,3/4,40.7,7.0,55.7,20260408-21-03
9.0,9,3,3,ソルヴェイ,30012408207,船橋,牝3,54.0,川島正,岩崎真,405.0,1.0,1:41.7,5,41.4,9.0,161.5,20260408-21-03
,取消,6,6,ラスールフルール,30087400507,川崎,牝3,54.0,本田重,山田質,,,,,,,,20260408-21-03
1.0,1,1,1,アゲハシンワ,30045408807,川崎,牡3,56.0,西啓太,秋山直,491.0,8.0,1:31.4,,38.9,3.0,6.3,20260408-21-04
2.0,2,5,5,マッスル,30012404007,浦和,牡3,57.0,笹川翼,繁田健,474.0,5.0,1:31.4,アタマ,38.7,1.0,2.0,20260408-21-04
3.0,3,2,2,ドリームファイター,40001405907,浦和,牡3,57.0,安藤洋,小久智,504.0,-1.0,1:31.7,1.1/2,39.5,2.0,2.2,20260408-21-04
4.0,4,4,4,デーレーシトロン,30087409707,川崎,牡3,57.0,本橋孝,鈴木義,438.0,-3.0,1:32.2,2.1/2,39.7,5.0,19.7,20260408-21-04
5.0,5,3,3,ギフテッドクィーン,30034405107,川崎,牝3,54.0,増田充,鈴木義,478.0,2.0,1:32.2,アタマ,39.9,4.0,11.0,20260408-21-04
6.0,6,6,6,サンエイタロー,30024404707,川崎,牡3,56.0,☆佐野遥,高月賢,467.0,1.0,1:33.0,4,40.0,6.0,57.6,20260408-21-04
