rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
4.0,4,8,11,メイショウトキイロ,30035403196,大井,牝4,54.0,藤本現,大宮和,492.0,2.0,1:30.8,1,41.3,4.0,11.7,20260416-20-02
5.0,5,7,8,ミキノカラクリバコ,30047406756,大井,牡8,56.0,鷹見陸,村上頼,532.0,-5.0,1:31.0,1,40.2,6.0,15.7,20260416-20-02
6.0,6,5,5,ガニュメデスレイ,30028404546,大井,牡9,56.0,石川倭,渡邉和,437.0,-2.0,1:31.3,1.1/2,39.7,7.0,36.9,20260416-20-02
7.0,7,7,9,アフリカンビート,30019400186,大井,牡5,56.0,丹内祐,井上弘,479.0,2.0,1:31.4,クビ,41.1,2.0,4.2,20260416-20-02
8.0,8,3,3,セブンゴー,30081408956,大井,牡8,56.0,張田昂,橋本馬,484.0,-4.0,1:31.5,3/4,40.9,5.0,13.7,20260416-20-02
9.0,9,1,1,ヴェルヴェーナ,30022408196,大井,牝4,54.0,達城龍,堀千亜,462.0,0.0,1:32.3,4,42.1,11.0,286.9,20260416-20-02
10.0,10,8,10,ソニックサンライズ,30063405296,大井,牝4,54.0,千田洋,渡邉和,428.0,-2.0,1:32.6,1.3/4,42.6,8.0,98.6,20260416-20-02
11.0,11,6,7,キラン,30091400886,大井,牝5,51.0,▲杉山海,小野晋,399.0,0.0,1:33.3,3.1/2,43.4,10.0,216.8,20260416-20-02
1.0,1,7,8,エスケイイーグル,30072405086,大井,牡5,56.0,藤本現,井上弘,497.0,2.0,1:15.0,,38.6,4.0,8.2,20260416-20-03
2.0,2,5,5,アソス,30052409776,大井,牡6,56.0,安藤洋,月岡健,455.0,1.0,1:15.8,4,38.5,6.0,32.4,20260416-20-03
3.0,3,3,3,ミハタタテナシ,30007406286,大井,牡5,56.0,千田洋,栗田裕,539.0,-1.0,1:15.9,1/2,40.0,1.0,1.7,20260416-20-03
4.0,4,7,9,カーラミーア,30085407556,大井,牝8,54.0,石川駿,高橋清,474.0,6.0,1:15.9,クビ,40.2,8.0,40.6,20260416-20-03
5.0,5,4,4,エムオーナイナー,30067408556,大井,牡8,53.0,▲杉山海,高岩孝,475.0,2.0,1:16.2,1.1/2,39.5,5.0,18.0,20260416-20-03
6.0,6,8,11,ジョリーハーモニー,30053400976,大井,牝6,54.0,吉井章,的場直,509.0,2.0,1:16.6,2,40.6,2.0,4.1,20260416-20-03
7.0,7,8,10,ファインスカート,30093402086,大井,牝5,51.0,▲西優哉,久保隆,462.0,0.0,1:16.8,1.1/4,40.4,9.0,94.6,20260416-20-03
8.0,8,1,1,アースグラビティ,30087402496,大井,牝4,51.0,▲高橋優,鈴木啓,436.0,3.0,1:17.3,2.1/2,41.3,10.0,95.3,20260416-20-03
9.0,9,6,7,ラシャスバラード,30047405296,大井,牝4,54.0,鷹見陸,的場直,454.0,-1.0,1:17.3,アタマ,39.9,11.0,177.4,20260416-20-03
10.0,10,2,2,パープルライダー,30023406496,大井,牡4,56.0,野畑凌,田中人,507.0,10.0,1:17.5,1,41.1,7.0,38.5,20260416-20-03
11.0,11,6,6,バクシーシ,30078407876,大井,牡6,56.0,田中洸,橋本馬,525.0,-5.0,1:19.0,7,43.5,3.0,6.8,20260416-20-03
1.0,1,3,3,ダノンアルプス,30063405286,大井,牡5,56.0,安藤洋,坂井英,544.0,0.0,1:44.0,,39.6,1.0,1.1,20260416-20-04
2.0,2,4,4,フラグランツァ,30075408076,大井,牡6,56.0,矢野貴,宗形竹,473.0,1.0,1:44.1,クビ,39.1,2.0,6.7,20260416-20-04
3.0,3,2,2,サウンドルークス,30071408986,大井,牡5,56.0,達城龍,鈴木啓,484.0,0.0,1:45.2,5,40.6,3.0,20.5,20260416-20-04
4.0,4,7,9,エピルシェール,30068406066,大井,牡7,55.0,☆谷内貫,佐野謙,493.0,2.0,1:45.7,2.1/2,39.2,5.0,26.9,20260416-20-04
5.0,5,8,11,モンゲーヴィーナス,30084400496,大井,牝4,54.0,藤田凌,阪本一,464.0,-3.0,1:45.7,クビ,40.9,6.0,41.7,20260416-20-04
6.0,6,6,7,ユイノサンバンカン,30094404686,大井,牡5,56.0,東原悠,庄子昭,464.0,-3.0,1:46.5,4,41.5,7.0,42.9,20260416-20-04
7.0,7,6,6,マルチキータ,30067404496,大井,牝4,54.0,菅原涼,堀千亜,452.0,-2.0,1:47.3,4,42.8,4.0,22.9,20260416-20-04
8.0,8,5,5,ウエノマルサンダー,30044404996,大井,セン4,53.0,▲杉山海,井上弘,388.0,-5.0,1:47.5,3/4,40.9,11.0,201.4,20260416-20-04
9.0,9,7,8,ミュークエンペラー,30002403396,大井,牡4,56.0,和田譲,栗田裕,490.0,-1.0,1:48.0,2.1/2,41.5,8.0,67.6,20260416-20-04
10.0,10,8,10,ファーストフラワー,30038402986,大井,牝5,54.0,吉井章,月岡健,447.0,0.0,1:48.1,3/4,42.1,9.0,75.5,20260416-20-04
11.0,11,1,1,トサノオウマサン,30062405196,大井,牝4,54.0,松崎正,栗田泰,423.0,4.0,1:49.6,7,43.5,10.0,129.9,20260416-20-04
1.0,1,2,2,ブルーキャット,30029408196,大井,牝4,54.0,和田譲,栗田裕,475.0,9.0,1:28.7,,39.9,1.0,2.4,20260416-20-05
2.0,2,8,13,ウイングウインド,30058400456,大井,牡8,56.0,田中洸,橋本馬,483.0,-1.0,1:29.6,4,40.4,5.0,12.4,20260416-20-05
3.0,3,3,4,コトリノサエズリ,30038403796,大井,牝4,54.0,藤本現,鷹見浩,503.0,6.0,1:30.2,3,41.3,2.0,4.2,20260416-20-05
4.0,4,4,6,セイバー,30042401686,大井,牡5,56.0,吉井章,吉井竜,494.0,-10.0,1:31.0,4,39.8,4.0,12.3,20260416-20-05
5.0,5,3,3,アオイフォトグラフ,30053400796,大井,牝4,54.0,町田直,市村誠,496.0,0.0,1:31.2,3/4,40.3,9.0,46.6,20260416-20-05
6.0,6,7,12,グッドルックス,30085404876,大井,牡6,56.0,本村直,高岩孝,520.0,-3.0,1:31.4,1,41.4,13.0,209.0,20260416-20-05
7.0,7,6,10,バーミーズルビー,30017409396,大井,牝4,54.0,東原悠,佐々洋,436.0,-3.0,1:31.5,1/2,41.8,12.0,203.6,20260416-20-05
8.0,8,8,14,サントグラール,30087401086,大井,牝5,54.0,本田重,蛯名雄,462.0,7.0,1:31.6,クビ,40.9,6.0,12.5,20260416-20-05
9.0,9,7,11,ソニックフォーカス,30005405396,大井,牡4,56.0,横川怜,的場直,485.0,18.0,1:32.0,2,42.4,7.0,14.7,20260416-20-05
10.0,10,1,1,フロウオブタイム,30088406796,大井,牝4,54.0,石川駿,佐々洋,488.0,21.0,1:32.2,1,41.5,14.0,282.6,20260416-20-05
11.0,11,6,9,ユウユウスターリー,30015402656,大井,牝8,54.0,安藤洋,月岡健,436.0,4.0,1:32.2,アタマ,41.9,11.0,191.4,20260416-20-05
12.0,12,5,8,デルタウェーブ,30026401096,大井,牝4,54.0,野畑凌,堀江仁,499.0,7.0,1:32.4,1,43.3,8.0,24.4,20260416-20-05
13.0,13,5,7,ティエルナトート,30056409396,大井,牝4,53.0,☆中山遥,田中人,480.0,2.0,1:33.2,4,43.0,10.0,182.5,20260416-20-05
14.0,14,4,5,ブルームノーズ,40060407996,大井,牡4,56.0,矢野貴,宗形竹,482.0,11.0,1:33.6,2,42.6,3.0,4.6,20260416-20-05
1.0,1,4,5,リッチバンケット,30047401196,大井,牝4,53.0,☆中山遥,鈴木啓,423.0,-2.0,1:14.9,,39.3,6.0,14.9,20260416-20-06
2.0,2,6,9,イロンデル,30033401886,大井,牡5,56.0,高野誠,高橋清,499.0,-1.0,1:14.9,クビ,37.9,3.0,6.0,20260416-20-06
3.0,3,8,14,ヨシノリラ,30083403096,大井,牝4,54.0,中村尚,渡邉和,494.0,0.0,1:15.2,1.1/2,39.6,10.0,53.3,20260416-20-06
4.0,4,8,13,インペリオ,30094400786,大井,牡5,56.0,安藤洋,小野晋,468.0,0.0,1:15.3,1/2,38.8,12.0,54.4,20260416-20-06
5.0,5,5,8,シャンペートル,30008403486,大井,牡5,56.0,達城龍,納谷和,509.0,3.0,1:15.5,1.1/4,39.6,1.0,3.1,20260416-20-06
6.0,6,3,4,リコーステアー,30044404276,大井,牝6,54.0,本田重,蛯名雄,464.0,1.0,1:15.5,ハナ,38.8,5.0,10.3,20260416-20-06
7.0,7,2,2,カガヤキスバル,30022402946,大井,牡9,56.0,高橋昭,立花伸,463.0,-1.0,1:15.7,1.1/4,38.9,11.0,53.4,20260416-20-06
8.0,8,7,11,タカノドリーム,30052401266,大井,牡7,56.0,矢野貴,栗田裕,506.0,0.0,1:16.2,2.1/2,40.0,2.0,4.0,20260416-20-06
9.0,9,5,7,カッタラキマセン,30094407796,大井,牝4,54.0,吉原寛,福永敏,452.0,-2.0,1:16.5,1.3/4,39.1,7.0,14.9,20260416-20-06
10.0,10,3,3,チュウオーハグラー,30058408896,大井,牡4,56.0,千田洋,松浦裕,481.0,-2.0,1:16.6,1/2,40.2,14.0,129.1,20260416-20-06
11.0,11,1,1,チェイスザファイア,30004400696,大井,セン4,53.0,▲高橋優,渡邉和,503.0,8.0,1:17.0,2,40.8,4.0,7.8,20260416-20-06
12.0,12,7,12,マイネルサンテ,30097406876,大井,牡6,56.0,鷹見陸,宗形竹,513.0,1.0,1:17.4,2,41.6,8.0,16.9,20260416-20-06
13.0,13,4,6,ノーブルゼファー,30076401196,大井,牝4,54.0,瀬川将,月岡健,436.0,0.0,1:17.5,1/2,41.9,13.0,71.5,20260416-20-06
14.0,14,6,10,サカベンクイーン,30062402466,大井,牝7,54.0,藤本現,赤嶺亮,488.0,-1.0,1:18.2,3.1/2,41.9,9.0,36.2,20260416-20-06
1.0,1,2,2,コスモマガラニカ,30058406696,大井,牡4,56.0,吉原寛,的場直,481.0,5.0,1:42.4,,38.6,1.0,1.8,20260416-20-07
2.0,2,5,5,メイショウタビズキ,30035405196,大井,牡4,56.0,矢野貴,阪本一,466.0,-3.0,1:43.0,3,38.8,2.0,2.3,20260416-20-07
3.0,3,4,4,カズノトレジャー,30068403586,大井,牡5,56.0,本田重,佐野謙,469.0,-3.0,1:44.2,6,39.7,6.0,49.0,20260416-20-07
4.0,4,8,11,オールケアドリーム,30053400496,大井,牡4,55.0,☆谷内貫,嶋田幸,467.0,-3.0,1:44.8,3,40.8,7.0,60.0,20260416-20-07
5.0,5,1,1,アンニンドウフ,30048404076,大井,牡6,56.0,本橋孝,堀江仁,489.0,-6.0,1:45.1,1.3/4,39.9,10.0,139.5,20260416-20-07
6.0,6,3,3,リアルサファリ,30066402696,大井,牝4,54.0,吉井章,松浦裕,473.0,1.0,1:45.1,アタマ,40.3,9.0,97.6,20260416-20-07
7.0,7,7,9,ダンタリオン,30023405696,大井,牡4,56.0,石川倭,渡邉和,474.0,-13.0,1:45.3,1,41.1,4.0,23.3,20260416-20-07
8.0,8,7,8,マムティプリンス,30046403196,大井,牡4,56.0,西啓太,荒井朋,509.0,0.0,1:45.5,3/4,41.5,3.0,7.6,20260416-20-07
9.0,9,6,7,カレンマウラー,30053402486,大井,牡5,56.0,櫻井光,堀江仁,477.0,0.0,1:45.5,クビ,40.7,11.0,200.4,20260416-20-07
10.0,10,6,6,ベストリオン,30063404266,大井,牡7,56.0,藤田凌,橋本馬,474.0,-6.0,1:45.6,クビ,41.4,8.0,93.9,20260416-20-07
11.0,11,8,10,リュクススティール,30014409876,大井,セン6,56.0,安藤洋,鈴木啓,504.0,10.0,1:45.6,アタマ,40.6,5.0,27.8,20260416-20-07
1.0,1,6,7,キタサンユニゾン,30025405556,大井,牡8,56.0,鷹見陸,米田英,498.0,1.0,1:28.6,,38.7,8.0,35.7,20260416-20-08
2.0,2,7,9,ゼイトク,30022403286,大井,牡5,56.0,笹川翼,上杉昌,469.0,-15.0,1:28.6,クビ,39.8,2.0,3.9,20260416-20-08
3.0,3,7,10,ジャストリアン,30038409996,大井,牝4,54.0,瀬川将,市村誠,465.0,-6.0,1:28.8,1,40.3,11.0,115.6,20260416-20-08
4.0,4,6,8,ミスタージョン,30092408596,大井,牡4,56.0,吉井章,森下淳,490.0,4.0,1:29.0,3/4,40.7,1.0,2.3,20260416-20-08
5.0,5,5,6,ヴィジブルライト,30036405796,大井,牡4,56.0,石川倭,渡邉和,487.0,2.0,1:29.3,1.3/4,39.7,5.0,13.6,20260416-20-08
6.0,6,2,2,アフロライデル,30013403796,大井,牡4,56.0,本田重,的場直,506.0,0.0,1:29.9,3,41.6,4.0,8.5,20260416-20-08
7.0,7,5,5,スズノハマヤ,30054405776,大井,セン6,56.0,吉原寛,福田真,474.0,-1.0,1:30.0,クビ,39.2,3.0,4.4,20260416-20-08
8.0,8,8,12,ヴァンビー,30006408186,大井,セン5,56.0,藤本現,上杉昌,505.0,0.0,1:30.2,1,41.4,6.0,23.0,20260416-20-08
9.0,9,3,3,レーベンヘルツ,30005403486,大井,牡5,56.0,古岡勇,遠藤茂,484.0,-1.0,1:30.3,1/2,40.1,10.0,83.0,20260416-20-08
10.0,10,8,11,エスプリワールド,30007401996,大井,牡4,53.0,▲西優哉,澤佳宏,453.0,-5.0,1:30.6,1.1/2,40.9,9.0,44.6,20260416-20-08
11.0,11,1,1,ネフェルトゥム,30076405296,大井,牡4,56.0,安藤洋,佐宗応,507.0,0.0,1:32.2,8,42.1,7.0,26.7,20260416-20-08
12.0,12,4,4,バンドールロゼ,30097404666,大井,牡7,56.0,菅原涼,小野晋,492.0,-1.0,1:32.4,1,42.5,12.0,384.9,20260416-20-08
1.0,1,8,16,ホワイトマジック,30013400596,大井,牡4,56.0,矢野貴,市村誠,458.0,1.0,1:13.5,,37.9,3.0,5.0,20260416-20-09
2.0,2,4,7,クリティカルヒット,40071401986,大井,牡5,56.0,吉原寛,福永敏,585.0,5.0,1:14.1,3,37.7,5.0,12.1,20260416-20-09
3.0,3,7,13,ワンウェイ,30003400586,大井,牡5,56.0,野畑凌,松浦裕,524.0,0.0,1:14.3,1,37.8,4.0,5.4,20260416-20-09
4.0,4,5,10,ヤマノウォーリア,30063405076,大井,牡6,56.0,藤本現,佐々洋,493.0,-4.0,1:14.5,1.1/4,38.2,9.0,58.3,20260416-20-09
5.0,5,2,4,スキャロップ,30075403596,大井,牡4,56.0,シャベ,上杉昌,464.0,0.0,1:15.0,2.1/2,39.4,16.0,166.8,20260416-20-09
6.0,6,2,3,キタサンユージャ,30045406596,大井,牡4,56.0,笹川翼,米田英,492.0,1.0,1:15.2,1,39.8,2.0,3.6,20260416-20-09
7.0,7,4,8,スプレンデンテ,30004404976,大井,牝6,54.0,藤田凌,荒山勝,482.0,-3.0,1:15.4,1,38.9,6.0,12.6,20260416-20-09
8.0,8,6,12,アフターレヴュー,40020406996,大井,牡4,56.0,岡村健,高岩孝,513.0,-2.0,1:15.4,クビ,39.4,8.0,38.4,20260416-20-09
9.0,9,3,5,コーゲンシルバー,30064406986,大井,牡5,56.0,石川駿,井上弘,468.0,-8.0,1:15.5,1/2,39.4,13.0,119.7,20260416-20-09
10.0,10,1,2,ニンリル,30024408296,大井,牝4,54.0,和田譲,嶋田幸,471.0,4.0,1:15.7,3/4,39.8,11.0,81.2,20260416-20-09
11.0,11,5,9,ゴールドグラント,30088404996,大井,牝4,51.0,▲高橋優,嶋田幸,470.0,-5.0,1:15.7,ハナ,39.9,12.0,99.2,20260416-20-09
12.0,12,1,1,レーヴレジェンド,30083404296,大井,牡4,53.0,▲西優哉,澤佳宏,483.0,-5.0,1:16.0,1.1/2,40.6,7.0,21.9,20260416-20-09
13.0,13,3,6,ナックブレット,30078405986,大井,牡5,56.0,鷹見陸,立花伸,508.0,-2.0,1:16.0,アタマ,39.1,10.0,80.6,20260416-20-09
14.0,14,6,11,ヒョンニム,30058402896,大井,牡4,56.0,町田直,渡部則,475.0,3.0,1:17.1,5,40.0,14.0,122.2,20260416-20-09
15.0,15,7,14,マルヨジョーダン,30097400976,大井,セン6,55.0,☆中山遥,市村誠,496.0,8.0,1:17.4,1.1/2,41.7,1.0,3.5,20260416-20-09
16.0,16,8,15,グラスコメット,30095408796,大井,牝4,54.0,中村尚,上杉昌,463.0,-20.0,1:18.3,4,42.9,15.0,126.4,20260416-20-09
1.0,1,7,12,トレインザマインド,30046401696,JRA,セン4,57.0,御神訓,中舘英,534.0,-14.0,1:56.2,,37.3,1.0,2.2,20260416-20-10
2.0,2,4,6,ストラニエーロ,30088408496,JRA,牝4,55.0,本田重,尾関知,453.0,1.0,1:56.4,1.1/4,37.9,8.0,35.8,20260416-20-10
3.0,3,4,5,ベンテイガ,30077401866,大井,セン7,57.0,笹川翼,米田英,498.0,-5.0,1:56.5,クビ,38.1,7.0,33.1,20260416-20-10
4.0,4,5,8,コスモフレディ,30002405686,JRA,牡5,57.0,丹内祐,水野貴,481.0,4.0,1:57.2,3.1/2,38.6,4.0,12.5,20260416-20-10
5.0,5,8,14,アスタールテニウム,30023403486,JRA,牡5,57.0,シャベ,橋田宜,519.0,-3.0,1:58.1,4,37.4,10.0,65.3,20260416-20-10
6.0,6,3,4,ミエノサンダー,30076400376,大井,牡6,57.0,西啓太,坂井英,510.0,1.0,1:58.2,1/2,39.8,6.0,23.6,20260416-20-10
7.0,7,7,11,ハニートースト,30046405276,大井,牡6,57.0,矢野貴,藤田輝,496.0,3.0,1:58.2,クビ,38.3,9.0,42.0,20260416-20-10
8.0,8,1,1,イエローブリック,30067408396,JRA,牡4,57.0,横山武,奥村豊,540.0,10.0,1:58.2,アタマ,39.0,3.0,12.5,20260416-20-10
9.0,9,2,2,セイエイ,30083408796,大井,牡4,57.0,吉井章,的場直,498.0,1.0,1:58.3,1/2,39.7,2.0,2.2,20260416-20-10
10.0,10,6,10,モズユウガ,30034404166,大井,牡7,57.0,石川駿,松浦裕,513.0,1.0,1:58.8,2.1/2,39.3,12.0,121.2,20260416-20-10
11.0,11,5,7,アレンパ,30035409696,大井,牡4,57.0,吉原寛,澤佳宏,522.0,2.0,1:59.1,1.1/2,38.8,5.0,21.1,20260416-20-10
12.0,12,3,3,トリグラフ,30085405266,大井,牡7,57.0,石川倭,福田真,467.0,-3.0,1:59.2,1/2,38.4,13.0,187.9,20260416-20-10
13.0,13,6,9,レイリ,30002407566,大井,牡7,57.0,藤本現,上杉昌,541.0,-5.0,1:59.7,2.1/2,39.0,14.0,284.3,20260416-20-10
14.0,14,8,13,エースアビリティ,30073403986,大井,牡5,57.0,野畑凌,福永敏,494.0,5.0,2:00.2,2.1/2,39.1,11.0,98.6,20260416-20-10
1.0,1,6,12,リベイクフルシティ,30004401176,大井,セン6,57.0,和田譲,宗形竹,514.0,0.0,1:52.6,,38.0,6.0,22.3,20260416-20-11
2.0,2,5,9,サントノーレ,30018400886,大井,牡5,57.0,横山武,荒山勝,534.0,-12.0,1:53.5,4,39.7,1.0,1.9,20260416-20-11
3.0,3,1,1,ナンセイホワイト,30036405976,大井,牡6,57.0,安藤洋,米田英,512.0,7.0,1:53.7,1.1/4,39.6,3.0,7.8,20260416-20-11
4.0,4,1,2,ヒーローコール,30076401076,浦和,牡6,57.0,丹内祐,小久智,508.0,-4.0,1:53.9,1,39.7,7.0,32.1,20260416-20-11
5.0,5,6,11,カズプレスト,30044404766,大井,牡7,55.0,藤田凌,渡邉和,533.0,-4.0,1:54.0,クビ,40.0,5.0,13.9,20260416-20-11
6.0,6,8,15,ミックファイア,30056401276,大井,牡6,57.0,吉原寛,渡邉和,493.0,-1.0,1:54.3,1.1/2,40.1,9.0,46.5,20260416-20-11
7.0,7,2,4,ダテノショウグン,30082405686,大井,牡5,57.0,御神訓,森下淳,496.0,6.0,1:54.3,アタマ,39.2,8.0,35.9,20260416-20-11
8.0,8,8,16,ヴィクティファルス,30026403856,大井,セン8,57.0,笹川翼,藤田輝,482.0,0.0,1:54.3,クビ,39.4,4.0,12.6,20260416-20-11
9.0,9,3,6,ディープリボーン,30082401676,大井,牡6,57.0,石川倭,真島大,472.0,-4.0,1:54.5,3/4,39.9,2.0,3.5,20260416-20-11
10.0,10,4,8,ゴールドレガシー,30027408456,大井,牡8,58.0,シャベ,藤田輝,501.0,1.0,1:54.9,2,40.3,12.0,74.6,20260416-20-11
11.0,11,7,14,ハデスキーパー,30082401456,大井,牡8,57.0,達城龍,堀千亜,518.0,-2.0,1:55.5,3,40.7,15.0,428.9,20260416-20-11
12.0,12,5,10,サヨノネイチヤ,30085409466,大井,牡7,59.0,西啓太,坂井英,502.0,3.0,1:55.8,1.1/2,41.9,11.0,68.3,20260416-20-11
13.0,13,4,7,ベルグラシアス,30033407896,大井,牝4,53.0,町田直,市村誠,455.0,-3.0,1:56.2,2,40.3,14.0,391.4,20260416-20-11
14.0,14,2,3,ドナギニー,30082401596,大井,牝4,55.0,張田昂,中道啓,490.0,1.0,1:56.5,1.1/2,40.6,13.0,372.0,20260416-20-11
15.0,15,7,13,マースインディ,30024401826,大井,牡11,57.0,藤本現,阪本一,478.0,5.0,1:56.5,クビ,38.6,16.0,557.5,20260416-20-11
16.0,16,3,5,マウンテンローレル,30008400096,大井,牡4,57.0,矢野貴,福田真,475.0,-7.0,1:56.9,2,42.3,10.0,59.5,20260416-20-11
1.0,1,7,7,ジューンバタフライ,30082400586,大井,牝5,54.0,千田洋,松浦裕,461.0,-1.0,1:47.3,,39.2,2.0,3.6,20260416-20-12
2.0,2,5,5,ヤマニンエボルブ,30072400296,大井,牡4,56.0,石川倭,真島大,465.0,-8.0,1:47.3,クビ,39.1,1.0,2.6,20260416-20-12
3.0,3,6,6,ルリモンハナバチ,30067405996,大井,牝4,51.0,▲杉山海,庄子昭,449.0,4.0,1:48.8,7,40.7,5.0,12.2,20260416-20-12
4.0,4,1,1,ジーニーキック,30088409296,大井,牡4,56.0,矢野貴,吉井竜,490.0,-5.0,1:49.0,3/4,40.6,4.0,5.5,20260416-20-12
5.0,5,4,4,コスモギンガ,30002402546,大井,牝9,54.0,山林信,小野晋,476.0,0.0,1:49.8,4,40.7,6.0,18.7,20260416-20-12
6.0,6,8,9,メイショウカジボウ,30024409496,大井,牡4,56.0,丹内祐,宗形竹,487.0,6.0,1:49.9,1/2,41.5,3.0,4.1,20260416-20-12
7.0,7,2,2,ジョーソーレ,30044409586,大井,牝5,54.0,田中洸,小野晋,448.0,-3.0,1:51.5,8,42.8,9.0,170.0,20260416-20-12
8.0,8,8,10,ベアウェイトゥゴー,30059409086,大井,牝5,54.0,高橋昭,佐々忠,488.0,2.0,1:51.9,2,42.7,8.0,130.8,20260416-20-12
9.0,9,7,8,カリナ,30013407296,大井,牝4,54.0,達城龍,岡野尚,431.0,5.0,1:52.2,1.3/4,43.5,7.0,60.8,20260416-20-12
10.0,10,3,3,プレミアリッチ,30028401396,大井,牝4,54.0,東原悠,庄子昭,445.0,6.0,1:59.9,大差,51.0,10.0,171.7,20260416-20-12
1.0,1,4,4,ハイパーコール,30086408007,笠松,牡3,57.0,筒井勇,田口輝,439.0,12.0,1:33.2,,41.6,2.0,6.9,20260416-23-01
2.0,2,8,8,ジルコンテソーロ,30021406907,笠松,牝3,55.0,細川智,水野善,433.0,2.0,1:33.5,1.1/2,44.0,6.0,25.2,20260416-23-01
3.0,3,2,2,エイシンイーネン,30067405307,笠松,牝3,55.0,高木健,柴田高,468.0,4.0,1:34.6,5,43.7,1.0,1.2,20260416-23-01
4.0,4,7,7,ベストロマンス,30032409907,笠松,牝3,55.0,東川慎,後藤正,417.0,-6.0,1:34.6,クビ,43.3,3.0,9.9,20260416-23-01
5.0,5,3,3,ヤマジュンヤング,30084406807,笠松,牡3,56.0,☆松本一,伊藤強,391.0,-5.0,1:35.1,2.1/2,42.2,8.0,72.1,20260416-23-01
6.0,6,8,9,スピアザキック,30062405207,笠松,牡3,57.0,明星晴,後藤佑,455.0,-8.0,1:35.2,クビ,43.5,4.0,16.2,20260416-23-01
7.0,7,1,1,ナンヨーメルシー,30058404407,笠松,牡3,57.0,塚本征,荒木道,419.0,1.0,1:35.7,2.1/2,43.8,5.0,24.8,20260416-23-01
8.0,8,6,6,レイナロハルンバ,30014403307,笠松,牝3,55.0,藤原幹,柴田高,401.0,-5.0,1:35.7,アタマ,44.4,7.0,36.2,20260416-23-01
9.0,9,5,5,ハヤテノコフク,30072407107,笠松,牝3,55.0,森島貴,加藤幸,366.0,3.0,1:38.1,大差,44.0,9.0,224.6,20260416-23-01
1.0,1,2,2,マチュ,30036402807,笠松,牝3,53.0,◇深澤杏,森山英,448.0,-4.0,1:48.9,,40.3,5.0,7.9,20260416-23-02
2.0,2,8,9,ゲキシン,30037408307,笠松,牝3,55.0,細川智,栗本陽,476.0,7.0,1:49.0,3/4,40.8,7.0,32.3,20260416-23-02
