rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
9.0,9,8,11,ターミネーター,30006402396,船橋,牡4,56.0,實川純,佐々功,471.0,-3.0,1:41.5,クビ,40.4,9.0,30.7,20260403-19-03
10.0,10,5,6,ブルックリン,30083402386,船橋,牡5,56.0,和田譲,矢野義,468.0,1.0,1:41.8,1.1/2,41.6,7.0,21.1,20260403-19-03
11.0,11,7,9,ビーヴィーヴォ,30007405986,船橋,牡5,56.0,秋元耕,森　始,472.0,1.0,1:42.2,2,40.5,11.0,59.9,20260403-19-03
12.0,12,6,7,リーヴルパラダイス,30055407496,船橋,牝4,54.0,本橋孝,田中力,427.0,12.0,1:42.5,1.1/2,41.8,12.0,111.6,20260403-19-03
1.0,1,6,7,クラヴィウス,30005403596,船橋,牡4,56.0,山中悠,佐々清,522.0,8.0,1:15.0,,38.4,1.0,2.7,20260403-19-04
2.0,2,4,4,デルマカタスカシ,30083404976,船橋,牝6,54.0,小杉亮,坂本昇,418.0,-1.0,1:17.0,大差,39.9,3.0,5.0,20260403-19-04
3.0,3,8,12,テーサウロス,30099405196,船橋,牡4,56.0,本田重,新井清,461.0,7.0,1:17.8,4,40.6,5.0,10.6,20260403-19-04
4.0,4,7,9,フィオーレ,30015403996,船橋,牝4,54.0,笠野雄,林　幻,468.0,1.0,1:17.8,アタマ,39.9,6.0,13.9,20260403-19-04
5.0,5,5,5,マリノテレージア,30073403196,船橋,牝4,54.0,篠谷葵,石井勝,441.0,5.0,1:18.2,2,41.4,4.0,6.2,20260403-19-04
6.0,6,2,2,アルゴフィリオ,30013407096,船橋,牝4,52.0,△所　蛍,玉井等,431.0,-3.0,1:18.3,3/4,40.2,12.0,240.9,20260403-19-04
7.0,7,6,8,ランハルト,30075407286,船橋,牡5,56.0,濱田達,佐々功,434.0,-5.0,1:18.3,ハナ,41.4,9.0,34.0,20260403-19-04
8.0,8,5,6,ヴィントホーゼ,30003406456,船橋,セン8,56.0,高橋利,新井清,474.0,-11.0,1:18.6,1.1/2,41.2,7.0,16.6,20260403-19-04
9.0,9,8,11,ルジュウェール,30055403496,船橋,牡4,56.0,笹川翼,山中尊,505.0,0.0,1:18.6,ハナ,41.2,2.0,4.9,20260403-19-04
10.0,10,3,3,マジカルレインボー,30069405196,船橋,牝4,54.0,仲野光,阿井正,497.0,0.0,1:19.0,2,41.2,8.0,22.0,20260403-19-04
11.0,11,1,1,ジャックルージュ,30035404596,浦和,牡4,56.0,及川烈,鈴木勝,447.0,-7.0,1:19.1,1/2,41.0,10.0,76.3,20260403-19-04
12.0,12,7,10,ニシノエルサ,30075405856,船橋,牝8,54.0,西村栄,渋谷博,459.0,0.0,1:19.4,1.1/2,40.9,11.0,218.6,20260403-19-04
1.0,1,7,10,トクシーオーディン,30095404986,船橋,牡5,56.0,岡村健,新井清,530.0,3.0,1:16.5,,39.5,3.0,7.3,20260403-19-05
2.0,2,6,8,ジェイルブレイク,30002406796,船橋,牡4,56.0,本橋孝,阿井正,469.0,-3.0,1:16.9,2,38.7,2.0,4.7,20260403-19-05
3.0,3,3,3,チーフルガール,30032408486,船橋,牝5,54.0,矢野貴,岩崎真,418.0,7.0,1:16.9,ハナ,38.5,6.0,13.7,20260403-19-05
4.0,4,1,1,ビービープリメーロ,30094404296,船橋,牝4,54.0,本田重,新井清,460.0,3.0,1:17.6,3,39.1,1.0,1.9,20260403-19-05
5.0,5,5,6,デルマルドラ,30053408886,船橋,牡5,56.0,西村栄,坂本昇,481.0,32.0,1:17.8,1,40.4,4.0,8.5,20260403-19-05
6.0,6,6,7,スプリット,30005404896,船橋,牝4,54.0,小杉亮,玉井昇,451.0,1.0,1:18.0,1,41.2,9.0,43.9,20260403-19-05
7.0,7,2,2,マケタラアカン,30074406986,船橋,牡5,56.0,笠野雄,佐々清,466.0,9.0,1:18.0,クビ,40.2,10.0,77.9,20260403-19-05
8.0,8,4,4,アミラジオネ,30011408996,船橋,牝4,54.0,澤田龍,山田信,466.0,1.0,1:18.1,クビ,40.7,5.0,12.7,20260403-19-05
9.0,9,8,11,リュウノラプター,30076400476,船橋,牡6,56.0,野澤憲,齊藤敏,509.0,0.0,1:18.2,クビ,40.8,7.0,29.6,20260403-19-05
10.0,10,8,12,モズミラクル,30004401096,船橋,牝4,54.0,仲野光,阿井正,436.0,-11.0,1:18.7,2.1/2,40.2,11.0,131.1,20260403-19-05
11.0,11,7,9,リーヴルワンダー,30015406586,船橋,牡5,56.0,山中悠,渡邊貴,494.0,-5.0,1:18.8,3/4,41.9,8.0,32.5,20260403-19-05
12.0,12,5,5,ソーヴキプ,30092401476,船橋,牝6,54.0,山口達,渋谷博,486.0,0.0,1:20.2,7,42.0,12.0,174.7,20260403-19-05
1.0,1,7,7,ジーティーファラオ,30042403296,船橋,牡4,56.0,矢野貴,山田信,488.0,-3.0,1:44.9,,38.2,1.0,1.0,20260403-19-06
2.0,2,1,1,グレック,30006402686,船橋,牡5,54.0,△所　蛍,田中力,540.0,9.0,1:46.7,9,40.0,4.0,16.7,20260403-19-06
3.0,3,6,6,スティールキャノン,30064403496,船橋,セン4,56.0,張田昂,張田京,483.0,1.0,1:47.2,2.1/2,39.9,3.0,14.4,20260403-19-06
4.0,4,3,3,アヴェッリーノ,30025402676,船橋,牡6,56.0,木間龍,齊藤敏,497.0,6.0,1:48.0,4,40.3,6.0,39.2,20260403-19-06
5.0,5,2,2,ミッドナイトホーク,30067404786,船橋,セン5,56.0,篠谷葵,石井勝,480.0,-2.0,1:48.4,2,41.7,2.0,10.1,20260403-19-06
6.0,6,5,5,ケイアイインダラ,30062407976,船橋,牡6,56.0,濱田達,佐々功,466.0,-5.0,1:48.7,1.1/2,41.3,7.0,110.0,20260403-19-06
7.0,7,4,4,ロードアスタリスク,30042404076,浦和,牡6,56.0,室陽一,吉田正,494.0,2.0,1:49.8,5,42.3,5.0,34.5,20260403-19-06
1.0,1,7,7,サンマルシップ,30048406756,船橋,牡8,55.0,矢野貴,川島一,515.0,0.0,1:13.8,,38.0,1.0,1.9,20260403-19-07
2.0,2,5,5,レーザーショー,30086406986,船橋,牡5,57.0,本橋孝,川島一,515.0,2.0,1:14.7,4,38.7,3.0,7.4,20260403-19-07
3.0,3,2,2,サトノムスタング,40012403056,船橋,牡8,57.0,篠谷葵,川島一,504.0,0.0,1:14.9,1,38.2,4.0,8.3,20260403-19-07
4.0,4,8,9,アッカーマン,30096400196,船橋,セン4,57.0,本田重,川島一,510.0,3.0,1:15.3,2,39.3,2.0,3.0,20260403-19-07
5.0,5,3,3,ページェント,30074409796,船橋,牡4,56.0,☆佐野遥,山下之,530.0,13.0,1:15.3,ハナ,38.2,5.0,15.2,20260403-19-07
6.0,6,8,8,グレートジャーニー,30025406976,浦和,牡6,57.0,笹川翼,小久智,488.0,1.0,1:16.4,5,40.3,7.0,30.2,20260403-19-07
7.0,7,4,4,ハセノエクスプレス,30034403256,船橋,牡8,57.0,張田昂,張田京,461.0,1.0,1:16.4,アタマ,38.1,6.0,25.9,20260403-19-07
8.0,8,6,6,ナイトオブバンド,30012400376,船橋,牡6,57.0,町田直,米谷康,517.0,-2.0,1:16.6,1,39.7,8.0,76.9,20260403-19-07
9.0,9,1,1,アイゴールド,30092404176,浦和,牝6,55.0,秋元耕,鹿沼和,490.0,3.0,1:16.9,1.1/2,40.6,9.0,135.3,20260403-19-07
1.0,1,5,6,ダシータピット,40021404996,船橋,牡4,56.0,笠野雄,山中尊,460.0,3.0,1:38.1,,39.9,4.0,5.3,20260403-19-08
2.0,2,8,11,レベリオン,30013402496,浦和,牡4,56.0,及川烈,宇野博,483.0,-2.0,1:39.2,5,40.5,10.0,38.6,20260403-19-08
3.0,3,2,2,バスキュラリティ,30071409896,船橋,牡4,56.0,和田譲,林　幻,467.0,-4.0,1:39.5,1.1/2,40.2,2.0,5.3,20260403-19-08
4.0,4,1,1,サンタモニカビーチ,30048406276,浦和,牡6,56.0,櫻井光,海馬司,563.0,7.0,1:39.5,アタマ,39.8,9.0,28.9,20260403-19-08
5.0,5,6,8,ゴールドパートナー,30018407796,船橋,牡4,56.0,山口達,林正人,494.0,-7.0,1:39.6,クビ,40.5,3.0,5.3,20260403-19-08
6.0,6,7,9,アドマイヤコーク,30097408396,船橋,セン4,56.0,本田重,山下之,430.0,-14.0,1:40.2,3,41.5,5.0,10.1,20260403-19-08
7.0,7,3,3,プロメテドール,30057409196,船橋,牝4,51.0,▲加藤雄,川島一,444.0,0.0,1:40.9,3,41.4,8.0,23.3,20260403-19-08
8.0,8,7,10,トゥアオウフ,30084401896,船橋,牡4,56.0,笹川翼,山田信,488.0,-7.0,1:40.9,クビ,42.2,1.0,3.5,20260403-19-08
9.0,9,4,4,キャルドーン,30095406276,浦和,牡6,56.0,西啓太,繁田健,509.0,-19.0,1:41.3,2,42.4,7.0,11.4,20260403-19-08
10.0,10,6,7,エウクレイア,30045407496,船橋,牝4,54.0,本橋孝,米谷康,486.0,1.0,1:41.4,1/2,42.8,6.0,10.2,20260403-19-08
11.0,11,5,5,ノーヴヒーロー,30073400796,船橋,牡4,56.0,山中悠,林正人,490.0,3.0,1:41.7,1.1/2,41.8,11.0,96.9,20260403-19-08
12.0,12,8,12,キョウエイロード,30085407796,船橋,セン4,56.0,實川純,佐々功,461.0,-1.0,1:42.0,1.1/2,42.1,12.0,170.5,20260403-19-08
1.0,1,5,5,ケイアイワカポノ,30035401796,船橋,セン4,56.0,笹川翼,田中力,465.0,-3.0,1:16.9,,39.1,4.0,9.2,20260403-19-09
2.0,2,2,2,ラストショット,30029400196,船橋,牡4,56.0,本田重,新井清,469.0,-1.0,1:16.9,クビ,39.3,1.0,1.6,20260403-19-09
3.0,3,6,6,キープアドーラブル,30086405776,船橋,牝6,51.0,▲椿聡太,岩崎真,469.0,-2.0,1:17.1,1,40.1,5.0,9.5,20260403-19-09
4.0,4,4,4,レトロブーム,30082407396,船橋,牝4,54.0,實川純,渡邊貴,480.0,-6.0,1:17.4,1.1/2,39.4,6.0,11.5,20260403-19-09
5.0,5,7,7,スマイルプラス,30058403396,船橋,牝4,54.0,矢野貴,山田信,457.0,3.0,1:17.6,1,40.0,2.0,5.3,20260403-19-09
6.0,6,8,9,フェリスラリー,30033401276,船橋,牡6,56.0,小杉亮,阿井正,478.0,0.0,1:18.7,5,39.7,8.0,106.9,20260403-19-09
7.0,7,7,8,ウインコンパス,30004401896,船橋,牡4,56.0,西村栄,坂本昇,475.0,-2.0,1:19.0,1.1/2,41.2,7.0,71.1,20260403-19-09
8.0,8,3,3,ヒタムキ,30077400196,船橋,牝4,54.0,山口達,阿井正,452.0,-1.0,1:19.1,クビ,40.0,9.0,240.5,20260403-19-09
9.0,9,8,10,コトリノウタウウタ,30088405396,浦和,牝4,54.0,福原杏,水野貴,437.0,1.0,1:19.2,クビ,43.4,3.0,7.8,20260403-19-09
10.0,10,1,1,ラヴォタ,30088401886,船橋,牡5,56.0,高橋利,玉井昇,489.0,1.0,1:19.5,1.1/2,40.5,10.0,361.2,20260403-19-09
1.0,1,4,4,ブライトフラッシュ,30019408096,船橋,牡4,56.0,和田譲,川島一,479.0,4.0,1:14.4,,38.4,1.0,1.8,20260403-19-10
2.0,2,8,11,セントラルガバナー,30038404086,大井,セン5,56.0,矢野貴,田中人,478.0,0.0,1:15.3,4,38.2,2.0,3.7,20260403-19-10
3.0,3,1,1,ボルドーネセバル,30039408076,船橋,牡6,56.0,山中悠,齊藤敏,461.0,-1.0,1:15.3,ハナ,37.4,11.0,192.8,20260403-19-10
4.0,4,5,5,カゲマル,30038403376,船橋,牡6,56.0,張田昂,張田京,518.0,3.0,1:15.5,1,39.3,5.0,15.7,20260403-19-10
5.0,5,6,6,ヒーローショー,30043401386,船橋,牡5,54.0,△所　蛍,林　幻,494.0,-1.0,1:15.6,1/2,39.3,10.0,87.0,20260403-19-10
6.0,6,8,10,スパイオンハート,30084407086,船橋,牝5,54.0,藤本現,林正人,481.0,0.0,1:15.7,クビ,38.0,4.0,13.0,20260403-19-10
7.0,7,6,7,ゴールデンスイープ,30036407986,船橋,牝5,51.0,▲山本大,山下之,459.0,2.0,1:16.0,1.1/2,37.7,3.0,4.7,20260403-19-10
8.0,8,2,2,ビッグバンド,30073404346,船橋,セン9,56.0,澤田龍,新井清,495.0,12.0,1:16.3,1.1/2,37.4,9.0,73.7,20260403-19-10
9.0,9,7,9,マイベネラブル,30028408786,船橋,牡5,56.0,野畑凌,川島一,467.0,-7.0,1:16.3,アタマ,37.2,6.0,24.2,20260403-19-10
10.0,10,3,3,ヴィシソワーズ,30067400876,船橋,牝6,54.0,岡村健,坂本昇,468.0,-2.0,1:16.9,3,38.0,7.0,57.5,20260403-19-10
11.0,11,7,8,キタサンエルピス,30077408876,船橋,牝6,54.0,本橋孝,石崎駿,471.0,-3.0,1:16.9,クビ,38.4,8.0,61.2,20260403-19-10
1.0,1,6,6,プラズマ,30044405686,船橋,牡5,57.0,本橋孝,林正人,470.0,-4.0,1:44.2,,39.2,8.0,25.2,20260403-19-11
2.0,2,7,9,ジェントルタッチ,30037405776,船橋,牡6,55.0,本田重,佐藤太,538.0,1.0,1:44.2,アタマ,38.9,3.0,5.3,20260403-19-11
3.0,3,8,10,スマイルモア,30006402486,船橋,牡5,57.0,澤田龍,張田京,510.0,3.0,1:44.5,1.1/2,39.0,1.0,2.6,20260403-19-11
4.0,4,4,4,チョメチョメ,30048407386,浦和,牡5,57.0,仲野光,宇野博,494.0,-2.0,1:44.7,1.1/2,39.5,7.0,19.1,20260403-19-11
5.0,5,2,2,リュードマン,40000403946,船橋,牡9,57.0,篠谷葵,矢内博,482.0,7.0,1:45.0,1.1/2,38.3,9.0,31.6,20260403-19-11
6.0,6,8,11,スターオブフェイス,30004409866,船橋,牡7,57.0,藤本現,佐々功,456.0,-5.0,1:45.0,クビ,39.3,6.0,12.7,20260403-19-11
7.0,7,3,3,ヤギリケハヤ,30035401996,船橋,牡4,57.0,張田昂,張田京,456.0,-1.0,1:45.3,1.1/2,39.6,11.0,32.7,20260403-19-11
8.0,8,7,8,エリンアキレウス,30037406276,浦和,牡6,57.0,福原杏,入口由,547.0,-3.0,1:46.0,3,39.7,10.0,31.8,20260403-19-11
9.0,9,6,7,アメストリス,30058409096,船橋,牝4,55.0,野畑凌,稲益貴,454.0,0.0,1:46.1,クビ,40.9,4.0,7.3,20260403-19-11
10.0,10,5,5,ネイビースター,30075400676,船橋,セン6,57.0,藤田凌,米谷康,542.0,-4.0,1:47.1,5,41.4,2.0,5.1,20260403-19-11
,,1,1,ケイアイメビウス,30092408166,船橋,牡7,57.0,笹川翼,佐藤太,534.0,-1.0,,中止,,5.0,10.3,20260403-19-11
1.0,1,7,11,ゴッドトレジャー,30042406096,船橋,牡4,56.0,町田直,石崎駿,526.0,0.0,1:58.9,,40.3,1.0,2.6,20260403-19-12
2.0,2,3,3,ティナバローズ,30063400396,船橋,牝4,54.0,野澤憲,佐々清,487.0,6.0,2:00.8,9,40.9,9.0,49.6,20260403-19-12
3.0,3,1,1,エクメディノキセキ,30012408776,船橋,セン6,56.0,篠谷葵,石井勝,485.0,-7.0,2:01.2,2,41.3,3.0,6.7,20260403-19-12
4.0,4,6,9,ピースウォリアー,30093403486,船橋,牡5,56.0,張田昂,長谷剛,502.0,-2.0,2:01.3,クビ,42.1,6.0,10.7,20260403-19-12
5.0,5,7,12,リッキーマキアート,30053400076,浦和,牝6,54.0,福原杏,酒井一,483.0,-9.0,2:01.4,3/4,42.0,8.0,25.5,20260403-19-12
6.0,6,3,4,ノンリミタシオン,30018409376,船橋,牡6,56.0,山口達,林正人,445.0,1.0,2:01.5,クビ,42.0,5.0,10.0,20260403-19-12
7.0,7,4,5,ハタノラトゥール,30093409366,船橋,牡7,56.0,笠野雄,山中尊,523.0,-3.0,2:02.4,4,43.4,7.0,10.9,20260403-19-12
8.0,8,2,2,ロジドレフォン,30005402176,船橋,牡6,56.0,實川純,佐々功,509.0,2.0,2:02.5,クビ,43.1,12.0,167.9,20260403-19-12
9.0,9,4,6,キクノルタ,30052405076,船橋,牝6,52.0,△所　蛍,岩崎真,450.0,10.0,2:02.6,クビ,42.2,10.0,66.3,20260403-19-12
10.0,10,8,13,マーゴットフェスタ,30015403696,船橋,牡4,56.0,矢野貴,森泰斗,489.0,-3.0,2:02.8,1,42.6,4.0,9.2,20260403-19-12
11.0,11,8,14,ストラーダレアーレ,30005403896,船橋,牡4,56.0,笹川翼,米谷康,490.0,-4.0,2:02.8,ハナ,43.3,2.0,4.2,20260403-19-12
12.0,12,6,10,イッポンミチ,30074400686,船橋,セン5,56.0,西村栄,石井勝,472.0,0.0,2:03.5,3,43.1,13.0,188.6,20260403-19-12
13.0,13,5,7,ムゾラシカ,40001400096,船橋,牝4,54.0,山中悠,矢野義,459.0,-1.0,2:07.5,大差,47.4,11.0,97.5,20260403-19-12
,取消,5,8,ハンクスター,30057407996,船橋,牡4,56.0,野畑凌,坂本昇,,,,,,,,20260403-19-12
1.0,1,6,6,ミラコロカナーレ,30027404956,金沢,牡8,57.0,吉原寛,堀場裕,472.0,1.0,1:35.8,,40.6,1.0,1.9,20260403-22-01
2.0,2,3,3,シャドウマッドネス,30026400766,金沢,セン7,57.0,栗原大,菅原欣,451.0,2.0,1:36.4,3,40.6,2.0,2.6,20260403-22-01
3.0,3,1,1,ワールドラブ,30083400096,金沢,牡4,57.0,鈴木太,室井眞,460.0,-1.0,1:38.7,大差,42.2,6.0,127.9,20260403-22-01
4.0,4,5,5,フタリセゾン,30047401996,金沢,牝4,55.0,柴田勇,金田一,441.0,-3.0,1:39.2,2.1/2,44.0,5.0,27.6,20260403-22-01
5.0,5,4,4,マルカンマイヤー,30098400886,金沢,牡5,57.0,青柳正,高橋優,543.0,-2.0,1:39.4,1,43.5,3.0,3.9,20260403-22-01
6.0,6,2,2,デルマガーネット,30064401446,金沢,牝9,55.0,吉田晃,田嶋幸,472.0,1.0,1:39.5,1/2,44.1,4.0,14.5,20260403-22-01
1.0,1,4,4,ベルウッドブラボー,30085401666,金沢,牡7,54.0,▲浅野登,加藤義,469.0,-3.0,1:35.7,,41.3,2.0,2.7,20260403-22-02
2.0,2,6,6,ゴルティス,30019404196,金沢,牝4,55.0,中島龍,井樋一,448.0,-1.0,1:35.9,1,40.9,3.0,3.6,20260403-22-02
3.0,3,3,3,アレクレア,30026406796,金沢,牝4,55.0,青柳正,堀場裕,431.0,5.0,1:37.3,7,42.0,1.0,2.0,20260403-22-02
4.0,4,5,5,カミヤガルーラ,30023404656,金沢,牡8,57.0,柴田勇,金田一,473.0,-4.0,1:38.6,6,43.3,5.0,37.5,20260403-22-02
5.0,5,1,1,ギオンプリンセス,30002406696,金沢,牝4,55.0,栗原大,池田敦,425.0,-1.0,1:38.7,3/4,43.0,6.0,126.1,20260403-22-02
6.0,6,2,2,イテザ,30075408146,金沢,牡9,57.0,魚住謙,鋤田誠,484.0,-6.0,1:39.7,5,44.4,4.0,10.4,20260403-22-02
1.0,1,3,3,オーデンオパール,30003402996,金沢,牝4,55.0,魚住謙,鋤田誠,400.0,-6.0,1:37.4,,40.2,4.0,7.3,20260403-22-03
2.0,2,1,1,ブルートレーラー,30055400896,金沢,牝4,55.0,鈴木太,中川雅,441.0,-3.0,1:38.1,3,41.6,3.0,3.3,20260403-22-03
3.0,3,2,2,プレストバローズ,30027400566,金沢,セン7,57.0,松戸政,藤田弘,520.0,-5.0,1:38.3,1,41.4,2.0,3.3,20260403-22-03
4.0,4,4,4,マオノブリージー,30004409486,金沢,牝5,55.0,米倉知,藤田弘,430.0,-1.0,1:38.5,3/4,41.9,1.0,3.2,20260403-22-03
5.0,5,5,5,ネオキャンディ,30074401766,金沢,牡7,57.0,青柳正,中川雅,531.0,1.0,1:38.6,3/4,41.9,6.0,11.3,20260403-22-03
6.0,6,6,6,ユーバーウィンデン,30038405876,金沢,牡6,57.0,吉田晃,佐藤茂,524.0,-3.0,1:38.6,ハナ,41.4,5.0,7.9,20260403-22-03
1.0,1,2,2,コスモインペリウム,30077408546,金沢,セン9,57.0,青柳正,藤田弘,547.0,0.0,1:36.7,,39.6,1.0,1.0,20260403-22-04
2.0,2,3,3,マークオブゾロ,30085403496,金沢,牡4,57.0,葛山晃,川添明,489.0,-4.0,1:37.0,1.1/2,39.9,2.0,7.7,20260403-22-04
3.0,3,5,5,デルマラメール,30043405896,金沢,牝4,55.0,加藤翔,加藤義,438.0,-10.0,1:37.4,2,40.1,3.0,10.0,20260403-22-04
4.0,4,6,6,ナツミカン,30032409786,金沢,牡5,54.0,▲浅野登,中川雅,436.0,-2.0,1:37.7,1.1/2,40.4,4.0,19.6,20260403-22-04
5.0,5,7,7,レイワガンタン,30043407166,金沢,セン7,57.0,吉田晃,佐藤茂,465.0,2.0,1:38.1,2,40.9,6.0,56.0,20260403-22-04
6.0,6,4,4,ネムレスクイーン,30049404086,金沢,牝5,55.0,沖静男,川添明,455.0,-4.0,1:38.5,2,41.0,7.0,98.6,20260403-22-04
7.0,7,1,1,ワンモアチャンス,30095401686,金沢,牝5,55.0,栗原大,菅原欣,460.0,4.0,1:38.8,1.1/2,41.0,5.0,31.9,20260403-22-04
1.0,1,8,8,ホワイトナイル,40021402907,金沢,セン3,57.0,吉原寛,加藤義,467.0,-19.0,1:43.4,,42.9,1.0,2.2,20260403-22-05
2.0,2,2,2,オーシャンドリーム,30028409007,金沢,牝3,55.0,栗原大,菅原欣,494.0,6.0,1:43.5,1/2,41.5,3.0,3.6,20260403-22-05
3.0,3,1,1,ロードキャリバー,30013400707,金沢,牡3,57.0,魚住謙,鋤田誠,515.0,15.0,1:44.9,7,42.3,2.0,3.0,20260403-22-05
4.0,4,3,3,シンデレラヒメ,40030408907,金沢,牝3,55.0,沖静男,藤田弘,463.0,3.0,1:45.8,4,43.8,4.0,7.0,20260403-22-05
5.0,5,7,7,ダズリングゲーム,30095404807,金沢,牝3,55.0,田知弘,金田一,475.0,1.0,1:48.4,大差,45.7,6.0,65.1,20260403-22-05
6.0,6,4,4,リケアカッペリーニ,30083404307,金沢,牝3,52.0,▲浅野登,加藤義,451.0,-7.0,1:48.7,1.1/2,44.7,5.0,32.6,20260403-22-05
7.0,7,6,6,ヨドノクラウン,30093406607,金沢,牡3,57.0,服部大,宗綱泰,455.0,2.0,1:48.7,アタマ,45.1,7.0,68.0,20260403-22-05
,取消,5,5,セレナブリーズ,30035405507,金沢,牝3,55.0,松戸政,井樋一,,,,,,,,20260403-22-05
1.0,1,8,8,ディアファニス,30057400307,金沢,牝3,55.0,吉田晃,佐藤茂,467.0,-1.0,1:46.9,,41.6,1.0,1.7,20260403-22-06
2.0,2,6,6,ナインピース,30003400207,金沢,牝3,55.0,魚住謙,鋤田誠,429.0,3.0,1:47.5,3,41.3,7.0,45.8,20260403-22-06
