rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
4.0,4,7,7,ゴットゴーゴー,30007405456,岩手,牝8,54.0,菅原辰,高橋純,501.0,2.0,1:23.9,クビ,39.4,3.0,13.0,20260406-11-04
5.0,5,5,5,サンライズダマシイ,30094400086,岩手,牡5,56.0,高橋悠,伊藤忍,525.0,2.0,1:24.0,3/4,38.8,6.0,29.9,20260406-11-04
6.0,6,6,6,コスモベラエステラ,30037406786,岩手,牡5,56.0,山本政,工藤裕,472.0,-3.0,1:24.1,クビ,38.7,8.0,49.0,20260406-11-04
7.0,7,1,1,ストレート,30054409176,岩手,牝6,54.0,高松亮,千博次,442.0,5.0,1:24.1,クビ,37.8,4.0,15.6,20260406-11-04
8.0,8,7,8,クラレット,30017407296,岩手,セン4,56.0,小林凌,木村暁,472.0,-1.0,1:24.2,3/4,39.1,7.0,34.9,20260406-11-04
9.0,9,3,3,クレーンパーディタ,30072404286,岩手,牝5,54.0,塚本涼,酒井仁,447.0,0.0,1:24.7,3,39.9,5.0,21.1,20260406-11-04
10.0,10,8,10,ハッピーグローリー,30082405496,岩手,牝4,50.0,★齋藤友,齋藤雄,462.0,-7.0,1:25.2,3,40.6,2.0,7.7,20260406-11-04
1.0,1,6,6,ラブラブバゴバゴ,30083406186,岩手,牝5,54.0,南郷家,高橋純,500.0,1.0,1:22.9,,39.0,3.0,4.3,20260406-11-05
2.0,2,1,1,マサノビジョン,30065408336,岩手,牡10,56.0,塚本涼,酒井仁,484.0,0.0,1:23.0,3/4,38.6,4.0,18.6,20260406-11-05
3.0,3,3,3,フクチャンサクラ,30097401296,岩手,牝4,54.0,菅原辰,小林俊,498.0,-7.0,1:23.1,1/2,39.3,1.0,1.8,20260406-11-05
4.0,4,7,9,アーチフライト,30064409486,岩手,牝5,54.0,阿部英,畠山信,430.0,-20.0,1:23.3,1.1/4,38.6,5.0,28.7,20260406-11-05
5.0,5,7,8,エイシンヌチマシヌ,30055401366,岩手,牝7,54.0,高松亮,千博次,453.0,3.0,1:23.3,ハナ,38.0,7.0,55.5,20260406-11-05
6.0,6,6,7,キタノクーヴェル,30018405676,岩手,牡6,56.0,小林凌,陶文峰,478.0,-4.0,1:23.6,1.1/2,38.5,6.0,32.9,20260406-11-05
7.0,7,4,4,トリクロマティック,30096404896,岩手,牡4,56.0,山本政,及川良,481.0,-8.0,1:23.6,アタマ,39.5,2.0,3.2,20260406-11-05
8.0,8,5,5,アステルグロリアス,30002407176,岩手,牝6,54.0,佐々志,板垣吉,420.0,-7.0,1:23.6,クビ,38.9,10.0,149.8,20260406-11-05
9.0,9,8,10,ナムラゴロフキン,30074407646,岩手,牡9,54.0,△坂井瑛,新田守,502.0,0.0,1:24.4,5,39.8,8.0,138.6,20260406-11-05
10.0,10,2,2,シアワセノランプ,30094409786,岩手,牝5,52.0,◇関本玲,橘友和,402.0,-1.0,1:24.4,ハナ,39.2,9.0,142.5,20260406-11-05
11.0,11,8,11,レイフォール,30047406476,岩手,牡6,56.0,岩本怜,千博次,466.0,0.0,1:24.9,3,40.5,11.0,227.7,20260406-11-05
1.0,1,5,5,アウトザロー,40091405807,岩手,牡3,56.0,村上忍,千葉幸,491.0,-3.0,1:28.4,,38.0,1.0,1.0,20260406-11-06
2.0,2,6,7,アイノヴァルキリー,30065407807,岩手,牝3,54.0,高松亮,佐藤雅,421.0,-3.0,1:29.5,7,38.9,2.0,9.0,20260406-11-06
3.0,3,8,11,トゥーナフラワー,30086405507,岩手,牝3,54.0,高橋悠,伊藤忍,465.0,0.0,1:30.8,8,39.4,4.0,26.2,20260406-11-06
4.0,4,2,2,ヤマチョウミニヨン,30026401007,岩手,牝3,54.0,岩本怜,三野通,424.0,-4.0,1:31.2,2.1/2,39.5,5.0,42.4,20260406-11-06
5.0,5,7,8,コモリヴィーナス,30092409207,岩手,牝3,54.0,菅原辰,瀬戸幸,419.0,-8.0,1:31.2,クビ,40.4,7.0,100.1,20260406-11-06
6.0,6,4,4,クラージュクリール,30025400507,岩手,セン3,56.0,阿部英,工藤裕,433.0,0.0,1:31.3,1/2,40.2,6.0,88.1,20260406-11-06
7.0,7,6,6,デスヨッテニ,30015405507,岩手,牝3,52.0,◇関本玲,齋藤雄,435.0,-3.0,1:31.4,1/2,39.9,3.0,15.2,20260406-11-06
8.0,8,1,1,ジュエルレジーナ,30028400507,岩手,牝3,54.0,小林凌,飯田弘,394.0,-5.0,1:32.1,4,40.4,9.0,122.3,20260406-11-06
9.0,9,3,3,マムティタイム,30027405907,岩手,牝3,54.0,南郷家,高橋純,401.0,-5.0,1:32.3,1,40.9,11.0,216.3,20260406-11-06
10.0,10,8,10,カクメイショヤ,30032401407,岩手,牝3,54.0,鈴木祐,櫻田康,437.0,-1.0,1:33.5,7,42.6,10.0,213.1,20260406-11-06
11.0,11,7,9,クリエ,30013406407,岩手,牡3,56.0,佐々志,三野通,495.0,4.0,1:33.8,1.3/4,41.9,8.0,114.8,20260406-11-06
1.0,1,7,8,フォースメン,30022409707,岩手,牡3,56.0,高松亮,菅原勲,504.0,9.0,1:27.9,,38.0,1.0,1.5,20260406-11-07
2.0,2,6,7,リフレララ,30047407007,岩手,牝3,54.0,村上忍,佐藤雅,470.0,-4.0,1:28.3,2.1/2,38.8,5.0,23.0,20260406-11-07
3.0,3,5,5,ダンストンセリュー,30087406707,岩手,牝3,54.0,鈴木祐,小林俊,425.0,1.0,1:28.7,2.1/2,39.4,8.0,84.5,20260406-11-07
4.0,4,8,11,モズホンマデッカ,30093406307,岩手,牝3,54.0,塚本涼,伊藤忍,407.0,2.0,1:29.3,4,38.4,7.0,27.4,20260406-11-07
5.0,5,2,2,レノヴァティオ,30052407507,岩手,牡3,56.0,高橋悠,瀬戸幸,477.0,-3.0,1:29.6,2,39.6,3.0,6.1,20260406-11-07
6.0,6,1,1,フジフックハンド,30087404307,岩手,牡3,56.0,菅原辰,瀬戸幸,544.0,3.0,1:29.9,1.3/4,40.2,4.0,10.5,20260406-11-07
7.0,7,7,9,ミクリ,30063400207,岩手,牝3,54.0,岩本怜,齋藤雄,470.0,-9.0,1:30.1,1,40.0,9.0,89.3,20260406-11-07
8.0,8,8,10,タカマキシックス,30073407107,岩手,牝3,54.0,山本政,菅原右,428.0,-1.0,1:30.2,3/4,40.5,2.0,5.4,20260406-11-07
9.0,9,4,4,ジュノヴェール,30013404107,岩手,牝3,54.0,佐々志,佐藤祐,435.0,-9.0,1:30.7,3,40.4,6.0,26.6,20260406-11-07
10.0,10,6,6,カイノミチシルベ,30057405407,岩手,牝3,54.0,山本聡,板垣吉,421.0,-3.0,1:31.2,3,41.7,10.0,96.3,20260406-11-07
11.0,11,3,3,マーブルエンジェル,30076404907,岩手,牝3,52.0,△坂井瑛,菅原勲,422.0,-19.0,1:31.2,アタマ,39.9,11.0,183.5,20260406-11-07
1.0,1,7,8,アポロプラネット,30033409166,岩手,牡7,56.0,村上忍,村上実,510.0,-6.0,1:27.4,,38.2,1.0,1.7,20260406-11-08
2.0,2,8,10,スマートハンター,30086401176,岩手,牡6,56.0,佐々志,佐藤祐,518.0,4.0,1:27.7,2,38.7,5.0,20.2,20260406-11-08
3.0,3,6,6,スターライトテール,30003401676,岩手,牡6,56.0,小林凌,酒井仁,500.0,0.0,1:28.5,5,39.0,10.0,115.0,20260406-11-08
4.0,4,3,3,タイガードラゴン,30022402186,岩手,牡5,56.0,高松亮,畠山信,469.0,3.0,1:28.5,クビ,38.7,2.0,3.4,20260406-11-08
5.0,5,8,9,ゴレイジョウ,30018401276,岩手,牝6,54.0,山本政,永田幸,476.0,0.0,1:29.2,4,40.5,4.0,9.6,20260406-11-08
6.0,6,4,4,ネバーエバー,30076401176,岩手,牡6,56.0,高橋悠,伊藤忍,441.0,1.0,1:29.6,2.1/2,39.9,6.0,20.7,20260406-11-08
7.0,7,2,2,ルアル,30015406566,岩手,牡7,56.0,阿部英,吉田司,522.0,0.0,1:30.3,4,41.8,7.0,47.5,20260406-11-08
8.0,8,1,1,メードス,30066407686,岩手,セン5,56.0,塚本涼,小林義,526.0,8.0,1:30.5,1,41.0,3.0,7.2,20260406-11-08
9.0,9,5,5,ゴールドジャンパー,30058404786,岩手,牝5,54.0,岩本怜,石川栄,430.0,-7.0,1:30.7,3/4,41.5,8.0,93.8,20260406-11-08
10.0,10,7,7,チェアリングソング,30075400146,岩手,セン9,54.0,△坂井瑛,菅原勲,466.0,-1.0,1:30.7,アタマ,41.0,9.0,112.2,20260406-11-08
1.0,1,7,9,シマサンブラック,30015407596,岩手,牡4,56.0,村上忍,畠山信,482.0,-12.0,1:41.8,,38.0,1.0,1.6,20260406-11-09
2.0,2,4,4,フォーエリーゼ,30023409096,岩手,牝4,54.0,山本政,西野直,463.0,-3.0,1:42.3,3,38.0,2.0,2.7,20260406-11-09
3.0,3,1,1,ラヴェイ,30077409996,岩手,牡4,56.0,高松亮,菅原学,465.0,2.0,1:42.6,2,37.9,3.0,9.2,20260406-11-09
4.0,4,3,3,リリアナフェアリー,30092402576,岩手,牝6,54.0,小林凌,石川栄,488.0,0.0,1:43.4,5,39.7,6.0,38.3,20260406-11-09
5.0,5,6,7,クラキンカ,30013401376,岩手,牡6,56.0,菅原辰,佐藤祐,514.0,2.0,1:43.9,3,39.4,4.0,19.1,20260406-11-09
6.0,6,8,11,エクササイズ,30074404986,岩手,牡5,56.0,鈴木祐,伊藤和,489.0,-6.0,1:43.9,ハナ,39.8,7.0,39.5,20260406-11-09
7.0,7,7,8,フタイテンホイール,30062401196,岩手,牝4,50.0,★齋藤友,齋藤雄,431.0,0.0,1:44.3,2.1/2,38.8,8.0,61.6,20260406-11-09
8.0,8,6,6,ケイツーペニー,30018401096,岩手,牝4,54.0,塚本涼,佐藤浩,455.0,6.0,1:44.6,1.3/4,39.3,5.0,25.2,20260406-11-09
9.0,9,5,5,サンリットアワーズ,40001402996,岩手,牡4,54.0,△坂井瑛,佐藤浩,472.0,10.0,1:44.7,3/4,39.0,11.0,194.7,20260406-11-09
10.0,10,8,10,マカベウス,30095402756,岩手,牡8,56.0,佐々志,佐藤祐,531.0,-3.0,1:45.4,4,39.4,10.0,148.1,20260406-11-09
11.0,11,2,2,プリンセスナイト,30013409186,岩手,牝5,54.0,岩本怜,石川栄,433.0,-7.0,1:47.2,大差,41.7,9.0,123.8,20260406-11-09
1.0,1,6,6,ブレイクバウンズ,30067407496,岩手,牡4,56.0,南郷家,橘友和,503.0,13.0,1:43.4,,38.4,2.0,2.4,20260406-11-10
2.0,2,1,1,オプティクス,30062404196,岩手,牡4,56.0,山本聡,菅原勲,500.0,3.0,1:43.9,3,39.1,1.0,2.0,20260406-11-10
3.0,3,8,11,ドドーニサンサン,30008401056,岩手,セン8,54.0,△坂井瑛,永田幸,503.0,-4.0,1:44.1,1.1/2,38.2,7.0,44.1,20260406-11-10
4.0,4,6,7,ビッグシシールーフ,30061406976,岩手,牝6,54.0,小林凌,伊藤和,481.0,-4.0,1:44.2,1/2,39.0,3.0,8.7,20260406-11-10
5.0,5,7,8,マロンジェム,30084407946,岩手,牡9,56.0,鈴木祐,橘友和,474.0,-6.0,1:44.3,1/2,38.9,4.0,13.6,20260406-11-10
6.0,6,5,5,ファンタズマ,30026403996,岩手,牡4,56.0,阿部英,及川良,484.0,6.0,1:44.4,1/2,39.5,8.0,48.7,20260406-11-10
7.0,7,8,10,キタノセレナード,30002407866,岩手,牡7,56.0,山本政,飯田弘,468.0,-2.0,1:44.9,3,39.0,5.0,17.7,20260406-11-10
8.0,8,4,4,ミヤコプレジール,30005405066,岩手,セン7,56.0,高橋悠,石川栄,534.0,-9.0,1:45.7,5,38.3,6.0,38.5,20260406-11-10
9.0,9,7,9,メイショウメイスイ,30028409456,岩手,牡8,54.0,◇関本玲,菅原勲,464.0,-2.0,1:45.7,ハナ,40.0,9.0,51.4,20260406-11-10
10.0,10,3,3,オクシタニア,30017409486,岩手,牝5,50.0,★齋藤友,永田幸,420.0,1.0,1:46.3,4,40.2,10.0,160.9,20260406-11-10
,除外,2,2,コラソン,30038405796,岩手,牡4,56.0,菅原辰,畠山信,478.0,17.0,,,,,,20260406-11-10
1.0,1,6,7,ウィンターサン,30023404596,岩手,牝4,54.0,村上忍,村上実,452.0,1.0,1:43.3,,39.5,1.0,1.5,20260406-11-11
2.0,2,7,9,ダイビングヘッド,30006405086,岩手,牝5,54.0,小林凌,橘友和,524.0,-6.0,1:43.5,3/4,39.5,6.0,46.1,20260406-11-11
3.0,3,6,8,ヴァサヴォワール,30086407496,岩手,牡4,56.0,高橋悠,木村暁,552.0,8.0,1:43.7,1.1/4,39.5,2.0,3.8,20260406-11-11
4.0,4,5,6,ヴァンナチュール,30017402076,岩手,牡6,56.0,山本政,橘友和,491.0,-1.0,1:43.8,1/2,39.7,3.0,4.4,20260406-11-11
5.0,5,4,4,ゴールドオリス,30035400986,岩手,牡5,56.0,鈴木祐,櫻田康,497.0,-7.0,1:43.8,アタマ,39.4,8.0,90.5,20260406-11-11
6.0,6,2,2,ミシロウェイ,30092400186,岩手,牡5,56.0,岩本怜,新田守,503.0,-3.0,1:44.0,1.1/4,39.8,5.0,38.8,20260406-11-11
7.0,7,8,11,ミッキーハッスル,30026400946,岩手,セン9,56.0,高松亮,及川裕,470.0,16.0,1:44.3,1.3/4,40.4,7.0,52.9,20260406-11-11
8.0,8,5,5,ヤマニンバルトロ,30083406856,岩手,牡8,56.0,山本聡,伊藤和,487.0,3.0,1:44.4,クビ,39.5,10.0,112.8,20260406-11-11
9.0,9,3,3,エクセプション,30069404186,岩手,牡5,56.0,菅原辰,瀬戸幸,462.0,11.0,1:44.6,1.1/2,39.6,11.0,118.2,20260406-11-11
10.0,10,8,12,ランペイジシチー,30026407476,岩手,牡6,56.0,南郷家,高橋純,460.0,2.0,1:44.9,1.1/2,39.2,12.0,493.5,20260406-11-11
11.0,11,1,1,ハーツケリー,30092408186,岩手,牝5,54.0,佐々志,瀬戸幸,495.0,-2.0,1:45.0,1/2,40.0,9.0,93.5,20260406-11-11
,,7,10,エイシンローテイト,30035408886,岩手,牡5,56.0,塚本涼,千博次,518.0,-16.0,,中止,,4.0,33.0,20260406-11-11
1.0,1,2,2,ファイナルキング,30025402556,岩手,牡8,56.0,岩本怜,佐藤浩,491.0,-1.0,1:27.9,,37.9,2.0,3.3,20260406-11-12
2.0,2,7,7,ゲンパチプライド,30054409766,岩手,牡7,56.0,村上忍,村上実,497.0,-1.0,1:28.0,1/2,37.6,3.0,4.8,20260406-11-12
3.0,3,8,10,ビップアクア,30023403366,岩手,牝7,54.0,山本政,佐々由,473.0,-3.0,1:28.3,1.3/4,37.8,1.0,2.2,20260406-11-12
4.0,4,1,1,ペルルセレスト,30095407886,岩手,牝5,54.0,小林凌,永田幸,445.0,7.0,1:28.9,4,38.1,4.0,10.5,20260406-11-12
5.0,5,3,3,アステローペ,30024405196,岩手,牝4,54.0,高橋悠,伊藤忍,444.0,3.0,1:29.8,6,38.1,7.0,28.6,20260406-11-12
6.0,6,4,4,コンチトーホク,40030406976,岩手,牡6,56.0,山本聡,千葉幸,478.0,5.0,1:29.9,3/4,39.6,6.0,16.0,20260406-11-12
7.0,7,8,9,テルテ,30033409476,岩手,牝6,52.0,◇関本玲,菅原右,463.0,0.0,1:29.9,ハナ,39.1,8.0,30.6,20260406-11-12
8.0,8,5,5,エヴィダンシア,30008407866,岩手,牡7,56.0,菅原辰,小林俊,509.0,2.0,1:30.2,1.3/4,39.3,9.0,87.1,20260406-11-12
9.0,9,7,8,アダマスミノル,30005402566,岩手,牡7,56.0,塚本涼,畠山信,491.0,-2.0,1:31.0,5,40.0,10.0,187.1,20260406-11-12
10.0,10,6,6,テリオスソラ,30015402986,岩手,牝5,52.0,△坂井瑛,高橋純,494.0,10.0,1:31.7,4,41.3,5.0,15.3,20260406-11-12
1.0,1,8,11,ナリノビスケッツ,30004404676,川崎,牝6,51.0,▲加藤雄,内田勝,479.0,2.0,0:56.6,,38.9,1.0,2.8,20260406-21-01
2.0,2,4,4,ルリール,30028408766,川崎,牝7,54.0,新原周,林隆之,409.0,-10.0,0:56.6,アタマ,38.2,3.0,4.3,20260406-21-01
3.0,3,6,6,コルティリオ,30094403286,川崎,セン5,56.0,岡村裕,山崎裕,443.0,0.0,0:56.7,クビ,38.7,10.0,65.6,20260406-21-01
4.0,4,1,1,ササキンポピー,30032408386,川崎,牝5,54.0,古岡勇,村田順,440.0,5.0,0:56.8,3/4,38.7,2.0,3.7,20260406-21-01
5.0,5,7,9,ゴールドボード,30002401766,浦和,牝7,54.0,秋元耕,箕輪武,523.0,1.0,0:56.8,ハナ,38.7,7.0,24.1,20260406-21-01
6.0,6,2,2,シャコンヌ,30025404876,浦和,セン6,56.0,鷹見陸,宇野博,462.0,-2.0,0:57.0,1,39.0,4.0,7.1,20260406-21-01
7.0,7,8,10,アマゴ,30055408366,浦和,牝7,54.0,保園翔,箕輪武,466.0,-7.0,0:57.1,3/4,38.2,11.0,151.3,20260406-21-01
8.0,8,3,3,キタノフローラ,30092406696,川崎,牝4,54.0,中越琉,安池成,446.0,-12.0,0:57.2,クビ,39.3,5.0,12.6,20260406-21-01
9.0,9,5,5,リュウノアーダーン,30023406756,浦和,牝8,52.0,◇中島良,川村守,431.0,-9.0,0:57.2,ハナ,39.1,6.0,22.0,20260406-21-01
10.0,10,6,7,ピノヌイ,30094406186,浦和,牡5,55.0,☆中山遥,野口孝,508.0,-7.0,0:57.6,2,38.9,8.0,28.0,20260406-21-01
11.0,11,7,8,アカルイスモウブ,30028400166,川崎,牝7,54.0,藤江渉,山田正,429.0,0.0,0:58.2,3,40.7,9.0,30.9,20260406-21-01
1.0,1,8,10,デルニエエリオント,30042404307,川崎,牡3,56.0,池谷匠,内田勝,482.0,1.0,1:32.5,,40.2,1.0,2.1,20260406-21-02
2.0,2,5,5,マロンデプティ,30066404407,川崎,牝3,54.0,町田直,甲田悟,454.0,1.0,1:32.9,2,42.1,4.0,10.8,20260406-21-02
3.0,3,2,2,グアピシマ,30095405907,川崎,牝3,54.0,福原杏,古澤悟,418.0,12.0,1:33.0,クビ,41.1,7.0,38.7,20260406-21-02
4.0,4,4,4,ヨンクン,30022405507,浦和,牡3,56.0,及川烈,長谷忍,491.0,-5.0,1:33.2,1,42.6,5.0,17.5,20260406-21-02
5.0,5,7,7,プラカーシャ,30019405107,川崎,牝3,54.0,岡村健,内田勝,461.0,3.0,1:33.3,1/2,42.5,2.0,3.1,20260406-21-02
6.0,6,3,3,チキュウ,30076404407,川崎,牡3,56.0,御神訓,林隆之,443.0,-2.0,1:33.6,1.1/2,43.0,3.0,5.0,20260406-21-02
7.0,7,1,1,ハマウルフ,30025407807,川崎,牡3,56.0,木間龍,田島寿,468.0,-13.0,1:34.0,2,42.1,9.0,71.3,20260406-21-02
8.0,8,6,6,アイノプライム,30038409207,川崎,牝3,54.0,鷹見陸,佐々仁,442.0,1.0,1:34.1,クビ,41.6,8.0,40.3,20260406-21-02
9.0,9,8,9,レインボージェンヌ,30095405007,川崎,牝3,51.0,▲加藤雄,佐藤博,427.0,-4.0,1:34.9,4,42.3,6.0,24.7,20260406-21-02
10.0,10,7,8,イアソン,30045404107,川崎,牡3,56.0,藤江渉,山田質,444.0,8.0,1:35.8,4,44.7,10.0,73.4,20260406-21-02
1.0,1,7,7,キョウエイハゴロモ,30015400007,川崎,牝3,51.0,▲加藤雄,山崎尋,467.0,5.0,1:34.0,,38.7,6.0,12.7,20260406-21-03
2.0,2,7,8,ピーエムボギー,30023408407,川崎,牡3,56.0,櫻井光,酒井忍,511.0,-4.0,1:34.9,4,39.6,5.0,11.6,20260406-21-03
3.0,3,8,10,クイーンズステート,30097404007,川崎,牝3,54.0,野畑凌,今井輝,396.0,1.0,1:34.9,クビ,39.3,2.0,3.5,20260406-21-03
4.0,4,6,6,フィーリアサミット,30066402107,川崎,牝3,53.0,☆佐野遥,田島寿,453.0,-9.0,1:35.1,1,39.4,8.0,45.2,20260406-21-03
5.0,5,2,2,ジャパンハート,30076401007,川崎,牡3,56.0,矢野貴,佐々仁,532.0,4.0,1:35.2,クビ,39.4,1.0,2.3,20260406-21-03
6.0,6,8,9,イノセントブレイヴ,30003406807,川崎,牡3,56.0,伊藤裕,佐藤博,433.0,0.0,1:35.7,2.1/2,40.0,9.0,99.6,20260406-21-03
7.0,7,1,1,ミラクルガイ,30011406907,川崎,牡3,56.0,張田昂,林隆之,474.0,-2.0,1:35.7,ハナ,39.8,4.0,11.4,20260406-21-03
8.0,8,4,4,フジパスカル,30081406907,川崎,牡3,53.0,▲杉山海,佐藤博,491.0,6.0,1:35.9,3/4,40.1,10.0,136.5,20260406-21-03
9.0,9,3,3,リュウノアーチスト,30003402207,川崎,牝3,54.0,新原周,山崎尋,455.0,9.0,1:36.0,3/4,40.2,7.0,14.8,20260406-21-03
10.0,10,5,5,キチョウ,30096409307,川崎,牝3,54.0,笹川翼,田島寿,453.0,-3.0,1:36.0,アタマ,40.3,3.0,5.3,20260406-21-03
1.0,1,5,6,バルジェロ,30087404407,川崎,牡3,56.0,町田直,山崎裕,450.0,-2.0,0:54.5,,37.1,3.0,5.3,20260406-21-04
2.0,2,4,4,グランドフロイデ,30067402707,川崎,牡3,55.0,▲加藤雄,河津裕,457.0,-1.0,0:54.6,1/2,37.4,1.0,3.0,20260406-21-04
3.0,3,7,9,フランキングライン,30042408007,川崎,牡3,55.0,笹川翼,秋山直,430.0,5.0,0:54.6,クビ,37.4,4.0,6.0,20260406-21-04
4.0,4,8,12,ドナソレイ,30022405007,川崎,牝3,54.0,櫻井光,八木喜,473.0,4.0,0:55.0,2,37.5,7.0,32.0,20260406-21-04
5.0,5,1,1,マイラーズドーン,30012407507,川崎,牝3,53.0,古岡勇,山崎裕,425.0,1.0,0:55.1,1/2,37.7,5.0,8.7,20260406-21-04
6.0,6,3,3,ビターメロン,30038409007,川崎,牝3,53.0,▲山本大,甲田悟,433.0,-3.0,0:55.2,3/4,37.8,2.0,3.5,20260406-21-04
7.0,7,6,7,ドンクベットコール,30077409407,川崎,牝3,53.0,西啓太,山崎裕,482.0,5.0,0:55.4,1,37.7,6.0,14.5,20260406-21-04
8.0,8,6,8,サモアノカイジン,30013407107,浦和,牡3,55.0,笠野雄,平山真,497.0,-7.0,0:55.8,2,37.5,11.0,90.4,20260406-21-04
