race_id,bet_type,combination,amount,popularity
20260406-11-07,exacta,8-7,1110,4
20260406-11-07,wide,7-8,450,5
20260406-11-07,wide,5-8,950,11
20260406-11-07,wide,5-7,4380,30
20260406-11-07,trio,5-7-8,8060,23
20260406-11-07,trifecta,8-7-5,16920,52
20260406-11-08,win,8,170,1
20260406-11-08,place,8,110,1
20260406-11-08,place,10,320,5
20260406-11-08,place,6,910,8
20260406-11-08,bracket,7-8,320,2
20260406-11-08,quinella,8-10,1050,4
20260406-11-08,exacta,8-10,1460,5
20260406-11-08,wide,8-10,500,8
20260406-11-08,wide,6-8,1750,16
20260406-11-08,wide,6-10,7290,39
20260406-11-08,trio,6-8-10,20790,44
20260406-11-08,trifecta,8-10-6,47250,122
20260406-11-09,win,9,160,1
20260406-11-09,place,9,100,1
20260406-11-09,place,4,100,2
20260406-11-09,place,1,130,3
20260406-11-09,bracket,4-7,230,1
20260406-11-09,quinella,4-9,210,1
20260406-11-09,exacta,9-4,350,1
20260406-11-09,wide,4-9,130,1
20260406-11-09,wide,1-9,180,2
20260406-11-09,wide,1-4,200,3
20260406-11-09,trio,1-4-9,270,1
20260406-11-09,trifecta,9-4-1,750,1
20260406-11-10,win,6,240,2
20260406-11-10,place,6,110,1
20260406-11-10,place,1,120,2
20260406-11-10,place,11,310,6
20260406-11-10,bracket,1-6,200,1
20260406-11-10,quinella,1-6,210,1
20260406-11-10,exacta,6-1,300,1
20260406-11-10,wide,1-6,140,1
20260406-11-10,wide,6-11,710,10
20260406-11-10,wide,1-11,980,14
20260406-11-10,trio,1-6-11,2060,7
20260406-11-10,trifecta,6-1-11,5280,10
20260406-11-11,win,7,150,1
20260406-11-11,place,7,120,1
20260406-11-11,place,9,380,7
20260406-11-11,place,8,120,2
20260406-11-11,bracket,6-7,700,3
20260406-11-11,quinella,7-9,2770,8
20260406-11-11,exacta,7-9,5500,11
20260406-11-11,wide,7-9,750,7
20260406-11-11,wide,7-8,170,1
20260406-11-11,wide,8-9,1120,12
20260406-11-11,trio,7-8-9,2280,6
20260406-11-11,trifecta,7-9-8,16100,37
20260406-11-12,win,2,330,2
20260406-11-12,place,2,120,1
20260406-11-12,place,7,130,3
20260406-11-12,place,10,120,2
20260406-11-12,bracket,2-7,690,3
20260406-11-12,quinella,2-7,560,3
20260406-11-12,exacta,2-7,1310,4
20260406-11-12,wide,2-7,290,3
20260406-11-12,wide,2-10,170,1
20260406-11-12,wide,7-10,190,2
20260406-11-12,trio,2-7-10,310,1
20260406-11-12,trifecta,2-7-10,2220,3
20260406-21-01,win,11,280,1
20260406-21-01,place,11,140,2
20260406-21-01,place,4,150,3
20260406-21-01,place,6,830,10
20260406-21-01,bracket,4-8,600,3
20260406-21-01,quinella,4-11,540,2
20260406-21-01,bracket_exacta,8-4,2130,11
20260406-21-01,exacta,11-4,1060,2
20260406-21-01,wide,4-11,280,3
20260406-21-01,wide,6-11,2770,28
20260406-21-01,wide,4-6,2640,27
20260406-21-01,trio,4-6-11,10070,30
20260406-21-01,trifecta,11-4-6,40040,126
20260406-21-02,win,10,210,1
20260406-21-02,place,10,140,2
20260406-21-02,place,5,200,3
20260406-21-02,place,2,650,8
20260406-21-02,bracket,5-8,1060,5
20260406-21-02,quinella,5-10,1000,4
20260406-21-02,bracket_exacta,8-5,1510,7
20260406-21-02,exacta,10-5,1490,6
20260406-21-02,wide,5-10,340,3
20260406-21-02,wide,2-10,1000,11
20260406-21-02,wide,2-5,2100,23
20260406-21-02,trio,2-5-10,7390,27
20260406-21-02,trifecta,10-5-2,22440,65
20260406-21-03,win,7,1270,6
20260406-21-03,place,7,270,5
20260406-21-03,place,8,350,7
20260406-21-03,place,10,130,1
20260406-21-03,bracket,7-7,8970,19
20260406-21-03,quinella,7-8,7590,22
20260406-21-03,bracket_exacta,7-7,7950,27
20260406-21-03,exacta,7-8,14470,41
20260406-21-03,wide,7-8,2270,22
20260406-21-03,wide,7-10,790,12
20260406-21-03,wide,8-10,710,10
20260406-21-03,trio,7-8-10,9300,33
20260406-21-03,trifecta,7-8-10,107150,258
20260406-21-04,win,6,530,3
20260406-21-04,place,6,140,2
20260406-21-04,place,4,120,1
20260406-21-04,place,9,180,4
20260406-21-04,bracket,4-5,550,2
20260406-21-04,quinella,4-6,640,2
20260406-21-04,bracket_exacta,5-4,1810,6
20260406-21-04,exacta,6-4,1680,6
20260406-21-04,wide,4-6,200,1
20260406-21-04,wide,6-9,470,6
20260406-21-04,wide,4-9,350,3
20260406-21-04,trio,4-6-9,1040,3
20260406-21-04,trifecta,6-4-9,8360,23
20260406-21-05,win,10,130,1
20260406-21-05,place,10,100,1
20260406-21-05,place,9,120,2
20260406-21-05,place,4,130,3
20260406-21-05,bracket,7-8,240,1
20260406-21-05,quinella,9-10,300,1
20260406-21-05,bracket_exacta,8-7,300,1
20260406-21-05,exacta,10-9,410,1
20260406-21-05,wide,9-10,160,1
20260406-21-05,wide,4-10,240,3
20260406-21-05,wide,4-9,390,5
20260406-21-05,trio,4-9-10,740,2
20260406-21-05,trifecta,10-9-4,1610,3
20260406-21-06,win,9,790,4
20260406-21-06,place,9,270,6
20260406-21-06,place,3,260,3
20260406-21-06,place,6,260,4
20260406-21-06,bracket,3-7,1430,10
20260406-21-06,quinella,3-9,1510,8
20260406-21-06,bracket_exacta,7-3,6450,21
20260406-21-06,exacta,9-3,3580,18
20260406-21-06,wide,3-9,560,9
20260406-21-06,wide,6-9,980,12
20260406-21-06,wide,3-6,820,11
20260406-21-06,trio,3-6-9,3720,16
20260406-21-06,trifecta,9-3-6,21450,88
20260406-21-07,win,1,3100,9
20260406-21-07,place,1,940,9
20260406-21-07,place,4,280,5
20260406-21-07,place,14,470,7
20260406-21-07,bracket,1-3,3750,13
20260406-21-07,quinella,1-4,7180,26
20260406-21-07,bracket_exacta,1-3,13270,37
20260406-21-07,exacta,1-4,20550,63
20260406-21-07,wide,1-4,2330,29
20260406-21-07,wide,1-14,14370,67
20260406-21-07,wide,4-14,2920,32
20260406-21-07,trio,1-4-14,92800,160
20260406-21-07,trifecta,1-4-14,631320,927
20260406-21-08,win,12,1020,4
20260406-21-08,place,12,230,4
20260406-21-08,place,1,130,2
20260406-21-08,place,5,120,1
20260406-21-08,bracket,1-8,2440,9
20260406-21-08,quinella,1-12,2250,8
20260406-21-08,bracket_exacta,8-1,5100,16
20260406-21-08,exacta,12-1,5120,14
20260406-21-08,wide,1-12,640,8
20260406-21-08,wide,5-12,390,3
20260406-21-08,wide,1-5,210,1
20260406-21-08,trio,1-5-12,1280,2
20260406-21-08,trifecta,12-1-5,18660,50
20260406-21-09,win,10,8900,9
20260406-21-09,place,10,1750,10
20260406-21-09,place,5,460,5
20260406-21-09,place,3,180,2
20260406-21-09,bracket,5-7,11350,21
20260406-21-09,quinella,5-10,44900,38
20260406-21-09,bracket_exacta,7-5,32490,44
20260406-21-09,exacta,10-5,135580,77
20260406-21-09,wide,5-10,5240,34
20260406-21-09,wide,3-10,3620,29
20260406-21-09,wide,3-5,990,10
20260406-21-09,trio,3-5-10,65020,77
20260406-21-09,trifecta,10-5-3,968180,554
20260406-21-10,win,2,200,1
20260406-21-10,place,2,110,1
20260406-21-10,place,1,210,4
20260406-21-10,place,4,180,3
20260406-21-10,bracket,1-2,970,3
20260406-21-10,quinella,1-2,860,2
20260406-21-10,bracket_exacta,2-1,1130,3
20260406-21-10,exacta,2-1,1070,3
20260406-21-10,wide,1-2,340,2
20260406-21-10,wide,2-4,420,4
20260406-21-10,wide,1-4,1040,15
20260406-21-10,trio,1-2-4,2330,8
20260406-21-10,trifecta,2-1-4,10200,32
20260406-21-11,win,7,380,2
20260406-21-11,place,7,180,4
20260406-21-11,place,4,130,1
20260406-21-11,place,8,360,6
20260406-21-11,bracket,4-7,360,1
20260406-21-11,quinella,4-7,450,1
20260406-21-11,bracket_exacta,7-4,900,3
20260406-21-11,exacta,7-4,1070,2
20260406-21-11,wide,4-7,260,1
20260406-21-11,wide,7-8,1030,14
20260406-21-11,wide,4-8,860,12
20260406-21-11,trio,4-7-8,2390,10
20260406-21-11,trifecta,7-4-8,9480,36
20260406-21-12,win,1,390,2
20260406-21-12,place,1,200,2
20260406-21-12,place,8,380,6
20260406-21-12,place,10,420,8
20260406-21-12,bracket,1-6,1340,5
20260406-21-12,quinella,1-8,2590,10
20260406-21-12,bracket_exacta,1-6,2080,9
20260406-21-12,exacta,1-8,3360,11
20260406-21-12,wide,1-8,840,11
20260406-21-12,wide,1-10,1040,12
20260406-21-12,wide,8-10,2280,25
20260406-21-12,trio,1-8-10,10610,36
20260406-21-12,trifecta,1-8-10,43490,124
20260406-32-01,win,6,160,1
20260406-32-01,place,6,100,1
20260406-32-01,place,1,100,2
20260406-32-01,place,4,220,5
20260406-32-01,quinella,1-6,110,1
20260406-32-01,exacta,6-1,240,2
20260406-32-01,wide,1-6,100,1
20260406-32-01,wide,4-6,270,3
20260406-32-01,wide,1-4,370,8
20260406-32-01,trio,1-4-6,460,3
20260406-32-01,trifecta,6-1-4,1040,3
20260406-32-02,win,7,290,2
20260406-32-02,place,7,120,1
20260406-32-02,place,4,120,2
20260406-32-02,place,12,130,3
20260406-32-02,bracket,4-6,960,5
20260406-32-02,quinella,4-7,820,2
20260406-32-02,exacta,7-4,1800,5
20260406-32-02,wide,4-7,430,4
20260406-32-02,wide,7-12,300,2
20260406-32-02,wide,4-12,320,3
20260406-32-02,trio,4-7-12,1080,1
20260406-32-02,trifecta,7-4-12,5920,5
20260406-32-03,win,3,170,1
20260406-32-03,place,3,100,1
20260406-32-03,place,7,140,4
20260406-32-03,place,6,130,3
20260406-32-03,bracket,3-6,340,1
20260406-32-03,quinella,3-7,480,2
20260406-32-03,exacta,3-7,680,2
20260406-32-03,wide,3-7,240,3
20260406-32-03,wide,3-6,140,1
20260406-32-03,wide,6-7,350,5
20260406-32-03,trio,3-6-7,520,2
20260406-32-03,trifecta,3-7-6,2040,4
20260406-32-04,win,3,670,4
20260406-32-04,place,3,140,4
20260406-32-04,place,9,120,2
20260406-32-04,place,7,110,1
20260406-32-04,bracket,3-8,1470,5
20260406-32-04,quinella,3-9,1220,5
20260406-32-04,exacta,3-9,3180,13
20260406-32-04,wide,3-9,280,4
20260406-32-04,wide,3-7,340,5
20260406-32-04,wide,7-9,230,2
20260406-32-04,trio,3-7-9,890,2
20260406-32-04,trifecta,3-9-7,11660,38
20260406-32-05,win,1,620,3
20260406-32-05,place,1,190,3
20260406-32-05,place,2,130,1
20260406-32-05,place,12,240,4
20260406-32-05,bracket,1-2,640,2
20260406-32-05,quinella,1-2,550,2
20260406-32-05,exacta,1-2,2060,5
20260406-32-05,wide,1-2,240,2
20260406-32-05,wide,1-12,1010,11
20260406-32-05,wide,2-12,730,8
20260406-32-05,trio,1-2-12,2010,5
20260406-32-05,trifecta,1-2-12,14120,33
20260406-32-06,win,2,130,1
20260406-32-06,place,2,100,1
20260406-32-06,place,5,130,2
20260406-32-06,place,1,160,3
20260406-32-06,bracket,2-5,260,1
20260406-32-06,quinella,2-5,220,1
20260406-32-06,exacta,2-5,310,1
20260406-32-06,wide,2-5,140,1
20260406-32-06,wide,1-2,300,4
20260406-32-06,wide,1-5,440,7
20260406-32-06,trio,1-2-5,670,2
20260406-32-06,trifecta,2-5-1,1410,3
20260406-32-07,win,8,180,1
20260406-32-07,place,8,110,1
20260406-32-07,place,7,200,4
20260406-32-07,place,4,120,2
20260406-32-07,bracket,6-7,430,2
20260406-32-07,quinella,7-8,400,2
20260406-32-07,exacta,8-7,590,2
20260406-32-07,wide,7-8,220,2
20260406-32-07,wide,4-8,340,4
20260406-32-07,wide,4-7,730,10
20260406-32-07,trio,4-7-8,1170,4
20260406-32-07,trifecta,8-7-4,3660,9
20260406-32-08,win,7,270,2
20260406-32-08,place,7,120,2
20260406-32-08,place,4,130,3
20260406-32-08,place,3,110,1
20260406-32-08,quinella,4-7,1370,7
20260406-32-08,exacta,7-4,2060,9
20260406-32-08,wide,4-7,370,7
20260406-32-08,wide,3-7,140,1
20260406-32-08,wide,3-4,180,2
20260406-32-08,trio,3-4-7,460,1
20260406-32-08,trifecta,7-4-3,4350,15
20260406-32-09,win,3,260,2
20260406-32-09,place,3,100,2
20260406-32-09,place,1,100,1
20260406-32-09,place,4,100,3
20260406-32-09,quinella,1-3,240,1
20260406-32-09,exacta,3-1,480,2
20260406-32-09,wide,1-3,130,1
20260406-32-09,wide,3-4,170,3
20260406-32-09,wide,1-4,140,2
20260406-32-09,trio,1-3-4,220,1
20260406-32-09,trifecta,3-1-4,1170,3
20260406-32-10,win,5,180,1
20260406-32-10,place,5,140,2
20260406-32-10,place,10,470,6
20260406-32-10,place,1,270,4
20260406-32-10,bracket,5-8,910,4
20260406-32-10,quinella,5-10,2910,8
20260406-32-10,exacta,5-10,3900,8
20260406-32-10,wide,5-10,600,6
20260406-32-10,wide,1-5,430,4
20260406-32-10,wide,1-10,1890,15
20260406-32-10,trio,1-5-10,6550,19
20260406-32-10,trifecta,5-10-1,29570,64
20260406-32-11,win,1,130,1
20260406-32-11,place,1,100,1
20260406-32-11,place,2,170,4
20260406-32-11,place,8,120,2
20260406-32-11,bracket,1-2,680,2
20260406-32-11,quinella,1-2,680,3
20260406-32-11,exacta,1-2,940,4
20260406-32-11,wide,1-2,220,4
20260406-32-11,wide,1-8,130,1
20260406-32-11,wide,2-8,240,5
20260406-32-11,trio,1-2-8,320,2
20260406-32-11,trifecta,1-2-8,1640,6
