race_id,bet_type,combination,amount,popularity
20260413-20-12,quinella,8-12,8290,23
20260413-20-12,bracket_exacta,7-5,2110,8
20260413-20-12,exacta,12-8,10180,31
20260413-20-12,wide,8-12,3000,28
20260413-20-12,wide,4-12,370,4
20260413-20-12,wide,4-8,4640,36
20260413-20-12,trio,4-8-12,15780,49
20260413-20-12,trifecta,12-8-4,60090,169
20260413-24-01,win,7,360,2
20260413-24-01,place,7,120,1
20260413-24-01,place,4,130,4
20260413-24-01,place,8,130,2
20260413-24-01,bracket,4-6,390,2
20260413-24-01,quinella,4-7,700,4
20260413-24-01,exacta,7-4,1330,3
20260413-24-01,wide,4-7,260,3
20260413-24-01,wide,7-8,230,2
20260413-24-01,wide,4-8,340,6
20260413-24-01,trio,4-7-8,840,2
20260413-24-01,trifecta,7-4-8,4490,8
20260413-24-02,win,2,540,3
20260413-24-02,place,2,170,3
20260413-24-02,place,10,120,1
20260413-24-02,place,3,480,8
20260413-24-02,bracket,2-7,860,4
20260413-24-02,quinella,2-10,770,3
20260413-24-02,exacta,2-10,1690,5
20260413-24-02,wide,2-10,330,3
20260413-24-02,wide,2-3,2600,25
20260413-24-02,wide,3-10,1180,12
20260413-24-02,trio,2-3-10,6860,26
20260413-24-02,trifecta,2-10-3,32990,116
20260413-24-03,win,4,280,2
20260413-24-03,place,4,130,1
20260413-24-03,place,10,150,3
20260413-24-03,place,3,730,10
20260413-24-03,bracket,4-8,650,2
20260413-24-03,quinella,4-10,690,2
20260413-24-03,exacta,4-10,1120,3
20260413-24-03,wide,4-10,420,4
20260413-24-03,wide,3-4,1290,13
20260413-24-03,wide,3-10,2610,27
20260413-24-03,trio,3-4-10,7300,24
20260413-24-03,trifecta,4-10-3,16730,55
20260413-24-04,win,7,150,1
20260413-24-04,place,7,120,1
20260413-24-04,place,4,190,3
20260413-24-04,place,3,230,5
20260413-24-04,bracket,4-7,730,3
20260413-24-04,quinella,4-7,560,2
20260413-24-04,exacta,7-4,950,4
20260413-24-04,wide,4-7,230,2
20260413-24-04,wide,3-7,430,5
20260413-24-04,wide,3-4,920,13
20260413-24-04,trio,3-4-7,1800,5
20260413-24-04,trifecta,7-4-3,4860,16
20260413-24-05,win,5,130,1
20260413-24-05,place,5,100,1
20260413-24-05,place,6,110,2
20260413-24-05,place,9,180,4
20260413-24-05,bracket,5-6,150,1
20260413-24-05,quinella,5-6,190,1
20260413-24-05,exacta,5-6,170,1
20260413-24-05,wide,5-6,120,1
20260413-24-05,wide,5-9,200,5
20260413-24-05,wide,6-9,170,2
20260413-24-05,trio,5-6-9,300,1
20260413-24-05,trifecta,5-6-9,610,2
20260413-24-06,win,2,120,1
20260413-24-06,place,2,100,1
20260413-24-06,place,7,200,5
20260413-24-06,place,9,150,2
20260413-24-06,bracket,2-7,360,2
20260413-24-06,quinella,2-7,1170,6
20260413-24-06,exacta,2-7,1900,7
20260413-24-06,wide,2-7,320,4
20260413-24-06,wide,2-9,230,2
20260413-24-06,wide,7-9,1000,13
20260413-24-06,trio,2-7-9,1630,5
20260413-24-06,trifecta,2-7-9,5120,14
20260413-24-07,win,7,170,1
20260413-24-07,place,7,120,1
20260413-24-07,place,5,160,4
20260413-24-07,place,4,150,3
20260413-24-07,bracket,5-7,770,3
20260413-24-07,quinella,5-7,910,3
20260413-24-07,exacta,7-5,1230,3
20260413-24-07,wide,5-7,290,3
20260413-24-07,wide,4-7,200,1
20260413-24-07,wide,4-5,550,7
20260413-24-07,trio,4-5-7,1130,2
20260413-24-07,trifecta,7-5-4,4050,4
20260413-24-08,win,6,1110,6
20260413-24-08,place,6,240,4
20260413-24-08,place,1,120,1
20260413-24-08,place,10,240,5
20260413-24-08,bracket,1-6,1330,7
20260413-24-08,quinella,1-6,2160,8
20260413-24-08,exacta,6-1,6170,23
20260413-24-08,wide,1-6,730,8
20260413-24-08,wide,6-10,1280,16
20260413-24-08,wide,1-10,660,6
20260413-24-08,trio,1-6-10,3810,14
20260413-24-08,trifecta,6-1-10,39480,140
20260413-24-09,win,2,470,4
20260413-24-09,place,2,210,4
20260413-24-09,place,10,390,6
20260413-24-09,place,6,1780,10
20260413-24-09,bracket,2-8,1730,8
20260413-24-09,quinella,2-10,4140,13
20260413-24-09,exacta,2-10,5640,20
20260413-24-09,wide,2-10,1150,15
20260413-24-09,wide,2-6,3910,28
20260413-24-09,wide,6-10,6990,39
20260413-24-09,trio,2-6-10,76640,92
20260413-24-09,trifecta,2-10-6,350580,414
20260413-24-10,win,10,130,1
20260413-24-10,place,10,100,1
20260413-24-10,place,11,120,2
20260413-24-10,place,6,230,6
20260413-24-10,bracket,8-8,230,1
20260413-24-10,quinella,10-11,290,1
20260413-24-10,exacta,10-11,360,1
20260413-24-10,wide,10-11,140,1
20260413-24-10,wide,6-10,270,3
20260413-24-10,wide,6-11,480,7
20260413-24-10,trio,6-10-11,490,1
20260413-24-10,trifecta,10-11-6,1330,1
20260413-24-11,win,7,120,1
20260413-24-11,place,7,100,1
20260413-24-11,place,1,130,3
20260413-24-11,place,5,130,2
20260413-24-11,bracket,1-7,280,1
20260413-24-11,quinella,1-7,250,1
20260413-24-11,exacta,7-1,310,1
20260413-24-11,wide,1-7,120,1
20260413-24-11,wide,5-7,160,2
20260413-24-11,wide,1-5,260,4
20260413-24-11,trio,1-5-7,310,1
20260413-24-11,trifecta,7-1-5,830,1
20260413-24-12,win,11,600,3
20260413-24-12,place,11,190,3
20260413-24-12,place,9,250,4
20260413-24-12,place,3,260,5
20260413-24-12,bracket,7-8,3530,16
20260413-24-12,quinella,9-11,2980,15
20260413-24-12,exacta,11-9,4710,24
20260413-24-12,wide,9-11,1150,18
20260413-24-12,wide,3-11,650,8
20260413-24-12,wide,3-9,1470,21
20260413-24-12,trio,3-9-11,7240,29
20260413-24-12,trifecta,11-9-3,40140,141
