race_id,date,baba_code,baba_name,race_no,title,surface,distance,weather,going
20260413-11-01,2026-04-13,11,水沢,1,Ｃ２,ダート,850,晴,稍重
20260413-11-02,2026-04-13,11,水沢,2,Ｃ２,ダート,850,晴,稍重
20260413-11-03,2026-04-13,11,水沢,3,Ｃ２七組,ダート,1400,晴,稍重
20260413-11-04,2026-04-13,11,水沢,4,Ｃ２六組,ダート,1400,晴,稍重
20260413-11-05,2026-04-13,11,水沢,5,Ｃ２五組,ダート,1400,晴,稍重
20260413-11-06,2026-04-13,11,水沢,6,３歳Ｃ２二組,ダート,1300,晴,稍重
20260413-11-07,2026-04-13,11,水沢,7,３歳Ｃ２一組,ダート,1300,晴,稍重
20260413-11-08,2026-04-13,11,水沢,8,Ｃ１五組,ダート,1400,晴,稍重
20260413-11-09,2026-04-13,11,水沢,9,Ｃ１四組,ダート,1400,晴,稍重
20260413-11-10,2026-04-13,11,水沢,10,オレンジプリンセス賞Ｃ１三組,ダート,1400,晴,稍重
20260413-11-11,2026-04-13,11,水沢,11,若草特別Ａ三組,ダート,1600,晴,稍重
20260413-11-12,2026-04-13,11,水沢,12,陽春特別Ａ二組,ダート,1600,晴,稍重
20260413-20-01,2026-04-13,20,大井,1,Ｃ３六 七,ダート,1600,曇,良
20260413-20-02,2026-04-13,20,大井,2,Ｃ３六 七,ダート,1200,曇,良
20260413-20-03,2026-04-13,20,大井,3,３歳１４ １５,ダート,1400,曇,良
20260413-20-04,2026-04-13,20,大井,4,３歳１４ １５,ダート,1200,曇,良
20260413-20-05,2026-04-13,20,大井,5,３歳１２ １３,ダート,1400,曇,良
20260413-20-06,2026-04-13,20,大井,6,３歳１２ １３,ダート,1200,曇,良
20260413-20-07,2026-04-13,20,大井,7,クラシックチャレンジ３歳選抜馬オープン,ダート,1800,曇,良
20260413-20-08,2026-04-13,20,大井,8,ビアーグルト賞Ｃ２十三 十四 十五,ダート,1600,曇,良
20260413-20-09,2026-04-13,20,大井,9,プリマヴェーラ賞Ｂ１以下選抜特別,ダート,1800,曇,良
20260413-20-10,2026-04-13,20,大井,10,Ｃ２十三 十四 十五,ダート,1400,曇,良
20260413-20-11,2026-04-13,20,大井,11,木の芽坂賞Ｂ３一選抜特別,ダート,1600,曇,良
20260413-20-12,2026-04-13,20,大井,12,Ｃ２十三 十四 十五,ダート,1200,曇,良
20260413-24-01,2026-04-13,24,名古屋,1,３歳４組,ダート,1500,曇,良
20260413-24-02,2026-04-13,24,名古屋,2,３歳３組,ダート,1400,曇,良
20260413-24-03,2026-04-13,24,名古屋,3,Ｃ７組,ダート,1400,曇,良
20260413-24-04,2026-04-13,24,名古屋,4,Ｃ６組,ダート,1500,曇,良
20260413-24-05,2026-04-13,24,名古屋,5,Ｃ５組,ダート,1500,曇,良
20260413-24-06,2026-04-13,24,名古屋,6,きたさん、えりさん披露宴記念日Ｃ４,ダート,1500,曇,良
20260413-24-07,2026-04-13,24,名古屋,7,桜湯（さくらゆ）賞Ｃ３,ダート,1700,曇,良
20260413-24-08,2026-04-13,24,名古屋,8,Ｂ１３組,ダート,1500,曇,良
20260413-24-09,2026-04-13,24,名古屋,9,桜衣（さくらごろも）賞Ｃ２,ダート,1400,曇,良
20260413-24-10,2026-04-13,24,名古屋,10,桜雲（おううん）特別Ｃ１,ダート,1500,曇,良
20260413-24-11,2026-04-13,24,名古屋,11,夜桜（よざくら）特別Ａ２,ダート,1500,曇,良
20260413-24-12,2026-04-13,24,名古屋,12,Ｂ１２組,ダート,1700,曇,良
