race_id,bet_type,combination,amount,popularity
20260415-23-07,trio,2-6-8,2570,8
20260415-23-07,trifecta,6-2-8,17790,60
20260415-23-08,win,2,120,1
20260415-23-08,place,2,100,1
20260415-23-08,place,4,110,2
20260415-23-08,place,1,430,7
20260415-23-08,quinella,2-4,160,1
20260415-23-08,exacta,2-4,230,1
20260415-23-08,wide,2-4,140,1
20260415-23-08,wide,1-2,760,8
20260415-23-08,wide,1-4,1400,15
20260415-23-08,trio,1-2-4,1670,6
20260415-23-08,trifecta,2-4-1,2860,10
20260415-23-09,win,1,140,1
20260415-23-09,place,1,100,1
20260415-23-09,place,3,100,2
20260415-23-09,place,8,110,3
20260415-23-09,bracket,1-3,350,1
20260415-23-09,quinella,1-3,410,2
20260415-23-09,exacta,1-3,620,2
20260415-23-09,wide,1-3,230,3
20260415-23-09,wide,1-8,130,1
20260415-23-09,wide,3-8,390,7
20260415-23-09,trio,1-3-8,540,1
20260415-23-09,trifecta,1-3-8,1720,3
20260415-23-10,win,2,620,3
20260415-23-10,place,2,180,2
20260415-23-10,place,7,190,3
20260415-23-10,place,1,310,6
20260415-23-10,bracket,2-7,510,3
20260415-23-10,quinella,2-7,1390,6
20260415-23-10,exacta,2-7,2780,13
20260415-23-10,wide,2-7,480,6
20260415-23-10,wide,1-2,660,11
20260415-23-10,wide,1-7,1350,14
20260415-23-10,trio,1-2-7,7820,23
20260415-23-10,trifecta,2-7-1,30430,97
20260415-27-01,win,5,150,1
20260415-27-01,place,5,110,1
20260415-27-01,place,7,250,5
20260415-27-01,place,6,160,3
20260415-27-01,bracket,5-7,770,5
20260415-27-01,quinella,5-7,1310,5
20260415-27-01,exacta,5-7,1810,7
20260415-27-01,wide,5-7,510,6
20260415-27-01,wide,5-6,240,3
20260415-27-01,wide,6-7,1220,18
20260415-27-01,trio,5-6-7,2460,12
20260415-27-01,trifecta,5-7-6,8900,34
20260415-27-02,win,10,230,1
20260415-27-02,place,10,120,2
20260415-27-02,place,6,400,7
20260415-27-02,place,8,120,1
20260415-27-02,bracket,6-8,2200,9
20260415-27-02,quinella,6-10,2320,8
20260415-27-02,exacta,10-6,3370,13
20260415-27-02,wide,6-10,850,12
20260415-27-02,wide,8-10,170,1
20260415-27-02,wide,6-8,1000,14
20260415-27-02,trio,6-8-10,1650,5
20260415-27-02,trifecta,10-6-8,8290,24
20260415-27-03,win,4,110,1
20260415-27-03,place,4,100,1
20260415-27-03,place,7,150,3
20260415-27-03,place,6,160,4
20260415-27-03,bracket,4-7,270,2
20260415-27-03,quinella,4-7,320,2
20260415-27-03,exacta,4-7,340,2
20260415-27-03,wide,4-7,210,2
20260415-27-03,wide,4-6,300,3
20260415-27-03,wide,6-7,910,11
20260415-27-03,trio,4-6-7,930,4
20260415-27-03,trifecta,4-7-6,1660,5
20260415-27-04,win,12,1190,5
20260415-27-04,place,12,270,5
20260415-27-04,place,10,130,1
20260415-27-04,place,1,370,7
20260415-27-04,bracket,7-8,290,1
20260415-27-04,quinella,10-12,840,4
20260415-27-04,exacta,12-10,3210,10
20260415-27-04,wide,10-12,430,4
20260415-27-04,wide,1-12,2110,26
20260415-27-04,wide,1-10,640,6
20260415-27-04,trio,1-10-12,3470,13
20260415-27-04,trifecta,12-10-1,22850,72
20260415-27-05,win,1,3880,7
20260415-27-05,place,1,680,7
20260415-27-05,place,11,320,5
20260415-27-05,place,3,240,3
20260415-27-05,bracket,1-8,4800,11
20260415-27-05,quinella,1-11,32570,28
20260415-27-05,exacta,1-11,71360,64
20260415-27-05,wide,1-11,4360,28
20260415-27-05,wide,1-3,1200,13
20260415-27-05,wide,3-11,1650,18
20260415-27-05,trio,1-3-11,33140,56
20260415-27-05,trifecta,1-11-3,519830,464
20260415-27-06,win,7,150,1
20260415-27-06,place,7,110,1
20260415-27-06,place,6,180,4
20260415-27-06,place,4,260,6
20260415-27-06,bracket,5-6,400,1
20260415-27-06,quinella,6-7,420,1
20260415-27-06,exacta,7-6,520,1
20260415-27-06,wide,6-7,200,1
20260415-27-06,wide,4-7,360,5
20260415-27-06,wide,4-6,490,6
20260415-27-06,trio,4-6-7,1010,2
20260415-27-06,trifecta,7-6-4,2770,2
20260415-27-07,win,9,110,1
20260415-27-07,place,9,100,1
20260415-27-07,place,3,210,5
20260415-27-07,place,2,120,2
20260415-27-07,bracket,3-8,550,3
20260415-27-07,quinella,3-9,480,3
20260415-27-07,exacta,9-3,500,2
20260415-27-07,wide,3-9,230,3
20260415-27-07,wide,2-9,120,1
20260415-27-07,wide,2-3,460,7
20260415-27-07,trio,2-3-9,580,2
20260415-27-07,trifecta,9-3-2,1580,6
20260415-27-08,win,5,100,1
20260415-27-08,place,5,100,1
20260415-27-08,place,4,130,3
20260415-27-08,place,8,170,4
20260415-27-08,bracket,4-5,270,1
20260415-27-08,quinella,4-5,270,1
20260415-27-08,exacta,5-4,320,1
20260415-27-08,wide,4-5,170,2
20260415-27-08,wide,5-8,230,4
20260415-27-08,wide,4-8,560,7
20260415-27-08,trio,4-5-8,870,3
20260415-27-08,trifecta,5-4-8,1560,4
20260415-27-09,win,7,200,2
20260415-27-09,place,7,100,2
20260415-27-09,place,2,100,1
20260415-27-09,place,6,140,3
20260415-27-09,bracket,2-7,130,1
20260415-27-09,quinella,2-7,160,1
20260415-27-09,exacta,7-2,290,2
20260415-27-09,wide,2-7,120,1
20260415-27-09,wide,6-7,260,6
20260415-27-09,wide,2-6,260,5
20260415-27-09,trio,2-6-7,280,1
20260415-27-09,trifecta,7-2-6,1080,1
20260415-27-10,win,8,310,2
20260415-27-10,place,8,100,2
20260415-27-10,place,10,100,3
20260415-27-10,place,4,100,1
20260415-27-10,bracket,7-8,250,1
20260415-27-10,quinella,8-10,410,2
20260415-27-10,exacta,8-10,780,2
20260415-27-10,wide,8-10,180,3
20260415-27-10,wide,4-8,180,1
20260415-27-10,wide,4-10,190,4
20260415-27-10,trio,4-8-10,250,1
20260415-27-10,trifecta,8-10-4,1560,4
20260415-27-11,win,1,200,1
20260415-27-11,place,1,110,1
20260415-27-11,place,4,130,2
20260415-27-11,place,5,210,5
20260415-27-11,bracket,1-4,360,1
20260415-27-11,quinella,1-4,370,1
20260415-27-11,exacta,1-4,580,1
20260415-27-11,wide,1-4,170,1
20260415-27-11,wide,1-5,380,5
20260415-27-11,wide,4-5,550,10
20260415-27-11,trio,1-4-5,1220,4
20260415-27-11,trifecta,1-4-5,3620,6
20260415-27-12,win,10,150,1
20260415-27-12,place,10,120,2
20260415-27-12,place,3,120,1
20260415-27-12,place,12,200,4
20260415-27-12,bracket,3-7,290,1
20260415-27-12,quinella,3-10,320,1
20260415-27-12,exacta,10-3,430,1
20260415-27-12,wide,3-10,190,1
20260415-27-12,wide,10-12,350,5
20260415-27-12,wide,3-12,660,11
20260415-27-12,trio,3-10-12,1050,2
20260415-27-12,trifecta,10-3-12,2410,3
20260415-36-01,win,8,110,1
20260415-36-01,place,8,100,1
20260415-36-01,place,5,100,2
20260415-36-01,place,6,110,3
20260415-36-01,bracket,5-8,200,1
20260415-36-01,quinella,5-8,200,1
20260415-36-01,exacta,8-5,280,1
20260415-36-01,wide,5-8,120,1
20260415-36-01,wide,6-8,160,2
20260415-36-01,wide,5-6,300,5
20260415-36-01,trio,5-6-8,300,1
20260415-36-01,trifecta,8-5-6,920,1
20260415-36-02,win,6,170,1
20260415-36-02,place,6,100,1
20260415-36-02,place,9,150,4
20260415-36-02,place,2,120,2
20260415-36-02,bracket,6-8,640,2
20260415-36-02,quinella,6-9,470,2
20260415-36-02,exacta,6-9,660,2
20260415-36-02,wide,6-9,230,3
20260415-36-02,wide,2-6,160,1
20260415-36-02,wide,2-9,310,5
20260415-36-02,trio,2-6-9,510,1
20260415-36-02,trifecta,6-9-2,1480,2
20260415-36-03,win,5,200,2
20260415-36-03,place,5,100,1
20260415-36-03,place,1,110,2
20260415-36-03,place,4,290,6
20260415-36-03,bracket,1-5,200,1
20260415-36-03,quinella,1-5,140,1
20260415-36-03,exacta,5-1,400,2
20260415-36-03,wide,1-5,110,1
20260415-36-03,wide,4-5,730,9
20260415-36-03,wide,1-4,590,8
20260415-36-03,trio,1-4-5,830,4
20260415-36-03,trifecta,5-1-4,2820,10
20260415-36-04,win,11,180,1
20260415-36-04,place,11,100,1
20260415-36-04,place,9,110,2
20260415-36-04,place,10,130,3
20260415-36-04,bracket,6-7,160,1
20260415-36-04,quinella,9-11,230,1
20260415-36-04,exacta,11-9,350,1
20260415-36-04,wide,9-11,150,1
20260415-36-04,wide,10-11,230,2
20260415-36-04,wide,9-10,300,4
20260415-36-04,trio,9-10-11,380,1
20260415-36-04,trifecta,11-9-10,1000,1
20260415-36-05,win,5,190,1
20260415-36-05,place,5,110,1
20260415-36-05,place,2,140,2
20260415-36-05,place,10,200,5
20260415-36-05,bracket,2-5,520,2
20260415-36-05,quinella,2-5,510,2
20260415-36-05,exacta,5-2,570,1
20260415-36-05,wide,2-5,190,1
20260415-36-05,wide,5-10,380,5
20260415-36-05,wide,2-10,720,10
20260415-36-05,trio,2-5-10,1230,4
20260415-36-05,trifecta,5-2-10,3670,8
20260415-36-06,win,1,470,2
20260415-36-06,place,1,110,3
20260415-36-06,place,2,110,2
20260415-36-06,place,7,100,1
20260415-36-06,bracket,1-2,1150,4
20260415-36-06,quinella,1-2,1020,4
20260415-36-06,exacta,1-2,1520,6
20260415-36-06,wide,1-2,170,3
20260415-36-06,wide,1-7,160,2
20260415-36-06,wide,2-7,150,1
20260415-36-06,trio,1-2-7,250,1
20260415-36-06,trifecta,1-2-7,3180,10
20260415-36-07,win,9,680,3
20260415-36-07,place,9,220,4
20260415-36-07,place,5,180,3
20260415-36-07,place,8,690,7
20260415-36-07,bracket,5-8,1850,9
20260415-36-07,quinella,5-9,2290,9
20260415-36-07,exacta,9-5,5270,22
20260415-36-07,wide,5-9,710,7
20260415-36-07,wide,8-9,1710,17
20260415-36-07,wide,5-8,2380,22
20260415-36-07,trio,5-8-9,11180,36
20260415-36-07,trifecta,9-5-8,46870,153
20260415-36-08,win,10,280,2
20260415-36-08,place,10,130,2
20260415-36-08,place,8,140,4
20260415-36-08,place,7,110,1
20260415-36-08,bracket,7-8,1070,5
20260415-36-08,quinella,8-10,1410,5
20260415-36-08,exacta,10-8,2500,8
20260415-36-08,wide,8-10,320,4
20260415-36-08,wide,7-10,180,1
20260415-36-08,wide,7-8,190,2
20260415-36-08,trio,7-8-10,700,1
20260415-36-08,trifecta,10-8-7,6130,18
20260415-36-09,win,5,350,2
20260415-36-09,place,5,130,2
20260415-36-09,place,10,110,1
20260415-36-09,place,1,290,6
20260415-36-09,bracket,5-8,280,1
20260415-36-09,quinella,5-10,350,1
20260415-36-09,exacta,5-10,930,4
20260415-36-09,wide,5-10,180,1
20260415-36-09,wide,1-5,620,8
20260415-36-09,wide,1-10,560,6
20260415-36-09,trio,1-5-10,1090,4
20260415-36-09,trifecta,5-10-1,4610,12
20260415-36-10,win,12,200,2
20260415-36-10,place,12,140,2
20260415-36-10,place,10,290,4
20260415-36-10,place,9,210,3
20260415-36-10,bracket,7-8,810,3
20260415-36-10,quinella,10-12,2170,5
20260415-36-10,exacta,12-10,2640,5
20260415-36-10,wide,10-12,540,4
20260415-36-10,wide,9-12,430,3
20260415-36-10,wide,9-10,1160,14
20260415-36-10,trio,9-10-12,3720,10
20260415-36-10,trifecta,12-10-9,15790,36
20260415-36-11,win,5,270,2
20260415-36-11,place,5,140,3
20260415-36-11,place,6,510,6
20260415-36-11,place,7,130,2
20260415-36-11,quinella,5-6,4460,13
20260415-36-11,exacta,5-6,6440,18
20260415-36-11,wide,5-6,1130,13
20260415-36-11,wide,5-7,350,4
20260415-36-11,wide,6-7,920,10
20260415-36-11,trio,5-6-7,3350,12
20260415-36-11,trifecta,5-6-7,25670,77
20260415-36-12,win,5,4570,7
20260415-36-12,place,5,430,7
20260415-36-12,place,6,160,3
20260415-36-12,place,3,150,2
20260415-36-12,quinella,5-6,5640,15
20260415-36-12,exacta,5-6,15930,31
20260415-36-12,wide,5-6,1300,16
20260415-36-12,wide,3-5,1210,13
20260415-36-12,wide,3-6,340,3
20260415-36-12,trio,3-5-6,3430,13
20260415-36-12,trifecta,5-6-3,56770,133
