race_id,bet_type,combination,amount,popularity
20260409-21-05,exacta,11-2,360,1
20260409-21-05,wide,2-11,140,1
20260409-21-05,wide,6-11,960,9
20260409-21-05,wide,2-6,980,10
20260409-21-05,trio,2-6-11,1600,4
20260409-21-05,trifecta,11-2-6,4590,12
20260409-21-06,win,5,350,2
20260409-21-06,place,5,150,2
20260409-21-06,place,2,250,5
20260409-21-06,place,4,190,4
20260409-21-06,bracket,2-5,690,4
20260409-21-06,quinella,2-5,1730,8
20260409-21-06,bracket_exacta,5-2,1290,6
20260409-21-06,exacta,5-2,2990,12
20260409-21-06,wide,2-5,570,6
20260409-21-06,wide,4-5,670,10
20260409-21-06,wide,2-4,1040,14
20260409-21-06,trio,2-4-5,3490,11
20260409-21-06,trifecta,5-2-4,20610,71
20260409-21-07,win,10,1710,5
20260409-21-07,place,10,390,4
20260409-21-07,place,7,880,8
20260409-21-07,place,4,1490,9
20260409-21-07,bracket,6-7,930,4
20260409-21-07,quinella,7-10,14560,29
20260409-21-07,bracket_exacta,7-6,2270,10
20260409-21-07,exacta,10-7,44920,65
20260409-21-07,wide,7-10,4270,32
20260409-21-07,wide,4-10,10060,47
20260409-21-07,wide,4-7,15500,50
20260409-21-07,trio,4-7-10,293510,151
20260409-21-07,trifecta,10-7-4,1518390,831
20260409-21-08,win,6,2350,7
20260409-21-08,place,6,520,7
20260409-21-08,place,13,420,5
20260409-21-08,place,10,380,4
20260409-21-08,bracket,4-8,1020,4
20260409-21-08,quinella,6-13,13580,29
20260409-21-08,bracket_exacta,4-8,1640,4
20260409-21-08,exacta,6-13,27690,59
20260409-21-08,wide,6-13,2290,24
20260409-21-08,wide,6-10,2480,26
20260409-21-08,wide,10-13,1690,14
20260409-21-08,trio,6-10-13,37550,91
20260409-21-08,trifecta,6-13-10,295750,584
20260409-21-09,win,8,320,2
20260409-21-09,place,8,210,3
20260409-21-09,place,7,360,6
20260409-21-09,place,1,520,7
20260409-21-09,bracket,5-5,1920,7
20260409-21-09,quinella,7-8,1820,8
20260409-21-09,bracket_exacta,5-5,2280,13
20260409-21-09,exacta,8-7,3150,12
20260409-21-09,wide,7-8,940,13
20260409-21-09,wide,1-8,1240,15
20260409-21-09,wide,1-7,1950,19
20260409-21-09,trio,1-7-8,9960,30
20260409-21-09,trifecta,8-7-1,35000,119
20260409-21-10,win,2,360,2
20260409-21-10,place,2,160,3
20260409-21-10,place,3,150,2
20260409-21-10,place,1,350,6
20260409-21-10,bracket,2-3,770,3
20260409-21-10,quinella,2-3,880,3
20260409-21-10,bracket_exacta,2-3,1890,8
20260409-21-10,exacta,2-3,1660,5
20260409-21-10,wide,2-3,320,3
20260409-21-10,wide,1-2,980,12
20260409-21-10,wide,1-3,900,11
20260409-21-10,trio,1-2-3,2910,9
20260409-21-10,trifecta,2-3-1,11310,25
20260409-21-11,win,3,310,1
20260409-21-11,place,3,150,1
20260409-21-11,place,10,220,4
20260409-21-11,place,6,200,3
20260409-21-11,bracket,3-6,930,2
20260409-21-11,quinella,3-10,940,2
20260409-21-11,bracket_exacta,3-6,1590,4
20260409-21-11,exacta,3-10,1590,3
20260409-21-11,wide,3-10,480,4
20260409-21-11,wide,3-6,590,7
20260409-21-11,wide,6-10,950,12
20260409-21-11,trio,3-6-10,3290,9
20260409-21-11,trifecta,3-10-6,11120,19
20260409-21-12,win,3,190,1
20260409-21-12,place,3,140,1
20260409-21-12,place,2,700,9
20260409-21-12,place,10,270,4
20260409-21-12,bracket,2-3,4030,15
20260409-21-12,quinella,2-3,4370,14
20260409-21-12,bracket_exacta,3-2,5480,19
20260409-21-12,exacta,3-2,5400,17
20260409-21-12,wide,2-3,1750,17
20260409-21-12,wide,3-10,610,6
20260409-21-12,wide,2-10,4740,42
20260409-21-12,trio,2-3-10,12270,39
20260409-21-12,trifecta,3-2-10,42510,129
20260409-24-01,win,1,140,1
20260409-24-01,place,1,100,1
20260409-24-01,place,8,160,3
20260409-24-01,place,11,140,2
20260409-24-01,bracket,1-7,370,2
20260409-24-01,quinella,1-8,470,2
20260409-24-01,exacta,1-8,570,1
20260409-24-01,wide,1-8,260,2
20260409-24-01,wide,1-11,170,1
20260409-24-01,wide,8-11,300,4
20260409-24-01,trio,1-8-11,700,1
20260409-24-01,trifecta,1-8-11,2220,2
20260409-24-02,win,9,300,2
20260409-24-02,place,9,120,2
20260409-24-02,place,4,400,7
20260409-24-02,place,1,100,1
20260409-24-02,bracket,4-7,4470,13
20260409-24-02,quinella,4-9,4490,16
20260409-24-02,exacta,9-4,5230,16
20260409-24-02,wide,4-9,1170,15
20260409-24-02,wide,1-9,200,1
20260409-24-02,wide,1-4,1310,17
20260409-24-02,trio,1-4-9,4570,14
20260409-24-02,trifecta,9-4-1,24030,73
20260409-24-03,win,2,520,3
20260409-24-03,place,2,140,1
20260409-24-03,place,11,200,5
20260409-24-03,place,7,160,2
20260409-24-03,bracket,2-8,1720,7
20260409-24-03,quinella,2-11,1670,9
20260409-24-03,exacta,2-11,4450,22
20260409-24-03,wide,2-11,450,4
20260409-24-03,wide,2-7,590,9
20260409-24-03,wide,7-11,480,7
20260409-24-03,trio,2-7-11,2860,10
20260409-24-03,trifecta,2-11-7,19050,71
20260409-24-04,win,5,180,1
20260409-24-04,place,5,130,1
20260409-24-04,place,7,330,6
20260409-24-04,place,9,420,9
20260409-24-04,bracket,5-6,1050,3
20260409-24-04,quinella,5-7,1530,4
20260409-24-04,exacta,5-7,2620,7
20260409-24-04,wide,5-7,740,8
20260409-24-04,wide,5-9,820,10
20260409-24-04,wide,7-9,2340,29
20260409-24-04,trio,5-7-9,6940,24
20260409-24-04,trifecta,5-7-9,23770,65
20260409-24-05,win,5,210,1
20260409-24-05,place,5,100,1
20260409-24-05,place,10,120,2
20260409-24-05,place,2,140,3
20260409-24-05,bracket,5-8,290,1
20260409-24-05,quinella,5-10,330,1
20260409-24-05,exacta,5-10,590,1
20260409-24-05,wide,5-10,170,1
20260409-24-05,wide,2-5,210,2
20260409-24-05,wide,2-10,350,5
20260409-24-05,trio,2-5-10,540,2
20260409-24-05,trifecta,5-10-2,1940,1
20260409-24-06,win,7,330,2
20260409-24-06,place,7,120,1
20260409-24-06,place,9,180,3
20260409-24-06,place,11,200,4
20260409-24-06,bracket,6-7,840,3
20260409-24-06,quinella,7-9,1170,4
20260409-24-06,exacta,7-9,1670,6
20260409-24-06,wide,7-9,420,4
20260409-24-06,wide,7-11,590,6
20260409-24-06,wide,9-11,610,8
20260409-24-06,trio,7-9-11,2630,9
20260409-24-06,trifecta,7-9-11,11850,32
20260409-24-07,win,8,320,2
20260409-24-07,place,8,160,2
20260409-24-07,place,9,210,4
20260409-24-07,place,7,440,5
20260409-24-07,bracket,6-7,230,1
20260409-24-07,quinella,8-9,1250,5
20260409-24-07,exacta,8-9,1860,6
20260409-24-07,wide,8-9,480,5
20260409-24-07,wide,7-8,900,8
20260409-24-07,wide,7-9,3050,27
20260409-24-07,trio,7-8-9,5820,16
20260409-24-07,trifecta,8-9-7,15400,44
20260409-24-08,win,11,350,2
20260409-24-08,place,11,120,1
20260409-24-08,place,7,130,2
20260409-24-08,place,10,380,5
20260409-24-08,bracket,6-8,190,1
20260409-24-08,quinella,7-11,190,1
20260409-24-08,exacta,11-7,780,3
20260409-24-08,wide,7-11,130,1
20260409-24-08,wide,10-11,1130,14
20260409-24-08,wide,7-10,700,7
20260409-24-08,trio,7-10-11,1750,4
20260409-24-08,trifecta,11-7-10,10930,31
20260409-24-09,win,8,140,1
20260409-24-09,place,8,110,1
20260409-24-09,place,7,180,4
20260409-24-09,place,10,180,3
20260409-24-09,bracket,6-7,230,1
20260409-24-09,quinella,7-8,570,3
20260409-24-09,exacta,8-7,610,3
20260409-24-09,wide,7-8,260,3
20260409-24-09,wide,8-10,240,2
20260409-24-09,wide,7-10,860,11
20260409-24-09,trio,7-8-10,990,2
20260409-24-09,trifecta,8-7-10,3370,9
20260409-24-10,win,10,4760,7
20260409-24-10,place,10,890,8
20260409-24-10,place,4,140,1
20260409-24-10,place,9,1420,10
20260409-24-10,bracket,4-7,1910,5
20260409-24-10,quinella,4-10,3360,8
20260409-24-10,exacta,10-4,10540,24
20260409-24-10,wide,4-10,1160,12
20260409-24-10,wide,9-10,17850,52
20260409-24-10,wide,4-9,2660,21
20260409-24-10,trio,4-9-10,52180,78
20260409-24-10,trifecta,10-4-9,500220,432
20260409-24-11,win,1,210,1
20260409-24-11,place,1,110,1
20260409-24-11,place,5,170,4
20260409-24-11,place,10,130,2
20260409-24-11,bracket,1-5,330,1
20260409-24-11,quinella,1-5,770,3
20260409-24-11,exacta,1-5,1130,3
20260409-24-11,wide,1-5,380,4
20260409-24-11,wide,1-10,190,1
20260409-24-11,wide,5-10,600,9
20260409-24-11,trio,1-5-10,1340,3
20260409-24-11,trifecta,1-5-10,4660,8
20260409-24-12,win,12,450,3
20260409-24-12,place,12,180,4
20260409-24-12,place,3,130,1
20260409-24-12,place,1,190,5
20260409-24-12,bracket,3-8,530,2
20260409-24-12,quinella,3-12,570,2
20260409-24-12,exacta,12-3,1200,5
20260409-24-12,wide,3-12,300,2
20260409-24-12,wide,1-12,730,11
20260409-24-12,wide,1-3,470,6
20260409-24-12,trio,1-3-12,1640,6
20260409-24-12,trifecta,12-3-1,7320,23
20260409-27-01,win,4,300,2
20260409-27-01,place,4,100,2
20260409-27-01,place,6,100,1
20260409-27-01,place,1,180,4
20260409-27-01,quinella,4-6,130,1
20260409-27-01,exacta,4-6,370,2
20260409-27-01,wide,4-6,110,1
20260409-27-01,wide,1-4,260,4
20260409-27-01,wide,1-6,200,3
20260409-27-01,trio,1-4-6,360,2
20260409-27-01,trifecta,4-6-1,1390,6
20260409-27-02,win,1,330,2
20260409-27-02,place,1,110,2
20260409-27-02,place,8,100,1
20260409-27-02,place,3,200,5
20260409-27-02,quinella,1-8,280,1
20260409-27-02,exacta,1-8,620,2
20260409-27-02,wide,1-8,110,1
20260409-27-02,wide,1-3,410,7
20260409-27-02,wide,3-8,320,5
20260409-27-02,trio,1-3-8,710,3
20260409-27-02,trifecta,1-8-3,2750,7
20260409-27-03,win,5,100,1
20260409-27-03,place,5,100,1
20260409-27-03,place,1,210,4
20260409-27-03,place,6,240,5
20260409-27-03,quinella,1-5,420,2
20260409-27-03,exacta,5-1,460,2
20260409-27-03,wide,1-5,230,2
20260409-27-03,wide,5-6,280,4
20260409-27-03,wide,1-6,1040,12
20260409-27-03,trio,1-5-6,1560,9
20260409-27-03,trifecta,5-1-6,3300,14
20260409-27-04,win,3,900,4
20260409-27-04,place,3,140,3
20260409-27-04,place,9,100,1
20260409-27-04,place,10,130,2
20260409-27-04,bracket,3-8,490,2
20260409-27-04,quinella,3-9,510,2
20260409-27-04,exacta,3-9,1980,8
20260409-27-04,wide,3-9,210,3
20260409-27-04,wide,3-10,490,5
20260409-27-04,wide,9-10,170,1
20260409-27-04,trio,3-9-10,770,1
20260409-27-04,trifecta,3-9-10,7380,21
20260409-27-05,win,7,990,4
20260409-27-05,place,7,180,4
20260409-27-05,place,5,130,2
20260409-27-05,place,6,100,1
20260409-27-05,bracket,5-7,1210,6
20260409-27-05,quinella,5-7,1210,5
20260409-27-05,exacta,7-5,3810,12
20260409-27-05,wide,5-7,220,4
20260409-27-05,wide,6-7,310,5
20260409-27-05,wide,5-6,170,1
20260409-27-05,trio,5-6-7,590,2
20260409-27-05,trifecta,7-5-6,8340,28
20260409-27-06,win,6,150,1
20260409-27-06,place,6,100,1
20260409-27-06,place,4,150,3
20260409-27-06,place,5,320,7
20260409-27-06,quinella,4-6,380,1
20260409-27-06,exacta,6-4,420,2
20260409-27-06,wide,4-6,180,1
20260409-27-06,wide,5-6,780,10
20260409-27-06,wide,4-5,1310,16
20260409-27-06,trio,4-5-6,2550,9
20260409-27-06,trifecta,6-4-5,6030,14
20260409-27-07,win,5,1000,5
20260409-27-07,place,5,170,5
20260409-27-07,place,3,120,2
20260409-27-07,place,2,120,1
20260409-27-07,quinella,3-5,1220,7
20260409-27-07,exacta,5-3,3180,14
20260409-27-07,wide,3-5,350,7
20260409-27-07,wide,2-5,330,6
20260409-27-07,wide,2-3,170,1
20260409-27-07,trio,2-3-5,650,3
20260409-27-07,trifecta,5-3-2,8480,33
20260409-27-08,win,7,910,4
20260409-27-08,place,7,160,5
20260409-27-08,place,5,100,1
20260409-27-08,place,4,150,3
20260409-27-08,quinella,5-7,720,4
20260409-27-08,exacta,7-5,2230,9
20260409-27-08,wide,5-7,250,4
20260409-27-08,wide,4-7,390,6
20260409-27-08,wide,4-5,160,1
20260409-27-08,trio,4-5-7,710,3
20260409-27-08,trifecta,7-5-4,7140,26
20260409-27-09,win,4,150,1
20260409-27-09,place,4,120,1
20260409-27-09,place,3,140,3
20260409-27-09,place,1,140,4
20260409-27-09,quinella,3-4,360,1
20260409-27-09,exacta,4-3,470,1
20260409-27-09,wide,3-4,170,1
20260409-27-09,wide,1-4,170,2
20260409-27-09,wide,1-3,420,8
20260409-27-09,trio,1-3-4,590,2
20260409-27-09,trifecta,4-3-1,2020,4
20260409-27-10,win,6,560,4
20260409-27-10,place,6,340,4
20260409-27-10,place,1,290,3
20260409-27-10,quinella,1-6,2240,6
20260409-27-10,exacta,6-1,5680,16
20260409-27-10,wide,1-6,390,6
20260409-27-10,wide,3-6,510,7
20260409-27-10,wide,1-3,340,5
20260409-27-10,trio,1-3-6,2700,11
20260409-27-10,trifecta,6-1-3,22840,63
20260409-27-11,win,10,470,3
20260409-27-11,place,10,150,1
20260409-27-11,place,12,240,6
20260409-27-11,place,6,210,5
20260409-27-11,bracket,7-8,1850,8
20260409-27-11,quinella,10-12,2430,11
20260409-27-11,exacta,10-12,3200,16
20260409-27-11,wide,10-12,730,10
20260409-27-11,wide,6-10,650,9
20260409-27-11,wide,6-12,1310,19
20260409-27-11,trio,6-10-12,4740,18
20260409-27-11,trifecta,10-12-6,23210,86
20260409-27-12,win,8,350,2
20260409-27-12,place,8,140,2
20260409-27-12,place,10,120,1
20260409-27-12,place,6,220,5
20260409-27-12,bracket,6-7,290,1
20260409-27-12,quinella,8-10,340,1
20260409-27-12,exacta,8-10,870,2
20260409-27-12,wide,8-10,170,1
20260409-27-12,wide,6-8,560,7
20260409-27-12,wide,6-10,460,5
20260409-27-12,trio,6-8-10,1230,3
20260409-27-12,trifecta,8-10-6,6470,16
