rank,rank_raw,waku,horse_no,horse_name,horse_id,affiliation,sex_age,weight_carried,jockey,trainer,body_weight,body_weight_diff,time,margin,last3f,popularity,win_odds,race_id
1.0,1,5,5,クウェンヤ,30013406256,岩手,牝8,54.0,岩本怜,三野通,430.0,12.0,0:51.5,,36.4,1.0,1.1,20260405-11-01
2.0,2,7,7,アンズビジン,30037404646,岩手,牝9,54.0,高松亮,佐藤雅,411.0,-1.0,0:52.2,4,36.9,3.0,10.3,20260405-11-01
3.0,3,6,6,ショウリュウテン,30015401896,岩手,牡4,56.0,佐々志,瀬戸幸,451.0,8.0,0:52.3,1/2,36.9,8.0,106.4,20260405-11-01
4.0,4,8,9,リトルプリンセス,30065401696,岩手,牝4,54.0,鈴木祐,櫻田康,372.0,-2.0,0:53.0,4,37.5,5.0,19.0,20260405-11-01
5.0,5,2,2,キタスクワート,40090407816,岩手,牡12,56.0,小林凌,櫻田康,476.0,0.0,0:53.1,1/2,37.4,9.0,116.8,20260405-11-01
6.0,6,4,4,ハッサク,40070406896,岩手,セン4,54.0,◇関本玲,永田幸,421.0,1.0,0:53.1,アタマ,37.2,6.0,33.6,20260405-11-01
7.0,7,1,1,パワームーブ,30065404986,岩手,牡5,54.0,△坂井瑛,及川裕,450.0,2.0,0:53.6,3,37.5,7.0,45.3,20260405-11-01
8.0,8,3,3,エンジェルスラップ,30026404186,岩手,牝5,50.0,★齋藤友,工藤裕,420.0,-1.0,0:53.9,2,38.1,4.0,12.3,20260405-11-01
9.0,9,8,8,アストラヴェロ,40041405096,岩手,牝4,54.0,菅原辰,瀬戸幸,327.0,,0:55.6,10,39.4,2.0,8.6,20260405-11-01
1.0,1,7,8,ラムセス,30016408896,岩手,牡4,56.0,塚本涼,小林俊,462.0,5.0,1:22.8,,39.2,3.0,5.2,20260405-11-02
2.0,2,1,1,アークエタニティ,30083406896,岩手,牝4,54.0,高橋悠,伊藤忍,470.0,34.0,1:23.0,1.1/2,39.8,2.0,3.4,20260405-11-02
3.0,3,5,5,ハクアイドリーム,30003404586,岩手,牡5,56.0,佐々志,菅原右,461.0,-1.0,1:23.9,6,40.4,5.0,13.9,20260405-11-02
4.0,4,2,2,トーセンオリジン,30096400246,岩手,牡9,56.0,阿部英,菅原勲,461.0,4.0,1:23.9,ハナ,39.1,1.0,2.0,20260405-11-02
5.0,5,6,6,イモータリティ,30053406596,岩手,牡4,56.0,山本政,工藤裕,454.0,-2.0,1:24.6,4,39.5,4.0,11.1,20260405-11-02
6.0,6,3,3,ソロフィオーレ,30053408396,岩手,牝4,50.0,★齋藤友,工藤裕,402.0,9.0,1:24.7,3/4,40.3,7.0,33.0,20260405-11-02
7.0,7,7,7,ヴェニーレ,30091404856,岩手,牡8,54.0,◇関本玲,関本浩,459.0,4.0,1:24.8,クビ,39.0,6.0,15.3,20260405-11-02
8.0,8,8,10,フジサンエンヤス,30022406996,岩手,牝4,52.0,△坂井瑛,村上実,396.0,-6.0,1:25.0,1,38.3,8.0,53.9,20260405-11-02
9.0,9,8,9,ラストパラダイス,30024401386,岩手,セン5,56.0,鈴木祐,櫻田康,464.0,-3.0,1:26.5,9,39.9,10.0,146.4,20260405-11-02
10.0,10,4,4,メッチャサザン,30077403086,岩手,牡5,56.0,菅原辰,石川栄,473.0,0.0,1:26.9,2.1/2,41.9,9.0,73.9,20260405-11-02
1.0,1,8,9,ソランチャン,30032405896,岩手,牝4,52.0,△坂井瑛,伊藤忍,427.0,-1.0,1:21.8,,38.3,1.0,1.3,20260405-11-03
2.0,2,6,6,ビアンカ,30038403876,岩手,牝6,54.0,佐々志,佐藤祐,433.0,1.0,1:22.7,6,39.0,2.0,4.1,20260405-11-03
3.0,3,1,1,ジーティービート,30084401496,岩手,牡4,56.0,小林凌,佐藤敏,491.0,4.0,1:23.0,2,38.8,10.0,109.3,20260405-11-03
4.0,4,2,2,カークスマイル,30082400696,岩手,牝4,54.0,山本聡,佐藤祐,392.0,-4.0,1:23.3,1.1/2,38.3,4.0,15.6,20260405-11-03
5.0,5,5,5,カニフ,30058408166,岩手,牝7,54.0,鈴木祐,橘友和,457.0,0.0,1:23.5,1.1/2,38.9,8.0,55.1,20260405-11-03
6.0,6,7,8,リメリック,30026409486,岩手,牡5,54.0,◇関本玲,小林義,475.0,3.0,1:23.9,2.1/2,39.1,7.0,54.9,20260405-11-03
7.0,7,7,7,スフォルツオ,30058404196,岩手,牡4,56.0,菅原辰,瀬戸幸,479.0,4.0,1:24.2,1.3/4,40.7,3.0,10.7,20260405-11-03
8.0,8,3,3,グレースアイリス,30074409586,岩手,牝5,54.0,塚本涼,酒井仁,433.0,16.0,1:24.3,1/2,38.9,9.0,97.6,20260405-11-03
9.0,9,4,4,カンビフレサン,30038406996,岩手,牝4,54.0,阿部英,及川良,405.0,3.0,1:24.7,2.1/2,39.1,6.0,42.2,20260405-11-03
10.0,10,8,10,スカイロック,30087403976,岩手,牡6,56.0,岩本怜,関本浩,500.0,24.0,1:26.4,10,41.7,5.0,21.5,20260405-11-03
1.0,1,2,2,フォルテッシモダイ,30089404296,岩手,牡4,56.0,村上忍,村上実,496.0,-1.0,1:22.9,,38.8,2.0,3.8,20260405-11-04
2.0,2,1,1,ウインドモア,40090401896,岩手,牡4,56.0,岩本怜,橘友和,495.0,4.0,1:23.2,1.1/2,38.7,9.0,64.7,20260405-11-04
3.0,3,6,7,スパークルジェム,30016406096,岩手,牝4,54.0,小林凌,佐藤敏,490.0,0.0,1:23.3,1/2,38.8,8.0,51.5,20260405-11-04
4.0,4,3,3,アルデムラータ,30092403096,岩手,牝4,54.0,南郷家,佐藤敏,412.0,-4.0,1:23.3,ハナ,38.6,6.0,36.5,20260405-11-04
5.0,5,5,5,ツワモノ,30025403876,岩手,牡6,56.0,山本政,永田幸,498.0,-5.0,1:23.7,2.1/2,39.4,1.0,1.3,20260405-11-04
6.0,6,7,9,サンホワイトクリフ,30006407496,岩手,牡4,56.0,山本聡,菅原勲,419.0,-8.0,1:23.8,3/4,37.9,4.0,18.3,20260405-11-04
7.0,7,7,8,カールルイコ,30004405796,岩手,牝4,54.0,高橋悠,木村暁,416.0,8.0,1:23.8,ハナ,38.7,3.0,14.6,20260405-11-04
8.0,8,4,4,エバーアリエル,30097407686,岩手,牝5,52.0,◇関本玲,工藤裕,439.0,-1.0,1:23.9,クビ,38.4,5.0,27.1,20260405-11-04
9.0,9,8,11,ミヤビノオウザ,30064401596,岩手,牡4,56.0,佐々志,工藤裕,434.0,-2.0,1:24.6,4,39.3,10.0,91.2,20260405-11-04
10.0,10,8,10,ルレット,30046404276,岩手,牝6,54.0,塚本涼,酒井仁,484.0,0.0,1:25.2,4,39.8,7.0,36.7,20260405-11-04
11.0,11,6,6,キタノベルモント,30018400986,岩手,牡5,54.0,△坂井瑛,畠山信,454.0,-6.0,1:26.0,5,40.0,11.0,124.1,20260405-11-04
1.0,1,6,6,リアルライン,30054405807,岩手,牡3,56.0,高橋悠,千博次,481.0,-2.0,1:43.4,,39.0,2.0,5.0,20260405-11-05
2.0,2,4,4,アドレニコル,30027402807,岩手,牝3,54.0,山本聡,佐々由,475.0,6.0,1:43.6,1.1/2,38.7,3.0,7.1,20260405-11-05
3.0,3,1,1,サスケベラ,30052404407,岩手,牝3,52.0,△坂井瑛,新田守,438.0,6.0,1:44.0,2.1/2,38.5,4.0,7.8,20260405-11-05
4.0,4,2,2,メタルレイヴァー,30007406807,岩手,牡3,56.0,塚本涼,小林俊,503.0,4.0,1:44.0,クビ,38.4,6.0,23.1,20260405-11-05
5.0,5,7,7,ピコデオリサバ,30046409607,岩手,牝3,54.0,高松亮,佐藤雅,430.0,0.0,1:44.3,1.1/2,39.1,7.0,44.8,20260405-11-05
6.0,6,8,8,フカガワブギョー,30052408207,岩手,牡3,56.0,鈴木祐,板垣吉,488.0,-2.0,1:44.6,1.3/4,39.2,5.0,10.7,20260405-11-05
7.0,7,8,9,デンコウセッカ,30077402407,岩手,牝3,54.0,南郷家,櫻田樹,408.0,0.0,1:45.0,2.1/2,40.4,8.0,100.9,20260405-11-05
8.0,8,5,5,サンエイウォリアー,30075407107,岩手,牡3,56.0,村上忍,畠山信,479.0,1.0,1:45.1,クビ,40.8,1.0,1.6,20260405-11-05
9.0,9,3,3,コンバットスネル,30073405807,岩手,牝3,54.0,岩本怜,三野通,445.0,2.0,1:45.2,3/4,39.8,9.0,149.3,20260405-11-05
1.0,1,2,2,チャルドーニ,30026401886,岩手,牝5,52.0,◇関本玲,橘友和,471.0,1.0,0:50.4,,35.9,3.0,8.3,20260405-11-06
2.0,2,4,4,アースアワー,30083407766,岩手,牝7,54.0,高松亮,佐藤雅,436.0,2.0,0:50.5,3/4,35.6,5.0,12.1,20260405-11-06
3.0,3,1,1,マコトダイトウレン,30062401466,岩手,牝7,54.0,山本聡,佐藤雅,478.0,5.0,0:50.9,2.1/2,36.0,6.0,12.2,20260405-11-06
4.0,4,5,5,スマイルジョナス,30016409576,岩手,牡6,56.0,山本政,陶文峰,514.0,-8.0,0:51.1,1,36.6,1.0,1.9,20260405-11-06
5.0,5,3,3,ダグザ,30057404166,岩手,セン7,56.0,村上忍,村上実,494.0,0.0,0:51.2,3/4,36.5,2.0,3.7,20260405-11-06
6.0,6,6,6,サクラリゲル,30035402986,岩手,牡5,56.0,佐々志,板垣吉,493.0,-2.0,0:51.2,ハナ,35.7,8.0,61.0,20260405-11-06
7.0,7,7,7,ビーコンプリート,30003401736,岩手,牝10,54.0,鈴木祐,櫻田康,420.0,-2.0,0:51.3,1/2,35.3,10.0,120.8,20260405-11-06
8.0,8,8,10,ヤマニンライバリー,30072400466,岩手,牡7,56.0,菅原辰,伊藤和,483.0,1.0,0:51.6,1.1/2,37.0,4.0,12.0,20260405-11-06
9.0,9,8,9,インディーフィルム,30063404596,岩手,牝4,54.0,阿部英,及川良,466.0,3.0,0:51.7,1/2,36.3,7.0,17.2,20260405-11-06
10.0,10,7,8,グロー,30058408566,岩手,牡7,56.0,宮内勇,飯田弘,502.0,-1.0,0:51.9,1.1/4,35.7,9.0,84.2,20260405-11-06
1.0,1,4,4,ステキナココロ,30077405076,岩手,牡6,56.0,山本政,工藤裕,547.0,10.0,0:50.3,,35.1,6.0,13.6,20260405-11-07
2.0,2,7,8,ソノバシノギ,30052406996,岩手,牝4,54.0,佐々志,工藤裕,478.0,0.0,0:50.4,クビ,36.3,2.0,2.7,20260405-11-07
3.0,3,3,3,プレストエンジェル,30023400266,岩手,牝7,54.0,村上忍,飯田弘,501.0,-2.0,0:50.5,クビ,35.7,7.0,15.1,20260405-11-07
4.0,4,2,2,ファルーク,30055407846,岩手,セン9,56.0,小林凌,橘友和,473.0,-3.0,0:50.8,2,36.6,1.0,2.2,20260405-11-07
5.0,5,5,5,アイドルフェスタ,30025401196,岩手,牝4,54.0,菅原辰,瀬戸幸,462.0,2.0,0:50.9,3/4,36.8,8.0,37.3,20260405-11-07
6.0,6,6,6,アバンダンス,30048404166,岩手,牡7,56.0,塚本涼,佐々由,454.0,8.0,0:51.0,1/2,36.0,5.0,13.1,20260405-11-07
7.0,7,1,1,コンバットグランデ,30053405576,岩手,牝6,54.0,岩本怜,三野通,444.0,2.0,0:51.2,1,36.3,4.0,11.5,20260405-11-07
8.0,8,8,9,ノボユキ,30004401846,岩手,牝9,54.0,高橋悠,伊藤忍,468.0,-1.0,0:51.2,ハナ,36.6,9.0,55.1,20260405-11-07
9.0,9,7,7,タイコネン,30053409366,岩手,牝7,54.0,鈴木祐,櫻田康,479.0,-1.0,0:51.5,2,36.3,3.0,11.1,20260405-11-07
,取消,8,10,ユキノマツシマ,30003408456,岩手,牡8,56.0,阿部英,畠山信,,,,,,,,20260405-11-07
1.0,1,4,4,イイヒ,30075403586,岩手,牝5,54.0,宮内勇,橘友和,458.0,6.0,1:29.3,,40.0,8.0,53.3,20260405-11-08
2.0,2,8,11,メリア,30043409786,岩手,牝5,54.0,高橋悠,伊藤忍,429.0,2.0,1:29.4,1/2,39.5,4.0,21.7,20260405-11-08
3.0,3,1,1,カガバベル,30058402596,岩手,牡4,56.0,山本聡,三野通,524.0,3.0,1:29.5,3/4,39.5,1.0,1.1,20260405-11-08
4.0,4,8,12,シレンツィオ,30034404886,岩手,牡5,56.0,小林凌,櫻田康,412.0,-3.0,1:29.9,2.1/2,39.6,9.0,61.1,20260405-11-08
5.0,5,7,9,エールヴァーゲ,30036401886,岩手,牝5,54.0,岩本怜,三野通,413.0,-2.0,1:30.2,1.1/2,39.8,11.0,65.1,20260405-11-08
6.0,6,5,6,ネイチャーミヤビ,30015409466,岩手,牝7,54.0,鈴木祐,櫻田康,507.0,1.0,1:30.2,クビ,40.6,2.0,11.6,20260405-11-08
7.0,7,3,3,セイシークエンス,30074405266,岩手,牝7,52.0,◇関本玲,関本浩,480.0,8.0,1:30.3,1/2,40.5,7.0,41.0,20260405-11-08
8.0,8,7,10,ヤマショウクイーン,30087409986,岩手,牝5,52.0,△坂井瑛,小林義,428.0,2.0,1:30.3,ハナ,40.5,12.0,97.0,20260405-11-08
9.0,9,6,7,ラブマニック,30006404296,岩手,牝4,54.0,阿部英,菅原勲,418.0,9.0,1:30.4,クビ,40.2,6.0,37.7,20260405-11-08
10.0,10,6,8,レーヌデゼトワール,30007406066,岩手,牝7,54.0,佐々志,橘友和,480.0,-2.0,1:30.5,1/2,40.6,3.0,12.5,20260405-11-08
11.0,11,5,5,ハートループ,30024404576,岩手,牝6,54.0,菅原辰,高橋純,476.0,4.0,1:30.7,3/4,41.3,5.0,31.1,20260405-11-08
12.0,12,2,2,マグナドムス,30097409196,岩手,牡4,56.0,村上忍,櫻田康,467.0,2.0,1:32.4,10,41.7,9.0,61.1,20260405-11-08
1.0,1,4,4,スナイチゴールド,30038402376,岩手,牡6,57.0,塚本涼,千葉幸,542.0,-2.0,1:41.3,,38.6,5.0,7.3,20260405-11-09
2.0,2,7,10,ワイドカイゼリン,30004406176,岩手,牝6,54.0,菅原辰,千博次,499.0,5.0,1:41.7,2.1/2,39.2,9.0,30.2,20260405-11-09
3.0,3,6,8,タイセイストラーダ,30013403366,岩手,牡7,57.0,高松亮,佐藤雅,489.0,3.0,1:41.7,クビ,38.4,1.0,3.0,20260405-11-09
