race_id,date,baba_code,baba_name,race_no,title,surface,distance,weather,going
20260701-20-01,2026-07-01,20,大井,1,Ｃ３五,ダート,1200,曇,稍重
20260701-20-02,2026-07-01,20,大井,2,３歳七 八,ダート,1600,曇,稍重
20260701-20-03,2026-07-01,20,大井,3,３歳七 八,ダート,1200,曇,稍重
20260701-20-04,2026-07-01,20,大井,4,Ｃ２八 九,ダート,1600,曇,稍重
20260701-20-05,2026-07-01,20,大井,5,Ｃ２八 九,ダート,1200,曇,稍重
20260701-20-06,2026-07-01,20,大井,6,Ｃ１三 四 五,ダート,1600,曇,稍重
20260701-20-07,2026-07-01,20,大井,7,Ｂ３六,ダート,1200,曇,稍重
20260701-20-08,2026-07-01,20,大井,8,カイピリーニャ賞Ｃ１三 四 五,ダート,1400,曇,稍重
20260701-20-09,2026-07-01,20,大井,9,さそり座特別Ｃ１一選抜,ダート,2000,曇,稍重
20260701-20-10,2026-07-01,20,大井,10,ロマンティックナイト賞Ｂ１一選抜特別,ダート,1400,曇,稍重
20260701-20-11,2026-07-01,20,大井,11,第４９回 帝王賞JpnＩ４上選定馬重賞,ダート,2000,曇,稍重
20260701-20-12,2026-07-01,20,大井,12,タイタン賞Ｃ１三 四 五,ダート,1200,曇,稍重
20260701-24-01,2026-07-01,24,名古屋,1,名古屋モーニングフィーバー１ ３歳７,ダート,1500,曇,良
20260701-24-02,2026-07-01,24,名古屋,2,伊良湖疾風戦（いらごしっぷうせん）Ｃ７,ダート,920,曇,良
20260701-24-03,2026-07-01,24,名古屋,3,のあち２７歳おめでとう記念３歳６,ダート,1500,曇,良
20260701-24-04,2026-07-01,24,名古屋,4,３歳５組,ダート,1500,曇,良
20260701-24-05,2026-07-01,24,名古屋,5,Ｃ９組,ダート,1500,小雨,稍重
20260701-24-06,2026-07-01,24,名古屋,6,Ｃ８組,ダート,1500,小雨,稍重
20260701-24-07,2026-07-01,24,名古屋,7,天の川疾風戦（あまのがわしっぷうせん）Ｂ３,ダート,920,小雨,稍重
20260701-24-08,2026-07-01,24,名古屋,8,星合（ほしあい）特別Ｂ２,ダート,1500,小雨,稍重
20260701-24-09,2026-07-01,24,名古屋,9,檜扇（ひおうぎ）特別Ａ３,ダート,1400,小雨,稍重
20260701-24-10,2026-07-01,24,名古屋,10,半夏生（はんげしょう）特別Ａ６,ダート,1500,小雨,稍重
20260701-24-11,2026-07-01,24,名古屋,11,あすなろ杯ＢＣ,ダート,1700,雨,稍重
20260701-24-12,2026-07-01,24,名古屋,12,金シャチ最終戦７７７Ｃ,ダート,1500,雨,稍重
20260701-27-01,2026-07-01,27,園田,1,Ｃ３ ４歳以上,ダート,820,曇,稍重
20260701-27-02,2026-07-01,27,園田,2,Ｃ３二４歳以上,ダート,1400,曇,稍重
20260701-27-03,2026-07-01,27,園田,3,ＮｅｗＢｅｇｉｎｎｉｎｇ　２歳初出走,ダート,1400,曇,稍重
20260701-27-04,2026-07-01,27,園田,4,柞田（くにた）７ハロン３歳Ｃ２,ダート,1400,曇,稍重
20260701-27-05,2026-07-01,27,園田,5,五郷海老済（ごごうえびすくい）７ハロンＣ２二４歳以上,ダート,1400,曇,稍重
20260701-27-06,2026-07-01,27,園田,6,Ｃ２一４歳以上,ダート,1400,雨,稍重
20260701-27-07,2026-07-01,27,園田,7,Ｃ３一４歳以上,ダート,1400,雨,稍重
20260701-27-08,2026-07-01,27,園田,8,３歳Ｂ特別,ダート,1230,雨,稍重
20260701-27-09,2026-07-01,27,園田,9,Ｂ２二４歳以上特別,ダート,1400,雨,稍重
20260701-27-10,2026-07-01,27,園田,10,Ｂ２一４歳以上特別,ダート,1400,雨,稍重
20260701-27-11,2026-07-01,27,園田,11,ＤＡＳＨ観音寺特別Ａ２Ｂ１ ４歳以上,ダート,1700,雨,稍重
20260701-27-12,2026-07-01,27,園田,12,Ｃ１ ４歳以上,ダート,820,雨,稍重
20260701-36-01,2026-07-01,36,門別,1,北のハードワーカー菊地広人賞２歳未勝利,ダート,1000,晴,良
20260701-36-02,2026-07-01,36,門別,2,ゴールデンルーキー市場脩斗賞Ｃ４－２,ダート,1200,晴,良
20260701-36-03,2026-07-01,36,門別,3,道産子ポイントガード島谷怜賞Ｃ４－２,ダート,1200,晴,良
20260701-36-04,2026-07-01,36,門別,4,ＪＲＡ認定アタックチャレンジ２歳未勝利,ダート,1100,晴,良
20260701-36-05,2026-07-01,36,門別,5,ＪＲＡ認定フレッシュチャレンジ２歳新馬,ダート,1000,晴,良
20260701-36-06,2026-07-01,36,門別,6,ＪＲＡ認定フレッシュチャレンジ２歳新馬,ダート,1100,晴,良
20260701-36-07,2026-07-01,36,門別,7,大人になった内藤耀悠賞Ｃ３－２Ｃ４－１,ダート,1600,晴,良
20260701-36-08,2026-07-01,36,門別,8,富永啓生セレブレーション特別Ａ１～Ａ４,ダート,1700,晴,良
20260701-36-09,2026-07-01,36,門別,9,湧別サロマ湖関野剛平賞Ｃ４－３,ダート,1000,晴,良
20260701-36-10,2026-07-01,36,門別,10,グランシャリオドリーム２７Ｃ４－３,ダート,1000,晴,良
20260701-36-11,2026-07-01,36,門別,11,レジェンド・折茂社長特別Ｃ３－２Ｃ４－１,ダート,1000,晴,良
20260701-36-12,2026-07-01,36,門別,12,アメリカンペイトリオット賞Ａ３Ａ４－１,ダート,1200,晴,良
