race_id,bet_type,combination,amount,popularity
20260702-20-03,wide,3-5,390,7
20260702-20-03,trio,3-5-9,750,3
20260702-20-03,trifecta,9-3-5,1900,3
20260702-20-04,win,12,160,1
20260702-20-04,place,12,130,1
20260702-20-04,place,7,920,11
20260702-20-04,place,13,200,3
20260702-20-04,bracket,5-8,2360,8
20260702-20-04,quinella,7-12,4110,12
20260702-20-04,bracket_exacta,8-5,3350,11
20260702-20-04,exacta,12-7,5040,18
20260702-20-04,wide,7-12,1310,16
20260702-20-04,wide,12-13,330,2
20260702-20-04,wide,7-13,2390,31
20260702-20-04,trio,7-12-13,5860,22
20260702-20-04,trifecta,12-7-13,22420,64
20260702-20-05,win,3,130,1
20260702-20-05,place,3,110,1
20260702-20-05,place,2,220,4
20260702-20-05,place,16,310,5
20260702-20-05,bracket,1-2,650,3
20260702-20-05,quinella,2-3,590,3
20260702-20-05,bracket_exacta,2-1,950,4
20260702-20-05,exacta,3-2,1080,4
20260702-20-05,wide,2-3,350,3
20260702-20-05,wide,3-16,520,5
20260702-20-05,wide,2-16,1900,20
20260702-20-05,trio,2-3-16,4020,11
20260702-20-05,trifecta,3-2-16,9400,22
20260702-20-06,win,11,400,1
20260702-20-06,place,11,210,4
20260702-20-06,place,13,280,6
20260702-20-06,place,8,190,3
20260702-20-06,bracket,7-8,1400,9
20260702-20-06,quinella,11-13,1690,9
20260702-20-06,bracket_exacta,7-8,2710,16
20260702-20-06,exacta,11-13,2790,6
20260702-20-06,wide,11-13,710,10
20260702-20-06,wide,8-11,630,6
20260702-20-06,wide,8-13,740,13
20260702-20-06,trio,8-11-13,4360,16
20260702-20-06,trifecta,11-13-8,22040,82
20260702-20-07,win,7,740,3
20260702-20-07,place,7,190,4
20260702-20-07,place,9,280,5
20260702-20-07,place,4,130,1
20260702-20-07,bracket,6-7,900,6
20260702-20-07,quinella,7-9,1890,8
20260702-20-07,bracket_exacta,6-7,1850,11
20260702-20-07,exacta,7-9,4600,18
20260702-20-07,wide,7-9,660,8
20260702-20-07,wide,4-7,350,2
20260702-20-07,wide,4-9,470,6
20260702-20-07,trio,4-7-9,1970,6
20260702-20-07,trifecta,7-9-4,15360,50
20260702-20-08,win,10,1490,4
20260702-20-08,place,10,300,5
20260702-20-08,place,12,2680,11
20260702-20-08,place,13,140,1
20260702-20-08,bracket,7-8,1130,6
20260702-20-08,quinella,10-12,97850,51
20260702-20-08,bracket_exacta,7-8,2010,8
20260702-20-08,exacta,10-12,117910,85
20260702-20-08,wide,10-12,21390,54
20260702-20-08,wide,10-13,560,6
20260702-20-08,wide,12-13,5330,33
20260702-20-08,trio,10-12-13,52010,81
20260702-20-08,trifecta,10-12-13,841720,655
20260702-20-09,win,9,390,2
20260702-20-09,place,9,140,2
20260702-20-09,place,8,130,1
20260702-20-09,place,5,440,6
20260702-20-09,bracket,7-8,440,1
20260702-20-09,quinella,8-9,440,1
20260702-20-09,bracket_exacta,8-7,1070,3
20260702-20-09,exacta,9-8,1210,3
20260702-20-09,wide,8-9,230,1
20260702-20-09,wide,5-9,1360,14
20260702-20-09,wide,5-8,1130,11
20260702-20-09,trio,5-8-9,3720,11
20260702-20-09,trifecta,9-8-5,15620,58
20260702-20-10,win,12,14380,9
20260702-20-10,place,12,800,9
20260702-20-10,place,5,100,1
20260702-20-10,place,1,170,3
20260702-20-10,bracket,5-8,1160,6
20260702-20-10,quinella,5-12,8870,17
20260702-20-10,bracket_exacta,8-5,5290,15
20260702-20-10,exacta,12-5,48750,53
20260702-20-10,wide,5-12,2100,20
20260702-20-10,wide,1-12,4220,30
20260702-20-10,wide,1-5,290,2
20260702-20-10,trio,1-5-12,12560,34
20260702-20-10,trifecta,12-5-1,272470,339
20260702-20-11,win,6,710,3
20260702-20-11,place,6,210,3
20260702-20-11,place,4,1870,9
20260702-20-11,place,5,390,6
20260702-20-11,bracket,4-6,27240,26
20260702-20-11,quinella,4-6,57830,33
20260702-20-11,bracket_exacta,6-4,75500,51
20260702-20-11,exacta,6-4,68510,49
20260702-20-11,wide,4-6,7560,28
20260702-20-11,wide,5-6,1070,13
20260702-20-11,wide,4-5,8920,33
20260702-20-11,trio,4-5-6,83570,74
20260702-20-11,trifecta,6-4-5,1033370,462
20260702-20-12,win,11,150,1
20260702-20-12,place,11,130,1
20260702-20-12,place,2,270,5
20260702-20-12,place,8,530,8
20260702-20-12,bracket,2-7,1760,5
20260702-20-12,quinella,2-11,1730,5
20260702-20-12,bracket_exacta,7-2,2460,9
20260702-20-12,exacta,11-2,2060,7
20260702-20-12,wide,2-11,570,5
20260702-20-12,wide,8-11,1300,14
20260702-20-12,wide,2-8,4540,35
20260702-20-12,trio,2-8-11,14010,37
20260702-20-12,trifecta,11-2-8,31050,88
20260702-24-01,win,5,980,3
20260702-24-01,place,5,140,3
20260702-24-01,place,7,100,1
20260702-24-01,place,9,110,2
20260702-24-01,bracket,5-7,420,2
20260702-24-01,quinella,5-7,440,2
20260702-24-01,exacta,5-7,2580,6
20260702-24-01,wide,5-7,180,2
20260702-24-01,wide,5-9,190,3
20260702-24-01,wide,7-9,110,1
20260702-24-01,trio,5-7-9,210,1
20260702-24-01,trifecta,5-7-9,3740,10
20260702-24-02,win,6,500,3
20260702-24-02,place,6,140,2
20260702-24-02,place,10,390,6
20260702-24-02,place,5,130,1
20260702-24-02,bracket,5-7,1610,5
20260702-24-02,quinella,6-10,4990,13
20260702-24-02,exacta,6-10,9210,23
20260702-24-02,wide,6-10,1060,12
20260702-24-02,wide,5-6,200,1
20260702-24-02,wide,5-10,750,10
20260702-24-02,trio,5-6-10,2180,6
20260702-24-02,trifecta,6-10-5,21100,64
20260702-24-03,win,7,160,1
20260702-24-03,place,7,120,1
20260702-24-03,place,6,170,4
20260702-24-03,place,9,320,6
20260702-24-03,bracket,5-6,530,4
20260702-24-03,quinella,6-7,580,3
20260702-24-03,exacta,7-6,890,4
20260702-24-03,wide,6-7,250,3
20260702-24-03,wide,7-9,530,7
20260702-24-03,wide,6-9,1090,14
20260702-24-03,trio,6-7-9,1980,6
20260702-24-03,trifecta,7-6-9,5750,13
20260702-24-04,win,4,510,3
20260702-24-04,place,4,150,2
20260702-24-04,place,6,250,4
20260702-24-04,place,9,440,6
20260702-24-04,bracket,4-5,1080,6
20260702-24-04,quinella,4-6,960,5
20260702-24-04,exacta,4-6,2150,11
20260702-24-04,wide,4-6,440,5
20260702-24-04,wide,4-9,770,9
20260702-24-04,wide,6-9,1240,13
20260702-24-04,trio,4-6-9,4260,15
20260702-24-04,trifecta,4-6-9,18200,53
20260702-24-05,win,5,540,3
20260702-24-05,place,5,210,4
20260702-24-05,place,4,250,5
20260702-24-05,place,11,190,3
20260702-24-05,bracket,4-5,1630,9
20260702-24-05,quinella,4-5,2250,10
20260702-24-05,exacta,5-4,4700,18
20260702-24-05,wide,4-5,490,6
20260702-24-05,wide,5-11,310,1
20260702-24-05,wide,4-11,670,9
20260702-24-05,trio,4-5-11,2950,5
20260702-24-05,trifecta,5-4-11,22700,72
20260702-24-06,win,2,170,1
20260702-24-06,place,2,110,1
20260702-24-06,place,6,200,4
20260702-24-06,place,11,180,3
20260702-24-06,bracket,2-5,400,2
20260702-24-06,quinella,2-6,1050,4
20260702-24-06,exacta,2-6,1080,3
20260702-24-06,wide,2-6,510,5
20260702-24-06,wide,2-11,350,3
20260702-24-06,wide,6-11,1140,15
20260702-24-06,trio,2-6-11,1980,6
20260702-24-06,trifecta,2-6-11,7160,15
20260702-24-07,win,11,540,4
20260702-24-07,place,11,160,2
20260702-24-07,place,7,270,6
20260702-24-07,place,4,130,1
20260702-24-07,bracket,6-8,1870,10
20260702-24-07,quinella,7-11,3050,10
20260702-24-07,exacta,11-7,5160,17
20260702-24-07,wide,7-11,890,8
20260702-24-07,wide,4-11,690,7
20260702-24-07,wide,4-7,1030,14
20260702-24-07,trio,4-7-11,5460,20
20260702-24-07,trifecta,11-7-4,32900,114
20260702-24-08,win,1,190,1
20260702-24-08,place,1,130,1
20260702-24-08,place,9,180,4
20260702-24-08,place,3,190,5
20260702-24-08,bracket,1-7,1030,5
20260702-24-08,quinella,1-9,1260,5
20260702-24-08,exacta,1-9,2210,7
20260702-24-08,wide,1-9,470,7
20260702-24-08,wide,1-3,400,4
20260702-24-08,wide,3-9,900,10
20260702-24-08,trio,1-3-9,1860,4
20260702-24-08,trifecta,1-9-3,6990,13
20260702-24-09,win,8,570,3
20260702-24-09,place,8,170,3
20260702-24-09,place,6,420,8
20260702-24-09,place,12,120,1
20260702-24-09,bracket,5-6,4420,17
20260702-24-09,quinella,6-8,6220,21
20260702-24-09,exacta,8-6,10330,36
20260702-24-09,wide,6-8,1360,18
20260702-24-09,wide,8-12,230,1
20260702-24-09,wide,6-12,860,10
20260702-24-09,trio,6-8-12,2810,9
20260702-24-09,trifecta,8-6-12,30190,96
20260702-24-10,win,12,150,1
20260702-24-10,place,12,120,1
20260702-24-10,place,10,270,4
20260702-24-10,place,8,520,8
20260702-24-10,bracket,7-8,420,2
20260702-24-10,quinella,10-12,1480,4
20260702-24-10,exacta,12-10,1860,5
20260702-24-10,wide,10-12,590,5
20260702-24-10,wide,8-12,660,6
20260702-24-10,wide,8-10,5080,37
20260702-24-10,trio,8-10-12,9050,28
20260702-24-10,trifecta,12-10-8,24390,68
20260702-24-11,win,2,290,1
20260702-24-11,place,2,130,1
20260702-24-11,place,3,240,5
20260702-24-11,place,11,170,4
20260702-24-11,bracket,2-3,880,4
20260702-24-11,quinella,2-3,770,3
20260702-24-11,exacta,2-3,1300,3
20260702-24-11,wide,2-3,390,4
20260702-24-11,wide,2-11,350,2
20260702-24-11,wide,3-11,680,11
20260702-24-11,trio,2-3-11,1280,1
20260702-24-11,trifecta,2-3-11,4700,4
20260702-24-12,win,12,370,2
20260702-24-12,place,12,190,2
20260702-24-12,place,2,220,4
20260702-24-12,place,10,1240,12
20260702-24-12,bracket,2-8,950,5
20260702-24-12,quinella,2-12,1940,6
20260702-24-12,exacta,12-2,4130,13
20260702-24-12,wide,2-12,620,5
20260702-24-12,wide,10-12,4700,48
20260702-24-12,wide,2-10,9730,60
20260702-24-12,trio,2-10-12,47020,131
20260702-24-12,trifecta,12-2-10,219430,573
20260702-27-01,win,3,500,2
20260702-27-01,place,3,220,2
20260702-27-01,place,2,290,4
20260702-27-01,place,7,4060,10
20260702-27-01,bracket,2-3,1260,7
20260702-27-01,quinella,2-3,1100,4
20260702-27-01,exacta,3-2,2080,7
20260702-27-01,wide,2-3,420,4
20260702-27-01,wide,3-7,9270,39
20260702-27-01,wide,2-7,9510,40
20260702-27-01,trio,2-3-7,49800,76
20260702-27-01,trifecta,3-2-7,198510,324
20260702-27-02,win,2,150,1
20260702-27-02,place,2,120,1
20260702-27-02,place,10,370,8
20260702-27-02,place,4,360,7
20260702-27-02,bracket,2-8,600,2
20260702-27-02,quinella,2-10,1410,5
20260702-27-02,exacta,2-10,1890,8
20260702-27-02,wide,2-10,680,8
20260702-27-02,wide,2-4,650,7
20260702-27-02,wide,4-10,3100,29
20260702-27-02,trio,2-4-10,5630,20
20260702-27-02,trifecta,2-10-4,15000,54
20260702-27-03,win,1,550,2
20260702-27-03,place,1,260,3
20260702-27-03,place,7,270,4
20260702-27-03,place,4,240,2
20260702-27-03,bracket,1-6,330,1
20260702-27-03,quinella,1-7,3240,8
20260702-27-03,exacta,1-7,5980,13
20260702-27-03,wide,1-7,660,7
20260702-27-03,wide,1-4,620,6
20260702-27-03,wide,4-7,900,9
20260702-27-03,trio,1-4-7,5740,14
20260702-27-03,trifecta,1-7-4,28400,69
20260702-27-04,win,9,140,1
20260702-27-04,place,9,130,1
20260702-27-04,place,4,140,2
20260702-27-04,place,5,900,8
20260702-27-04,bracket,4-7,230,1
20260702-27-04,quinella,4-9,300,1
20260702-27-04,exacta,9-4,490,1
20260702-27-04,wide,4-9,180,1
20260702-27-04,wide,5-9,1150,13
20260702-27-04,wide,4-5,3240,25
20260702-27-04,trio,4-5-9,4350,12
20260702-27-04,trifecta,9-4-5,11640,32
20260702-27-05,win,1,150,1
20260702-27-05,place,1,110,1
20260702-27-05,place,4,140,2
20260702-27-05,place,12,300,6
20260702-27-05,bracket,1-4,310,1
20260702-27-05,quinella,1-4,330,1
20260702-27-05,exacta,1-4,400,1
20260702-27-05,wide,1-4,190,1
20260702-27-05,wide,1-12,470,6
20260702-27-05,wide,4-12,920,11
20260702-27-05,trio,1-4-12,1360,4
20260702-27-05,trifecta,1-4-12,3530,9
20260702-27-06,win,12,600,4
20260702-27-06,place,12,150,2
20260702-27-06,place,7,110,1
20260702-27-06,place,11,180,5
20260702-27-06,bracket,6-8,340,2
20260702-27-06,quinella,7-12,750,3
20260702-27-06,exacta,12-7,1630,6
20260702-27-06,wide,7-12,310,3
20260702-27-06,wide,11-12,760,12
20260702-27-06,wide,7-11,300,2
20260702-27-06,trio,7-11-12,1620,6
20260702-27-06,trifecta,12-7-11,8040,27
20260702-27-07,win,3,960,4
20260702-27-07,place,3,300,4
20260702-27-07,place,7,160,2
20260702-27-07,quinella,3-7,810,4
20260702-27-07,exacta,3-7,2910,10
20260702-27-07,wide,3-7,280,5
20260702-27-07,wide,3-5,390,6
20260702-27-07,wide,5-7,170,2
20260702-27-07,trio,3-5-7,620,3
20260702-27-07,trifecta,3-7-5,6710,23
20260702-27-08,win,2,4660,8
20260702-27-08,place,2,450,8
20260702-27-08,place,4,2080,10
20260702-27-08,place,1,180,2
20260702-27-08,bracket,2-4,61850,27
20260702-27-08,quinella,2-4,56210,34
20260702-27-08,exacta,2-4,99240,65
20260702-27-08,wide,2-4,9940,35
20260702-27-08,wide,1-2,1070,10
20260702-27-08,wide,1-4,5760,30
20260702-27-08,trio,1-2-4,76200,76
20260702-27-08,trifecta,2-4-1,1247610,542
20260702-27-09,win,1,340,2
20260702-27-09,place,1,140,1
20260702-27-09,place,8,160,4
20260702-27-09,place,9,200,5
20260702-27-09,bracket,1-7,730,3
20260702-27-09,quinella,1-8,740,3
20260702-27-09,exacta,1-8,1620,8
20260702-27-09,wide,1-8,310,4
20260702-27-09,wide,1-9,580,7
20260702-27-09,wide,8-9,620,10
20260702-27-09,trio,1-8-9,2310,10
20260702-27-09,trifecta,1-8-9,10530,39
20260702-27-10,win,8,250,1
20260702-27-10,place,8,150,3
20260702-27-10,place,10,240,6
20260702-27-10,place,2,140,2
20260702-27-10,bracket,7-8,530,1
20260702-27-10,quinella,8-10,1010,5
20260702-27-10,exacta,8-10,1270,3
20260702-27-10,wide,8-10,410,4
20260702-27-10,wide,2-8,420,5
20260702-27-10,wide,2-10,860,13
20260702-27-10,trio,2-8-10,3010,16
20260702-27-10,trifecta,8-10-2,8760,31
20260702-27-11,win,5,560,3
20260702-27-11,place,5,150,2
20260702-27-11,place,12,210,4
20260702-27-11,place,4,450,7
20260702-27-11,bracket,5-8,1070,4
20260702-27-11,quinella,5-12,2410,9
20260702-27-11,exacta,5-12,3920,15
20260702-27-11,wide,5-12,480,5
20260702-27-11,wide,4-5,740,12
20260702-27-11,wide,4-12,1570,16
20260702-27-11,trio,4-5-12,7530,24
20260702-27-11,trifecta,5-12-4,37860,102
20260702-27-12,win,8,180,1
20260702-27-12,place,8,110,1
20260702-27-12,place,4,140,3
20260702-27-12,place,10,120,2
20260702-27-12,bracket,4-6,870,4
20260702-27-12,quinella,4-8,900,2
20260702-27-12,exacta,8-4,1470,3
20260702-27-12,wide,4-8,340,5
20260702-27-12,wide,8-10,150,1
20260702-27-12,wide,4-10,300,2
20260702-27-12,trio,4-8-10,610,2
20260702-27-12,trifecta,8-4-10,3450,7
20260702-36-01,win,10,100,1
20260702-36-01,place,10,100,1
20260702-36-01,place,6,100,2
20260702-36-01,place,3,110,3
20260702-36-01,bracket,6-8,130,1
20260702-36-01,quinella,6-10,160,1
20260702-36-01,exacta,10-6,200,1
20260702-36-01,wide,6-10,100,1
20260702-36-01,wide,3-10,160,2
20260702-36-01,wide,3-6,220,3
20260702-36-01,trio,3-6-10,180,1
20260702-36-01,trifecta,10-6-3,340,1
20260702-36-02,win,4,150,1
20260702-36-02,place,4,110,1
20260702-36-02,place,2,1190,6
20260702-36-02,quinella,2-4,3790,9
20260702-36-02,exacta,4-2,5640,11
20260702-36-02,wide,2-4,850,8
20260702-36-02,wide,3-4,360,4
20260702-36-02,wide,2-3,2860,14
20260702-36-02,trio,2-3-4,5860,12
20260702-36-02,trifecta,4-2-3,25830,49
20260702-36-03,win,7,970,4
20260702-36-03,place,7,150,3
20260702-36-03,place,3,140,2
20260702-36-03,place,4,470,6
20260702-36-03,quinella,3-7,1480,7
20260702-36-03,exacta,7-3,5060,19
20260702-36-03,wide,3-7,480,5
20260702-36-03,wide,4-7,2550,16
20260702-36-03,wide,3-4,1770,13
20260702-36-03,trio,3-4-7,10600,21
20260702-36-03,trifecta,7-3-4,59680,113
20260702-36-04,win,8,350,2
20260702-36-04,place,8,180,5
20260702-36-04,place,10,140,2
20260702-36-04,place,3,150,3
20260702-36-04,bracket,7-8,640,3
20260702-36-04,quinella,8-10,820,5
20260702-36-04,exacta,8-10,1140,4
20260702-36-04,wide,8-10,340,4
20260702-36-04,wide,3-8,180,2
20260702-36-04,wide,3-10,350,5
20260702-36-04,trio,3-8-10,590,1
20260702-36-04,trifecta,8-10-3,3690,6
20260702-36-05,win,4,160,1
20260702-36-05,place,4,130,1
20260702-36-05,place,1,160,3
20260702-36-05,place,6,170,4
20260702-36-05,bracket,1-4,360,1
20260702-36-05,quinella,1-4,330,1
20260702-36-05,exacta,4-1,540,1
20260702-36-05,wide,1-4,180,1
20260702-36-05,wide,4-6,330,2
20260702-36-05,wide,1-6,400,6
20260702-36-05,trio,1-4-6,680,1
20260702-36-05,trifecta,4-1-6,2560,2
20260702-36-06,win,3,640,4
20260702-36-06,place,3,150,3
20260702-36-06,place,2,170,4
20260702-36-06,place,6,120,1
20260702-36-06,bracket,2-3,840,4
20260702-36-06,quinella,2-3,1170,6
20260702-36-06,exacta,3-2,2490,12
20260702-36-06,wide,2-3,470,8
20260702-36-06,wide,3-6,330,4
20260702-36-06,wide,2-6,280,3
20260702-36-06,trio,2-3-6,830,3
20260702-36-06,trifecta,3-2-6,6400,24
20260702-36-07,win,1,330,2
20260702-36-07,place,1,200,2
20260702-36-07,place,2,360,4
20260702-36-07,quinella,1-2,1430,6
20260702-36-07,exacta,1-2,2690,9
20260702-36-07,wide,1-2,430,7
20260702-36-07,wide,1-3,370,6
20260702-36-07,wide,2-3,230,3
20260702-36-07,trio,1-2-3,1320,7
20260702-36-07,trifecta,1-2-3,5950,28
20260702-36-08,win,10,670,3
20260702-36-08,place,10,200,3
20260702-36-08,place,2,180,2
20260702-36-08,place,4,550,6
20260702-36-08,bracket,2-8,1620,6
20260702-36-08,quinella,2-10,1590,6
20260702-36-08,exacta,10-2,3450,10
20260702-36-08,wide,2-10,740,7
20260702-36-08,wide,4-10,1790,13
20260702-36-08,wide,2-4,2880,18
20260702-36-08,trio,2-4-10,11060,29
20260702-36-08,trifecta,10-2-4,36510,98
20260702-36-09,win,6,420,2
20260702-36-09,place,6,180,2
20260702-36-09,place,7,460,7
20260702-36-09,place,1,460,6
20260702-36-09,quinella,6-7,4620,13
20260702-36-09,exacta,6-7,7360,19
20260702-36-09,wide,6-7,1350,13
20260702-36-09,wide,1-6,1410,15
20260702-36-09,wide,1-7,3040,21
20260702-36-09,trio,1-6-7,11970,32
20260702-36-09,trifecta,6-7-1,54450,113
20260702-36-10,win,7,470,2
20260702-36-10,place,7,100,2
20260702-36-10,place,4,100,1
20260702-36-10,place,8,110,3
20260702-36-10,bracket,4-7,250,1
20260702-36-10,quinella,4-7,310,2
20260702-36-10,exacta,7-4,670,4
20260702-36-10,wide,4-7,120,1
20260702-36-10,wide,7-8,200,4
20260702-36-10,wide,4-8,120,2
20260702-36-10,trio,4-7-8,220,1
20260702-36-10,trifecta,7-4-8,1950,7
20260702-36-11,win,10,200,1
20260702-36-11,place,10,110,1
20260702-36-11,place,8,140,3
20260702-36-11,place,7,370,7
20260702-36-11,bracket,7-8,250,1
20260702-36-11,quinella,8-10,310,1
20260702-36-11,exacta,10-8,810,4
20260702-36-11,wide,8-10,230,2
20260702-36-11,wide,7-10,1260,15
20260702-36-11,wide,7-8,1940,20
20260702-36-11,trio,7-8-10,3760,12
20260702-36-11,trifecta,10-8-7,10390,33
20260702-36-12,win,8,380,3
20260702-36-12,place,8,140,1
20260702-36-12,place,4,170,4
20260702-36-12,place,7,270,5
20260702-36-12,bracket,4-8,1090,6
20260702-36-12,quinella,4-8,1350,7
20260702-36-12,exacta,8-4,1970,9
